,hormel_male,hormel_female,tuple,foods_male,foods_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.1219184,-1.2655045,"('unsociable', 'sociable')",0.9359709,0.7688597,-0.4625757,-0.72530365,-0.2161744,-0.4073161,-0.1911417
1,-1.5627705,-1.6100144,"('unfriendly', 'friendly')",0.55505425,0.51060647,1.1512406,1.0466676,0.0478415,-0.0175801,-0.0654216
2,0.7160787,0.6945702,"('unlikable', 'likable')",0.560222,0.5391205,0.70229805,0.77511764,0.6595329,0.6696028,0.0100699
3,-1.139942,-1.064386,"('repellent', 'pleasant')",-1.4744967,-1.3488698,0.4227224,0.42579263,-0.7305721,-0.6624877,0.0680844
4,0.40943182,0.39525536,"('disliked', 'liked')",-0.046631884,0.0041262275,-6.797624,-6.7896414,-2.1449413,-2.1300866,0.0148547
5,0.21334267,0.22438666,"('distant', 'outgoing')",0.2916054,0.3741455,-0.29493317,-0.1582416,0.070005,0.1467635,0.0767585
6,-0.24623807,-0.23257396,"('distant', 'open')",0.06185338,0.16225702,-0.34241426,-0.23778988,-0.1755997,-0.1027023,0.0728974
7,-1.0214618,-1.0951037,"('insensitive', 'sensitive')",-0.15553798,-0.06837344,-0.067172945,-0.15199366,-0.4147243,-0.4384903,-0.023766
8,-0.5219215,-0.5983166,"('unaffectionate', 'affectionate')",0.62491506,0.6104933,0.68809915,0.6909781,0.2636976,0.2343849,-0.0293127
9,-1.2840751,-1.3304418,"('unaffectionate', 'caring')",0.7343992,0.7379464,1.181727,1.1985924,0.2106837,0.2020323,-0.0086514
10,-1.7984604,-1.8952391,"('unsympathetic', 'sympathetic')",-0.18950738,-0.20465034,-0.9192297,-1.084711,-0.9690658,-1.0615335,-0.0924677
11,-0.8997374,-0.918752,"('unhelpful', 'helpful')",0.03215563,0.06287098,1.5839744,1.6386689,0.2387975,0.2609293,0.0221318
12,-0.46773174,-0.48592234,"('unsupportive', 'supportive')",0.58613175,0.6787172,-2.3368225,-2.3466911,-0.7394741,-0.7179654,0.0215087
13,-0.6746574,-0.83855665,"('impolite', 'polite')",0.9616371,0.872162,-0.6835521,-0.81613445,-0.1321908,-0.260843,-0.1286522
14,-0.5644641,-0.6093239,"('antisocial', 'social')",0.7511316,0.7137078,-0.51406544,-0.67469466,-0.1091326,-0.1901036,-0.080971
15,0.060652547,0.060345076,"('boring', 'funny')",0.05822321,0.04295224,-0.046503786,-0.019542389,0.024124,0.0279183,0.0037943
16,-0.29697245,-0.32137284,"('unpopular', 'popular')",-0.72231126,-0.67839843,0.41706547,0.35681406,-0.2007394,-0.2143191,-0.0135797
17,-0.54812473,-0.50202566,"('nasty', 'nice')",-0.76984084,-0.618726,-0.40180308,-0.32202926,-0.5732562,-0.480927,0.0923292
18,0.37388796,0.31379429,"('disagreeable', 'welcoming')",-0.51750445,-0.47951415,-0.7149689,-0.74085116,-0.2861951,-0.3021903,-0.0159952
19,-0.8681156,-0.7932867,"('inhospitable', 'hospitable')",-0.7810711,-0.72634983,-0.64830375,-0.47874305,-0.7658302,-0.6661265,0.0997037
20,-1.1672912,-1.1295191,"('rough', 'thoughtful')",-0.14228053,-0.048294142,0.7913545,0.80718327,-0.1727391,-0.1235433,0.0491958
21,-0.29268703,-0.3357933,"('immoral', 'moral')",0.8966329,0.817825,-0.78844446,-0.8652864,-0.0614995,-0.1277516,-0.0662521
22,0.05627221,0.04345838,"('untrustworthy', 'trustworthy')",-1.0644379,-1.1227269,-1.2268623,-1.3096242,-0.7450093,-0.7962976,-0.0512883
23,-1.3614619,-1.4559302,"('insincere', 'sincere')",-0.029357675,-0.011118301,5.44862,5.369577,1.3526001,1.3008428,-0.0517573
24,-0.4554965,-0.57307804,"('dishonest', 'honest')",0.39437154,0.38150668,0.54483265,0.55107355,0.1612359,0.1198341,-0.0414018
25,0.46729136,0.4129437,"('egoistic', 'altruistic')",1.2066188,1.2055188,1.2956638,1.2809398,0.989858,0.9664675,-0.0233905
26,-1.0949968,-1.1483699,"('hardhearted', 'benevolent')",0.79119724,0.7606223,1.4459735,1.2988538,0.3807247,0.3037021,-0.0770226
27,0.074305214,-0.00044493563,"('hardhearted', 'softhearted')",-0.007853687,-0.03400067,1.107036,1.0068325,0.3911625,0.324129,-0.0670335
28,-1.4482372,-1.4923751,"('disloyal', 'loyal')",0.80662715,0.73033077,0.9866864,0.92407346,0.1150255,0.0540097,-0.0610158
29,-0.53940994,-0.5480741,"('unfair', 'fair')",-0.90132165,-0.8919842,-0.40039393,-0.47428787,-0.6137085,-0.6381154,-0.0244069
30,-0.38134465,-0.42707437,"('intolerant', 'tolerant')",0.6986203,0.7208646,0.9282888,0.7979689,0.4151882,0.3639197,-0.0512685
31,-0.5003935,-0.39264613,"('evil', 'good')",-1.1859292,-1.0586058,-0.92698306,-0.8904202,-0.8711019,-0.7805574,0.0905445
32,-0.72100383,-0.8883538,"('unkind', 'kind')",0.69111556,0.5583011,0.6729183,0.42926347,0.2143433,0.0330702,-0.1812731
33,0.6697849,0.5523215,"('wrong', 'right')",0.4628185,0.41898656,-0.35452875,-0.32418764,0.2593582,0.2157068,-0.0436514
34,0.032405235,0.10112887,"('mean', 'honorable')",0.2211086,0.33219004,5.621895,5.7978377,1.9584695,2.0770523,0.1185828
35,0.8483172,0.8638498,"('corrupt', 'incorrupt')",-1.197265,-1.181133,-0.15271488,-0.07139056,-0.1672209,-0.1295579,0.037663
36,-0.41339114,-0.42423818,"('hostile', 'amicable')",-1.0287526,-0.9805902,0.13796414,0.044929497,-0.4347265,-0.4532996,-0.0185731
37,-0.7501906,-0.73126805,"('fake', 'genuine')",0.354928,0.3990192,-0.21209684,-0.18403828,-0.2024532,-0.1720957,0.0303575
38,-0.63145113,-0.67820704,"('untruthful', 'truthful')",0.26577103,0.31135085,0.034593523,0.16478059,-0.1103622,-0.0673585,0.0430037
39,0.04068809,0.025910484,"('exploitative', 'cooperative')",0.8306213,0.87288004,0.19648738,0.27699,0.3559323,0.3919268,0.0359945
40,0.07520696,-0.0029987525,"('stingy', 'generous')",0.22093661,0.3009741,-2.268787,-2.3509696,-0.6575478,-0.6843314,-0.0267836
41,-0.5397373,-0.5716425,"('unforgiving', 'forgiving')",0.7031286,0.710076,-0.10371972,-0.22997126,0.0198905,-0.0305126,-0.0504031
42,0.2583829,0.21800297,"('unreliable', 'reliable')",0.7306533,0.74306655,-3.1371272,-3.137048,-0.7160303,-0.7253261,-0.0092958
