,mid_male,mid_female,tuple,america_male,america_female,apt_male,apt_female,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.0326684,-2.136204,"('unsociable', 'sociable')",-1.1191384,-1.1476926,-0.19481525,-0.26581597,1.1345545,0.9844506,-0.44204465,-0.49582657,-0.5308225,-0.6122177,-0.0813952
1,-0.5612579,-0.48802644,"('unfriendly', 'friendly')",-1.8609912,-1.9787189,-0.1423314,-0.034819186,0.4960878,0.428023,1.9851433,1.851604,-0.0166699,-0.0443875,-0.0277176
2,1.4433216,1.5018107,"('unlikable', 'likable')",0.6114282,0.59948754,0.6231311,0.7084659,0.541495,0.63064224,0.83063877,0.9277386,0.8100029,0.873629,0.0636261
3,0.20319304,0.22547999,"('repellent', 'pleasant')",0.6182492,0.6998811,0.40035248,0.46594137,0.7338713,0.841282,0.5151315,0.550343,0.4941595,0.5565855,0.062426
4,0.5862983,0.68331444,"('disliked', 'liked')",0.09254054,0.09188974,-1.6444019,-1.54853,-0.8375222,-0.77616805,-6.23346,-6.254772,-1.607309,-1.5608532,0.0464558
5,0.78757435,0.965988,"('distant', 'outgoing')",-1.4565864,-1.4671699,-1.1995865,-1.0811431,0.21053255,0.25236183,0.21940884,0.20684764,-0.2877314,-0.2246231,0.0631083
6,0.9812548,1.1903405,"('distant', 'open')",-1.1897217,-1.1127793,-0.66400695,-0.5005466,-0.36947235,-0.33071738,0.62280035,0.59733534,-0.1238292,-0.0312735,0.0925557
7,-0.122639,-0.10095425,"('insensitive', 'sensitive')",-0.50591236,-0.45875683,1.8583145,1.8266015,1.8912385,2.0598416,1.2580613,1.290986,0.8758126,0.9235436,0.047731
8,-0.16851626,-0.06325206,"('unaffectionate', 'affectionate')",-1.2683073,-1.300948,-0.72927773,-0.6523915,-0.8936665,-0.83951503,0.699397,0.6148388,-0.4720742,-0.4482535,0.0238207
9,0.3242515,0.44588992,"('unaffectionate', 'caring')",-1.1383127,-1.1765654,1.1323494,1.2080755,1.0872356,1.1752608,1.5194402,1.537318,0.5849928,0.6379958,0.053003
10,-1.5157442,-1.4644622,"('unsympathetic', 'sympathetic')",-0.20720841,-0.09901935,1.6611574,1.6686405,0.9432412,0.9935355,-0.08396673,0.013739428,0.1594958,0.2224868,0.062991
11,-0.22843404,-0.14744034,"('unhelpful', 'helpful')",0.034497343,0.08026092,1.7540029,1.7522796,2.2260268,2.3073719,2.443701,2.6171105,1.2459588,1.3219166,0.0759578
12,0.94105816,1.163153,"('unsupportive', 'supportive')",0.65602916,0.74780285,1.9648342,2.1654637,2.3140938,2.6056063,-1.1348217,-1.0013264,0.9482388,1.1361399,0.1879011
13,-0.3368547,-0.42069778,"('impolite', 'polite')",0.15082438,0.14974122,1.297005,1.2028078,1.8410933,1.7600274,-0.021832176,-0.06329893,0.5860472,0.5257159,-0.0603313
14,-1.3545862,-1.4432712,"('antisocial', 'social')",-0.027219163,-0.039287683,-0.08962091,-0.20040655,1.587355,1.5774264,-0.60025156,-0.5556725,-0.0968646,-0.1322423,-0.0353777
15,-0.5667641,-0.6176121,"('boring', 'funny')",0.049422115,0.007184252,0.8280909,0.83285534,0.66400325,0.6743788,0.5653571,0.6393615,0.3080219,0.3072336,-0.0007883
16,-0.3168985,-0.3389475,"('unpopular', 'popular')",-0.8562987,-0.8827786,-1.4716992,-1.3809987,-0.9542277,-0.90701336,-0.039460674,-0.021818995,-0.727717,-0.7063114,0.0214056
17,0.6885176,0.78812176,"('nasty', 'nice')",-0.4806872,-0.41316548,0.5203352,0.60832965,0.7953473,0.90634674,0.05756265,0.18782072,0.3162151,0.4154907,0.0992756
18,0.44138557,0.4658407,"('disagreeable', 'welcoming')",-0.13370281,-0.093362845,-1.0439185,-1.000521,0.7135894,0.8503543,-0.04032403,-0.027739346,-0.0125941,0.0389144,0.0515085
19,-0.04516768,0.10650757,"('inhospitable', 'hospitable')",0.28242177,0.37897107,-0.6159699,-0.50136477,-0.41917932,-0.32606298,0.29939047,0.3780414,-0.0997009,0.0072185,0.1069194
20,-0.2501181,-0.25234008,"('rough', 'thoughtful')",-0.27774757,-0.27548787,0.8650614,0.8389543,-0.025989138,0.03363931,1.0426928,1.0243835,0.2707799,0.2738298,0.0030499
21,-0.47685945,-0.45017603,"('immoral', 'moral')",0.8383388,0.85536444,1.0950221,1.0725211,1.9979328,1.9837819,-0.17377153,-0.023550568,0.6561326,0.6875882,0.0314556
22,0.26776674,0.24358808,"('untrustworthy', 'trustworthy')",0.56902575,0.54298276,0.2310654,0.1872835,1.7349552,1.7283528,-0.27007896,-0.26711482,0.5065468,0.4870184,-0.0195284
23,-1.0006349,-1.012848,"('insincere', 'sincere')",-0.12374256,-0.15967308,2.3085296,2.2393067,2.3992014,2.428201,6.3218756,6.328182,1.9810459,1.9646338,-0.0164121
24,-0.2610476,-0.24914183,"('dishonest', 'honest')",-0.43490002,-0.4745226,0.7880245,0.7240089,0.80803955,0.78829247,0.8813423,0.8360179,0.3562917,0.324931,-0.0313607
25,0.51095635,0.4823611,"('egoistic', 'altruistic')",0.021842647,0.042472497,-0.91312313,-0.8956809,0.1129317,0.086439215,1.5541263,1.5042814,0.2573468,0.2439747,-0.0133721
26,0.2497136,0.17574552,"('hardhearted', 'benevolent')",-0.54392457,-0.65803725,0.5776351,0.5292936,0.5771977,0.5687539,1.4308648,1.3574944,0.4582973,0.39465,-0.0636473
27,-0.2342098,-0.10549445,"('hardhearted', 'softhearted')",-0.83990324,-0.8160633,0.39832318,0.44704953,1.401451,1.5062765,1.785401,1.6777425,0.5022124,0.5419022,0.0396898
28,-0.44890025,-0.5097781,"('disloyal', 'loyal')",-0.013350207,-0.07919345,0.9122019,0.77067375,1.019243,0.9048149,0.9817049,0.8670965,0.4901799,0.3907227,-0.0994572
29,-0.03736601,-0.06517079,"('unfair', 'fair')",-1.0493172,-1.1722558,-1.6601435,-1.7529478,-0.6473413,-0.62741774,-0.07440344,-0.23282573,-0.6937143,-0.7701236,-0.0764093
30,-0.48979676,-0.5885701,"('intolerant', 'tolerant')",-0.46456027,-0.54921025,1.7777518,1.7367152,2.576119,2.557629,0.86245143,0.84582424,0.8523931,0.8004776,-0.0519155
31,0.88939136,1.0725102,"('evil', 'good')",-0.36205995,-0.34813383,-2.095382,-1.8826253,-0.9826897,-0.8740605,-0.70063096,-0.75697505,-0.6502742,-0.5578569,0.0924173
32,0.043797422,0.014087973,"('unkind', 'kind')",0.11769092,0.023898534,1.0713499,0.96265125,1.1329807,1.0922756,1.5853798,1.4871261,0.7902398,0.7160079,-0.0742319
33,1.0677532,1.0537258,"('wrong', 'right')",0.015437946,-0.016143251,1.0282657,1.1175674,0.6543938,0.70383763,-0.28714007,-0.39648297,0.4957421,0.4925009,-0.0032412
34,-0.24160004,-0.14443061,"('mean', 'honorable')",-0.18096536,-0.16844752,1.271101,1.3939117,1.0970212,1.1928087,5.8852196,5.991756,1.5661552,1.6531197,0.0869645
35,0.589612,0.62404436,"('corrupt', 'incorrupt')",-0.17313904,-0.1496413,-1.2712291,-1.2559559,-1.8621745,-1.9595337,-0.33401114,-0.5567548,-0.6101883,-0.6595683,-0.04938
36,-0.4122244,-0.39702737,"('hostile', 'amicable')",-0.9886403,-1.0561819,-2.0066483,-1.8997695,-1.7466698,-1.7783487,-0.12885273,-0.30925745,-1.0566072,-1.088117,-0.0315098
37,0.7138969,0.797928,"('fake', 'genuine')",-0.102437034,-0.07162206,0.7687835,0.7950801,0.6688773,0.73933125,0.5374311,0.5276715,0.5173103,0.5576778,0.0403675
38,-0.31026182,-0.2102144,"('untruthful', 'truthful')",-0.22749442,-0.1852105,0.9341479,1.0463545,1.0434124,1.1073768,0.54361224,0.6446009,0.3966833,0.4805815,0.0838982
39,0.8886851,0.8179325,"('exploitative', 'cooperative')",1.2484144,1.2217352,2.0723639,1.9967632,2.882859,2.7995188,1.1044971,1.10673,1.6393639,1.588536,-0.0508279
40,0.80634385,0.8504221,"('stingy', 'generous')",0.1316209,0.16470519,0.36990273,0.41897565,1.0460817,1.1621022,-0.8632331,-0.9678219,0.2981432,0.3256767,0.0275335
41,0.63970876,0.70401025,"('unforgiving', 'forgiving')",-1.074521,-1.0956018,0.18527487,0.26140326,0.9570308,1.0961658,0.4463942,0.448399,0.2307775,0.2828753,0.0520978
42,0.5202044,0.66020775,"('unreliable', 'reliable')",0.7001945,0.81663895,-0.345724,-0.3095461,0.81545967,0.9323925,-2.7747452,-2.6528823,-0.2169221,-0.1106379,0.1062842
43,-0.33418763,-0.25180286,"('irresponsible', 'responsible')",-0.3367337,-0.32145303,1.8121585,1.8675736,1.8560599,1.914748,0.8341617,0.9045094,0.7662918,0.822715,0.0564232
44,1.0579648,1.1525366,"('prejudiced', 'unprejudiced')",-0.8039848,-0.7331424,-1.3429619,-1.3151917,-0.9745296,-1.0185263,-1.3145505,-1.2701845,-0.6756124,-0.6369017,0.0387107
