,advance_male,advance_female,tuple,auto_male,auto_female,parts_male,parts_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.2918303,-0.32641518,"('unsociable', 'sociable')",-0.54272807,-0.62347865,1.220422,1.1630778,-0.2732246,-0.45687386,0.0281598,-0.0609225,-0.0890823
1,-1.0680186,-1.076787,"('unfriendly', 'friendly')",0.2103748,0.113389894,0.3432839,0.15488763,2.2118847,2.1597674,0.4243812,0.3378145,-0.0865667
2,0.49520868,0.547213,"('unlikable', 'likable')",0.5160003,0.60382944,0.18104601,0.25188592,0.38218933,0.5014255,0.3936111,0.4760885,0.0824774
3,0.39504415,0.5236421,"('repellent', 'pleasant')",-0.8883956,-0.7649324,0.32342198,0.4307924,0.03674162,0.07089405,-0.033297,0.065099,0.098396
4,-0.6841251,-0.7245978,"('disliked', 'liked')",0.66039085,0.6150265,0.2002278,0.13380183,-6.071105,-6.205795,-1.4736528,-1.5453911,-0.0717383
5,-1.9641342,-1.9795943,"('distant', 'outgoing')",1.1247674,1.1499094,-0.392139,-0.43890896,0.37251803,0.4296029,-0.2147469,-0.2097478,0.0049991
6,-1.9576951,-1.9307077,"('distant', 'open')",0.778195,0.7588126,-0.8374578,-0.8986809,0.7947502,0.85106784,-0.3055519,-0.304877,0.0006749
7,1.1592427,1.1893919,"('insensitive', 'sensitive')",-0.82945305,-0.7920849,-0.4946766,-0.42261556,0.3046203,0.30465055,0.0349334,0.0698355,0.0349021
8,0.0954167,0.13291167,"('unaffectionate', 'affectionate')",-0.04068643,-0.08041541,-0.7758909,-0.8229072,1.0127529,1.0069425,0.0728981,0.0591329,-0.0137652
9,0.36478147,0.40563345,"('unaffectionate', 'caring')",0.49916923,0.43800297,0.31482387,0.30560365,1.4525626,1.4868805,0.6578343,0.6590301,0.0011958
10,1.7198445,1.7769756,"('unsympathetic', 'sympathetic')",-1.3234425,-1.3230593,-0.18224697,-0.13794917,-0.55131876,-0.60394424,-0.0842909,-0.0719943,0.0122966
11,0.43280017,0.55409706,"('unhelpful', 'helpful')",0.8018417,0.87839633,0.970766,1.0715157,1.709077,1.8179613,0.9786212,1.0804926,0.1018714
12,1.2349952,1.3582919,"('unsupportive', 'supportive')",0.3711439,0.41137952,0.3775799,0.43680534,-1.8157195,-1.8664769,0.0419999,0.0849999,0.043
