,visa_male,visa_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.84586746,0.7495359,"('unsociable', 'sociable')",-0.23137158,-0.33064836,0.3072479,0.2094438,-0.0978041
1,2.0829985,2.1095588,"('unfriendly', 'friendly')",2.3477595,2.2587323,2.215379,2.1841455,-0.0312335
2,1.0937161,1.2354654,"('unlikable', 'likable')",0.79360795,0.84482515,0.943662,1.0401453,0.0964833
3,-0.94480884,-0.839133,"('repellent', 'pleasant')",-0.037089143,-0.011281546,-0.490949,-0.4252073,0.0657417
4,0.023589576,-0.020837728,"('disliked', 'liked')",-5.514735,-5.4934063,-2.7455728,-2.757122,-0.0115492
5,1.4309237,1.4651273,"('distant', 'outgoing')",0.041538216,-0.013223384,0.736231,0.725952,-0.010279
6,1.3146827,1.3705708,"('distant', 'open')",0.4517932,0.36397588,0.883238,0.8672733,-0.0159647
7,-0.296385,-0.28423283,"('insensitive', 'sensitive')",0.3843548,0.38212636,0.0439849,0.0489468,0.0049619
8,0.7164625,0.7690071,"('unaffectionate', 'affectionate')",0.7530952,0.6898637,0.7347789,0.7294354,-0.0053435
9,1.5509669,1.6058594,"('unaffectionate', 'caring')",0.94507414,0.9147232,1.2480205,1.2602913,0.0122708
10,-1.030923,-1.056425,"('unsympathetic', 'sympathetic')",-0.49400735,-0.5095759,-0.7624652,-0.7830005,-0.0205353
11,-0.99171233,-1.0271037,"('unhelpful', 'helpful')",1.4603395,1.4509444,0.2343136,0.2119204,-0.0223932
12,0.58866215,0.68093413,"('unsupportive', 'supportive')",-1.6577975,-1.6302646,-0.5345677,-0.4746653,0.0599024
13,-0.22912684,-0.3047683,"('impolite', 'polite')",-0.66011053,-0.7228028,-0.4446187,-0.5137855,-0.0691668
14,-0.17376828,-0.2542419,"('antisocial', 'social')",-0.68359184,-0.709767,-0.4286801,-0.4820045,-0.0533244
15,-0.35979944,-0.43703473,"('boring', 'funny')",0.2310481,0.20497295,-0.0643757,-0.1160309,-0.0516552
16,-0.30940858,-0.22675483,"('unpopular', 'popular')",0.6348678,0.6700008,0.1627296,0.221623,0.0588934
17,0.48589048,0.5347048,"('nasty', 'nice')",-0.22931166,-0.1932587,0.1282894,0.1707231,0.0424337
18,0.4643062,0.48887116,"('disagreeable', 'welcoming')",-0.09683573,-0.19320707,0.1837352,0.147832,-0.0359032
19,0.5447014,0.6526809,"('inhospitable', 'hospitable')",0.2264686,0.25263304,0.385585,0.452657,0.067072
20,0.016399618,0.045331936,"('rough', 'thoughtful')",1.4137256,1.3533444,0.7150626,0.6993382,-0.0157244
21,0.115312085,0.102733225,"('immoral', 'moral')",-0.4429319,-0.43916795,-0.1638099,-0.1682174,-0.0044075
22,-0.64600897,-0.7269977,"('untrustworthy', 'trustworthy')",-0.79434025,-0.8889648,-0.7201746,-0.8079813,-0.0878067
23,0.22636384,0.18408194,"('insincere', 'sincere')",5.1637683,5.04775,2.695066,2.615916,-0.07915
24,0.7383389,0.63735473,"('dishonest', 'honest')",0.70487803,0.6034776,0.7216085,0.6204162,-0.1011923
25,1.2013577,1.2364516,"('egoistic', 'altruistic')",1.8821979,1.9100972,1.5417778,1.5732744,0.0314966
26,2.7546775,2.7264843,"('hardhearted', 'benevolent')",2.0552,2.031149,2.4049387,2.3788166,-0.0261221
27,0.5442592,0.5640846,"('hardhearted', 'softhearted')",1.4733099,1.3415129,1.0087845,0.9527987,-0.0559858
28,0.35695696,0.23763841,"('disloyal', 'loyal')",0.74764377,0.6699422,0.5523003,0.4537903,-0.09851
29,-0.19920787,-0.23607369,"('unfair', 'fair')",-0.3788996,-0.50254667,-0.2890537,-0.3693102,-0.0802565
30,1.1690106,1.1053817,"('intolerant', 'tolerant')",0.8502009,0.7525634,1.0096058,0.9289726,-0.0806332
31,-0.01359304,0.067044556,"('evil', 'good')",-0.75453424,-0.761732,-0.3840636,-0.3473437,0.0367199
32,0.4208692,0.41048637,"('unkind', 'kind')",1.0894684,1.0277913,0.7551688,0.7191388,-0.03603
33,1.713536,1.6737039,"('wrong', 'right')",-0.34762162,-0.40443838,0.6829572,0.6346328,-0.0483244
34,0.24925414,0.34520355,"('mean', 'honorable')",5.6162014,5.6031337,2.9327278,2.9741685,0.0414407
35,-0.016582604,-0.04909294,"('corrupt', 'incorrupt')",0.30910283,0.21285304,0.1462601,0.08188,-0.0643801
36,0.96238416,1.0209463,"('hostile', 'amicable')",0.56607807,0.42580637,0.7642311,0.7233763,-0.0408548
37,-1.6027968,-1.6014838,"('fake', 'genuine')",-0.24727628,-0.2598165,-0.9250365,-0.9306502,-0.0056137
38,0.2777687,0.3063185,"('untruthful', 'truthful')",-0.1798031,-0.18634933,0.0489828,0.0599846,0.0110018
39,0.7166943,0.7008286,"('exploitative', 'cooperative')",0.02306344,0.016237918,0.3698789,0.3585333,-0.0113456
40,0.50808907,0.5218079,"('stingy', 'generous')",-1.2970331,-1.3857503,-0.394472,-0.4319712,-0.0374992
41,0.609012,0.6074649,"('unforgiving', 'forgiving')",0.11710029,0.015572077,0.3630562,0.3115185,-0.0515377
42,-0.034469314,-0.027925283,"('unreliable', 'reliable')",-2.9437206,-2.896288,-1.489095,-1.4621066,0.0269884
43,0.36959654,0.37973067,"('irresponsible', 'responsible')",0.33418065,0.32620624,0.3518886,0.3529685,0.0010799
