,donnelley_male,donnelley_female,tuple,rr_male,rr_female,&_male,&_female,sons_male,sons_female,co_male,co_female,average_male,average_female,female-male
0,-0.100717,-0.43933707,"('unsociable', 'sociable')",0.42807806,0.19789174,-0.09483079,-0.25266945,1.5657889,1.0796753,0.23763326,0.13594033,0.4071905,0.1443002,-0.2628903
1,-1.8801606,-1.8622314,"('unfriendly', 'friendly')",-0.7957432,-0.8379568,-0.024459966,-0.0061517395,-1.0061789,-1.2433563,1.6169065,1.5108165,-0.4179273,-0.4877759,-0.0698486
2,0.31383732,0.35713163,"('unlikable', 'likable')",0.7338696,0.7084754,1.4086607,1.4415424,0.9875314,1.056212,1.028436,1.1308156,0.894467,0.9388354,0.0443684
3,-0.59934217,-0.64684665,"('repellent', 'pleasant')",-0.35238913,-0.33707243,-0.17958127,-0.3282669,0.7282843,0.27081183,0.47403643,0.50162596,0.0142016,-0.1079497,-0.1221513
4,0.098967105,-0.017498856,"('disliked', 'liked')",-0.050201725,-0.18855028,0.8568334,0.69470054,0.16892582,0.19354717,-6.726905,-6.6738415,-1.130476,-1.1983286,-0.0678526
5,-0.61493474,-0.49101964,"('distant', 'outgoing')",0.24485886,0.36275315,0.26436532,0.50543517,-1.0312041,-0.570682,-0.50675255,-0.3411462,-0.3287334,-0.1069319,0.2218015
6,-1.3314216,-1.1306186,"('distant', 'open')",-0.2160757,-0.0038785934,0.084620535,0.3716158,-1.4899282,-1.0870147,-0.45874062,-0.2780297,-0.6823092,-0.4255852,0.256724
7,0.30797046,0.21693486,"('insensitive', 'sensitive')",1.165886,1.1320093,-0.08330706,-0.14313932,0.19023465,-0.27243647,0.37937108,0.3862305,0.392031,0.2639198,-0.1281112
8,-0.14648807,-0.030756742,"('unaffectionate', 'affectionate')",0.13209984,0.12935182,0.15706295,0.23775727,-0.3513385,-0.21656792,0.978724,0.97658557,0.154012,0.219274,0.065262
9,-0.4730875,-0.42808074,"('unaffectionate', 'caring')",0.56292015,0.51042527,0.031526797,0.041580163,-0.094516486,-0.19201139,1.356423,1.309731,0.2766532,0.2483289,-0.0283243
10,0.17052214,-0.03626651,"('unsympathetic', 'sympathetic')",0.7342877,0.6395926,-0.6203578,-0.7669668,0.88919467,0.13729249,0.2848509,0.2804755,0.2916995,0.0508255,-0.240874
11,0.101163805,-0.08746289,"('unhelpful', 'helpful')",0.3959859,0.18447097,-0.0952308,-0.29528797,0.6209766,0.32588348,2.3917637,2.3192666,0.6829319,0.489374,-0.1935579
12,0.42012268,0.41245148,"('unsupportive', 'supportive')",1.2052605,1.21691,0.5807759,0.6927432,0.83377165,0.6574415,-1.9287069,-1.774818,0.2222448,0.2409456,0.0187008
13,0.24884684,0.055357058,"('impolite', 'polite')",0.28475493,0.14852369,-0.4845283,-0.45680434,1.3355279,1.1312753,0.31607854,0.28600174,0.340136,0.2328707,-0.1072653
14,0.57975835,0.3788812,"('antisocial', 'social')",1.2868398,1.1280591,0.92742556,0.9321225,1.4921435,1.0092344,0.31777334,0.19028582,0.9207881,0.7277166,-0.1930715
15,-0.1217891,-0.23246628,"('boring', 'funny')",0.6599165,0.49110284,0.7067054,0.5885377,-0.46897694,-0.20460932,0.8097746,0.7801007,0.3171261,0.2845331,-0.032593
16,-0.6976725,-0.6876876,"('unpopular', 'popular')",0.33412018,0.34475037,0.22066753,0.27825755,-0.13546543,-0.095860705,0.15445799,0.1687544,-0.0247784,0.0016428,0.0264212
17,0.07593411,0.080211535,"('nasty', 'nice')",-0.4675591,-0.45858604,-0.111015946,0.01729719,-0.1241177,0.044534847,0.010517087,0.05373891,-0.1232483,-0.0525607,0.0706876
18,-1.2895,-1.1519005,"('disagreeable', 'welcoming')",-1.6230271,-1.4554528,-0.3332883,0.12801588,-0.49942565,-0.45777178,-1.210886,-1.1723508,-0.9912254,-0.821892,0.1693334
19,-0.14027937,-0.07033153,"('inhospitable', 'hospitable')",0.053067364,0.14083265,-0.26952112,-0.15519446,-1.0038795,-0.81101793,-0.36033168,-0.25482,-0.3441889,-0.2301063,0.1140826
20,-0.4747763,-0.48313776,"('rough', 'thoughtful')",-0.84871465,-0.7731671,0.15469119,0.23780489,-0.5651298,-0.80097705,0.1999312,0.17551768,-0.3067997,-0.3287919,-0.0219922
21,0.1605561,-0.014680121,"('immoral', 'moral')",0.5060142,0.39723197,0.2792371,0.20587398,0.041984193,-0.33867916,-0.6850039,-0.70327437,0.0605575,-0.0907055,-0.151263
22,0.52787066,0.32554582,"('untrustworthy', 'trustworthy')",0.2495381,0.10175763,0.0879613,-0.0057933256,-0.109339096,-0.5182002,-0.68434775,-0.7269145,0.0143366,-0.1647209,-0.1790575
23,-0.5317868,-0.73331106,"('insincere', 'sincere')",0.3500598,0.3042448,-0.75792074,-0.8287584,0.47594348,0.025393672,6.0289364,5.8042736,1.1130465,0.9143685,-0.198678
24,-0.7207896,-0.6990509,"('dishonest', 'honest')",-0.13925283,-0.10852906,-0.7746617,-0.69988227,-0.20450461,-0.4492215,0.69675803,0.6427063,-0.2284901,-0.2627955,-0.0343054
25,-1.1388246,-0.979246,"('egoistic', 'altruistic')",-1.0296171,-0.9453091,0.10951359,0.11947227,-0.26218292,-0.1874429,1.1265705,1.1506271,-0.2389081,-0.1683797,0.0705284
26,-0.22728908,-0.21960652,"('hardhearted', 'benevolent')",1.5670946,1.5141932,2.144882,2.1013746,0.8322373,0.49620134,1.6538725,1.640034,1.1941594,1.1064393,-0.0877201
27,-0.8316969,-0.6416637,"('hardhearted', 'softhearted')",0.2093702,0.4114311,-1.1276982,-0.841913,-0.46584126,-0.44916376,0.8692798,0.8960657,-0.2693172,-0.1250487,0.1442685
28,-0.7912366,-1.0657758,"('disloyal', 'loyal')",0.057374217,-0.2046577,-0.25150076,-0.49672827,0.057026774,-0.43519008,1.0874813,0.82094234,0.031829,-0.2762819,-0.3081109
29,-0.6953483,-0.76041454,"('unfair', 'fair')",0.14794263,0.21977368,0.032701463,0.067631125,-1.7189573,-1.6135247,-0.8661092,-0.9721515,-0.6199542,-0.6117372,0.008217
30,0.019102514,-0.12021697,"('intolerant', 'tolerant')",1.3391662,1.2234671,0.27027565,0.24365401,1.0145833,0.6406662,0.5638145,0.6413625,0.6413884,0.5257865,-0.1156019
31,-0.88574874,-0.69370663,"('evil', 'good')",-0.37111232,-0.10778865,-0.14145948,0.077004105,-1.0807309,-0.84300923,-1.0243416,-0.9340111,-0.7006786,-0.5003023,0.2003763
32,-0.36105818,-0.5278064,"('unkind', 'kind')",0.53285766,0.3792961,0.33854035,0.18939334,0.47564062,0.05380156,1.4149556,1.2007092,0.4801872,0.2590788,-0.2211084
33,0.14695084,0.3029919,"('wrong', 'right')",-0.059242316,0.028109953,0.28073734,0.49165338,0.29827243,0.5910814,-0.90492857,-0.9261833,-0.0476421,0.0975307,0.1451728
34,-0.79527426,-0.70137626,"('mean', 'honorable')",-0.52405876,-0.38696066,-0.28983754,-0.18849257,0.2905151,0.21926406,5.452586,5.517118,0.8267861,0.8919106,0.0651245
35,0.28133097,0.3228063,"('corrupt', 'incorrupt')",-1.0677791,-1.0165201,0.20200324,0.11685168,-1.1411898,-0.8586552,-0.24040928,-0.46166822,-0.3932088,-0.3794371,0.0137717
36,-0.9123808,-0.92008287,"('hostile', 'amicable')",-1.5463735,-1.4726921,0.047682464,-0.08186072,-1.3855114,-1.555342,-0.06980874,-0.2324754,-0.7732784,-0.8524906,-0.0792122
37,0.2729931,0.2577792,"('fake', 'genuine')",0.28100193,0.36658034,-0.24257395,-0.16419713,0.15543829,0.23714131,0.25552452,0.25603464,0.1444768,0.1906677,0.0461909
38,0.36598605,0.25400072,"('untruthful', 'truthful')",-0.24256952,-0.34223756,-0.43872988,-0.5175977,0.5048363,0.32330427,0.3679485,0.33130637,0.1114943,0.0097552,-0.1017391
39,-0.820747,-0.7546023,"('exploitative', 'cooperative')",-0.8654945,-0.8185717,-0.7656583,-0.59401107,-0.033937525,0.104184836,0.2109841,0.23134297,-0.4549706,-0.3663314,0.0886392
40,-0.27631527,-0.22326173,"('stingy', 'generous')",-0.32987016,-0.22220092,-0.84889704,-0.6776204,-0.07328456,-0.0547425,-2.4875896,-2.306257,-0.8031913,-0.6968165,0.1063748
41,-0.11652936,-0.15647337,"('unforgiving', 'forgiving')",-0.7104609,-0.7447881,-0.07974897,-0.015487529,0.08045682,-0.17184605,0.59763783,0.5690729,-0.0457289,-0.1039044,-0.0581755
42,0.50828135,0.5125157,"('unreliable', 'reliable')",0.59239984,0.6326715,0.84545684,0.8697382,-0.047822513,-0.059583142,-3.2425923,-3.0483603,-0.2688554,-0.2186036,0.0502518
43,-0.36008826,-0.37292254,"('irresponsible', 'responsible')",0.35737967,0.38742632,-0.73272485,-0.6626518,-0.11306989,-0.24708198,0.49275896,0.5493134,-0.0711489,-0.0691833,0.0019656
44,-0.29079488,-0.26569405,"('prejudiced', 'unprejudiced')",-1.2852381,-1.2144727,-0.95671004,-0.8074945,-0.98802793,-0.7695121,-1.6491475,-1.6405913,-1.0339837,-0.9395529,0.0944308
