,pall_male,pall_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.32167205,-0.55340475,"('unsociable', 'sociable')",-0.0011706762,-0.2423572,-0.1614214,-0.397881,-0.2364596
1,-1.0133618,-1.0823623,"('unfriendly', 'friendly')",1.3286558,1.1836766,0.157647,0.0506572,-0.1069898
2,0.19558322,0.022302352,"('unlikable', 'likable')",0.6361823,0.49884126,0.4158828,0.2605718,-0.155311
3,-0.14584696,-0.11609521,"('repellent', 'pleasant')",0.9195653,0.99542296,0.3868592,0.4396639,0.0528047
4,-0.83577174,-0.77191204,"('disliked', 'liked')",-6.259521,-6.169688,-3.5476463,-3.4708002,0.0768461
5,-1.0032037,-0.89433235,"('distant', 'outgoing')",-0.40128893,-0.22413965,-0.7022463,-0.559236,0.1430103
6,-1.0530025,-0.87967837,"('distant', 'open')",-0.66308194,-0.5270631,-0.8580422,-0.7033707,0.1546715
7,-0.23560795,-0.21023396,"('insensitive', 'sensitive')",0.26066735,0.2688786,0.0125297,0.0293223,0.0167926
8,-0.7357044,-0.7948423,"('unaffectionate', 'affectionate')",0.8185516,0.69734097,0.0414236,-0.0487507,-0.0901743
9,-1.1003523,-1.1772076,"('unaffectionate', 'caring')",1.0323112,1.040439,-0.0340205,-0.0683843,-0.0343638
10,-0.8649489,-1.0458666,"('unsympathetic', 'sympathetic')",-0.69209266,-0.94207394,-0.7785208,-0.9939703,-0.2154495
11,-0.90355426,-0.9849015,"('unhelpful', 'helpful')",1.4902233,1.5517025,0.2933345,0.2834005,-0.009934
12,-0.97136784,-0.93239856,"('unsupportive', 'supportive')",-2.0412478,-1.9742188,-1.5063078,-1.4533087,0.0529991
13,-0.14647135,-0.41629648,"('impolite', 'polite')",-0.85844076,-0.9939756,-0.5024561,-0.7051361,-0.20268
14,1.07376,0.95604277,"('antisocial', 'social')",0.5940752,0.37778884,0.8339176,0.6669158,-0.1670018
15,-0.48054072,-0.59922373,"('boring', 'funny')",0.11314212,0.028266376,-0.1836993,-0.2854787,-0.1017794
16,-0.78827846,-0.74371856,"('unpopular', 'popular')",0.33678436,0.34683308,-0.225747,-0.1984427,0.0273043
17,-0.5197976,-0.48656285,"('nasty', 'nice')",-0.27149674,-0.2525047,-0.3956472,-0.3695338,0.0261134
18,0.12421649,0.15572064,"('disagreeable', 'welcoming')",-0.41470107,-0.45076114,-0.1452423,-0.1475202,-0.0022779
19,-1.1462969,-1.2142997,"('inhospitable', 'hospitable')",-0.5979447,-0.5850366,-0.8721207,-0.8996681,-0.0275474
20,-0.35840225,-0.33661065,"('rough', 'thoughtful')",0.7943587,0.7945291,0.2179782,0.2289592,0.010981
21,0.3792014,0.24482197,"('immoral', 'moral')",-0.22409658,-0.34633845,0.0775524,-0.0507582,-0.1283106
22,0.4352063,0.39597893,"('untrustworthy', 'trustworthy')",-0.7326476,-0.7977956,-0.1487207,-0.2009083,-0.0521876
23,-0.5070932,-0.6645724,"('insincere', 'sincere')",5.4814715,5.472066,2.4871893,2.4037468,-0.0834425
24,-0.36898738,-0.45801035,"('dishonest', 'honest')",0.4441478,0.42667618,0.0375802,-0.0156671,-0.0532473
25,0.5885367,0.6320802,"('egoistic', 'altruistic')",1.4235417,1.4240079,1.0060391,1.028044,0.0220049
26,0.750694,0.4978422,"('hardhearted', 'benevolent')",1.7484198,1.39874,1.2495569,0.9482911,-0.3012658
27,-0.4493785,-0.36037228,"('hardhearted', 'softhearted')",1.0579362,0.9720546,0.3042789,0.3058411,0.0015622
28,-0.5503541,-0.6543839,"('disloyal', 'loyal')",1.1469104,1.0203308,0.2982782,0.1829734,-0.1153048
29,-0.5445567,-0.49277562,"('unfair', 'fair')",-0.37518868,-0.47469342,-0.4598727,-0.4837345,-0.0238618
30,0.32600555,0.16047533,"('intolerant', 'tolerant')",1.0205271,0.8752411,0.6732664,0.5178582,-0.1554082
31,-1.2578359,-1.051238,"('evil', 'good')",-0.56725824,-0.5675979,-0.9125471,-0.809418,0.1031291
32,0.045562394,-0.28400275,"('unkind', 'kind')",0.78461194,0.40934715,0.4150872,0.0626722,-0.352415
33,-0.10254249,-0.12714341,"('wrong', 'right')",-0.6292723,-0.58732605,-0.3659074,-0.3572347,0.0086727
34,-0.4504099,-0.3652665,"('mean', 'honorable')",5.192331,5.3941774,2.3709605,2.5144556,0.1434951
35,0.3849671,0.51220936,"('corrupt', 'incorrupt')",-0.3546404,-0.34194922,0.0151633,0.0851301,0.0699668
36,-0.81643975,-0.722718,"('hostile', 'amicable')",-0.22919074,-0.33662933,-0.5228152,-0.5296737,-0.0068585
37,0.2755903,0.23253764,"('fake', 'genuine')",0.13285744,0.11639905,0.2042239,0.1744683,-0.0297556
38,-0.8091028,-0.91565907,"('untruthful', 'truthful')",-0.16843589,-0.09078232,-0.4887693,-0.5032207,-0.0144514
39,1.2502185,1.2389163,"('exploitative', 'cooperative')",-0.036408853,-0.047722332,0.6069048,0.595597,-0.0113078
40,-0.060900375,-0.012726751,"('stingy', 'generous')",-1.4991975,-1.4412912,-0.7800489,-0.727009,0.0530399
41,0.017877663,-0.061076887,"('unforgiving', 'forgiving')",0.35244778,0.12349493,0.1851627,0.031209,-0.1539537
42,-0.4066806,-0.44917637,"('unreliable', 'reliable')",-3.7146077,-3.7397184,-2.0606441,-2.0944474,-0.0338033
43,-1.1397829,-1.2919521,"('irresponsible', 'responsible')",0.1557458,0.012183083,-0.4920186,-0.6398845,-0.1478659
44,0.0877832,0.089290455,"('prejudiced', 'unprejudiced')",-1.8086038,-1.8884368,-0.8604103,-0.8995731,-0.0391628
45,-0.80500716,-0.88035184,"('incompetent', 'competent')",0.15563811,-0.0092133805,-0.3246845,-0.4447826,-0.1200981
46,0.005968593,-0.096236214,"('uncompetitive', 'competitive')",-0.7226267,-0.8117441,-0.3583291,-0.4539902,-0.0956611
47,0.038958035,0.121197455,"('stupid', 'smart')",4.862813,4.9894023,2.4508855,2.5552998,0.1044143
48,-0.3949287,-0.4218948,"('unintelligent', 'intelligent')",0.8772906,0.84534776,0.241181,0.2117265,-0.0294545
49,0.1893184,0.2705771,"('unable', 'able')",-0.062251516,0.091669016,0.0635334,0.1811231,0.1175897
50,-0.62815934,-0.6007089,"('clumsy', 'skillful')",-0.16566871,-0.24459785,-0.396914,-0.4226534,-0.0257394
51,-0.5385837,-0.76035666,"('uneducated', 'educated')",0.5064753,0.3453542,-0.0160542,-0.2075012,-0.191447
52,-0.7183239,-0.64262944,"('irrational', 'rational')",0.060820136,0.058574792,-0.3287519,-0.2920273,0.0367246
53,-1.2397027,-1.2645552,"('uncreative', 'creative')",0.08442843,0.06288478,-0.5776371,-0.6008352,-0.0231981
54,-1.0264705,-1.1734209,"('incapable', 'capable')",0.44459164,0.3966226,-0.2909395,-0.3883992,-0.0974597
55,-0.13897426,-0.17044841,"('incompetent', 'clever')",0.6202948,0.49791524,0.2406603,0.1637334,-0.0769269
56,0.35872692,0.15492147,"('impractical', 'practical')",-0.5607641,-0.5979119,-0.1010186,-0.2214952,-0.1204766
57,-1.1840265,-1.3372043,"('unimaginative', 'imaginative')",-2.9243727,-3.1054745,-2.0541997,-2.2213395,-0.1671398
58,-0.102709614,-0.07129583,"('undiscriminating', 'discriminating')",0.43881857,0.4137298,0.1680545,0.171217,0.0031625
59,-0.17300312,-0.041543465,"('foolish', 'wise')",-0.16027337,0.014770568,-0.1666383,-0.0133864,0.1532519
60,0.008505354,-0.109033756,"('inefficient', 'efficient')",-0.018462602,0.004261419,-0.0049786,-0.0523862,-0.0474076
61,-0.31199735,-0.5443203,"('illogical', 'logical')",0.52720034,0.28127673,0.1076015,-0.1315218,-0.2391233
62,0.054171957,-0.036438286,"('incompetent', 'brilliant')",0.5426905,0.7127015,0.2984312,0.3381316,0.0397004
63,-0.9088574,-0.96756846,"('unperceptive', 'insightful')",0.5360205,0.6026523,-0.1864184,-0.1824581,0.0039603
64,-0.98011374,-0.99530804,"('shy', 'confident')",-6.2871237,-6.2348537,-3.6336188,-3.6150808,0.018538
65,0.23641178,0.13664265,"('insecure', 'secure')",-0.4364247,-0.42489594,-0.1000065,-0.1441267,-0.0441202
66,-0.8900299,-0.96271414,"('inactive', 'active')",-0.16241401,-0.23511681,-0.526222,-0.5989155,-0.0726935
67,-0.20153862,-0.3700168,"('doubtful', 'determined')",-0.62432003,-0.85847795,-0.4129293,-0.6142474,-0.2013181
68,-0.38326412,-0.3008342,"('dependent', 'independent')",-0.689944,-0.57971954,-0.536604,-0.4402769,0.0963271
69,-0.0827031,-0.06890109,"('lazy', 'industrious')",-0.5551054,-0.47861394,-0.3189043,-0.2737575,0.0451468
70,-0.90146405,-0.9880586,"('lethargic', 'energetic')",-0.2522464,-0.3116892,-0.5768552,-0.6498739,-0.0730187
71,-0.9953826,-0.9438096,"('diffident', 'self-confident')",0.18643394,0.2584337,-0.4044743,-0.342688,0.0617863
72,-0.5918452,-0.5908112,"('unambitious', 'ambitious')",-0.38609707,-0.3740087,-0.4889711,-0.48241,0.0065611
73,0.60047144,0.6642359,"('helpless', 'self-reliant')",-2.812863,-2.574041,-1.1061958,-0.9549025,0.1512933
74,-0.38916996,-0.46725473,"('undedicated', 'dedicated')",-0.29867852,-0.5552604,-0.3439242,-0.5112576,-0.1673334
75,-0.39714706,-0.35607055,"('meek', 'impulsive')",-0.6410214,-0.5582792,-0.5190842,-0.4571749,0.0619093
76,0.5260384,0.44442636,"('anxious', 'daring')",-0.46255708,-0.4837816,0.0317407,-0.0196776,-0.0514183
77,-0.49077308,-0.42397135,"('unmotivated', 'motivated')",-1.0447767,-0.8583537,-0.7677749,-0.6411625,0.1266124
78,-0.6567882,-0.5061452,"('nonresilient', 'resilient')",0.16111615,0.27431434,-0.247836,-0.1159154,0.1319206
79,-1.1271352,-1.2354351,"('wavering', 'unwavering')",-0.6179358,-0.63290334,-0.8725355,-0.9341692,-0.0616337
80,0.93091124,0.84159094,"('dominated', 'dominating')",-0.5651605,-0.46056563,0.1828754,0.1905127,0.0076373
81,0.066241086,-0.1589316,"('submissive', 'aggressive')",-0.641233,-0.66401184,-0.287496,-0.4114717,-0.1239757
82,-0.0037018154,-0.085492216,"('poor', 'rich')",5.951473,5.9053764,2.9738858,2.9099422,-0.0639436
83,-0.167923,-0.24780807,"('powerless', 'powerful')",-0.7393784,-0.7478938,-0.4536507,-0.497851,-0.0442003
84,0.29778302,0.3895642,"('inferior', 'superior')",0.6068595,0.74860865,0.4523213,0.5690864,0.1167651
85,-0.64424896,-0.6537246,"('insignificant', 'prestigious')",-0.023807026,-0.102436736,-0.334028,-0.3780807,-0.0440527
86,-1.5853809,-1.8609582,"('uninfluential', 'influential')",0.078011736,-0.22757098,-0.7536846,-1.0442646,-0.29058
87,0.3694308,0.2155976,"('unsuccessful', 'successful')",0.9763123,1.1028361,0.6728715,0.6592169,-0.0136546
88,-1.5404129,-1.8107182,"('low', 'eminent')",-0.19856587,-0.32893047,-0.8694894,-1.0698243,-0.2003349
