,abbott_male,abbott_female,tuple,laboratories_male,laboratories_female,average_male,average_female,female-male
0,-0.5938561,-0.6586044,"('unsociable', 'sociable')",-0.103096336,-0.2478896,-0.3484762,-0.453247,-0.1047708
1,0.95325506,0.8603529,"('unfriendly', 'friendly')",1.8420767,1.6378063,1.3976659,1.2490796,-0.1485863
2,0.59157425,0.6325741,"('unlikable', 'likable')",0.37924206,0.42823908,0.4854082,0.5304066,0.0449984
3,-1.2406715,-1.1335979,"('repellent', 'pleasant')",-0.2741979,-0.20619923,-0.7574347,-0.6698985,0.0875362
4,0.551406,0.50720674,"('disliked', 'liked')",-4.999926,-4.9983745,-2.2242601,-2.2455838,-0.0213237
5,1.0415198,0.9620947,"('distant', 'outgoing')",-0.32641634,-0.38120037,0.3575517,0.2904472,-0.0671045
6,1.2662529,1.2105011,"('distant', 'open')",0.06941196,0.04557135,0.6678324,0.6280362,-0.0397962
7,-0.7325804,-0.72638667,"('insensitive', 'sensitive')",-0.03412837,0.04218732,-0.3833544,-0.3420997,0.0412547
8,1.1245724,1.0730602,"('unaffectionate', 'affectionate')",1.0661024,0.8780135,1.0953374,0.9755368,-0.1198006
9,1.5748036,1.5292438,"('unaffectionate', 'caring')",1.6766509,1.5408846,1.6257272,1.5350642,-0.090663
10,-0.6634235,-0.62198365,"('unsympathetic', 'sympathetic')",0.09807219,0.07965303,-0.2826757,-0.2711653,0.0115104
11,-0.27636117,-0.28320286,"('unhelpful', 'helpful')",1.9467185,1.8570615,0.8351786,0.7869293,-0.0482493
12,0.36944553,0.38907343,"('unsupportive', 'supportive')",-0.7663827,-0.7989435,-0.1984686,-0.204935,-0.0064664
13,-1.5255513,-1.5675646,"('impolite', 'polite')",-0.7590654,-0.82056236,-1.1423084,-1.1940634,-0.051755
14,-0.38656592,-0.42805213,"('antisocial', 'social')",-0.49262205,-0.50902027,-0.439594,-0.4685362,-0.0289422
15,-0.14389119,-0.22486718,"('boring', 'funny')",0.19646493,0.15149537,0.0262869,-0.0366859,-0.0629728
16,0.05652867,0.10361,"('unpopular', 'popular')",1.114776,1.1133056,0.5856524,0.6084578,0.0228054
17,-0.9067558,-0.8766628,"('nasty', 'nice')",-0.6945103,-0.65154403,-0.8006331,-0.7641034,0.0365297
18,0.61875135,0.6239045,"('disagreeable', 'welcoming')",-0.0764515,-0.16615318,0.2711499,0.2288757,-0.0422742
