,deere_male,deere_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-0.47137287,-0.5640455,"('unsociable', 'sociable')",0.35283005,0.3679354,-0.4218939,-0.45115703,-0.1801456,-0.2157557,-0.0356101
1,0.02740267,0.06153566,"('unfriendly', 'friendly')",1.1725552,1.1322423,1.6273321,1.410298,0.94243,0.8680253,-0.0744047
2,0.15715855,0.24488202,"('unlikable', 'likable')",1.4897176,1.5797577,0.61280376,0.73642004,0.7532266,0.8536866,0.10046
3,-1.023926,-0.9755915,"('repellent', 'pleasant')",-0.92079747,-0.8650088,0.044132665,0.046426795,-0.6335303,-0.5980578,0.0354725
4,0.9027245,0.850718,"('disliked', 'liked')",-0.15342835,-0.22908926,-5.382542,-5.1802726,-1.5444153,-1.5195479,0.0248674
5,0.94845235,0.94065815,"('distant', 'outgoing')",0.8197087,0.79107094,0.7888841,0.7777138,0.8523484,0.8364809,-0.0158675
6,1.1614168,1.1823297,"('distant', 'open')",0.84001565,0.81559527,0.94917583,0.83909637,0.9835361,0.9456738,-0.0378623
7,-0.44756043,-0.38900372,"('insensitive', 'sensitive')",-0.4134022,-0.36886343,-0.6343877,-0.6151396,-0.4984501,-0.4576689,0.0407812
8,0.45723367,0.41843826,"('unaffectionate', 'affectionate')",0.88499296,0.87238806,1.2511563,1.0530165,0.8644609,0.781281,-0.0831799
9,0.04028803,0.032944806,"('unaffectionate', 'caring')",0.63101083,0.61051613,1.1961828,1.0442754,0.6224939,0.5625788,-0.0599151
10,-0.89727795,-0.85462654,"('unsympathetic', 'sympathetic')",-0.2407853,-0.23865241,-0.5061273,-0.5328084,-0.5480635,-0.5420291,0.0060344
11,-1.4228389,-1.4320781,"('unhelpful', 'helpful')",-1.3993088,-1.3672206,0.92867,0.841783,-0.6311593,-0.6525052,-0.0213459
12,-0.3468062,-0.3141685,"('unsupportive', 'supportive')",0.34452865,0.48077428,-1.9600338,-1.8780303,-0.6541038,-0.5704749,0.0836289
13,-1.0940068,-1.1491015,"('impolite', 'polite')",-0.5677387,-0.5047952,-0.9505458,-0.87240744,-0.8707638,-0.8421014,0.0286624
14,-0.4614327,-0.5218889,"('antisocial', 'social')",1.0436842,1.0236396,-1.0269551,-0.9769306,-0.1482345,-0.1583933,-0.0101588
15,0.72633713,0.724902,"('boring', 'funny')",0.8722954,0.8597789,0.3265316,0.40139902,0.6417214,0.6620266,0.0203052
16,0.32355627,0.33384705,"('unpopular', 'popular')",0.37520915,0.48897088,0.49843895,0.47001398,0.3990681,0.430944,0.0318759
17,-0.1109909,-0.08078612,"('nasty', 'nice')",0.5196926,0.5517151,-0.17505024,-0.063553475,0.0778838,0.1357918,0.057908
18,-0.33371052,-0.36172104,"('disagreeable', 'welcoming')",0.66609013,0.7284187,-1.0339715,-1.1450741,-0.233864,-0.2594588,-0.0255948
19,0.5736025,0.6638568,"('inhospitable', 'hospitable')",-0.6044258,-0.5397623,0.41831714,0.36686355,0.1291646,0.1636527,0.0344881
20,0.25174624,0.20513725,"('rough', 'thoughtful')",0.7696354,0.8569474,-0.11439285,-0.19041842,0.3023296,0.2905554,-0.0117742
21,-0.7212843,-0.7519121,"('immoral', 'moral')",-0.43894416,-0.37759945,-2.0339096,-1.96081,-1.0647127,-1.0301072,0.0346055
22,-0.70694464,-0.81770116,"('untrustworthy', 'trustworthy')",-0.7229491,-0.81805456,-1.9662387,-1.9752562,-1.1320442,-1.2036707,-0.0716265
23,-1.4693594,-1.5264528,"('insincere', 'sincere')",-0.32736135,-0.2787454,3.768258,3.4097106,0.6571791,0.5348375,-0.1223416
24,-0.6205387,-0.7016459,"('dishonest', 'honest')",0.28260684,0.25366157,-0.24725494,-0.3043995,-0.1950623,-0.2507946,-0.0557323
25,0.7577475,0.81227803,"('egoistic', 'altruistic')",1.065463,1.1257179,1.732303,1.7610315,1.1851711,1.2330092,0.0478381
