,cerner_male,cerner_female,tuple,corp_male,corp_female,average_male,average_female,female-male
28,-0.23826505,-0.36054146,"('disloyal', 'loyal')",1.0769887,1.042773,0.4193618,0.3411158,-0.078246
29,-0.41287264,-0.49230394,"('unfair', 'fair')",-0.18556346,-0.36012733,-0.2992181,-0.4262156,-0.1269975
30,0.22126335,0.11938723,"('intolerant', 'tolerant')",0.51862675,0.50612694,0.369945,0.3127571,-0.0571879
31,-0.3127515,-0.18687987,"('evil', 'good')",-0.57476795,-0.6941781,-0.4437597,-0.440529,0.0032307
32,-0.09970087,-0.15587288,"('unkind', 'kind')",0.54207605,0.4350246,0.2211876,0.1395759,-0.0816117
33,0.7606399,0.6362662,"('wrong', 'right')",-0.5824003,-0.62867475,0.0891198,0.0037957,-0.0853241
34,-0.15196478,-0.0016539767,"('mean', 'honorable')",5.213148,5.501818,2.5305917,2.750082,0.2194903
35,0.4760786,0.388688,"('corrupt', 'incorrupt')",-0.23779394,-0.3354231,0.1191423,0.0266324,-0.0925099
36,-0.24280284,-0.37716416,"('hostile', 'amicable')",0.11304142,-0.08614801,-0.0648807,-0.2316561,-0.1667754
37,-0.08905464,-0.1439004,"('fake', 'genuine')",-0.0033341646,0.04199338,-0.0461944,-0.0509535,-0.0047591
38,-0.16144411,-0.13843656,"('untruthful', 'truthful')",-0.46417505,-0.37968808,-0.3128096,-0.2590623,0.0537473
39,1.5228728,1.5581089,"('exploitative', 'cooperative')",0.21937352,0.29208642,0.8711232,0.9250977,0.0539745
40,0.76254934,0.6960895,"('stingy', 'generous')",-2.0403674,-2.2328773,-0.638909,-0.7683939,-0.1294849
41,0.37670815,0.3438071,"('unforgiving', 'forgiving')",-0.14999105,-0.2359047,0.1133585,0.0539512,-0.0594073
42,0.24198745,0.27806604,"('unreliable', 'reliable')",-3.2970703,-3.3218818,-1.5275414,-1.5219078,0.0056336
43,-0.35547954,-0.3448686,"('irresponsible', 'responsible')",0.1790483,0.24255233,-0.0882156,-0.0511581,0.0370575
44,0.40612122,0.39802226,"('prejudiced', 'unprejudiced')",-1.3163733,-1.356022,-0.455126,-0.4789999,-0.0238739
45,-0.6144833,-0.6284133,"('incompetent', 'competent')",-0.049587462,-0.11543444,-0.3320354,-0.3719239,-0.0398885
46,-0.5716387,-0.537923,"('uncompetitive', 'competitive')",-1.296567,-1.2805889,-0.9341028,-0.9092559,0.0248469
47,-0.018027917,0.023378726,"('stupid', 'smart')",5.4011965,5.5878787,2.6915843,2.8056288,0.1140445
48,0.26938576,0.2140481,"('unintelligent', 'intelligent')",0.41517594,0.50911486,0.3422809,0.3615815,0.0193006
49,0.1898991,0.2321943,"('unable', 'able')",-0.23468974,-0.17693517,-0.0223953,0.0276296,0.0500249
50,0.29658845,0.20080726,"('clumsy', 'skillful')",0.033489652,-0.045884583,0.165039,0.0774613,-0.0875777
51,-0.85324126,-0.9331676,"('uneducated', 'educated')",-0.08893541,-0.10701278,-0.4710883,-0.5200902,-0.0490019
52,0.7331706,0.45638704,"('irrational', 'rational')",0.61854404,0.43701044,0.6758573,0.4466987,-0.2291586
53,-0.7726015,-0.9124701,"('uncreative', 'creative')",0.56193036,0.46486202,-0.1053356,-0.223804,-0.1184684
54,-0.22201325,-0.30108845,"('incapable', 'capable')",0.6893393,0.72394264,0.233663,0.2114271,-0.0222359
55,-0.17571053,-0.19725414,"('incompetent', 'clever')",0.05124563,0.08757556,-0.0622324,-0.0548393,0.0073931
56,-0.17009237,-0.20000571,"('impractical', 'practical')",-0.7236836,-0.6409881,-0.446888,-0.4204969,0.0263911
57,-0.7408532,-0.84285796,"('unimaginative', 'imaginative')",-3.181511,-3.2714443,-1.9611821,-2.0571511,-0.095969
58,0.19277355,0.071346164,"('undiscriminating', 'discriminating')",0.07125875,-0.029192079,0.1320162,0.021077,-0.1109392
59,0.6989634,0.65005875,"('foolish', 'wise')",0.45033258,0.4422561,0.574648,0.5461574,-0.0284906
60,-0.021916889,0.044380978,"('inefficient', 'efficient')",-0.7017925,-0.46647593,-0.3618547,-0.2110475,0.1508072
61,0.09220316,-0.11842195,"('illogical', 'logical')",0.57701313,0.40517196,0.3346081,0.143375,-0.1912331
62,0.59812796,0.6786753,"('incompetent', 'brilliant')",0.12228255,0.2794251,0.3602053,0.4790502,0.1188449
63,-0.4651455,-0.3939033,"('unperceptive', 'insightful')",0.10224885,0.1695644,-0.1814483,-0.1121694,0.0692789
64,-0.071119815,-0.16467828,"('shy', 'confident')",-6.503573,-6.626227,-3.2873464,-3.3954525,-0.1081061
65,-0.061829258,-0.16950846,"('insecure', 'secure')",-0.48009682,-0.42187563,-0.270963,-0.295692,-0.024729
66,-0.4671841,-0.5311275,"('inactive', 'active')",0.52455443,0.5334303,0.0286852,0.0011514,-0.0275338
67,0.35859805,0.36542246,"('doubtful', 'determined')",-0.55796236,-0.5627909,-0.0996822,-0.0986842,0.000998
68,-0.44849733,-0.47958815,"('dependent', 'independent')",-0.975609,-1.0047824,-0.7120532,-0.7421853,-0.0301321
69,1.2594794,1.3065059,"('lazy', 'industrious')",-0.503005,-0.54589295,0.3782372,0.3803065,0.0020693
70,-0.5726718,-0.55007416,"('lethargic', 'energetic')",-0.09585579,-0.052013136,-0.3342638,-0.3010437,0.0332201
71,0.37060496,0.4712589,"('diffident', 'self-confident')",0.43320617,0.43736878,0.4019056,0.4543138,0.0524082
72,-0.48013777,-0.50402963,"('unambitious', 'ambitious')",-0.49597996,-0.43828362,-0.4880589,-0.4711566,0.0169023
73,1.0586606,0.9292992,"('helpless', 'self-reliant')",-2.9391682,-3.018063,-0.9402538,-1.044382,-0.1041282
74,0.1753954,0.09421153,"('undedicated', 'dedicated')",-0.18791328,-0.27691495,-0.0062589,-0.0913517,-0.0850928
75,0.20584491,0.21688354,"('meek', 'impulsive')",-0.5621948,-0.55554503,-0.178175,-0.1693307,0.0088443
76,0.025084125,-0.006415773,"('anxious', 'daring')",-0.53164005,-0.44143406,-0.253278,-0.2239249,0.0293531
77,-0.4188556,-0.4228685,"('unmotivated', 'motivated')",-1.5511458,-1.4172766,-0.9850007,-0.9200726,0.0649281
78,-0.18693449,-0.09923309,"('nonresilient', 'resilient')",-0.09260209,-0.068164654,-0.1397683,-0.0836989,0.0560694
79,-0.44806698,-0.522166,"('wavering', 'unwavering')",-0.39304075,-0.38292933,-0.4205539,-0.4525477,-0.0319938
80,-0.19264305,-0.1621983,"('dominated', 'dominating')",-1.1032591,-0.97942716,-0.6479511,-0.5708127,0.0771384
81,-0.22257404,-0.17396533,"('submissive', 'aggressive')",-1.3160884,-1.1607561,-0.7693312,-0.6673607,0.1019705
82,-0.64846903,-0.6722346,"('poor', 'rich')",6.3150153,6.383305,2.8332732,2.8555353,0.0222621
83,-0.15714818,-0.18221569,"('powerless', 'powerful')",-1.1071801,-1.0785332,-0.6321641,-0.6303744,0.0017897
84,0.75769657,0.62589884,"('inferior', 'superior')",0.66451347,0.64521366,0.711105,0.6355562,-0.0755488
85,0.6491189,0.5467921,"('insignificant', 'prestigious')",0.18648042,0.06634786,0.4177997,0.30657,-0.1112297
86,-1.2629287,-1.4632767,"('uninfluential', 'influential')",-0.40841812,-0.4961947,-0.8356735,-0.9797357,-0.1440622
87,0.5236989,0.46366495,"('unsuccessful', 'successful')",1.001094,0.9721307,0.7623965,0.7178978,-0.0444987
88,-0.54137,-0.65676373,"('low', 'eminent')",-0.6313566,-0.633442,-0.5863633,-0.6451029,-0.0587396
