,dte_male,dte_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,-0.94843084,-1.1296909,"('unsociable', 'sociable')",0.5500033,0.41980672,-0.25094032,-0.39383253,-0.216456,-0.3679056,-0.1514496
1,-1.8449813,-1.9018515,"('unfriendly', 'friendly')",0.3647765,0.09816186,0.8937584,0.8087385,-0.1954821,-0.3316504,-0.1361683
2,0.7541575,0.69060194,"('unlikable', 'likable')",1.5373422,1.4894003,1.1609949,1.2939126,1.1508315,1.1579716,0.0071401
3,-0.33112207,-0.31034806,"('repellent', 'pleasant')",0.08420224,0.1236341,0.9682963,0.9864434,0.2404588,0.2665765,0.0261177
4,0.0672642,-0.047177345,"('disliked', 'liked')",0.59419465,0.4302712,-6.644588,-6.7023206,-1.9943763,-2.1064089,-0.1120326
5,-1.3236161,-1.2655094,"('distant', 'outgoing')",-0.504192,-0.48845616,-1.5602747,-1.3838221,-1.129361,-1.0459292,0.0834318
6,-1.8781946,-1.8003262,"('distant', 'open')",-1.1783285,-1.2537009,-1.547249,-1.4172293,-1.5345907,-1.4904188,0.0441719
7,-0.16038673,-0.14480476,"('insensitive', 'sensitive')",1.0656031,1.0935338,0.13363215,0.19936827,0.3462828,0.3826991,0.0364163
8,-1.3517499,-1.3918176,"('unaffectionate', 'affectionate')",-0.64251524,-0.81700295,0.052307118,0.10626773,-0.6473193,-0.700851,-0.0535317
9,-1.4915534,-1.5861461,"('unaffectionate', 'caring')",0.41848677,0.26195928,0.61322594,0.6182172,-0.1532803,-0.2353232,-0.0820429
10,-1.4276754,-1.5442679,"('unsympathetic', 'sympathetic')",0.16848268,0.16183017,-0.36919028,-0.31720638,-0.5427943,-0.566548,-0.0237537
11,0.120947294,0.18914373,"('unhelpful', 'helpful')",1.0464756,1.1474462,2.459238,2.5603452,1.2088869,1.2989783,0.0900914
12,-0.14176318,-0.102951765,"('unsupportive', 'supportive')",1.1291271,1.1727042,-2.125923,-1.9729532,-0.3795197,-0.3010669,0.0784528
13,-0.45061395,-0.4725516,"('impolite', 'polite')",0.3582044,0.49123567,-0.23616838,-0.13459474,-0.109526,-0.0386369,0.0708891
14,0.20814398,0.14481989,"('antisocial', 'social')",1.5249104,1.5308003,0.25353545,0.20429008,0.6621966,0.6266367,-0.0355599
15,1.0992179,0.92971754,"('boring', 'funny')",0.29462996,0.16012424,0.76367384,0.7668941,0.7191739,0.618912,-0.1002619
16,0.08125244,-0.08056201,"('unpopular', 'popular')",-0.2838418,-0.4995165,0.4544872,0.35429853,0.083966,-0.07526,-0.159226
17,-0.4703949,-0.4417202,"('nasty', 'nice')",-0.8803592,-0.79824245,0.13229817,0.12526289,-0.4061519,-0.3715666,0.0345853
18,-1.1577339,-1.1422166,"('disagreeable', 'welcoming')",-0.78064287,-0.8189114,-1.0111159,-0.92946804,-0.9831642,-0.963532,0.0196322
19,-0.41086867,-0.5138913,"('inhospitable', 'hospitable')",-0.87207425,-0.9858661,-0.27748048,-0.2449073,-0.5201411,-0.5815549,-0.0614138
20,-0.6487032,-0.6662926,"('rough', 'thoughtful')",-0.10977308,-0.10459522,0.45424873,0.35632598,-0.1014092,-0.1381873,-0.0367781
21,0.2811318,0.23773582,"('immoral', 'moral')",1.8114887,1.8043194,-0.2742787,-0.11234234,0.606114,0.6432376,0.0371236
22,-0.5161378,-0.4596045,"('untrustworthy', 'trustworthy')",-0.52002287,-0.5871232,-0.43211398,-0.33576724,-0.4894249,-0.4608316,0.0285933
23,-0.53637046,-0.577921,"('insincere', 'sincere')",0.5606449,0.557659,6.17285,6.1306763,2.0657082,2.0368048,-0.0289034
24,-0.8192066,-0.79579085,"('dishonest', 'honest')",0.6868849,0.7298569,0.4400134,0.5865516,0.1025639,0.1735392,0.0709753
25,-0.70693177,-0.7773241,"('egoistic', 'altruistic')",0.5153854,0.38594717,1.3864337,1.2594233,0.3982958,0.2893488,-0.108947
26,-0.59820515,-0.63815105,"('hardhearted', 'benevolent')",0.97417104,0.83791745,1.3086702,1.2518716,0.5615454,0.4838793,-0.0776661
27,-1.5331575,-1.4915407,"('hardhearted', 'softhearted')",-0.1535304,-0.09963597,0.67895716,0.621426,-0.3359102,-0.3232502,0.01266
28,-0.8856656,-1.0259465,"('disloyal', 'loyal')",0.38180572,0.1579575,1.092147,0.927274,0.1960957,0.0197617,-0.176334
29,-0.4692032,-0.5490737,"('unfair', 'fair')",-0.87826574,-0.937899,-0.7285131,-0.8761064,-0.691994,-0.787693,-0.095699
30,0.45673633,0.41324043,"('intolerant', 'tolerant')",1.7522858,1.7880193,0.7556799,0.93253523,0.988234,1.0445983,0.0563643
31,-1.2255508,-1.0550976,"('evil', 'good')",-1.6763296,-1.7715199,-1.7509655,-1.7239031,-1.5509486,-1.5168401,0.0341085
32,-0.032579847,-0.24795087,"('unkind', 'kind')",0.8818739,0.77091223,1.4875584,1.3991206,0.7789509,0.640694,-0.1382569
33,0.27595696,0.15777352,"('wrong', 'right')",0.8459544,0.72525126,-0.58207846,-0.72277105,0.1799443,0.0534179,-0.1265264
34,-0.7080415,-0.45764166,"('mean', 'honorable')",0.6372122,0.7835148,5.087385,5.389673,1.6721853,1.9051822,0.2329969
35,-0.33527792,-0.48446336,"('corrupt', 'incorrupt')",-1.3216695,-1.5640187,-0.64128625,-0.92450947,-0.7660778,-0.9909972,-0.2249194
36,-0.50020397,-0.6280116,"('hostile', 'amicable')",-0.9805516,-1.3486489,-0.35200566,-0.59377813,-0.6109204,-0.8568129,-0.2458925
37,-0.054390736,-0.19323304,"('fake', 'genuine')",0.41367537,0.30034384,-0.11814903,-0.1318282,0.0803785,-0.0082391,-0.0886176
38,-0.20519897,-0.17329511,"('untruthful', 'truthful')",0.52770114,0.48711732,0.24869764,0.3057205,0.1903999,0.2065142,0.0161143
39,0.6871591,0.83293223,"('exploitative', 'cooperative')",0.03985946,0.24186875,0.4815941,0.5712427,0.4028709,0.5486812,0.1458103
40,-0.99383837,-1.0223851,"('stingy', 'generous')",0.05409248,0.018798843,-3.0047784,-2.9893017,-1.3148414,-1.3309627,-0.0161213
41,-0.8320827,-0.8371675,"('unforgiving', 'forgiving')",-0.3415883,-0.4192906,0.51553065,0.51093906,-0.2193801,-0.2485063,-0.0291262
42,0.18683782,0.12258087,"('unreliable', 'reliable')",0.32246014,0.40199897,-3.083908,-2.9567935,-0.8582034,-0.8107379,0.0474655
43,-0.39635515,-0.27751827,"('irresponsible', 'responsible')",1.1476922,1.3276939,0.24412681,0.45722657,0.3318213,0.5024674,0.1706461
44,0.0645185,0.08926341,"('prejudiced', 'unprejudiced')",-0.3450832,-0.25119564,-1.0369784,-1.0115551,-0.439181,-0.3911624,0.0480186
45,-1.0848795,-1.0572946,"('incompetent', 'competent')",0.14680582,0.12812568,-0.109653555,-0.09517764,-0.3492424,-0.3414489,0.0077935
46,-0.16404378,-0.20745148,"('uncompetitive', 'competitive')",0.57543784,0.6577627,-0.96830183,-0.85747296,-0.1856359,-0.1357206,0.0499153
47,0.03259246,0.20470557,"('stupid', 'smart')",1.1168128,1.2094889,5.2629,5.4065213,2.137435,2.273572,0.136137
48,-0.8102872,-0.84478724,"('unintelligent', 'intelligent')",0.96145695,0.9467756,-0.30136168,-0.32252228,-0.050064,-0.0735113,-0.0234473
