,potty_male,potty_female,tuple,average_male,average_female,female-male
0,0.7917928,0.69715106,"('unsociable', 'sociable')",0.7917928,0.6971511,-0.0946417
1,-1.2607253,-1.3556384,"('unfriendly', 'friendly')",-1.2607253,-1.3556384,-0.0949131
2,-0.50227046,-0.37888935,"('unlikable', 'likable')",-0.5022705,-0.3788894,0.1233811
3,-1.4096285,-1.2010632,"('repellent', 'pleasant')",-1.4096285,-1.2010632,0.2085653
4,-1.0814152,-1.1059029,"('disliked', 'liked')",-1.0814152,-1.1059029,-0.0244877
5,-0.54370093,-0.4350031,"('distant', 'outgoing')",-0.5437009,-0.4350031,0.1086978
6,-0.9080571,-0.84873086,"('distant', 'open')",-0.9080571,-0.8487309,0.0593262
7,-0.64156264,-0.4810703,"('insensitive', 'sensitive')",-0.6415626,-0.4810703,0.1604923
8,-1.178581,-1.3266382,"('unaffectionate', 'affectionate')",-1.178581,-1.3266382,-0.1480572
9,-0.9934424,-1.062853,"('unaffectionate', 'caring')",-0.9934424,-1.062853,-0.0694106
10,-1.0194356,-1.1005818,"('unsympathetic', 'sympathetic')",-1.0194356,-1.1005818,-0.0811462
11,0.8701213,0.9041161,"('unhelpful', 'helpful')",0.8701213,0.9041161,0.0339948
12,-0.5860172,-0.43221653,"('unsupportive', 'supportive')",-0.5860172,-0.4322165,0.1538007
13,0.40441144,0.43019572,"('impolite', 'polite')",0.4044114,0.4301957,0.0257843
14,0.8344115,0.89586,"('antisocial', 'social')",0.8344115,0.89586,0.0614485
15,1.1268398,0.9098554,"('boring', 'funny')",1.1268398,0.9098554,-0.2169844
16,0.026732134,0.25872928,"('unpopular', 'popular')",0.0267321,0.2587293,0.2319972
17,-0.058957204,0.04767007,"('nasty', 'nice')",-0.0589572,0.0476701,0.1066273
18,-1.4709545,-1.3640931,"('disagreeable', 'welcoming')",-1.4709545,-1.3640931,0.1068614
19,-1.7371027,-1.6568625,"('inhospitable', 'hospitable')",-1.7371027,-1.6568625,0.0802402
20,-0.7914716,-0.687617,"('rough', 'thoughtful')",-0.7914716,-0.687617,0.1038546
21,-0.6634676,-0.49923787,"('immoral', 'moral')",-0.6634676,-0.4992379,0.1642297
22,-1.0033017,-0.81595194,"('untrustworthy', 'trustworthy')",-1.0033017,-0.8159519,0.1873498
23,0.82508504,0.85339665,"('insincere', 'sincere')",0.825085,0.8533967,0.0283117
24,-1.0780989,-1.1135439,"('dishonest', 'honest')",-1.0780989,-1.1135439,-0.035445
25,-0.23820847,-0.36226732,"('egoistic', 'altruistic')",-0.2382085,-0.3622673,-0.1240588
26,0.20718552,-0.025182385,"('hardhearted', 'benevolent')",0.2071855,-0.0251824,-0.2323679
27,-1.0685349,-0.9333846,"('hardhearted', 'softhearted')",-1.0685349,-0.9333846,0.1351503
28,-0.6169614,-0.9824386,"('disloyal', 'loyal')",-0.6169614,-0.9824386,-0.3654772
29,-0.9687593,-0.8288073,"('unfair', 'fair')",-0.9687593,-0.8288073,0.139952
30,0.41636127,0.29975298,"('intolerant', 'tolerant')",0.4163613,0.299753,-0.1166083
31,-1.3745493,-1.249683,"('evil', 'good')",-1.3745493,-1.249683,0.1248663
32,0.09276176,0.13261437,"('unkind', 'kind')",0.0927618,0.1326144,0.0398526
33,-0.12073121,-0.1731241,"('wrong', 'right')",-0.1207312,-0.1731241,-0.0523929
34,0.65503716,0.89652085,"('mean', 'honorable')",0.6550372,0.8965209,0.2414837
35,-0.5949583,-0.71633995,"('corrupt', 'incorrupt')",-0.5949583,-0.7163399,-0.1213816
36,-1.3266994,-1.4057959,"('hostile', 'amicable')",-1.3266994,-1.4057959,-0.0790965
37,-0.5502558,-0.6353705,"('fake', 'genuine')",-0.5502558,-0.6353705,-0.0851147
38,0.30694577,0.3497673,"('untruthful', 'truthful')",0.3069458,0.3497673,0.0428215
39,-0.35650718,-0.30333042,"('exploitative', 'cooperative')",-0.3565072,-0.3033304,0.0531768
40,-1.7975242,-1.8508458,"('stingy', 'generous')",-1.7975242,-1.8508458,-0.0533216
41,-0.12759069,-0.1849236,"('unforgiving', 'forgiving')",-0.1275907,-0.1849236,-0.0573329
42,-0.62764734,-0.6414469,"('unreliable', 'reliable')",-0.6276473,-0.6414469,-0.0137996
43,-0.450333,-0.41220483,"('irresponsible', 'responsible')",-0.450333,-0.4122048,0.0381282
44,-0.41200733,-0.3267015,"('prejudiced', 'unprejudiced')",-0.4120073,-0.3267015,0.0853058
45,0.012544857,0.20164551,"('incompetent', 'competent')",0.0125449,0.2016455,0.1891006
46,-0.5989238,-0.56315774,"('uncompetitive', 'competitive')",-0.5989238,-0.5631577,0.0357661
47,1.1876535,1.5744715,"('stupid', 'smart')",1.1876535,1.5744715,0.386818
48,-1.0578979,-1.0883856,"('unintelligent', 'intelligent')",-1.0578979,-1.0883856,-0.0304877
