,hologic_male,hologic_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.15851894,-0.3057881,"('unsociable', 'sociable')",-0.11618365,-0.36526754,-0.1373513,-0.3355278,-0.1981765
1,-0.5229363,-0.6056063,"('unfriendly', 'friendly')",1.509706,1.3706315,0.4933849,0.3825126,-0.1108723
2,0.11480051,0.12037463,"('unlikable', 'likable')",0.9514374,0.9860544,0.533119,0.5532146,0.0200956
3,-0.39717022,-0.30396602,"('repellent', 'pleasant')",0.23644412,0.20938005,-0.0803631,-0.047293,0.0330701
4,-0.40984768,-0.48008722,"('disliked', 'liked')",-5.8082795,-5.9182897,-3.1090636,-3.1991885,-0.0901249
5,-0.8000985,-0.7290861,"('distant', 'outgoing')",-0.25627065,-0.19337408,-0.5281845,-0.4612301,0.0669544
6,-1.1166074,-1.0759171,"('distant', 'open')",-0.055359535,-0.0005577486,-0.5859835,-0.5382375,0.047746
7,-0.32702637,-0.30470687,"('insensitive', 'sensitive')",0.06460762,0.094166875,-0.1312094,-0.10527,0.0259394
8,-0.7294685,-0.7463246,"('unaffectionate', 'affectionate')",0.4701466,0.43879244,-0.129661,-0.1537661,-0.0241051
9,-0.7978092,-0.7847888,"('unaffectionate', 'caring')",0.7428639,0.77326375,-0.0274726,-0.0057625,0.0217101
10,-1.1385362,-1.1835926,"('unsympathetic', 'sympathetic')",-0.6277416,-0.69342756,-0.8831389,-0.9385101,-0.0553712
11,0.35784656,0.3700425,"('unhelpful', 'helpful')",1.8419534,1.9142402,1.0999,1.1421413,0.0422413
12,0.47340927,0.58691746,"('unsupportive', 'supportive')",-1.7528161,-1.7231908,-0.6397034,-0.5681367,0.0715667
13,0.024926946,-0.07989946,"('impolite', 'polite')",-0.44426492,-0.46085885,-0.209669,-0.2703792,-0.0607102
14,0.41642132,0.37324592,"('antisocial', 'social')",-0.32842842,-0.47268614,0.0439965,-0.0497201,-0.0937166
15,0.42001757,0.30813116,"('boring', 'funny')",0.6373483,0.5695884,0.5286829,0.4388598,-0.0898231
16,-0.4844878,-0.53045017,"('unpopular', 'popular')",0.7080319,0.6476834,0.111772,0.0586166,-0.0531554
17,-0.19086744,-0.13937835,"('nasty', 'nice')",-0.3623926,-0.33043662,-0.27663,-0.2349075,0.0417225
18,-0.060351968,-0.09882908,"('disagreeable', 'welcoming')",-0.28738722,-0.36096168,-0.1738696,-0.2298954,-0.0560258
19,-1.2275321,-1.2246499,"('inhospitable', 'hospitable')",0.009550097,0.10057942,-0.608991,-0.5620353,0.0469557
20,0.7301043,0.71811056,"('rough', 'thoughtful')",1.3231815,1.2637634,1.0266429,0.990937,-0.0357059
21,0.797273,0.67792773,"('immoral', 'moral')",-0.07439286,-0.2044623,0.3614401,0.2367327,-0.1247074
22,0.33737674,0.25343543,"('untrustworthy', 'trustworthy')",-0.5620097,-0.69570565,-0.1123165,-0.2211351,-0.1088186
23,0.17810911,0.13117446,"('insincere', 'sincere')",5.198142,5.179733,2.6881256,2.6554537,-0.0326719
24,-0.22151059,-0.2714661,"('dishonest', 'honest')",0.5223619,0.5256361,0.1504256,0.127085,-0.0233406
25,-0.35572502,-0.33468375,"('egoistic', 'altruistic')",1.3820549,1.321831,0.5131649,0.4935736,-0.0195913
26,0.28084296,0.14484988,"('hardhearted', 'benevolent')",1.6886116,1.5719405,0.9847273,0.8583952,-0.1263321
27,0.24703775,0.34214288,"('hardhearted', 'softhearted')",1.1198217,1.0901507,0.6834297,0.7161468,0.0327171
28,-0.38391766,-0.48226997,"('disloyal', 'loyal')",0.71105057,0.5834167,0.1635665,0.0505734,-0.1129931
29,-0.33874395,-0.34047002,"('unfair', 'fair')",-0.43624228,-0.58851814,-0.3874931,-0.4644941,-0.077001
30,0.38365847,0.33294228,"('intolerant', 'tolerant')",1.489689,1.3606849,0.9366738,0.8468136,-0.0898602
31,-0.6386836,-0.5294526,"('evil', 'good')",-0.8817397,-0.9573697,-0.7602116,-0.7434112,0.0168004
32,0.40928155,0.35108945,"('unkind', 'kind')",0.9186655,0.7493015,0.6639736,0.5501955,-0.1137781
33,0.3287346,0.24862748,"('wrong', 'right')",-0.48857665,-0.541405,-0.079921,-0.1463888,-0.0664678
34,0.37736642,0.5340677,"('mean', 'honorable')",5.6264763,5.8345637,3.0019214,3.1843157,0.1823943
35,-0.20761018,-0.1890165,"('corrupt', 'incorrupt')",-0.17134468,-0.23827974,-0.1894774,-0.2136481,-0.0241707
36,-0.9005654,-0.9219519,"('hostile', 'amicable')",0.20493145,-0.011699839,-0.347817,-0.4668259,-0.1190089
37,-0.21881287,-0.2288594,"('fake', 'genuine')",0.0018984899,0.042331442,-0.1084572,-0.093264,0.0151932
38,-0.5676944,-0.5473958,"('untruthful', 'truthful')",-0.016178625,0.06499469,-0.2919365,-0.2412006,0.0507359
39,1.0494583,1.039431,"('exploitative', 'cooperative')",0.1992531,0.1724417,0.6243557,0.6059363,-0.0184194
40,0.1863569,0.1952498,"('stingy', 'generous')",-1.7361504,-1.8371494,-0.7748967,-0.8209498,-0.0460531
41,0.3522931,0.38708663,"('unforgiving', 'forgiving')",0.32835844,0.17637458,0.3403258,0.2817306,-0.0585952
42,-0.19384137,-0.16988339,"('unreliable', 'reliable')",-3.2825103,-3.2217038,-1.7381759,-1.6957936,0.0423823
43,-0.20216821,-0.17275618,"('irresponsible', 'responsible')",0.26572105,0.26274866,0.0317764,0.0449962,0.0132198
44,0.29834175,0.32507914,"('prejudiced', 'unprejudiced')",-1.4235191,-1.425386,-0.5625887,-0.5501534,0.0124353
45,-0.4780767,-0.47851232,"('incompetent', 'competent')",-0.089528665,-0.15324728,-0.2838027,-0.3158798,-0.0320771
46,-0.60447395,-0.62007695,"('uncompetitive', 'competitive')",-0.5323133,-0.64138,-0.5683936,-0.6307285,-0.0623349
47,0.58045083,0.61287826,"('stupid', 'smart')",5.3001695,5.4587812,2.9403102,3.0358298,0.0955196
48,1.0773375,1.0946538,"('unintelligent', 'intelligent')",1.1733254,1.1641474,1.1253314,1.1294006,0.0040692
