,textron_male,textron_female,tuple,inc_male,inc_female,average_male,average_female,female-male
20,0.720994,0.7739659,"('rough', 'thoughtful')",1.1444685,1.1272808,0.9327313,0.9506234,0.0178921
21,0.97196126,1.0303484,"('immoral', 'moral')",-0.7057441,-0.64365923,0.1331086,0.1933446,0.060236
22,0.43552518,0.33960545,"('untrustworthy', 'trustworthy')",-0.900307,-1.0082034,-0.2323909,-0.334299,-0.1019081
23,0.0392278,0.08366953,"('insincere', 'sincere')",4.963177,5.013815,2.5012026,2.5487423,0.0475397
24,-0.25781822,-0.24913685,"('dishonest', 'honest')",0.5248825,0.4792138,0.1335321,0.1150385,-0.0184936
25,-0.24235985,-0.2805998,"('egoistic', 'altruistic')",1.9323674,1.9412796,0.8450038,0.8303399,-0.0146639
26,0.32143906,0.048520345,"('hardhearted', 'benevolent')",2.0587862,1.9683125,1.1901126,1.0084164,-0.1816962
27,0.0034535024,0.03306303,"('hardhearted', 'softhearted')",1.8613131,1.7057594,0.9323833,0.8694112,-0.0629721
28,-0.07517269,-0.21208754,"('disloyal', 'loyal')",0.77344835,0.64765525,0.3491378,0.2177839,-0.1313539
29,-0.7288897,-0.7818291,"('unfair', 'fair')",-0.28189635,-0.46153328,-0.505393,-0.6216812,-0.1162882
30,0.49452263,0.52147853,"('intolerant', 'tolerant')",0.98536474,0.9704193,0.7399437,0.7459489,0.0060052
31,-1.3791099,-1.5543878,"('evil', 'good')",-0.35085383,-0.47982523,-0.8649818,-1.0171065,-0.1521247
32,0.16738486,0.17424676,"('unkind', 'kind')",0.8086047,0.69418615,0.4879948,0.4342164,-0.0537784
33,-0.079311416,-0.23573309,"('wrong', 'right')",-0.15428899,-0.302986,-0.1168002,-0.2693595,-0.1525593
34,-0.2654736,-0.055041768,"('mean', 'honorable')",5.11748,5.441993,2.426003,2.6934757,0.2674727
35,-0.8540785,-0.9818611,"('corrupt', 'incorrupt')",0.38049573,0.20120727,-0.2367914,-0.3903269,-0.1535355
36,-1.2932075,-1.5944067,"('hostile', 'amicable')",0.7473052,0.5098474,-0.2729512,-0.5422797,-0.2693285
37,-0.10088327,-0.075639814,"('fake', 'genuine')",0.33753285,0.38659048,0.1183248,0.1554753,0.0371505
38,-0.6092317,-0.6409441,"('untruthful', 'truthful')",-0.47305274,-0.42199165,-0.5411422,-0.5314679,0.0096743
39,0.35387483,0.45990893,"('exploitative', 'cooperative')",0.026721366,0.009039309,0.1902981,0.2344741,0.044176
40,-0.13740225,-0.13736041,"('stingy', 'generous')",-0.9653539,-1.1231066,-0.5513781,-0.6302335,-0.0788554
41,0.11673303,0.028197438,"('unforgiving', 'forgiving')",0.21063939,0.07060727,0.1636862,0.0494024,-0.1142838
42,-0.6985807,-0.51290965,"('unreliable', 'reliable')",-3.453572,-3.3398023,-2.0760763,-1.926356,0.1497203
43,-0.3626308,-0.20188501,"('irresponsible', 'responsible')",0.18667114,0.21512458,-0.0879798,0.0066198,0.0945996
44,-0.13638762,-0.013191248,"('prejudiced', 'unprejudiced')",-1.7199048,-1.6443628,-0.9281462,-0.828777,0.0993692
45,-0.32941276,-0.36869845,"('incompetent', 'competent')",-0.13099226,-0.18602963,-0.2302025,-0.277364,-0.0471615
46,0.33532298,0.42660546,"('uncompetitive', 'competitive')",-0.7078597,-0.7767285,-0.1862684,-0.1750615,0.0112069
47,0.2921392,0.41696334,"('stupid', 'smart')",4.743929,4.942998,2.518034,2.6799808,0.1619468
48,1.0228666,1.0049264,"('unintelligent', 'intelligent')",0.6667537,0.6902918,0.8448101,0.8476092,0.0027991
49,-0.47100693,-0.39117566,"('unable', 'able')",-0.21940432,-0.103803456,-0.3452056,-0.2474896,0.097716
50,-0.6855572,-0.63737375,"('clumsy', 'skillful')",0.122419104,0.13479882,-0.281569,-0.2512875,0.0302815
51,0.005848393,-0.040057942,"('uneducated', 'educated')",0.5691183,0.5288819,0.2874834,0.244412,-0.0430714
52,-0.8559459,-1.1356277,"('irrational', 'rational')",0.47290266,0.3297267,-0.1915216,-0.4029505,-0.2114289
53,-0.8450656,-0.9614747,"('uncreative', 'creative')",0.9979738,0.9747669,0.0764541,0.0066461,-0.069808
54,-1.0487789,-1.1967902,"('incapable', 'capable')",1.1658148,1.1581073,0.0585179,-0.0193415,-0.0778594
55,0.56845236,0.66443074,"('incompetent', 'clever')",-0.03999802,-0.016585257,0.2642272,0.3239228,0.0596956
56,0.47858092,0.5176427,"('impractical', 'practical')",-0.9686978,-0.91614115,-0.2450584,-0.1992492,0.0458092
57,0.023071425,-0.111968115,"('unimaginative', 'imaginative')",-2.064882,-2.23238,-1.0209053,-1.172174,-0.1512687
58,0.7528678,0.62629753,"('undiscriminating', 'discriminating')",0.6521072,0.5564556,0.7024875,0.5913765,-0.111111
59,-0.9349987,-1.0259297,"('foolish', 'wise')",0.31022212,0.32274333,-0.3123883,-0.3515932,-0.0392049
60,1.2911637,1.5451667,"('inefficient', 'efficient')",-0.5450504,-0.35028556,0.3730567,0.5974406,0.2243839
61,0.88945615,0.7499212,"('illogical', 'logical')",0.36165774,0.14095733,0.6255569,0.4454393,-0.1801176
62,0.41410342,0.5739832,"('incompetent', 'brilliant')",-0.30341834,-0.13313256,0.0553425,0.2204253,0.1650828
63,0.045609683,0.09709065,"('unperceptive', 'insightful')",0.74279845,0.83038104,0.3942041,0.4637358,0.0695317
64,-0.060306504,-0.0057773665,"('shy', 'confident')",-6.4903727,-6.589626,-3.2753396,-3.2977016,-0.022362
65,0.39757362,0.44931042,"('insecure', 'secure')",-0.70021814,-0.65787596,-0.1513223,-0.1042828,0.0470395
66,-1.669482,-1.7623756,"('inactive', 'active')",0.622994,0.5539738,-0.523244,-0.6042009,-0.0809569
67,0.44897157,0.5034645,"('doubtful', 'determined')",-0.7242115,-0.62545216,-0.13762,-0.0609938,0.0766262
68,-0.29892123,-0.30855352,"('dependent', 'independent')",-0.4084541,-0.40037596,-0.3536876,-0.3544647,-0.0007771
69,-0.10948083,-0.20968843,"('lazy', 'industrious')",-0.19493905,-0.24296084,-0.1522099,-0.2263246,-0.0741147
70,0.08924541,0.23734754,"('lethargic', 'energetic')",0.306631,0.30121094,0.1979382,0.2692792,0.071341
71,-0.39945602,-0.37310204,"('diffident', 'self-confident')",0.17697002,0.19142364,-0.111243,-0.0908392,0.0204038
72,-0.13628168,-0.1521908,"('unambitious', 'ambitious')",-0.586522,-0.5776676,-0.3614018,-0.3649292,-0.0035274
73,0.4570338,0.49122095,"('helpless', 'self-reliant')",-2.4784935,-2.4602053,-1.0107298,-0.9844922,0.0262376
74,-0.06763719,-0.05095742,"('undedicated', 'dedicated')",0.30946663,0.23265263,0.1209147,0.0908476,-0.0300671
75,-0.477805,-0.58224857,"('meek', 'impulsive')",-0.074030705,-0.002120521,-0.2759179,-0.2921845,-0.0162666
76,0.31180373,0.5935117,"('anxious', 'daring')",-0.40926382,-0.2126605,-0.04873,0.1904256,0.2391556
77,-0.18735406,-0.116677046,"('unmotivated', 'motivated')",-1.2234889,-1.1290014,-0.7054215,-0.6228392,0.0825823
78,-0.06354377,0.04140439,"('nonresilient', 'resilient')",0.27247036,0.26912376,0.1044633,0.1552641,0.0508008
79,-1.7303843,-1.8556637,"('wavering', 'unwavering')",0.018178754,0.013929604,-0.8561028,-0.920867,-0.0647642
80,0.6070473,0.6471927,"('dominated', 'dominating')",-1.4526694,-1.4190224,-0.422811,-0.3859149,0.0368961
81,0.74137056,0.8095282,"('submissive', 'aggressive')",-1.0501506,-0.9735832,-0.15439,-0.0820275,0.0723625
82,-0.590622,-0.57955235,"('poor', 'rich')",5.5826516,5.84108,2.4960148,2.630764,0.1347492
83,0.23821189,0.23132353,"('powerless', 'powerful')",-1.152544,-1.2516321,-0.4571661,-0.5101543,-0.0529882
84,0.33393273,0.36380464,"('inferior', 'superior')",0.9262079,0.83715904,0.6300703,0.6004819,-0.0295884
85,-1.040226,-1.1286639,"('insignificant', 'prestigious')",0.9470052,0.9567226,-0.0466104,-0.0859706,-0.0393602
86,-0.03655438,-0.37516618,"('uninfluential', 'influential')",0.4153805,0.12852842,0.1894131,-0.1233189,-0.312732
87,0.14947575,0.115374535,"('unsuccessful', 'successful')",0.93661445,0.99043244,0.5430451,0.5529035,0.0098584
88,0.017636813,-0.09970147,"('low', 'eminent')",0.1856968,0.16537824,0.1016668,0.0328384,-0.0688284
