,skyworks_male,skyworks_female,tuple,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.59371805,-0.61476994,"('unsociable', 'sociable')",0.87129235,0.70015895,-0.5832752,-0.77795196,-0.1019003,-0.2308543,-0.128954
1,-0.73051775,-0.81325054,"('unfriendly', 'friendly')",0.6560127,0.5360042,1.8677918,1.7810432,0.5977623,0.5012656,-0.0964967
2,0.5185572,0.6606519,"('unlikable', 'likable')",1.2399799,1.3885127,1.1289122,1.3098053,0.9624831,1.1196567,0.1571736
3,-0.3282374,-0.09724337,"('repellent', 'pleasant')",0.6079926,0.7354124,-0.20572385,-0.15240726,0.0246771,0.1619206,0.1372435
4,0.27801347,0.24304004,"('disliked', 'liked')",-0.3053902,-0.29450724,-5.0425887,-5.188944,-1.6899885,-1.7468038,-0.0568153
5,-0.7923378,-0.7373156,"('distant', 'outgoing')",-0.3787855,-0.30594963,0.3315417,0.42520055,-0.2798605,-0.2060215,0.073839
6,-1.1349909,-1.0840653,"('distant', 'open')",-0.85904634,-0.80941015,0.6598806,0.75495666,-0.4447189,-0.3795063,0.0652126
7,0.342019,0.4830363,"('insensitive', 'sensitive')",0.6917898,0.75346696,-0.12319237,-0.08452223,0.3035388,0.3839937,0.0804549
8,-0.7482703,-0.820899,"('unaffectionate', 'affectionate')",-0.93669885,-0.9265785,0.5995439,0.6309222,-0.3618084,-0.3721851,-0.0103767
9,-0.30484438,-0.28989786,"('unaffectionate', 'caring')",0.45865124,0.45161438,1.1182042,1.1577749,0.4240037,0.4398305,0.0158268
10,-0.7063439,-0.53712577,"('unsympathetic', 'sympathetic')",0.21279666,0.23675998,-0.9517826,-1.0111725,-0.4817766,-0.4371794,0.0445972
11,0.5134506,0.6873308,"('unhelpful', 'helpful')",1.8524228,1.9026179,1.5379933,1.6325707,1.3012889,1.4075065,0.1062176
12,0.38046005,0.68119174,"('unsupportive', 'supportive')",1.3783791,1.584507,-1.5915835,-1.543347,0.0557519,0.2407839,0.185032
13,0.22471923,0.27420515,"('impolite', 'polite')",0.630664,0.603967,-0.50508755,-0.6012796,0.1167652,0.0922975,-0.0244677
14,0.8384711,0.96542615,"('antisocial', 'social')",0.7845604,0.8704716,-1.1858598,-1.2122055,0.1457239,0.2078974,0.0621735
15,0.18477981,0.01940509,"('boring', 'funny')",-0.15986665,-0.1996332,0.71812767,0.6631127,0.2476803,0.1609615,-0.0867188
16,-0.40383527,-0.3932456,"('unpopular', 'popular')",0.1370997,0.18723361,0.77630067,0.8402353,0.169855,0.2114078,0.0415528
17,-0.0009497609,0.097405314,"('nasty', 'nice')",-0.32443815,-0.23627585,-0.382891,-0.33177054,-0.236093,-0.1568804,0.0792126
18,0.05476418,0.20652342,"('disagreeable', 'welcoming')",0.20266625,0.32856628,-0.09314709,-0.05410066,0.0547611,0.1603297,0.1055686
19,-1.8632848,-1.7887621,"('inhospitable', 'hospitable')",-1.4049814,-1.2921408,0.104808055,0.3071965,-1.054486,-0.9245688,0.1299172
20,0.07495848,0.19850746,"('rough', 'thoughtful')",1.005884,1.0238872,0.5825352,0.5793346,0.5544593,0.6005764,0.0461171
21,0.75623167,0.8336489,"('immoral', 'moral')",0.8464893,0.7931983,-0.8178847,-0.8857687,0.2616121,0.2470262,-0.0145859
22,0.25560996,0.30247036,"('untrustworthy', 'trustworthy')",0.53097874,0.4405728,-0.9946628,-1.1269118,-0.0693581,-0.1279562,-0.0585981
23,0.5972412,0.7176485,"('insincere', 'sincere')",1.4045208,1.3582755,4.4705796,4.506699,2.1574472,2.1942077,0.0367605
24,0.2124395,0.26487046,"('dishonest', 'honest')",-0.95180917,-0.9000263,0.39814508,0.36713192,-0.1137415,-0.0893413,0.0244002
25,0.22650097,0.14089118,"('egoistic', 'altruistic')",0.9553028,0.89668363,1.6416774,1.593988,0.9411604,0.8771876,-0.0639728
26,0.103385955,0.105777204,"('hardhearted', 'benevolent')",0.8741372,0.93621767,1.6018775,1.52255,0.8598002,0.8548482,-0.004952
27,0.0885391,0.20994914,"('hardhearted', 'softhearted')",0.43827957,0.5077327,1.273844,1.2426002,0.6002209,0.6534274,0.0532065
28,-0.30182922,-0.4299095,"('disloyal', 'loyal')",0.033574972,-0.1503722,0.6333133,0.4917672,0.1216863,-0.0295048,-0.1511911
29,-0.24119352,-0.28234196,"('unfair', 'fair')",-0.5875307,-0.70221984,-0.5677104,-0.6622896,-0.4654782,-0.5489505,-0.0834723
30,0.95990884,1.0870582,"('intolerant', 'tolerant')",1.8623081,1.9129303,0.90136194,0.84285134,1.241193,1.2809467,0.0397537
31,-1.0365975,-0.99295247,"('evil', 'good')",-0.9511411,-0.8754886,-0.56256473,-0.5847597,-0.8501012,-0.8177336,0.0323676
32,0.32675758,0.3972361,"('unkind', 'kind')",0.118231885,0.13952978,0.6953925,0.6144015,0.3801273,0.3837225,0.0035952
33,0.24751726,0.19770974,"('wrong', 'right')",0.68731004,0.6413545,-0.016407143,-0.07562712,0.3061401,0.2544791,-0.051661
34,-0.7223718,-0.4727554,"('mean', 'honorable')",-0.03289394,0.109905764,5.2341886,5.4913254,1.4929743,1.7094919,0.2165176
35,-0.6387804,-0.78320694,"('corrupt', 'incorrupt')",-0.6770146,-0.77092123,0.49640846,0.3883809,-0.2731288,-0.3885824,-0.1154536
36,-1.6250507,-1.6752689,"('hostile', 'amicable')",-1.1112052,-1.1990557,0.8865819,0.7397544,-0.616558,-0.7115234,-0.0949654
37,-0.72485113,-0.67253107,"('fake', 'genuine')",-0.05478778,-0.07868101,-0.08400937,-0.035950154,-0.2878827,-0.2623874,0.0254953
38,0.034944057,0.12501384,"('untruthful', 'truthful')",0.12506242,0.19501536,0.121050075,0.19921832,0.0936855,0.1730825,0.079397
39,2.0060956,2.0339723,"('exploitative', 'cooperative')",1.5132844,1.5486056,-0.21202728,-0.26181597,1.1024509,1.1069206,0.0044697
40,-0.070737675,-0.006761538,"('stingy', 'generous')",0.11682585,0.11337921,-1.6895633,-1.831349,-0.547825,-0.5749104,-0.0270854
