,paycom_male,paycom_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7994552,-0.97694415,"('unsociable', 'sociable')",-0.4098325,-0.50686634,-0.8059308,-0.99858284,-0.6717395,-0.8274644,-0.1557249
1,-0.7810245,-0.9951461,"('unfriendly', 'friendly')",1.4395641,1.2097893,2.01899,1.8547773,0.8925099,0.6898069,-0.202703
2,0.57765466,0.5937606,"('unlikable', 'likable')",0.57059497,0.6813949,0.6331978,0.7754249,0.5938158,0.6835268,0.089711
3,-0.12607276,-0.07964191,"('repellent', 'pleasant')",-0.2600347,-0.23845364,0.0038649468,0.0002854094,-0.1274142,-0.1059367,0.0214775
4,-0.18142271,-0.20701677,"('disliked', 'liked')",-0.6458257,-0.67069876,-5.895126,-6.049111,-2.2407915,-2.3089422,-0.0681507
5,-0.45065874,-0.36282605,"('distant', 'outgoing')",0.2579251,0.2535963,-0.00049875304,0.09682618,-0.0644108,-0.0041345,0.0602763
6,-0.71632475,-0.63413626,"('distant', 'open')",0.021947503,0.0032998323,0.5561049,0.64996785,-0.0460908,0.0063771,0.0524679
7,-0.5553028,-0.61744964,"('insensitive', 'sensitive')",-0.18058936,-0.17127842,0.5084381,0.51040775,-0.075818,-0.0927734,-0.0169554
8,-1.1065394,-1.166659,"('unaffectionate', 'affectionate')",0.62275743,0.61468256,0.97795534,0.9680342,0.1647245,0.1386859,-0.0260386
9,-0.7011889,-0.8164312,"('unaffectionate', 'caring')",0.93136805,0.90725523,1.2263255,1.2003275,0.4855015,0.4303838,-0.0551177
10,-1.2170304,-1.3501871,"('unsympathetic', 'sympathetic')",-1.5785959,-1.557419,-0.81419545,-0.88717854,-1.2032739,-1.2649282,-0.0616543
11,-0.3172913,-0.2863959,"('unhelpful', 'helpful')",0.61755615,0.7379181,1.3150786,1.4140635,0.5384478,0.6218619,0.0834141
12,-0.26832718,-0.24101108,"('unsupportive', 'supportive')",-0.29903457,-0.13963872,-1.841035,-1.8380231,-0.8027989,-0.7395576,0.0632413
13,-0.42570218,-0.498177,"('impolite', 'polite')",-0.5453122,-0.5069873,-0.6733514,-0.71968657,-0.5481219,-0.5749503,-0.0268284
