,ptc_male,ptc_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.22457673,0.124155015,"('unsociable', 'sociable')",-0.13739191,-0.2568064,0.0435924,-0.0663257,-0.1099181
1,-0.33292225,-0.59218425,"('unfriendly', 'friendly')",1.8144314,1.6812531,0.7407546,0.5445344,-0.1962202
2,1.3658115,1.3683461,"('unlikable', 'likable')",0.73706865,0.8000523,1.05144,1.0841992,0.0327592
3,0.31896237,0.41404894,"('repellent', 'pleasant')",0.5534413,0.6233506,0.4362018,0.5186998,0.082498
4,0.4327068,0.34716144,"('disliked', 'liked')",-6.3734207,-6.488956,-2.9703569,-3.0708973,-0.1005404
5,-0.7112678,-0.8056237,"('distant', 'outgoing')",-0.35069332,-0.3873025,-0.5309806,-0.5964631,-0.0654825
6,-1.0471103,-1.1337855,"('distant', 'open')",0.2724273,0.1911017,-0.3873415,-0.4713419,-0.0840004
7,0.40516073,0.42570412,"('insensitive', 'sensitive')",0.8718962,0.9032346,0.6385285,0.6644694,0.0259409
8,-0.9636727,-1.0449156,"('unaffectionate', 'affectionate')",0.73074317,0.6299617,-0.1164648,-0.2074769,-0.0910121
9,-0.4893296,-0.57491803,"('unaffectionate', 'caring')",1.2165743,1.1757495,0.3636224,0.3004158,-0.0632066
10,-0.12285745,-0.000406079,"('unsympathetic', 'sympathetic')",-0.48969507,-0.43029362,-0.3062763,-0.2153499,0.0909264
11,0.7630884,0.8011802,"('unhelpful', 'helpful')",1.5404152,1.6442437,1.1517518,1.2227119,0.0709601
12,0.37224337,0.4942623,"('unsupportive', 'supportive')",-1.9974774,-1.9822433,-0.812617,-0.7439905,0.0686265
13,0.15210739,0.1789229,"('impolite', 'polite')",-0.5994545,-0.5573504,-0.2236736,-0.1892138,0.0344598
14,1.2580049,1.2285336,"('antisocial', 'social')",-0.13877836,-0.17174223,0.5596133,0.5283957,-0.0312176
15,0.65329623,0.48998168,"('boring', 'funny')",0.7038424,0.6094237,0.6785693,0.5497027,-0.1288666
16,-0.66643476,-0.64365983,"('unpopular', 'popular')",0.6312305,0.6259507,-0.0176021,-0.0088546,0.0087475
17,-0.0155406,0.07029711,"('nasty', 'nice')",-0.6316666,-0.59275347,-0.3236036,-0.2612282,0.0623754
18,-1.0675019,-0.96765536,"('disagreeable', 'welcoming')",-0.40176213,-0.44046712,-0.734632,-0.7040613,0.0305707
19,0.095742926,0.11486531,"('inhospitable', 'hospitable')",-0.15592262,-0.112157635,-0.0300898,0.0013538,0.0314436
20,0.5564674,0.5799451,"('rough', 'thoughtful')",1.1135762,1.0953786,0.8350218,0.8376619,0.0026401
21,0.6677759,0.800578,"('immoral', 'moral')",-0.512123,-0.40965733,0.0778265,0.1954603,0.1176338
22,0.4700898,0.5494501,"('untrustworthy', 'trustworthy')",-0.64190686,-0.6559783,-0.0859085,-0.0532641,0.0326444
23,0.06943818,0.047683418,"('insincere', 'sincere')",5.836775,5.786369,2.9531064,2.917026,-0.0360804
24,-0.09232651,-0.12164569,"('dishonest', 'honest')",0.7437793,0.7277149,0.3257264,0.3030346,-0.0226918
25,-0.5005186,-0.6005423,"('egoistic', 'altruistic')",1.4634475,1.3921064,0.4814644,0.3957821,-0.0856823
26,0.9734105,0.7607721,"('hardhearted', 'benevolent')",2.06595,2.01999,1.5196803,1.3903811,-0.1292992
27,-0.19165546,-0.24676704,"('hardhearted', 'softhearted')",1.3384267,1.215077,0.5733856,0.484155,-0.0892306
28,-0.17885533,-0.2573752,"('disloyal', 'loyal')",0.88981956,0.8199826,0.3554821,0.2813037,-0.0741784
29,-0.023577966,-0.041344166,"('unfair', 'fair')",-0.4653722,-0.6223487,-0.2444751,-0.3318464,-0.0873713
30,1.5938075,1.6009374,"('intolerant', 'tolerant')",1.2513633,1.2747347,1.4225854,1.4378361,0.0152507
31,-0.7258672,-0.74859935,"('evil', 'good')",-0.63081163,-0.8053183,-0.6783394,-0.7769588,-0.0986194
32,0.3771032,0.23560932,"('unkind', 'kind')",0.8176893,0.6991377,0.5973963,0.4673735,-0.1300228
33,-0.03799851,-0.101258025,"('wrong', 'right')",-0.53449595,-0.6583203,-0.2862472,-0.3797892,-0.093542
34,0.34509787,0.47599238,"('mean', 'honorable')",5.839452,6.009001,3.0922749,3.2424965,0.1502216
