,monsanto_male,monsanto_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-0.96583915,-0.9972842,"('unsociable', 'sociable')",-0.5174753,-0.6340852,-0.7416573,-0.8156847,-0.0740274
1,0.023049718,-0.17787796,"('unfriendly', 'friendly')",1.4211943,1.3629631,0.722122,0.5925425,-0.1295795
2,0.004862111,0.045990184,"('unlikable', 'likable')",0.7731839,1.003265,0.389023,0.5246276,0.1356046
3,-1.7497282,-1.7322626,"('repellent', 'pleasant')",0.63957566,0.696763,-0.5550762,-0.5177498,0.0373264
4,-0.04721621,-0.061297655,"('disliked', 'liked')",-7.434666,-7.4026294,-3.7409413,-3.7319636,0.0089777
5,0.30470932,0.24179304,"('distant', 'outgoing')",-0.61765563,-0.49369112,-0.1564732,-0.125949,0.0305242
6,-0.10837412,-0.17116217,"('distant', 'open')",-0.4569437,-0.3063915,-0.2826589,-0.2387768,0.0438821
7,-1.0089859,-0.99037254,"('insensitive', 'sensitive')",-0.36800006,-0.3024865,-0.688493,-0.6464295,0.0420635
8,-0.11038537,-0.33112854,"('unaffectionate', 'affectionate')",0.53001946,0.5662869,0.2098171,0.1175792,-0.0922379
9,-0.24097663,-0.38279682,"('unaffectionate', 'caring')",0.9416909,0.97264427,0.3503571,0.2949237,-0.0554334
10,-1.334115,-1.4044336,"('unsympathetic', 'sympathetic')",-0.32121068,-0.31010115,-0.8276628,-0.8572674,-0.0296046
11,-0.22048938,-0.19140357,"('unhelpful', 'helpful')",2.0586672,2.105428,0.9190889,0.9570122,0.0379233
12,-0.60424495,-0.54508793,"('unsupportive', 'supportive')",-2.4976797,-2.3215926,-1.5509623,-1.4333403,0.117622
13,-1.1555248,-1.150386,"('impolite', 'polite')",-0.41328037,-0.46201545,-0.7844026,-0.8062007,-0.0217981
14,-1.1751447,-1.1955149,"('antisocial', 'social')",-0.4019913,-0.5154897,-0.788568,-0.8555023,-0.0669343
15,0.35885423,0.31274286,"('boring', 'funny')",0.6139155,0.60555524,0.4863849,0.4591491,-0.0272358
16,-0.17080696,-0.14587212,"('unpopular', 'popular')",0.37187618,0.359164,0.1005346,0.1066459,0.0061113
17,-0.4799295,-0.38457924,"('nasty', 'nice')",-0.031583354,-0.066912286,-0.2557564,-0.2257458,0.0300106
18,-0.8892185,-0.78382957,"('disagreeable', 'welcoming')",-0.8865515,-0.8353449,-0.887885,-0.8095872,0.0782978
19,-0.65881866,-0.7342105,"('inhospitable', 'hospitable')",-0.44959524,-0.3093868,-0.554207,-0.5217986,0.0324084
20,0.41486418,0.37810558,"('rough', 'thoughtful')",0.56310034,0.5115071,0.4889823,0.4448063,-0.044176
21,-0.2815554,-0.31654063,"('immoral', 'moral')",-0.7175893,-0.6453177,-0.4995724,-0.4809291,0.0186433
22,-1.2080443,-1.2665019,"('untrustworthy', 'trustworthy')",-0.7548346,-0.8134928,-0.9814395,-1.0399973,-0.0585578
23,-0.29938638,-0.35206005,"('insincere', 'sincere')",6.2828965,6.163064,2.991755,2.9055021,-0.0862529
24,-0.29845142,-0.3605248,"('dishonest', 'honest')",0.98573226,0.94826525,0.3436404,0.2938702,-0.0497702
25,0.21705168,0.19952089,"('egoistic', 'altruistic')",1.1773055,1.0566012,0.6971786,0.6280611,-0.0691175
26,0.8949638,0.7042022,"('hardhearted', 'benevolent')",1.288364,1.1759785,1.091664,0.9400904,-0.1515736
27,-0.8219384,-0.7932507,"('hardhearted', 'softhearted')",0.79746395,0.78700995,-0.0122372,-0.0031204,0.0091168
28,-0.67450345,-0.83382356,"('disloyal', 'loyal')",1.1074779,0.93944955,0.2164872,0.052813,-0.1636742
29,-0.5092362,-0.5279695,"('unfair', 'fair')",-0.4381141,-0.61480683,-0.4736752,-0.5713881,-0.0977129
30,-0.42360243,-0.47362038,"('intolerant', 'tolerant')",0.5173536,0.6136019,0.0468756,0.0699908,0.0231152
31,-0.39171356,-0.30558413,"('evil', 'good')",-1.1475602,-1.0973607,-0.7696369,-0.7014724,0.0681645
32,-0.18256599,-0.18679792,"('unkind', 'kind')",0.9817779,0.7919371,0.399606,0.3025696,-0.0970364
33,0.7043798,0.5666098,"('wrong', 'right')",-0.5762408,-0.65869117,0.0640695,-0.0460407,-0.1101102
