,tegna_male,tegna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.60567385,-0.61646163,"('unsociable', 'sociable')",-0.35229152,-0.53544223,-0.4789827,-0.5759519,-0.0969692
1,-1.039756,-1.2003707,"('unfriendly', 'friendly')",1.5701851,1.434984,0.2652146,0.1173066,-0.147908
2,0.80837524,0.9159021,"('unlikable', 'likable')",0.41724867,0.51217425,0.6128119,0.7140381,0.1012262
3,-0.09554289,0.11778578,"('repellent', 'pleasant')",0.44982398,0.51779944,0.1771405,0.3177926,0.1406521
4,-0.30780348,-0.40075934,"('disliked', 'liked')",-6.6321883,-6.6828947,-3.469996,-3.541827,-0.071831
5,-1.3408313,-1.5371394,"('distant', 'outgoing')",-0.3310219,-0.35873467,-0.8359266,-0.947937,-0.1120104
6,-1.63295,-1.7484847,"('distant', 'open')",0.03940688,0.031084739,-0.7967715,-0.8587,-0.0619285
7,-0.20669109,-0.019558601,"('insensitive', 'sensitive')",0.42614418,0.48210403,0.1097265,0.2312727,0.1215462
8,-1.0045443,-1.1653925,"('unaffectionate', 'affectionate')",0.8826611,0.7928209,-0.0609416,-0.1862858,-0.1253442
9,-0.7984668,-0.93777615,"('unaffectionate', 'caring')",0.9457614,0.8569331,0.0736473,-0.0404215,-0.1140688
10,-0.05938274,0.08532563,"('unsympathetic', 'sympathetic')",-0.38249618,-0.43873474,-0.2209395,-0.1767046,0.0442349
11,-0.26640958,-0.15366118,"('unhelpful', 'helpful')",1.217611,1.3103069,0.4756007,0.5783229,0.1027222
12,-0.0011651367,0.121528536,"('unsupportive', 'supportive')",-1.7836373,-1.7639703,-0.8924012,-0.8212209,0.0711803
13,-0.31255156,-0.2744417,"('impolite', 'polite')",-0.8109506,-0.76466537,-0.5617511,-0.5195535,0.0421976
14,0.7026477,0.8024531,"('antisocial', 'social')",-0.10400452,-0.17077069,0.2993216,0.3158412,0.0165196
