,amcor_male,amcor_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.38581917,-0.42202055,"('unsociable', 'sociable')",-0.38609296,-0.49607888,-0.385956,-0.4590497,-0.0730937
1,-1.0868349,-1.1539196,"('unfriendly', 'friendly')",2.3623974,2.1724439,0.6377813,0.5092621,-0.1285192
2,0.35693777,0.37053418,"('unlikable', 'likable')",0.4138061,0.45455512,0.3853719,0.4125447,0.0271728
3,-0.5243367,-0.4111118,"('repellent', 'pleasant')",-0.5565462,-0.45359337,-0.5404415,-0.4323526,0.1080889
4,0.18834883,0.17743419,"('disliked', 'liked')",-3.5260797,-3.5061889,-1.6688654,-1.6643773,0.0044881
5,-0.91614145,-0.92606586,"('distant', 'outgoing')",0.54339206,0.47522753,-0.1863747,-0.2254192,-0.0390445
6,-1.5653869,-1.534919,"('distant', 'open')",0.3732859,0.28960848,-0.5960505,-0.6226553,-0.0266048
7,0.4523247,0.49565995,"('insensitive', 'sensitive')",0.5104377,0.5436081,0.4813812,0.519634,0.0382528
8,-0.76768804,-0.8324385,"('unaffectionate', 'affectionate')",1.1323006,0.9524108,0.1823063,0.0599861,-0.1223202
9,-0.8298452,-0.91530997,"('unaffectionate', 'caring')",1.3251435,1.1867168,0.2476491,0.1357034,-0.1119457
10,-0.22161692,-0.2030933,"('unsympathetic', 'sympathetic')",-0.47941092,-0.45326814,-0.3505139,-0.3281807,0.0223332
11,-0.6469122,-0.6577097,"('unhelpful', 'helpful')",0.8048628,0.7513871,0.0789753,0.0468387,-0.0321366
12,-0.54833627,-0.4398606,"('unsupportive', 'supportive')",-0.7942211,-0.71584666,-0.6712787,-0.5778536,0.0934251
13,-0.40779555,-0.40254086,"('impolite', 'polite')",-0.81378573,-0.82892126,-0.6107906,-0.6157311,-0.0049405
14,0.95558965,0.9451323,"('antisocial', 'social')",0.61784524,0.7107476,0.7867174,0.82794,0.0412226
15,0.17409043,0.020558335,"('boring', 'funny')",0.26458922,0.1792633,0.2193398,0.0999108,-0.119429
16,-0.7090469,-0.68817556,"('unpopular', 'popular')",-0.09295059,-0.13760738,-0.4009987,-0.4128915,-0.0118928
17,-0.29188988,-0.24446268,"('nasty', 'nice')",-0.9181912,-0.93270916,-0.6050406,-0.5885859,0.0164547
18,-1.3270282,-1.2590793,"('disagreeable', 'welcoming')",-0.73043007,-0.74125636,-1.0287291,-1.0001678,0.0285613
19,-1.7456712,-1.7564528,"('inhospitable', 'hospitable')",-0.16909556,-0.29886997,-0.9573833,-1.0276613,-0.070278
20,0.07600337,0.10639818,"('rough', 'thoughtful')",0.89549756,0.84498733,0.4857505,0.4756927,-0.0100578
21,0.14492655,0.21515204,"('immoral', 'moral')",-1.2804933,-1.1756288,-0.5677834,-0.4802384,0.087545
22,0.037591323,0.009700404,"('untrustworthy', 'trustworthy')",-0.4418663,-0.433902,-0.2021375,-0.2121008,-0.0099633
23,-0.8607679,-0.96183395,"('insincere', 'sincere')",3.8529708,3.6265473,1.4961015,1.3323567,-0.1637448
24,0.36492884,0.33959377,"('dishonest', 'honest')",0.60453284,0.52277136,0.4847308,0.4311826,-0.0535482
25,-0.4524144,-0.47498256,"('egoistic', 'altruistic')",1.5572336,1.5155993,0.5524096,0.5203084,-0.0321012
26,0.67709905,0.5598377,"('hardhearted', 'benevolent')",2.7671366,2.5873358,1.7221178,1.5735867,-0.1485311
27,0.19900167,0.13453686,"('hardhearted', 'softhearted')",0.7188627,0.41644818,0.4589322,0.2754925,-0.1834397
28,-0.8586433,-0.92870826,"('disloyal', 'loyal')",0.9616143,0.7975174,0.0514855,-0.0655954,-0.1170809
29,-0.21268588,-0.18918876,"('unfair', 'fair')",-0.30657277,-0.4975473,-0.2596293,-0.343368,-0.0837387
30,0.8534585,0.81833875,"('intolerant', 'tolerant')",0.5583348,0.5883413,0.7058967,0.7033401,-0.0025566
31,-0.9610289,-0.83549154,"('evil', 'good')",0.13023144,0.11764429,-0.4153987,-0.3589236,0.0564751
32,-0.10433969,-0.2583287,"('unkind', 'kind')",0.7980084,0.57324255,0.3468344,0.1574569,-0.1893775
33,-0.08534671,-0.17627022,"('wrong', 'right')",0.41142887,0.26618153,0.1630411,0.0449557,-0.1180854
34,0.12487835,0.30792305,"('mean', 'honorable')",3.3399692,3.475317,1.7324238,1.89162,0.1591962
35,0.12196773,0.014676176,"('corrupt', 'incorrupt')",-0.010833565,-0.20492284,0.0555671,-0.0951233,-0.1506904
36,-0.4960781,-0.57681644,"('hostile', 'amicable')",1.069171,0.8147023,0.2865464,0.1189429,-0.1676035
37,0.58294004,0.5827752,"('fake', 'genuine')",0.7330547,0.70419735,0.6579974,0.6434863,-0.0145111
38,-0.7896365,-0.7871495,"('untruthful', 'truthful')",0.35655484,0.38483596,-0.2165408,-0.2011568,0.015384
39,0.3301239,0.38870358,"('exploitative', 'cooperative')",0.1970147,0.16580474,0.2635693,0.2772542,0.0136849
40,-0.013911126,0.021008763,"('stingy', 'generous')",-0.7791687,-0.8507726,-0.3965399,-0.4148819,-0.018342
41,-0.032687657,0.041356813,"('unforgiving', 'forgiving')",0.68496746,0.6970835,0.3261399,0.3692201,0.0430802
42,0.14501666,0.19275336,"('unreliable', 'reliable')",-1.9732916,-1.9500167,-0.9141375,-0.8786317,0.0355058
43,-0.18307987,-0.09713268,"('irresponsible', 'responsible')",0.8302807,0.87620467,0.3236004,0.389536,0.0659356
44,-0.14392948,-0.13025068,"('prejudiced', 'unprejudiced')",-1.6810629,-1.6557165,-0.9124962,-0.8929836,0.0195126
45,0.11849994,0.21328402,"('incompetent', 'competent')",0.9620057,1.0157738,0.5402528,0.6145289,0.0742761
46,-0.17181136,-0.09747023,"('uncompetitive', 'competitive')",-0.67583174,-0.66907865,-0.4238215,-0.3832744,0.0405471
47,-0.1497719,-0.042136077,"('stupid', 'smart')",4.021927,4.0889473,1.9360775,2.0234056,0.0873281
48,0.6341172,0.6829852,"('unintelligent', 'intelligent')",-0.07940086,-0.046781946,0.2773582,0.3181016,0.0407434
49,-0.31054372,-0.20802037,"('unable', 'able')",-0.45372945,-0.37598503,-0.3821366,-0.2920027,0.0901339
50,-0.14457856,-0.24535511,"('clumsy', 'skillful')",-0.42171347,-0.61333203,-0.283146,-0.4293436,-0.1461976
51,-0.43360505,-0.5178541,"('uneducated', 'educated')",0.37552884,0.2747257,-0.0290381,-0.1215642,-0.0925261
52,-0.5334394,-0.6576655,"('irrational', 'rational')",0.095704794,-0.04164613,-0.2188673,-0.3496558,-0.1307885
53,-1.5884448,-1.6247104,"('uncreative', 'creative')",1.078114,0.9166509,-0.2551654,-0.3540298,-0.0988644
54,-0.84116775,-0.9510003,"('incapable', 'capable')",0.6642259,0.51407045,-0.0884709,-0.2184649,-0.129994
55,-0.20698942,-0.10781303,"('incompetent', 'clever')",-0.11517979,0.009077959,-0.1610846,-0.0493675,0.1117171
56,0.65914947,0.6377071,"('impractical', 'practical')",0.33601025,0.47932157,0.4975799,0.5585144,0.0609345
57,-0.04352656,-0.12343234,"('unimaginative', 'imaginative')",-0.62682134,-0.5919245,-0.335174,-0.3576784,-0.0225044
58,0.9406019,0.933255,"('undiscriminating', 'discriminating')",1.1322378,1.1536009,1.0364199,1.0434279,0.007008
59,-0.33414888,-0.3705619,"('foolish', 'wise')",0.1875076,0.075677365,-0.0733206,-0.1474423,-0.0741217
60,0.77597797,0.8981605,"('inefficient', 'efficient')",-0.49403846,-0.23393542,0.1409698,0.3321126,0.1911428
61,0.45683905,0.32187688,"('illogical', 'logical')",0.7369379,0.53643066,0.5968885,0.4291538,-0.1677347
62,0.24953055,0.3505544,"('incompetent', 'brilliant')",0.2759222,0.4086489,0.2627264,0.3796017,0.1168753
63,-0.4374174,-0.38486716,"('unperceptive', 'insightful')",0.977026,1.0351431,0.2698043,0.325138,0.0553337
64,0.7132921,0.7038809,"('shy', 'confident')",-4.409616,-4.2526264,-1.8481619,-1.7743728,0.0737891
65,0.54222655,0.4757113,"('insecure', 'secure')",-0.033131495,0.00032592565,0.2545475,0.2380186,-0.0165289
66,-0.6563591,-0.6938427,"('inactive', 'active')",0.93078965,0.7952605,0.1372153,0.0507089,-0.0865064
67,0.45619193,0.41294464,"('doubtful', 'determined')",-0.80222124,-0.73415154,-0.1730147,-0.1606034,0.0124113
68,-0.6837438,-0.67847955,"('dependent', 'independent')",-1.0325959,-1.0317558,-0.8581698,-0.8551177,0.0030521
69,0.10473949,0.053154603,"('lazy', 'industrious')",0.028889753,0.006697923,0.0668146,0.0299263,-0.0368883
70,0.09069654,0.07570468,"('lethargic', 'energetic')",0.1604362,0.16320968,0.1255664,0.1194572,-0.0061092
71,-0.41424763,-0.4046695,"('diffident', 'self-confident')",0.449333,0.3274889,0.0175427,-0.0385903,-0.056133
72,0.0012538098,-0.0016665943,"('unambitious', 'ambitious')",0.68568593,0.7117467,0.3434699,0.35504,0.0115701
73,1.0129716,0.9565611,"('helpless', 'self-reliant')",-1.9914179,-1.98336,-0.4892231,-0.5133995,-0.0241764
