,waters_male,waters_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,1.1532395,1.0988419,"('unsociable', 'sociable')",0.012798205,-0.1536233,0.5830188,0.4726093,-0.1104095
1,0.6913943,0.81790787,"('unfriendly', 'friendly')",0.95564747,0.9184559,0.8235209,0.8681819,0.044661
2,0.10643771,0.15187195,"('unlikable', 'likable')",0.6446565,0.61206454,0.3755471,0.3819683,0.0064212
3,0.0030428842,0.1305343,"('repellent', 'pleasant')",0.506503,0.49782088,0.2547729,0.3141776,0.0594047
4,-1.1065122,-1.1298319,"('disliked', 'liked')",-5.869307,-5.9294276,-3.4879096,-3.5296297,-0.0417201
5,-0.68566465,-0.59768623,"('distant', 'outgoing')",-0.7451198,-0.6708964,-0.7153922,-0.6342913,0.0811009
6,-1.1116153,-0.9505074,"('distant', 'open')",-0.88463855,-0.85964733,-0.9981269,-0.9050773,0.0930496
7,1.700475,1.7832069,"('insensitive', 'sensitive')",0.34788403,0.37494475,1.0241795,1.0790758,0.0548963
8,0.0954295,0.15513912,"('unaffectionate', 'affectionate')",0.16286437,0.14589575,0.1291469,0.1505174,0.0213705
9,1.5066557,1.6104379,"('unaffectionate', 'caring')",0.686395,0.7018589,1.0965253,1.1561484,0.0596231
10,1.3058927,1.3733476,"('unsympathetic', 'sympathetic')",-0.6068261,-0.61524117,0.3495333,0.3790532,0.0295199
11,1.4745108,1.4677563,"('unhelpful', 'helpful')",1.6448768,1.7276473,1.5596938,1.5977018,0.038008
12,1.8361849,1.9241934,"('unsupportive', 'supportive')",-2.018824,-1.9500768,-0.0913196,-0.0129417,0.0783779
13,1.2395717,1.1151578,"('impolite', 'polite')",-1.0638512,-1.0946417,0.0878602,0.0102581,-0.0776021
14,1.8404545,1.7059094,"('antisocial', 'social')",0.1700112,0.07254893,1.0052328,0.8892292,-0.1160036
15,0.20274974,0.08878216,"('boring', 'funny')",0.050799064,0.025971886,0.1267744,0.057377,-0.0693974
16,-1.1184663,-1.0745707,"('unpopular', 'popular')",0.21009102,0.22906157,-0.4541876,-0.4227545,0.0314331
17,-0.6803565,-0.70347697,"('nasty', 'nice')",-0.384011,-0.33109057,-0.5321838,-0.5172838,0.0149
18,-0.49295002,-0.43940327,"('disagreeable', 'welcoming')",-0.85231084,-0.88916343,-0.6726304,-0.6642833,0.0083471
19,-1.0112822,-0.8920848,"('inhospitable', 'hospitable')",-0.73069465,-0.6082958,-0.8709884,-0.7501903,0.1207981
20,-0.04151855,0.047535717,"('rough', 'thoughtful')",0.7577495,0.76745766,0.3581155,0.4074967,0.0493812
21,1.519985,1.4678884,"('immoral', 'moral')",0.008346473,-0.012947089,0.7641657,0.7274706,-0.0366951
