,sprag_male,sprag_female,tuple,average_male,average_female,female-male
29,-0.41329476,-0.46350238,"('unfair', 'fair')",-0.4132948,-0.4635024,-0.0502076
30,0.007610731,0.086879045,"('intolerant', 'tolerant')",0.0076107,0.086879,0.0792683
31,-0.6000195,-0.7734181,"('evil', 'good')",-0.6000195,-0.7734181,-0.1733986
32,0.11650316,-0.07908415,"('unkind', 'kind')",0.1165032,-0.0790842,-0.1955874
33,-0.08772511,-0.09707977,"('wrong', 'right')",-0.0877251,-0.0970798,-0.0093547
34,2.2457812,2.2872546,"('mean', 'honorable')",2.2457812,2.2872546,0.0414734
35,0.79673487,0.52404565,"('corrupt', 'incorrupt')",0.7967349,0.5240456,-0.2726893
36,0.5779142,0.34959933,"('hostile', 'amicable')",0.5779142,0.3495993,-0.2283149
37,-0.010287946,-0.050170846,"('fake', 'genuine')",-0.0102879,-0.0501708,-0.0398829
38,-0.8330783,-0.8245402,"('untruthful', 'truthful')",-0.8330783,-0.8245402,0.0085381
39,-0.20132823,-0.06844686,"('exploitative', 'cooperative')",-0.2013282,-0.0684469,0.1328813
40,-1.104373,-1.3432019,"('stingy', 'generous')",-1.104373,-1.3432019,-0.2388289
41,-0.1719181,-0.23265335,"('unforgiving', 'forgiving')",-0.1719181,-0.2326533,-0.0607352
42,-1.971562,-1.7720871,"('unreliable', 'reliable')",-1.971562,-1.7720871,0.1994749
43,-0.65111244,-0.59177494,"('irresponsible', 'responsible')",-0.6511124,-0.5917749,0.0593375
44,-0.715543,-0.65052634,"('prejudiced', 'unprejudiced')",-0.715543,-0.6505263,0.0650167
45,-0.6093911,-0.71927464,"('incompetent', 'competent')",-0.6093911,-0.7192746,-0.1098835
46,-1.6047038,-1.5351211,"('uncompetitive', 'competitive')",-1.6047038,-1.5351211,0.0695827
47,2.7800765,2.8082662,"('stupid', 'smart')",2.7800765,2.8082662,0.0281897
48,-0.9618826,-0.9376246,"('unintelligent', 'intelligent')",-0.9618826,-0.9376246,0.024258
49,-0.8463689,-0.70856035,"('unable', 'able')",-0.8463689,-0.7085603,0.1378086
50,-0.5145924,-0.5527144,"('clumsy', 'skillful')",-0.5145924,-0.5527144,-0.038122
51,-0.8521069,-0.80440515,"('uneducated', 'educated')",-0.8521069,-0.8044052,0.0477017
52,-0.49021354,-0.58649427,"('irrational', 'rational')",-0.4902135,-0.5864943,-0.0962808
53,-0.1559004,-0.34355405,"('uncreative', 'creative')",-0.1559004,-0.343554,-0.1876536
54,-0.24368584,-0.33865535,"('incapable', 'capable')",-0.2436858,-0.3386554,-0.0949696
55,-0.48003647,-0.34846792,"('incompetent', 'clever')",-0.4800365,-0.3484679,0.1315686
56,-0.37743074,-0.19428743,"('impractical', 'practical')",-0.3774307,-0.1942874,0.1831433
57,-2.0795557,-2.1920097,"('unimaginative', 'imaginative')",-2.0795557,-2.1920097,-0.112454
58,0.12340279,0.10963172,"('undiscriminating', 'discriminating')",0.1234028,0.1096317,-0.0137711
59,0.055838235,0.10871215,"('foolish', 'wise')",0.0558382,0.1087122,0.052874
60,-0.7244031,-0.4643179,"('inefficient', 'efficient')",-0.7244031,-0.4643179,0.2600852
61,-0.85316557,-0.9868983,"('illogical', 'logical')",-0.8531656,-0.9868983,-0.1337327
62,-1.0236578,-0.82636714,"('incompetent', 'brilliant')",-1.0236578,-0.8263671,0.1972907
63,-0.85922563,-0.73367053,"('unperceptive', 'insightful')",-0.8592256,-0.7336705,0.1255551
64,-4.1336427,-3.9105177,"('shy', 'confident')",-4.1336427,-3.9105177,0.223125
65,-0.5486047,-0.39556494,"('insecure', 'secure')",-0.5486047,-0.3955649,0.1530398
66,0.24965152,0.06363345,"('inactive', 'active')",0.2496515,0.0636334,-0.1860181
67,-0.6370385,-0.45459592,"('doubtful', 'determined')",-0.6370385,-0.4545959,0.1824426
68,-1.040397,-0.91956383,"('dependent', 'independent')",-1.040397,-0.9195638,0.1208332
69,-0.056754455,-0.22675247,"('lazy', 'industrious')",-0.0567545,-0.2267525,-0.169998
70,-0.5739712,-0.50621545,"('lethargic', 'energetic')",-0.5739712,-0.5062155,0.0677557
71,0.29084724,0.23845106,"('diffident', 'self-confident')",0.2908472,0.2384511,-0.0523961
72,-0.5555167,-0.51469624,"('unambitious', 'ambitious')",-0.5555167,-0.5146962,0.0408205
73,-1.6282629,-1.5693996,"('helpless', 'self-reliant')",-1.6282629,-1.5693996,0.0588633
74,-0.6027332,-0.686071,"('undedicated', 'dedicated')",-0.6027332,-0.686071,-0.0833378
75,0.36894158,0.26844707,"('meek', 'impulsive')",0.3689416,0.2684471,-0.1004945
76,-0.67085475,-0.45884395,"('anxious', 'daring')",-0.6708547,-0.4588439,0.2120108
77,-1.474594,-1.3254796,"('unmotivated', 'motivated')",-1.474594,-1.3254796,0.1491144
78,-0.9076822,-0.9554179,"('nonresilient', 'resilient')",-0.9076822,-0.9554179,-0.0477357
79,-0.46104467,-0.609873,"('wavering', 'unwavering')",-0.4610447,-0.609873,-0.1488283
80,-0.74338436,-0.63089323,"('dominated', 'dominating')",-0.7433844,-0.6308932,0.1124912
81,-0.9591807,-0.73610806,"('submissive', 'aggressive')",-0.9591807,-0.7361081,0.2230726
82,2.892887,2.7933595,"('poor', 'rich')",2.8928871,2.7933595,-0.0995276
83,-0.62167186,-0.61268663,"('powerless', 'powerful')",-0.6216719,-0.6126866,0.0089853
84,0.3378956,0.36867008,"('inferior', 'superior')",0.3378956,0.3686701,0.0307745
85,0.31197393,0.12675866,"('insignificant', 'prestigious')",0.3119739,0.1267587,-0.1852152
86,-1.1310517,-1.2869219,"('uninfluential', 'influential')",-1.1310517,-1.2869219,-0.1558702
87,-0.8612832,-0.87887514,"('unsuccessful', 'successful')",-0.8612832,-0.8788751,-0.0175919
88,-1.0148565,-1.0032028,"('low', 'eminent')",-1.0148565,-1.0032028,0.0116537
