,discovery_male,discovery_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.22107983,0.09138292,"('unsociable', 'sociable')",-0.4565039,-0.6123271,-0.117712,-0.2604721,-0.1427601
1,0.25063533,0.12498531,"('unfriendly', 'friendly')",1.7421292,1.5999532,0.9963822,0.8624693,-0.1339129
2,0.9139739,0.96118265,"('unlikable', 'likable')",0.55983925,0.62094617,0.7369066,0.7910644,0.0541578
3,0.22502607,0.3498102,"('repellent', 'pleasant')",0.11235178,0.1620447,0.1686889,0.2559274,0.0872385
4,-1.7252386,-1.8412703,"('disliked', 'liked')",-6.2650266,-6.3587914,-3.9951324,-4.1000309,-0.1048985
5,-0.38445216,-0.31470975,"('distant', 'outgoing')",0.015800357,0.0081227645,-0.1843259,-0.1532935,0.0310324
6,-0.11460072,-0.030991716,"('distant', 'open')",0.33878922,0.32265007,0.1120943,0.1458292,0.0337349
7,0.59974396,0.7072806,"('insensitive', 'sensitive')",0.6017884,0.6487911,0.6007662,0.6780359,0.0772697
8,0.43858254,0.3743229,"('unaffectionate', 'affectionate')",0.85083336,0.75721824,0.6447079,0.5657706,-0.0789373
9,1.5309265,1.5745413,"('unaffectionate', 'caring')",1.0905491,1.1288533,1.3107378,1.3516973,0.0409595
10,1.0440164,1.159185,"('unsympathetic', 'sympathetic')",-0.55995226,-0.5233819,0.2420321,0.3179016,0.0758695
11,0.9530018,1.0826945,"('unhelpful', 'helpful')",1.9218807,2.0493717,1.4374412,1.5660331,0.1285919
12,0.69734246,0.84897596,"('unsupportive', 'supportive')",-1.6135969,-1.5766045,-0.4581272,-0.3638143,0.0943129
13,0.16398525,0.118446134,"('impolite', 'polite')",-0.89496654,-0.8933034,-0.3654906,-0.3874286,-0.021938
14,1.1137245,1.0967084,"('antisocial', 'social')",-0.5916946,-0.64832497,0.2610149,0.2241917,-0.0368232
15,0.49677384,0.40173095,"('boring', 'funny')",0.25683194,0.19205298,0.3768029,0.296892,-0.0799109
16,-1.0072964,-1.1473984,"('unpopular', 'popular')",0.6349453,0.58205044,-0.1861756,-0.282674,-0.0964984
17,-0.66644466,-0.6984708,"('nasty', 'nice')",-0.1668541,-0.13051805,-0.4166494,-0.4144944,0.002155
