,transdigm_male,transdigm_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
18,-0.028376885,0.055495292,"('disagreeable', 'welcoming')",-0.7376201,-0.570681,-0.39422205,-0.3139016,-0.3867397,-0.2763624,0.1103773
19,-1.3880432,-1.3610209,"('inhospitable', 'hospitable')",-2.2678502,-2.2448566,-0.14582169,3.9104372e-05,-1.2672383,-1.2019461,0.0652922
20,0.11227275,0.21106714,"('rough', 'thoughtful')",1.5988853,1.6782144,0.92005074,0.91240966,0.8770696,0.933897,0.0568274
21,-0.2589878,-0.29829443,"('immoral', 'moral')",0.898167,0.76465195,-0.8088606,-0.7835085,-0.0565605,-0.105717,-0.0491565
22,-0.11093033,-0.15088168,"('untrustworthy', 'trustworthy')",0.7776772,0.6507677,-1.2112542,-1.2335615,-0.1815025,-0.2445585,-0.063056
23,-0.6870716,-0.64322007,"('insincere', 'sincere')",0.529633,0.40375775,5.780811,5.5376215,1.8744574,1.766053,-0.1084044
24,-0.6333194,-0.6045613,"('dishonest', 'honest')",-0.65463096,-0.6675099,0.586502,0.5761611,-0.2338161,-0.2319701,0.001846
25,-0.5078555,-0.60904604,"('egoistic', 'altruistic')",-0.5355201,-0.5445524,1.5825748,1.3995748,0.1797331,0.0819921,-0.097741
26,-0.3688993,-0.44355252,"('hardhearted', 'benevolent')",0.8970641,0.8626876,1.6301348,1.4968625,0.7194332,0.6386659,-0.0807673
27,-0.80566394,-0.6435028,"('hardhearted', 'softhearted')",-0.8035815,-0.6901423,1.071275,1.0791165,-0.1793235,-0.0848429,0.0944806
28,-0.27173996,-0.4260459,"('disloyal', 'loyal')",0.26396042,0.055295482,1.1068487,0.8560649,0.3663564,0.1617715,-0.2045849
29,-0.5457828,-0.5077876,"('unfair', 'fair')",-0.77719736,-0.8256606,-0.7550212,-0.96811754,-0.6926672,-0.7671885,-0.0745213
30,0.52697694,0.48887038,"('intolerant', 'tolerant')",0.9753683,0.8293951,1.2898636,1.3331339,0.9307363,0.8837998,-0.0469365
31,-1.0044374,-0.9483359,"('evil', 'good')",-2.0983582,-1.9430323,-1.186582,-1.28797,-1.4297926,-1.3931127,0.0366799
32,0.007463557,-0.022892367,"('unkind', 'kind')",1.2167675,1.0032563,1.0663142,0.90942824,0.7635152,0.6299307,-0.1335845
33,-0.13323952,-0.18306804,"('wrong', 'right')",-1.1321619,-1.1345844,-0.52817094,-0.63442403,-0.5978574,-0.6506921,-0.0528347
34,-0.5343163,-0.32203656,"('mean', 'honorable')",-0.0020963997,0.1961556,6.041351,6.175499,1.8349794,2.0165393,0.1815599
35,-0.3391468,-0.4386006,"('corrupt', 'incorrupt')",-1.8143052,-1.702988,0.07211004,-0.13065504,-0.6937807,-0.7574146,-0.0636339
36,-1.5059434,-1.6252573,"('hostile', 'amicable')",-1.8514677,-1.8068123,0.4964494,0.28273425,-0.9536539,-1.0497785,-0.0961246
37,-0.4936368,-0.47251606,"('fake', 'genuine')",-0.42211905,-0.43636885,0.23584783,0.22653458,-0.226636,-0.2274501,-0.0008141
38,-1.0583409,-1.1143306,"('untruthful', 'truthful')",-1.4441196,-1.460638,0.095570326,0.12978984,-0.8022967,-0.8150597,-0.012763
39,1.3937275,1.4121047,"('exploitative', 'cooperative')",1.4130236,1.4853915,-0.10813839,-0.09050316,0.8995376,0.9356643,0.0361267
40,0.05790815,0.07848967,"('stingy', 'generous')",-0.26303142,-0.25452673,-2.175771,-2.1501367,-0.7936314,-0.7753913,0.0182401
41,-0.6763405,-0.6219799,"('unforgiving', 'forgiving')",0.490546,0.46548846,0.3127786,0.34354693,0.042328,0.0623518,0.0200238
42,0.43343234,0.62571484,"('unreliable', 'reliable')",0.9084332,1.0873694,-2.9719915,-2.7527003,-0.5433753,-0.3465387,0.1968366
43,-0.93362576,-0.77837574,"('irresponsible', 'responsible')",0.53904706,0.5384146,0.42660016,0.5198711,0.0106738,0.0933033,0.0826295
44,1.2110789,1.2129914,"('prejudiced', 'unprejudiced')",-0.11958941,-0.06510083,-1.1072788,-1.094203,-0.0052631,0.0178959,0.023159
45,-0.85448545,-0.7410507,"('incompetent', 'competent')",0.42687044,0.30931604,-0.36876702,-0.4282129,-0.2654607,-0.2866492,-0.0211885
46,-0.65481603,-0.57780164,"('uncompetitive', 'competitive')",1.7189685,1.6188931,-0.9306379,-0.76596844,0.0445049,0.0917077,0.0472028
47,0.12191075,0.23051678,"('stupid', 'smart')",0.86704534,0.94150585,5.650093,5.6801333,2.2130164,2.2840519,0.0710355
48,-0.5461594,-0.54543513,"('unintelligent', 'intelligent')",0.12686501,0.06839578,0.26357818,0.32010403,-0.0519054,-0.0523118,-0.0004064
49,-0.3413219,-0.18216796,"('unable', 'able')",-0.7143095,-0.561029,-0.32189122,-0.15236266,-0.4591742,-0.2985199,0.1606543
50,0.20532778,0.21112822,"('clumsy', 'skillful')",-0.012191303,0.08427943,0.1913293,0.2656381,0.1281553,0.1870153,0.05886
51,-0.701137,-0.84518445,"('uneducated', 'educated')",0.8694802,0.62697387,0.41482067,0.27549776,0.194388,0.0190957,-0.1752923
52,-0.37963536,-0.6887161,"('irrational', 'rational')",-1.7456144,-1.8206646,0.4637665,0.20878176,-0.5538278,-0.7668664,-0.2130386
53,-1.6278807,-1.6718142,"('uncreative', 'creative')",-0.059594475,-0.076199204,1.0447079,1.0558952,-0.2142558,-0.2307061,-0.0164503
54,-0.86560744,-1.0226421,"('incapable', 'capable')",-0.47328803,-0.47122878,1.1931578,1.120973,-0.0485792,-0.1242993,-0.0757201
55,-0.13457355,-0.048155766,"('incompetent', 'clever')",1.547964,1.3872048,-0.25943252,-0.2229349,0.3846526,0.372038,-0.0126146
56,0.56569374,0.6365197,"('impractical', 'practical')",1.7718705,1.5612192,0.30222607,0.28100345,0.8799301,0.8262475,-0.0536826
57,-1.0149858,-1.0770309,"('unimaginative', 'imaginative')",0.1616531,-0.014598051,-2.4046533,-2.4340277,-1.0859954,-1.1752189,-0.0892235
58,-1.1343608,-1.1713305,"('undiscriminating', 'discriminating')",0.70519036,0.71866626,-0.041648917,0.03809085,-0.1569398,-0.1381911,0.0187487
59,0.22750725,0.18071774,"('foolish', 'wise')",-1.6616967,-1.6340714,0.33069167,0.3209506,-0.3678326,-0.3774677,-0.0096351
60,0.6284114,0.82331735,"('inefficient', 'efficient')",1.9146554,1.8732922,-0.34453678,-0.09680312,0.7328434,0.8666021,0.1337587
61,-0.6739712,-0.76029676,"('illogical', 'logical')",-0.795217,-0.9226013,0.067053236,-0.08407708,-0.4673783,-0.5889917,-0.1216134
62,0.4055359,0.4939994,"('incompetent', 'brilliant')",0.9096445,0.9036847,0.02667154,0.19108832,0.447284,0.5295908,0.0823068
63,-1.1041375,-1.0264093,"('unperceptive', 'insightful')",1.3084718,1.2597684,0.46085423,0.7055585,0.2217295,0.3129725,0.091243
64,0.26198938,0.24951449,"('shy', 'confident')",0.8773791,0.86528075,-6.6417313,-6.5113053,-1.8341209,-1.7988367,0.0352842
65,0.41302854,0.3683197,"('insecure', 'secure')",1.4251505,1.2387987,-0.48806763,-0.48239383,0.4500372,0.3749082,-0.075129
66,-0.85134345,-0.9203671,"('inactive', 'active')",0.038442027,-0.0071148146,0.7539061,0.66126925,-0.0196651,-0.0887376,-0.0690725
67,0.66411203,0.6864283,"('doubtful', 'determined')",0.5627384,0.6032218,-0.33997756,-0.3665935,0.2956243,0.3076855,0.0120612
68,-0.5713434,-0.576815,"('dependent', 'independent')",-0.26472664,-0.39023316,-0.86841613,-0.7930177,-0.568162,-0.5866886,-0.0185266
69,0.56092244,0.60397756,"('lazy', 'industrious')",-0.2185742,-0.042183224,-0.84782094,-0.720283,-0.1684909,-0.0528295,0.1156614
70,-0.3065935,-0.20805076,"('lethargic', 'energetic')",0.71559846,0.7380225,0.35491437,0.45618087,0.2546398,0.3287175,0.0740777
71,-0.22940725,-0.15802072,"('diffident', 'self-confident')",-0.5830558,-0.53178877,0.3302067,0.2652227,-0.1607521,-0.1415289,0.0192232
72,-0.5933879,-0.6018245,"('unambitious', 'ambitious')",0.06789368,0.047181003,-1.013228,-0.9618231,-0.5129074,-0.5054889,0.0074185
73,0.47001222,0.3767969,"('helpless', 'self-reliant')",-0.4939273,-0.47661904,-3.4445832,-3.298566,-1.1561661,-1.132796,0.0233701
74,-0.34452218,-0.3052681,"('undedicated', 'dedicated')",1.2198712,1.2305385,0.09539078,0.123437,0.3235799,0.3495691,0.0259892
75,0.3750429,0.32593226,"('meek', 'impulsive')",-1.2958887,-1.1563026,-0.26164395,-0.14947361,-0.3941632,-0.3266146,0.0675486
76,0.3163564,0.44950646,"('anxious', 'daring')",1.3020539,1.4771385,0.3957239,0.4601892,0.6713781,0.7956114,0.1242333
77,0.25279516,0.27617878,"('unmotivated', 'motivated')",0.8114741,0.7265206,-1.3067578,-1.2225286,-0.0808295,-0.0732764,0.0075531
78,-1.4777507,-1.3620238,"('nonresilient', 'resilient')",0.94115883,0.89888316,-0.21810514,-0.05766705,-0.2515657,-0.1736026,0.0779631
79,-0.9981655,-1.0844011,"('wavering', 'unwavering')",-2.4727714,-2.4464834,0.12155267,0.05756463,-1.1164614,-1.1577733,-0.0413119
80,0.64417535,0.58273333,"('dominated', 'dominating')",1.6519681,1.4583374,-1.3193023,-1.3858021,0.3256137,0.2184228,-0.1071909
81,0.7932434,0.66167855,"('submissive', 'aggressive')",2.404089,2.1180058,-0.55123985,-0.5442451,0.8820308,0.7451464,-0.1368844
82,-0.23401956,-0.16587031,"('poor', 'rich')",0.9866606,0.9398859,6.5768623,6.4853306,2.4431678,2.419782,-0.0233858
83,-0.111963905,-0.19737318,"('powerless', 'powerful')",-0.22084159,-0.22478469,-1.0109669,-1.1084561,-0.4479241,-0.5102047,-0.0622806
84,0.1470847,0.094336264,"('inferior', 'superior')",-0.0010768548,0.0020443574,0.3550701,0.3500421,0.167026,0.1488076,-0.0182184
85,-0.8393997,-0.95753515,"('insignificant', 'prestigious')",-1.2351918,-1.1322821,0.6631721,0.6395403,-0.4704732,-0.4834257,-0.0129525
86,-1.6071676,-1.7020993,"('uninfluential', 'influential')",0.044372,-0.14072599,-0.47148764,-0.54305995,-0.6780944,-0.7952951,-0.1172007
87,0.29756242,0.10838485,"('unsuccessful', 'successful')",1.2392995,1.07717,0.7091731,0.57047457,0.7486784,0.5853431,-0.1633353
88,-0.2664362,-0.3840678,"('low', 'eminent')",0.006777498,-0.16219081,0.81299406,0.69181406,0.1844451,0.0485185,-0.1359266
