,cemetery_male,cemetery_female,tuple,average_male,average_female,female-male
39,0.3974349,0.6516389,"('exploitative', 'cooperative')",0.3974349,0.6516389,0.254204
40,-0.5337754,-0.6779786,"('stingy', 'generous')",-0.5337754,-0.6779786,-0.1442032
41,0.8190865,0.78796786,"('unforgiving', 'forgiving')",0.8190865,0.7879679,-0.0311186
42,-2.0401745,-1.8926008,"('unreliable', 'reliable')",-2.0401745,-1.8926008,0.1475737
43,0.84259,1.1339697,"('irresponsible', 'responsible')",0.84259,1.1339697,0.2913797
44,-1.5583421,-1.4878762,"('prejudiced', 'unprejudiced')",-1.5583421,-1.4878762,0.0704659
45,1.3859893,1.3751649,"('incompetent', 'competent')",1.3859893,1.3751649,-0.0108244
46,-0.6089872,-0.38710606,"('uncompetitive', 'competitive')",-0.6089872,-0.3871061,0.2218811
47,4.531384,4.765858,"('stupid', 'smart')",4.531384,4.7658582,0.2344742
48,0.69186705,0.8514358,"('unintelligent', 'intelligent')",0.6918671,0.8514358,0.1595687
49,-0.8067944,-0.60240686,"('unable', 'able')",-0.8067944,-0.6024069,0.2043875
50,-0.8555963,-0.8783995,"('clumsy', 'skillful')",-0.8555963,-0.8783995,-0.0228032
51,-0.29584226,-0.1689956,"('uneducated', 'educated')",-0.2958423,-0.1689956,0.1268467
52,0.00095589086,-0.34600306,"('irrational', 'rational')",0.0009559,-0.3460031,-0.346959
53,0.4399273,0.33247894,"('uncreative', 'creative')",0.4399273,0.3324789,-0.1074484
54,0.5479818,0.57495385,"('incapable', 'capable')",0.5479818,0.5749539,0.0269721
55,0.981242,1.3087617,"('incompetent', 'clever')",0.981242,1.3087617,0.3275197
56,0.8228618,1.0275824,"('impractical', 'practical')",0.8228618,1.0275824,0.2047206
57,-1.2668674,-1.3114994,"('unimaginative', 'imaginative')",-1.2668674,-1.3114994,-0.044632
58,0.48915198,0.45335734,"('undiscriminating', 'discriminating')",0.489152,0.4533573,-0.0357947
59,0.19830942,0.04719763,"('foolish', 'wise')",0.1983094,0.0471976,-0.1511118
60,-0.014726033,0.5985959,"('inefficient', 'efficient')",-0.014726,0.5985959,0.6133219
61,0.5932722,0.42907652,"('illogical', 'logical')",0.5932722,0.4290765,-0.1641957
62,0.28806335,0.7596873,"('incompetent', 'brilliant')",0.2880633,0.7596873,0.471624
63,0.34057727,0.54542625,"('unperceptive', 'insightful')",0.3405773,0.5454262,0.2048489
64,-5.740902,-5.591486,"('shy', 'confident')",-5.7409019,-5.591486,0.1494159
65,0.41479617,0.73100793,"('insecure', 'secure')",0.4147962,0.7310079,0.3162117
66,0.54487705,0.30582985,"('inactive', 'active')",0.5448771,0.3058299,-0.2390472
67,-0.595297,-0.50467694,"('doubtful', 'determined')",-0.595297,-0.5046769,0.0906201
68,-1.1994305,-1.1768631,"('dependent', 'independent')",-1.1994305,-1.1768631,0.0225674
69,-1.2151282,-1.452341,"('lazy', 'industrious')",-1.2151282,-1.452341,-0.2372128
70,0.73721445,0.9066063,"('lethargic', 'energetic')",0.7372144,0.9066063,0.1693919
71,1.3243455,1.3492135,"('diffident', 'self-confident')",1.3243455,1.3492135,0.024868
72,0.23351043,0.5204755,"('unambitious', 'ambitious')",0.2335104,0.5204755,0.2869651
73,-2.8375697,-2.9070246,"('helpless', 'self-reliant')",-2.8375697,-2.9070246,-0.0694549
74,0.111723185,0.14878488,"('undedicated', 'dedicated')",0.1117232,0.1487849,0.0370617
75,-0.38965106,-0.60148704,"('meek', 'impulsive')",-0.3896511,-0.601487,-0.2118359
76,-0.12513712,0.13677156,"('anxious', 'daring')",-0.1251371,0.1367716,0.2619087
77,-0.9345151,-0.7268438,"('unmotivated', 'motivated')",-0.9345151,-0.7268438,0.2076713
78,-0.16332266,-0.13431937,"('nonresilient', 'resilient')",-0.1633227,-0.1343194,0.0290033
79,0.12363605,-0.24588957,"('wavering', 'unwavering')",0.1236361,-0.2458896,-0.3695257
80,-0.27603287,-0.14408457,"('dominated', 'dominating')",-0.2760329,-0.1440846,0.1319483
81,-0.47598252,-0.11983188,"('submissive', 'aggressive')",-0.4759825,-0.1198319,0.3561506
82,5.2229714,5.2989016,"('poor', 'rich')",5.2229714,5.2989016,0.0759302
83,-0.13007872,-0.039900072,"('powerless', 'powerful')",-0.1300787,-0.0399001,0.0901786
84,-0.43429387,-0.5763587,"('inferior', 'superior')",-0.4342939,-0.5763587,-0.1420648
85,0.017045137,-0.34515694,"('insignificant', 'prestigious')",0.0170451,-0.3451569,-0.362202
86,1.0597109,1.069616,"('uninfluential', 'influential')",1.0597109,1.069616,0.0099051
87,0.2432493,0.2670146,"('unsuccessful', 'successful')",0.2432493,0.2670146,0.0237653
88,-0.633578,-0.4999978,"('low', 'eminent')",-0.633578,-0.4999978,0.1335802
