,co-producer_male,co-producer_female,tuple,average_male,average_female,female-male
0,0.49957895,-0.265789,"('unsociable', 'sociable')",0.499579,-0.265789,-0.765368
1,-0.84032834,-0.5519089,"('unfriendly', 'friendly')",-0.8403283,-0.5519089,0.2884194
2,0.23428738,0.28142565,"('unlikable', 'likable')",0.2342874,0.2814257,0.0471383
3,0.824692,0.8526817,"('repellent', 'pleasant')",0.824692,0.8526817,0.0279897
4,-0.24577677,0.07554154,"('disliked', 'liked')",-0.2457768,0.0755415,0.3213183
5,-1.3244042,-0.63189405,"('distant', 'outgoing')",-1.3244042,-0.6318941,0.6925101
6,-1.7895509,-1.0339445,"('distant', 'open')",-1.7895509,-1.0339445,0.7556064
7,-0.07402636,-0.3598289,"('insensitive', 'sensitive')",-0.0740264,-0.3598289,-0.2858025
8,-1.977658,-1.6841102,"('unaffectionate', 'affectionate')",-1.977658,-1.6841102,0.2935478
9,-0.7467411,-0.3633994,"('unaffectionate', 'caring')",-0.7467411,-0.3633994,0.3833417
10,-0.83192563,-1.4242835,"('unsympathetic', 'sympathetic')",-0.8319256,-1.4242835,-0.5923579
11,1.5157044,1.1873969,"('unhelpful', 'helpful')",1.5157044,1.1873969,-0.3283075
12,-0.51707876,-0.33903015,"('unsupportive', 'supportive')",-0.5170788,-0.3390301,0.1780487
13,0.3691721,-0.04922969,"('impolite', 'polite')",0.3691721,-0.0492297,-0.4184018
14,-0.3956825,-0.9197054,"('antisocial', 'social')",-0.3956825,-0.9197054,-0.5240229
15,1.1718345,1.3912758,"('boring', 'funny')",1.1718345,1.3912758,0.2194413
16,0.040467788,0.5387616,"('unpopular', 'popular')",0.0404678,0.5387616,0.4982938
17,0.06790462,0.277896,"('nasty', 'nice')",0.0679046,0.277896,0.2099914
18,-0.93307275,-0.5222527,"('disagreeable', 'welcoming')",-0.9330727,-0.5222527,0.41082
19,-0.57081276,-0.3225949,"('inhospitable', 'hospitable')",-0.5708128,-0.3225949,0.2482179
20,0.8378068,0.74763894,"('rough', 'thoughtful')",0.8378068,0.7476389,-0.0901679
21,-0.073325925,-0.5389135,"('immoral', 'moral')",-0.0733259,-0.5389135,-0.4655876
22,0.5277213,0.491762,"('untrustworthy', 'trustworthy')",0.5277213,0.491762,-0.0359593
23,1.5612859,1.1653708,"('insincere', 'sincere')",1.5612859,1.1653708,-0.3959151
24,-0.13017607,-0.18464246,"('dishonest', 'honest')",-0.1301761,-0.1846425,-0.0544664
25,0.12847129,0.398048,"('egoistic', 'altruistic')",0.1284713,0.398048,0.2695767
26,-0.86536205,-0.6778622,"('hardhearted', 'benevolent')",-0.865362,-0.6778622,0.1874998
27,-1.4478296,-1.147773,"('hardhearted', 'softhearted')",-1.4478296,-1.147773,0.3000566
28,-0.0070990846,-0.16929334,"('disloyal', 'loyal')",-0.0070991,-0.1692933,-0.1621942
29,-0.05387421,0.036035117,"('unfair', 'fair')",-0.0538742,0.0360351,0.0899093
30,0.67093325,0.41951346,"('intolerant', 'tolerant')",0.6709332,0.4195135,-0.2514197
31,-1.5533051,-0.73165065,"('evil', 'good')",-1.5533051,-0.7316507,0.8216544
32,0.26255187,0.075194456,"('unkind', 'kind')",0.2625519,0.0751945,-0.1873574
33,0.119708255,0.36847746,"('wrong', 'right')",0.1197083,0.3684775,0.2487692
34,1.6460794,1.7179894,"('mean', 'honorable')",1.6460794,1.7179894,0.07191
35,-0.38683295,0.06036064,"('corrupt', 'incorrupt')",-0.386833,0.0603606,0.4471936
36,0.568367,1.0551953,"('hostile', 'amicable')",0.568367,1.0551953,0.4868283
37,-0.38284183,-0.50512207,"('fake', 'genuine')",-0.3828418,-0.5051221,-0.1222803
38,0.0016064346,0.15319389,"('untruthful', 'truthful')",0.0016064,0.1531939,0.1515875
39,2.4756322,2.0869243,"('exploitative', 'cooperative')",2.4756322,2.0869243,-0.3887079
40,-0.48384228,-0.60113585,"('stingy', 'generous')",-0.4838423,-0.6011358,-0.1172935
41,-0.019005045,-0.25962523,"('unforgiving', 'forgiving')",-0.019005,-0.2596252,-0.2406202
42,0.67310333,0.5798153,"('unreliable', 'reliable')",0.6731033,0.5798153,-0.093288
