,hf_male,hf_female,tuple,sinclair_male,sinclair_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.9544787,-1.1555247,"('unsociable', 'sociable')",-0.73903674,-0.6721748,-0.03175634,-0.2142722,-0.5750906,-0.6806572,-0.1055666
1,-1.7988012,-1.7556474,"('unfriendly', 'friendly')",0.8987681,0.7922656,0.7554089,0.7171009,-0.0482081,-0.0820936,-0.0338855
2,0.5478771,0.6117561,"('unlikable', 'likable')",0.658564,0.7581081,0.7956281,0.8389231,0.6673563,0.7362625,0.0689062
3,-0.09621801,-0.14447147,"('repellent', 'pleasant')",-1.3366542,-1.0378804,0.9706174,0.99603915,-0.1540849,-0.0621042,0.0919807
4,-0.2729691,-0.3549227,"('disliked', 'liked')",0.34194988,0.106296875,-5.9264727,-6.146888,-1.9524973,-2.1318378,-0.1793405
5,-0.724856,-0.587561,"('distant', 'outgoing')",0.18893239,-0.0056875534,-1.1285042,-0.9958134,-0.5548093,-0.5296873,0.025122
6,-1.0551689,-0.8345414,"('distant', 'open')",-0.00056134537,-0.108208165,-1.2049295,-1.0677997,-0.7535532,-0.6701831,0.0833701
7,-0.77717865,-0.8001398,"('insensitive', 'sensitive')",-0.6338715,-0.45108464,0.30496788,0.29903737,-0.3686941,-0.3173957,0.0512984
8,-0.8291208,-0.6639733,"('unaffectionate', 'affectionate')",1.2660872,1.1857158,0.15601087,0.20779827,0.1976591,0.2431803,0.0455212
9,-1.0676436,-1.0354831,"('unaffectionate', 'caring')",1.2640191,1.1952672,0.66446877,0.71926737,0.2869481,0.2930171,0.006069
10,-1.0642427,-1.1637135,"('unsympathetic', 'sympathetic')",-1.8862475,-1.633639,-0.31004637,-0.3993166,-1.0868456,-1.0655563,0.0212893
11,-0.6353915,-0.7315098,"('unhelpful', 'helpful')",-1.424087,-1.3324894,1.6907815,1.6549441,-0.122899,-0.1363517,-0.0134527
12,-0.7528471,-0.6230594,"('unsupportive', 'supportive')",0.13006397,0.3453576,-1.8615398,-1.844338,-0.8281077,-0.7073466,0.1207611
13,-0.53409064,-0.6440648,"('impolite', 'polite')",-0.93474877,-0.8671891,-0.7493644,-0.8102667,-0.7394013,-0.7738402,-0.0344389
14,0.7993752,0.6467519,"('antisocial', 'social')",0.62221044,0.6556178,0.5215668,0.37081158,0.6477175,0.5577271,-0.0899904
15,0.13595739,0.027396541,"('boring', 'funny')",0.56767076,0.33322692,-0.09125735,-0.069751635,0.2041236,0.0969573,-0.1071663
16,-0.29007348,-0.27926362,"('unpopular', 'popular')",-1.7234617,-1.7151023,0.18012057,0.12158564,-0.6111382,-0.6242601,-0.0131219
17,-0.05693364,-0.07955383,"('nasty', 'nice')",-0.4214791,-0.3911106,-0.54936296,-0.5090265,-0.3425919,-0.3265637,0.0160282
18,-0.6721463,-0.5520273,"('disagreeable', 'welcoming')",-0.43361256,-0.37507722,-0.79037404,-0.8282172,-0.6320443,-0.5851072,0.0469371
19,-0.6439755,-0.5306636,"('inhospitable', 'hospitable')",0.395964,0.35859227,-0.9174067,-0.8146893,-0.3884727,-0.3289202,0.0595525
20,-0.6049856,-0.5701127,"('rough', 'thoughtful')",-0.15546477,-0.049033508,0.9272998,0.95727986,0.0556165,0.1127112,0.0570947
21,-0.06868957,-0.14469919,"('immoral', 'moral')",-1.3381474,-1.1736329,-0.5369379,-0.57848525,-0.647925,-0.6322724,0.0156526
22,-0.3028017,-0.2885982,"('untrustworthy', 'trustworthy')",-0.27379456,-0.075993635,-0.53631264,-0.6540138,-0.3709696,-0.3395352,0.0314344
23,-0.7010367,-0.84436345,"('insincere', 'sincere')",-0.018914066,0.14681837,5.1735506,5.114193,1.4845333,1.472216,-0.0123173
24,-0.16596547,-0.131323,"('dishonest', 'honest')",-0.051074207,0.06442354,0.3893073,0.3924424,0.0574225,0.1085143,0.0510918
25,-1.1464214,-1.048633,"('egoistic', 'altruistic')",0.38724983,0.32247943,0.81815344,0.9054858,0.0196606,0.0597774,0.0401168
26,-0.5814035,-0.52340484,"('hardhearted', 'benevolent')",1.7279205,1.5616478,1.7426323,1.6811436,0.9630497,0.9064622,-0.0565875
27,-0.58270967,-0.45765382,"('hardhearted', 'softhearted')",-0.25626853,-0.22470075,0.5275467,0.6120126,-0.1038105,-0.0234473,0.0803632
