,denbury_male,denbury_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.30758816,-0.5405427,"('unsociable', 'sociable')",-0.049823515,-0.21082051,-0.1787058,-0.3756816,-0.1969758
1,-1.1611745,-1.2527769,"('unfriendly', 'friendly')",1.9820299,1.8921121,0.4104277,0.3196676,-0.0907601
2,0.004996203,0.06777957,"('unlikable', 'likable')",0.34402072,0.39480504,0.1745085,0.2312923,0.0567838
3,-0.7695493,-0.632407,"('repellent', 'pleasant')",0.17515607,0.24368666,-0.2971966,-0.1943602,0.1028364
4,0.594521,0.5078917,"('disliked', 'liked')",-5.9802046,-6.1231656,-2.6928418,-2.807637,-0.1147952
5,-0.14916661,-0.0623325,"('distant', 'outgoing')",-0.05330486,-0.06008737,-0.1012357,-0.0612099,0.0400258
6,-0.4318111,-0.30295002,"('distant', 'open')",0.16188186,0.15869935,-0.1349646,-0.0721253,0.0628393
7,-0.19330288,-0.19718368,"('insensitive', 'sensitive')",0.9387984,0.95573866,0.3727478,0.3792775,0.0065297
8,-0.32119316,-0.30753273,"('unaffectionate', 'affectionate')",1.1155114,1.0014921,0.3971591,0.3469797,-0.0501794
9,-0.6665975,-0.6728322,"('unaffectionate', 'caring')",1.2625283,1.1947477,0.2979654,0.2609577,-0.0370077
10,-0.5918564,-0.6804019,"('unsympathetic', 'sympathetic')",0.09311639,0.081218,-0.24937,-0.299592,-0.050222
11,-0.4894805,-0.5011677,"('unhelpful', 'helpful')",1.9498271,2.0109127,0.7301733,0.7548724,0.0246991
12,-0.12752363,-0.08343917,"('unsupportive', 'supportive')",-1.1873679,-1.1649584,-0.6574458,-0.6241988,0.033247
13,-0.29933745,-0.41024578,"('impolite', 'polite')",-0.3559936,-0.36996728,-0.3276655,-0.3901065,-0.062441
14,0.1249273,0.04836995,"('antisocial', 'social')",-0.15049464,-0.25689098,-0.0127837,-0.1042605,-0.0914768
15,-0.03240841,-0.1082335,"('boring', 'funny')",0.53646356,0.49618855,0.2520276,0.1939775,-0.0580501
16,-1.029815,-0.94708866,"('unpopular', 'popular')",0.13300388,0.22209564,-0.4484055,-0.3624965,0.085909
17,0.108787745,0.10559666,"('nasty', 'nice')",-0.2371104,-0.15070224,-0.0641613,-0.0225528,0.0416085
18,-0.7287408,-0.628266,"('disagreeable', 'welcoming')",-0.5641396,-0.5670509,-0.6464402,-0.5976584,0.0487818
19,-0.12908144,-0.06971196,"('inhospitable', 'hospitable')",0.20479092,0.2781631,0.0378547,0.1042256,0.0663709
20,0.2031453,0.26336968,"('rough', 'thoughtful')",1.1968833,1.1486762,0.7000143,0.7060229,0.0060086
21,-0.27094382,-0.2803452,"('immoral', 'moral')",-0.39842466,-0.312667,-0.3346843,-0.2965061,0.0381782
22,0.13026848,0.08704658,"('untrustworthy', 'trustworthy')",-0.7360061,-0.8178173,-0.3028688,-0.3653854,-0.0625166
23,-0.91644377,-0.9916462,"('insincere', 'sincere')",5.5420675,5.544149,2.3128119,2.2762513,-0.0365606
24,-0.12757263,-0.14829236,"('dishonest', 'honest')",0.689898,0.6082221,0.2811627,0.2299649,-0.0511978
25,-0.67906964,-0.6218667,"('egoistic', 'altruistic')",1.176291,1.18881,0.2486107,0.2834716,0.0348609
