,national_male,national_female,tuple,semiconductor_male,semiconductor_female,corp_male,corp_female,average_male,average_female,female-male
44,0.30100185,0.44907242,"('prejudiced', 'unprejudiced')",-1.6049595,-1.4689589,-1.7267067,-1.679816,-1.0102215,-0.8999008,0.1103207
45,-2.0761654,-2.1250324,"('incompetent', 'competent')",-1.4165502,-1.4676865,-0.25564596,-0.37927336,-1.2494539,-1.3239975,-0.0745436
46,-1.3069947,-1.3385456,"('uncompetitive', 'competitive')",-1.5063785,-1.4971434,-1.502174,-1.6144553,-1.4385157,-1.4833814,-0.0448657
47,-0.94274217,-0.7989735,"('stupid', 'smart')",0.046483096,0.14466825,4.728538,4.9135222,1.2774263,1.4197391,0.1423128
48,-0.12632641,-0.21622515,"('unintelligent', 'intelligent')",1.4111805,1.4167804,0.4974479,0.4863071,0.5941006,0.5622874,-0.0318132
49,-1.288189,-1.2859495,"('unable', 'able')",-0.12878406,-0.05240428,-0.80002385,-0.7589012,-0.738999,-0.699085,0.039914
50,-0.30937478,-0.332176,"('clumsy', 'skillful')",-0.6469253,-0.7369577,-0.21997146,-0.32661763,-0.3920905,-0.4652505,-0.07316
51,-0.5320594,-0.62859297,"('uneducated', 'educated')",-0.35648298,-0.42228353,0.39023897,0.33177662,-0.1661011,-0.2397,-0.0735989
52,1.2078683,1.019608,"('irrational', 'rational')",1.4793093,1.3473741,0.62556696,0.47353783,1.1042482,0.94684,-0.1574082
53,-0.2317749,-0.45466065,"('uncreative', 'creative')",1.227545,1.0860422,0.38823888,0.20074666,0.4613363,0.2773761,-0.1839602
54,-0.5322899,-0.6950917,"('incapable', 'capable')",0.042915404,-0.06968893,0.55451405,0.5571883,0.0217132,-0.0691975,-0.0909107
55,-1.5687609,-1.5208489,"('incompetent', 'clever')",-0.7011584,-0.64688903,0.08661458,0.08351394,-0.7277683,-0.6947413,0.033027
56,-1.9075103,-1.8523127,"('impractical', 'practical')",-1.2478317,-1.1687353,-1.4427029,-1.3853307,-1.5326816,-1.4687929,0.0638887
57,-1.1909133,-1.3865156,"('unimaginative', 'imaginative')",-0.7832391,-0.863616,-2.8978322,-3.0807836,-1.6239948,-1.7769718,-0.152977
58,0.11763798,0.100287825,"('undiscriminating', 'discriminating')",0.29947677,0.23671564,0.14177196,0.07456051,0.1862956,0.137188,-0.0491076
59,0.79365605,0.74280846,"('foolish', 'wise')",0.83119845,0.829395,-0.10613638,-0.053333174,0.5062394,0.5062901,5.07e-05
60,-1.9500552,-1.8168104,"('inefficient', 'efficient')",-0.9721477,-0.7754788,-0.8201931,-0.6353748,-1.2474654,-1.075888,0.1715774
61,-0.22260709,-0.3796601,"('illogical', 'logical')",0.74148744,0.6472337,0.7556385,0.59016705,0.4248396,0.2859135,-0.1389261
62,-1.454698,-1.3522629,"('incompetent', 'brilliant')",-0.6015649,-0.4347597,-0.16560741,-0.055092104,-0.7406235,-0.6140382,0.1265853
63,-0.8916332,-0.96046406,"('unperceptive', 'insightful')",-0.6613715,-0.67552197,0.09630257,0.08301899,-0.4855674,-0.5176557,-0.0320883
64,-1.4066476,-1.4242896,"('shy', 'confident')",-2.1056607,-2.065526,-6.57604,-6.7417245,-3.3627828,-3.4105136,-0.0477308
65,-0.8893954,-0.885933,"('insecure', 'secure')",-1.0816041,-1.0134759,-0.32909793,-0.2551782,-0.7666992,-0.7181957,0.0485035
66,0.17324895,0.18156147,"('inactive', 'active')",-0.9981638,-1.0469564,0.6818453,0.6521371,-0.0476899,-0.0710859,-0.023396
67,-0.48482603,-0.48233664,"('doubtful', 'determined')",-1.2172977,-1.1293066,-0.9152225,-0.8223894,-0.8724488,-0.8113442,0.0611046
68,-0.39354265,-0.4684541,"('dependent', 'independent')",-1.2696687,-1.279864,-1.273528,-1.2691209,-0.9789131,-1.005813,-0.0268999
69,0.87910616,0.8970204,"('lazy', 'industrious')",1.429783,1.4481567,-0.47625262,-0.50918466,0.6108789,0.6119975,0.0011186
70,-1.3994372,-1.4115671,"('lethargic', 'energetic')",-1.8000488,-1.8052562,-0.28429458,-0.28585604,-1.1612602,-1.1675598,-0.0062996
71,0.98674625,0.8943964,"('diffident', 'self-confident')",1.8417466,1.8080097,0.38614643,0.33194157,1.0715464,1.0114493,-0.0600971
72,-0.7521505,-0.63233197,"('unambitious', 'ambitious')",-0.45568436,-0.38592666,-0.3940991,-0.33883172,-0.533978,-0.4523634,0.0816146
73,0.9019064,0.9621879,"('helpless', 'self-reliant')",0.19542097,0.18359289,-3.2578645,-3.2473292,-0.7201791,-0.7005161,0.019663
74,0.40204152,0.38570184,"('undedicated', 'dedicated')",0.08546278,0.054017685,-0.42582485,-0.5348777,0.0205598,-0.0317194,-0.0522792
75,-0.12249616,-0.20780307,"('meek', 'impulsive')",-0.6494885,-0.68866736,-0.5954944,-0.5633693,-0.4558264,-0.4866132,-0.0307868
76,-1.3576831,-1.2346079,"('anxious', 'daring')",-1.8148439,-1.7313893,-0.70936483,-0.6520177,-1.2939639,-1.2060049,0.087959
77,-1.7832025,-1.7471393,"('unmotivated', 'motivated')",-0.31951794,-0.26078108,-1.5787714,-1.4400023,-1.227164,-1.1493076,0.0778564
78,-0.9733481,-0.94931626,"('nonresilient', 'resilient')",0.45001236,0.40683734,0.16399077,0.15911038,-0.1197816,-0.1277895,-0.0080079
79,1.0161133,0.8612702,"('wavering', 'unwavering')",-0.61171067,-0.7782181,-0.41349804,-0.3951066,-0.0030318,-0.1040182,-0.1009864
80,-0.1363728,-0.042807862,"('dominated', 'dominating')",-1.2590941,-1.1380042,-0.6797859,-0.56438303,-0.6917509,-0.5817317,0.1100192
81,-1.7479304,-1.8013568,"('submissive', 'aggressive')",-1.6228079,-1.5584617,-1.4014899,-1.2561755,-1.5907427,-1.5386647,0.052078
82,-1.264452,-1.2442629,"('poor', 'rich')",0.29833034,0.2730387,6.1260724,6.196855,1.7199836,1.7418769,0.0218933
83,-0.0076010125,0.0027364995,"('powerless', 'powerful')",0.16598108,0.22506538,-1.4862643,-1.4456604,-0.4426281,-0.4059528,0.0366753
84,0.3470242,0.33112305,"('inferior', 'superior')",1.0017138,0.9713421,0.39638025,0.32210186,0.581706,0.5415223,-0.0401837
85,2.1834579,2.1381938,"('insignificant', 'prestigious')",2.192282,2.090156,0.197956,0.1516367,1.5245654,1.4599954,-0.06457
86,-0.73299706,-0.9732599,"('uninfluential', 'influential')",0.71609133,0.54629946,-0.12797794,-0.30893597,-0.0482946,-0.2452988,-0.1970042
87,0.071023434,0.0031578392,"('unsuccessful', 'successful')",-0.07868445,0.04289967,0.98020375,1.0474395,0.3241809,0.364499,0.0403181
88,0.53770816,0.43470633,"('low', 'eminent')",-0.105669454,-0.18712091,-0.5738429,-0.62040377,-0.0472681,-0.1242728,-0.0770047
