,cisco_male,cisco_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
57,-1.073079,-1.2436209,"('unimaginative', 'imaginative')",-1.3786981,-1.4908946,-2.3684871,-2.5583382,-1.6067546,-1.7642845,-0.1575299
58,0.52648044,0.42362934,"('undiscriminating', 'discriminating')",0.03765685,-0.036072753,0.16543522,0.06672036,0.2431908,0.1514256,-0.0917652
59,2.1369927,2.2054307,"('foolish', 'wise')",0.33358467,0.23564999,-0.071190245,-0.06212111,0.7997956,0.7929866,-0.006809
60,-1.5820874,-1.5919703,"('inefficient', 'efficient')",-0.019275092,0.15147154,0.11165981,0.17391095,-0.4965676,-0.422196,0.0743716
61,1.4998424,1.3882277,"('illogical', 'logical')",1.1076599,0.97493416,0.54742336,0.36907876,1.0516419,0.9107469,-0.140895
62,-0.91132516,-0.921705,"('incompetent', 'brilliant')",-0.13859516,-0.03409275,-0.10921684,0.010162085,-0.386379,-0.3152119,0.0711671
63,-0.11748293,-0.13897336,"('unperceptive', 'insightful')",0.27400416,0.302261,0.7681828,0.77104,0.3082347,0.3114426,0.0032079
64,-2.1760004,-2.1949146,"('shy', 'confident')",-0.66773254,-0.6918298,-6.2869744,-6.3675766,-3.0435689,-3.0847737,-0.0412048
65,-0.9293339,-0.98393965,"('insecure', 'secure')",0.050921533,0.050617423,0.02864274,0.007697569,-0.2832566,-0.3085416,-0.025285
66,-0.053467505,0.0122061595,"('inactive', 'active')",-0.8331728,-0.8554798,0.8545446,0.89897984,-0.0106986,0.0185687,0.0292673
67,-0.06649961,-0.06601011,"('doubtful', 'determined')",-0.6278006,-0.5813269,-0.97482926,-0.8328432,-0.5563765,-0.4933934,0.0629831
68,-0.64286196,-0.6928149,"('dependent', 'independent')",-0.10388429,-0.16514283,-0.27509978,-0.28187874,-0.3406154,-0.3799455,-0.0393301
69,1.3800583,1.4597838,"('lazy', 'industrious')",0.65967137,0.7147248,-1.0192931,-0.94061184,0.3401455,0.4112989,0.0711534
70,-2.184083,-2.2132318,"('lethargic', 'energetic')",-1.5959581,-1.5483494,0.5533852,0.5171142,-1.075552,-1.081489,-0.005937
71,2.4471087,2.489877,"('diffident', 'self-confident')",0.720428,0.7330024,0.5882093,0.57021827,1.2519153,1.2643659,0.0124506
72,-1.0531301,-1.1006306,"('unambitious', 'ambitious')",-1.7564348,-1.771646,-0.92458755,-0.95998913,-1.2447175,-1.277422,-0.0327045
73,1.1361041,1.1833308,"('helpless', 'self-reliant')",-0.031108141,-0.100825086,-3.1152368,-3.1060896,-0.6700803,-0.674528,-0.0044477
74,0.7391735,0.6656568,"('undedicated', 'dedicated')",-0.37856337,-0.37600496,0.19403487,0.0887377,0.1848816,0.1261298,-0.0587518
75,-1.1107986,-1.0514852,"('meek', 'impulsive')",-0.43755943,-0.4033673,-0.382967,-0.27805257,-0.643775,-0.577635,0.06614
76,-1.6946496,-1.7351986,"('anxious', 'daring')",-1.80964,-1.7376263,0.21739434,0.31589663,-1.0956318,-1.0523095,0.0433223
77,-0.93334424,-0.9235708,"('unmotivated', 'motivated')",0.049643815,0.10134507,-1.0668198,-1.0036366,-0.6501734,-0.6086208,0.0415526
78,-0.011434875,-0.01037208,"('nonresilient', 'resilient')",1.3145833,1.3704664,0.16562812,0.2251102,0.4895922,0.5284015,0.0388093
79,1.0111505,1.0143964,"('wavering', 'unwavering')",-0.062206265,-0.14181153,-0.31801823,-0.24501008,0.2103087,0.2091916,-0.0011171
80,-1.6343979,-1.6437525,"('dominated', 'dominating')",-0.55677104,-0.42601603,-0.8519312,-0.7737034,-1.0143666,-0.9478239,0.0665427
81,-1.9590832,-2.0839195,"('submissive', 'aggressive')",-1.344649,-1.3020977,-0.76905465,-0.7503676,-1.3575956,-1.378795,-0.0211994
82,-0.7526315,-0.81310046,"('poor', 'rich')",-0.65283847,-0.6752357,5.645202,5.691209,1.4132441,1.4009576,-0.0122865
83,0.2816909,0.25973958,"('powerless', 'powerful')",0.2912343,0.30490804,-0.76037747,-0.7653661,-0.0624841,-0.0669062,-0.0044221
84,1.610683,1.484155,"('inferior', 'superior')",0.012781923,-0.12533464,0.7297679,0.71820027,0.784411,0.6923402,-0.0920708
85,3.3464537,3.3884487,"('insignificant', 'prestigious')",1.5375496,1.4271132,0.5294186,0.54618835,1.8044739,1.78725,-0.0172239
86,0.5616947,0.34652352,"('uninfluential', 'influential')",-0.5775424,-0.79442704,0.22879681,-0.04030488,0.070983,-0.1627361,-0.2337191
87,-0.06460937,-0.09043506,"('unsuccessful', 'successful')",0.8110764,0.79825354,0.59833515,0.6775104,0.4482674,0.4617763,0.0135089
88,0.7771107,0.6530506,"('low', 'eminent')",-0.3289144,-0.4425022,-0.11608964,-0.15301007,0.1107022,0.0191794,-0.0915228
