,consolidated_male,consolidated_female,tuple,edison_male,edison_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.87078923,-0.85751534,"('unsociable', 'sociable')",-1.073395,-1.0798602,-0.5268459,-0.61043644,-0.8236767,-0.8492707,-0.025594
1,-0.49482483,-0.603131,"('unfriendly', 'friendly')",1.1740196,1.0634687,1.8029411,1.6390857,0.8273786,0.6998078,-0.1275708
2,0.3296257,0.3771517,"('unlikable', 'likable')",0.2878986,0.34953496,0.43322146,0.465906,0.3502486,0.3975309,0.0472823
3,-0.91598326,-0.7619176,"('repellent', 'pleasant')",-1.5785781,-1.4322805,0.2675473,0.30755517,-0.742338,-0.628881,0.113457
4,0.45357257,0.319556,"('disliked', 'liked')",0.33657396,0.24032658,-6.4122458,-6.46856,-1.8740331,-1.9695592,-0.0955261
5,0.59560317,0.4189329,"('distant', 'outgoing')",0.83559513,0.78390205,-0.2546225,-0.3337154,0.392192,0.2897065,-0.1024855
6,-0.10563964,-0.26669014,"('distant', 'open')",0.73342407,0.6950598,0.40694404,0.2891184,0.3449095,0.2391627,-0.1057468
7,0.12713856,0.2303404,"('insensitive', 'sensitive')",-0.04177825,0.03506744,0.9919124,0.93679,0.3590909,0.4007326,0.0416417
8,0.0062155984,-0.0047404077,"('unaffectionate', 'affectionate')",0.8984613,0.84894514,0.9050374,0.7193887,0.6032381,0.5211978,-0.0820403
9,0.30157745,0.26447424,"('unaffectionate', 'caring')",0.8164147,0.78839564,1.2149494,1.0447124,0.7776472,0.6991941,-0.0784531
10,-0.95329833,-0.73120123,"('unsympathetic', 'sympathetic')",-1.3456875,-1.2321936,-0.02097439,-0.023031954,-0.7733201,-0.6621423,0.1111778
11,-0.38556248,-0.23324494,"('unhelpful', 'helpful')",-0.748962,-0.65420043,1.8076155,1.9387758,0.2243637,0.3504434,0.1260797
12,0.7829544,0.89385337,"('unsupportive', 'supportive')",0.19122887,0.3013744,-1.4610184,-1.512612,-0.1622784,-0.1057947,0.0564837
13,-0.7164486,-0.6477467,"('impolite', 'polite')",-0.57908463,-0.5290271,-0.5999553,-0.5424561,-0.6318295,-0.5730766,0.0587529
14,0.0809357,0.15613157,"('antisocial', 'social')",-0.25880042,-0.21302703,-0.4717009,-0.4787399,-0.2165219,-0.1785451,0.0379768
15,0.7889461,0.66550094,"('boring', 'funny')",1.2024468,1.0268564,0.51714987,0.45173973,0.8361809,0.714699,-0.1214819
16,-0.9558905,-1.117869,"('unpopular', 'popular')",-0.7167417,-0.77410114,0.08162599,0.007465549,-0.5303354,-0.6281682,-0.0978328
17,-0.029725138,-0.078738794,"('nasty', 'nice')",-0.065044865,-0.009270243,-0.32824847,-0.2691288,-0.1410062,-0.1190459,0.0219603
18,0.16378517,0.19920379,"('disagreeable', 'welcoming')",-0.07899162,-0.047889143,-0.41540283,-0.5298578,-0.1102031,-0.1261811,-0.015978
19,0.78919774,0.7315554,"('inhospitable', 'hospitable')",-0.4076747,-0.41564092,0.2009395,0.21729675,0.1941542,0.1777371,-0.0164171
20,-0.7819627,-0.73810315,"('rough', 'thoughtful')",-0.88112384,-0.91391087,1.2122157,1.1642523,-0.1502903,-0.1625872,-0.0122969
21,-0.35548806,-0.20366853,"('immoral', 'moral')",-0.40423575,-0.3626066,-0.52333593,-0.48590684,-0.4276866,-0.3507273,0.0769593
22,-0.08672172,0.0070456825,"('untrustworthy', 'trustworthy')",-1.0918096,-1.1150962,-0.8546644,-0.9028129,-0.6777319,-0.6702878,0.0074441
23,-0.264082,-0.16053982,"('insincere', 'sincere')",-1.1996717,-1.157475,5.840407,5.751161,1.4588844,1.4777155,0.0188311
24,0.5084845,0.6353689,"('dishonest', 'honest')",-0.15773022,-0.11320503,0.939867,0.8173449,0.4302071,0.4465029,0.0162958
25,-0.05305068,-0.11392627,"('egoistic', 'altruistic')",0.9655776,0.90480703,1.355183,1.2681379,0.7559033,0.6863395,-0.0695638
26,1.979002,1.9515599,"('hardhearted', 'benevolent')",3.8790977,3.8087523,1.767414,1.6952025,2.541838,2.4851715,-0.0566665
27,-0.32496792,-0.33927974,"('hardhearted', 'softhearted')",0.854621,0.8328625,1.7314727,1.5167605,0.7537086,0.6701144,-0.0835942
28,0.55889046,0.5305222,"('disloyal', 'loyal')",-0.3990745,-0.4907688,0.99882793,0.8968008,0.3862147,0.3121848,-0.0740299
29,-0.56628114,-0.6298585,"('unfair', 'fair')",-1.4555275,-1.4871616,-0.3758685,-0.5232668,-0.7992257,-0.8800956,-0.0808699
30,0.6824187,0.79256535,"('intolerant', 'tolerant')",-0.27322474,-0.20949203,1.1525601,1.1083523,0.5205847,0.5638085,0.0432238
31,0.18134615,0.073202476,"('evil', 'good')",0.5293367,0.5227572,-1.0293477,-1.1463009,-0.1062216,-0.1834471,-0.0772255
32,0.13644768,0.1585457,"('unkind', 'kind')",-0.18224494,-0.19231412,0.99772173,0.8639728,0.3173081,0.2767348,-0.0405733
33,0.58715,0.4748026,"('wrong', 'right')",1.2213321,1.0718205,-0.35913074,-0.4746313,0.4831171,0.3573306,-0.1257865
34,0.024064176,0.07816602,"('mean', 'honorable')",0.13483931,0.27129883,5.9725223,6.078574,2.0438086,2.1426797,0.0988711
35,0.34234744,0.02286982,"('corrupt', 'incorrupt')",0.15089959,-0.08304052,0.12870635,-0.079827964,0.2073178,-0.0466662,-0.253984
36,0.20854963,-0.067781076,"('hostile', 'amicable')",1.1371783,0.9241302,0.17484015,-0.041139048,0.506856,0.2717367,-0.2351193
37,0.22629146,0.25756118,"('fake', 'genuine')",-0.15544327,-0.15718856,0.7576097,0.7456767,0.2761527,0.2820164,0.0058637
38,0.44365993,0.4836534,"('untruthful', 'truthful')",-0.19494127,-0.13334215,-0.09016125,-0.06933998,0.0528525,0.0936571,0.0408046
39,1.7736883,1.8284637,"('exploitative', 'cooperative')",-0.060798857,0.028580286,0.3557533,0.33472535,0.6895475,0.7305898,0.0410423
40,1.2958778,1.3079227,"('stingy', 'generous')",0.751374,0.71200305,-1.0980182,-1.2631365,0.3164112,0.2522631,-0.0641481
41,0.054327697,0.089830585,"('unforgiving', 'forgiving')",-0.37693244,-0.3517672,0.012800759,-0.14657792,-0.103268,-0.1361715,-0.0329035
42,0.74551845,0.85133845,"('unreliable', 'reliable')",-0.52064884,-0.49698755,-2.8424158,-2.827021,-0.8725154,-0.8242234,0.048292
43,-0.6693524,-0.5199305,"('irresponsible', 'responsible')",-0.70993716,-0.58934623,0.49409357,0.4974445,-0.2950654,-0.2039441,0.0911213
44,-1.1601273,-1.1625639,"('prejudiced', 'unprejudiced')",-0.8078102,-0.8054351,-1.5546143,-1.5353462,-1.1741839,-1.1677817,0.0064022
45,-1.3561059,-1.2237848,"('incompetent', 'competent')",-1.2630771,-1.1768942,-0.46788266,-0.5517959,-1.0290219,-0.9841584,0.0448635
46,-0.4708666,-0.29823384,"('uncompetitive', 'competitive')",-1.0507839,-0.9448538,-0.50974697,-0.4795635,-0.6771324,-0.574217,0.1029154
47,-0.46508798,-0.34782505,"('stupid', 'smart')",0.082637995,0.18498108,5.4353585,5.4815493,1.6843028,1.7729017,0.0885989
48,-0.63632625,-0.55255055,"('unintelligent', 'intelligent')",0.111618966,0.08645211,0.46879894,0.47978288,-0.0186361,0.0045615,0.0231976
49,-1.4284979,-1.3865049,"('unable', 'able')",-0.84760314,-0.7691471,-0.79676497,-0.6960032,-1.0242887,-0.9505517,0.073737
50,-0.13083282,-0.17620137,"('clumsy', 'skillful')",-0.8604613,-0.9519152,0.10000127,0.030057415,-0.2970976,-0.3660197,-0.0689221
51,0.14937894,0.22777033,"('uneducated', 'educated')",-0.8332137,-0.90994984,0.8772888,0.8250354,0.0644847,0.0476186,-0.0168661
52,0.6873275,0.46600717,"('irrational', 'rational')",0.21692714,0.012147643,-0.091237895,-0.3249898,0.2710056,0.051055,-0.2199506
53,-0.0654233,-0.10926899,"('uncreative', 'creative')",0.39755252,0.29830056,0.68337715,0.60142183,0.3385021,0.2634845,-0.0750176
