,allegheny_male,allegheny_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.90756875,-0.92691904,"('unsociable', 'sociable')",-0.10241542,-0.26167664,-0.46440428,-0.69071084,-0.4914628,-0.6264355,-0.1349727
1,1.1205258,1.1681205,"('unfriendly', 'friendly')",0.6958314,0.5693454,1.4997194,1.430051,1.1053589,1.0558389,-0.04952
2,0.28875133,0.33288726,"('unlikable', 'likable')",1.1677847,1.1596079,0.66344035,0.7853629,0.7066588,0.759286,0.0526272
3,-1.3914497,-1.264358,"('repellent', 'pleasant')",-0.06537942,0.015624125,0.15512004,0.20707864,-0.433903,-0.3472184,0.0866846
4,-0.05888762,-0.06981449,"('disliked', 'liked')",0.4674275,0.3149037,-6.299781,-6.3731384,-1.963747,-2.0426831,-0.0789361
5,0.9623244,0.98827326,"('distant', 'outgoing')",-0.030357733,-0.017011374,-0.22342029,-0.15111329,0.2361821,0.2733829,0.0372008
6,0.99827415,1.0312759,"('distant', 'open')",-0.57455516,-0.59292424,0.16194949,0.24792224,0.1952228,0.228758,0.0335352
7,0.6138355,0.68139213,"('insensitive', 'sensitive')",1.0584184,1.1037962,0.6240241,0.58662623,0.765426,0.7906049,0.0251789
8,1.282451,1.2989857,"('unaffectionate', 'affectionate')",-0.8510884,-1.0007219,0.20981586,0.15712819,0.2137262,0.1517973,-0.0619289
9,1.983232,2.0145595,"('unaffectionate', 'caring')",0.24651937,0.12540594,0.6857357,0.6836424,0.971829,0.9412026,-0.0306264
10,0.36333358,0.4413722,"('unsympathetic', 'sympathetic')",-0.30066448,-0.3587439,-0.18325298,-0.33226278,-0.0401946,-0.0832115,-0.0430169
11,-0.19445947,-0.12981105,"('unhelpful', 'helpful')",0.5156921,0.53771627,2.0336401,2.0331495,0.7849576,0.8136849,0.0287273
12,1.928864,2.0367937,"('unsupportive', 'supportive')",0.87390065,0.9016117,-1.5833569,-1.6290997,0.4064693,0.4364353,0.029966
13,0.064311154,9.998679e-06,"('impolite', 'polite')",0.045112222,0.10900778,-0.25841248,-0.3794085,-0.049663,-0.0901302,-0.0404672
14,-1.0041045,-0.9464873,"('antisocial', 'social')",0.71058345,0.77082103,-0.88266534,-0.93506145,-0.3920621,-0.3702426,0.0218195
15,0.01841081,0.008739404,"('boring', 'funny')",-0.28734505,-0.3942264,0.20567438,0.23491792,-0.0210866,-0.0501897,-0.0291031
16,-1.4813125,-1.5251548,"('unpopular', 'popular')",-0.4395944,-0.51631474,0.22171617,0.2816039,-0.5663969,-0.5866219,-0.020225
17,-0.55780417,-0.5365095,"('nasty', 'nice')",-0.9068372,-0.7773524,-0.44431785,-0.2841683,-0.6363197,-0.5326767,0.103643
18,0.14490989,0.25101858,"('disagreeable', 'welcoming')",-0.8147218,-0.72271115,-0.5712611,-0.4811924,-0.413691,-0.3176283,0.0960627
19,0.41458878,0.3947968,"('inhospitable', 'hospitable')",-0.81428856,-0.8363622,-0.023918595,0.051182296,-0.1412061,-0.1301277,0.0110784
