,pigeon_male,pigeon_female,tuple,average_male,average_female,female-male
0,-0.3966919,-0.43502322,"('unsociable', 'sociable')",-0.3966919,-0.4350232,-0.0383313
1,1.277028,1.2419877,"('unfriendly', 'friendly')",1.277028,1.2419877,-0.0350403
2,-0.09907773,-0.009549607,"('unlikable', 'likable')",-0.0990777,-0.0095496,0.0895281
3,0.66322196,0.67075014,"('repellent', 'pleasant')",0.663222,0.6707501,0.0075281
4,-7.3879256,-7.49492,"('disliked', 'liked')",-7.3879256,-7.4949198,-0.1069942
5,-0.45774087,-0.44477907,"('distant', 'outgoing')",-0.4577409,-0.4447791,0.0129618
6,0.11375909,0.06595418,"('distant', 'open')",0.1137591,0.0659542,-0.0478049
7,0.5790703,0.65491635,"('insensitive', 'sensitive')",0.5790703,0.6549163,0.075846
8,1.1058853,1.0507817,"('unaffectionate', 'affectionate')",1.1058853,1.0507817,-0.0551036
9,1.207037,1.2850622,"('unaffectionate', 'caring')",1.207037,1.2850622,0.0780252
10,0.8686472,0.84768885,"('unsympathetic', 'sympathetic')",0.8686472,0.8476889,-0.0209583
11,1.2737273,1.3360531,"('unhelpful', 'helpful')",1.2737273,1.3360531,0.0623258
12,-1.8651096,-1.8345437,"('unsupportive', 'supportive')",-1.8651096,-1.8345437,0.0305659
13,-0.4379565,-0.4381898,"('impolite', 'polite')",-0.4379565,-0.4381898,-0.0002333
14,0.049847383,-0.009148104,"('antisocial', 'social')",0.0498474,-0.0091481,-0.0589955
15,0.038325224,-0.023618132,"('boring', 'funny')",0.0383252,-0.0236181,-0.0619433
16,-0.40858254,-0.3304932,"('unpopular', 'popular')",-0.4085825,-0.3304932,0.0780893
17,-0.37289107,-0.31044987,"('nasty', 'nice')",-0.3728911,-0.3104499,0.0624412
18,-0.25893426,-0.3386985,"('disagreeable', 'welcoming')",-0.2589343,-0.3386985,-0.0797642
19,-0.6244369,-0.6230692,"('inhospitable', 'hospitable')",-0.6244369,-0.6230692,0.0013677
20,0.9021747,0.8630831,"('rough', 'thoughtful')",0.9021747,0.8630831,-0.0390916
21,-0.6339509,-0.5627588,"('immoral', 'moral')",-0.6339509,-0.5627588,0.0711921
22,-0.49274093,-0.5626875,"('untrustworthy', 'trustworthy')",-0.4927409,-0.5626875,-0.0699466
23,6.309526,6.3725224,"('insincere', 'sincere')",6.309526,6.3725224,0.0629964
24,1.4439285,1.3573602,"('dishonest', 'honest')",1.4439285,1.3573602,-0.0865683
25,0.9681169,0.9051546,"('egoistic', 'altruistic')",0.9681169,0.9051546,-0.0629623
26,0.6517412,0.6255578,"('hardhearted', 'benevolent')",0.6517412,0.6255578,-0.0261834
27,1.5397522,1.4233799,"('hardhearted', 'softhearted')",1.5397522,1.4233799,-0.1163723
28,1.0778778,1.027713,"('disloyal', 'loyal')",1.0778778,1.0277129,-0.0501649
29,-0.72198814,-0.81333625,"('unfair', 'fair')",-0.7219881,-0.8133363,-0.0913482
30,0.61588776,0.62187696,"('intolerant', 'tolerant')",0.6158878,0.621877,0.0059892
31,-1.0883733,-1.0702678,"('evil', 'good')",-1.0883733,-1.0702678,0.0181055
32,0.67542595,0.65060997,"('unkind', 'kind')",0.6754259,0.65061,-0.0248159
33,-0.5577451,-0.56747854,"('wrong', 'right')",-0.5577451,-0.5674785,-0.0097334
34,4.4913373,4.6765547,"('mean', 'honorable')",4.4913373,4.6765547,0.1852174
35,-0.54044163,-0.7667022,"('corrupt', 'incorrupt')",-0.5404416,-0.7667022,-0.2262606
36,-0.50556284,-0.57272905,"('hostile', 'amicable')",-0.5055628,-0.5727291,-0.0671663
37,0.66884726,0.6601826,"('fake', 'genuine')",0.6688473,0.6601826,-0.0086647
38,-0.3478965,-0.29834437,"('untruthful', 'truthful')",-0.3478965,-0.2983444,0.0495521
39,0.5563042,0.5456782,"('exploitative', 'cooperative')",0.5563042,0.5456782,-0.010626
40,-1.2851455,-1.4775176,"('stingy', 'generous')",-1.2851455,-1.4775176,-0.1923721
41,-0.09325221,-0.09797772,"('unforgiving', 'forgiving')",-0.0932522,-0.0979777,-0.0047255
42,-2.2579117,-2.3733366,"('unreliable', 'reliable')",-2.2579117,-2.3733366,-0.1154249
43,0.7150418,0.753138,"('irresponsible', 'responsible')",0.7150418,0.753138,0.0380962
44,-0.72384894,-0.76317126,"('prejudiced', 'unprejudiced')",-0.7238489,-0.7631713,-0.0393224
45,-0.2859055,-0.2787385,"('incompetent', 'competent')",-0.2859055,-0.2787385,0.007167
46,-0.6720646,-0.7612756,"('uncompetitive', 'competitive')",-0.6720646,-0.7612756,-0.089211
47,4.972021,5.1358123,"('stupid', 'smart')",4.9720211,5.1358123,0.1637912
48,0.26813278,0.25031066,"('unintelligent', 'intelligent')",0.2681328,0.2503107,-0.0178221
49,0.122960076,0.18673505,"('unable', 'able')",0.1229601,0.186735,0.0637749
50,-0.3400817,-0.39581773,"('clumsy', 'skillful')",-0.3400817,-0.3958177,-0.055736
51,0.4826761,0.41120684,"('uneducated', 'educated')",0.4826761,0.4112068,-0.0714693
52,-0.45535067,-0.48804185,"('irrational', 'rational')",-0.4553507,-0.4880418,-0.0326911
53,-0.1628991,-0.20704423,"('uncreative', 'creative')",-0.1628991,-0.2070442,-0.0441451
54,1.0223659,1.0856293,"('incapable', 'capable')",1.0223659,1.0856293,0.0632634
55,0.59784913,0.60614866,"('incompetent', 'clever')",0.5978491,0.6061487,0.0082996
56,0.38784376,0.3971467,"('impractical', 'practical')",0.3878438,0.3971467,0.0093029
57,-2.7445948,-2.7480204,"('unimaginative', 'imaginative')",-2.7445948,-2.7480204,-0.0034256
58,0.037066374,0.027990168,"('undiscriminating', 'discriminating')",0.0370664,0.0279902,-0.0090762
59,-0.03702589,-0.039513063,"('foolish', 'wise')",-0.0370259,-0.0395131,-0.0024872
60,0.031422917,0.13990512,"('inefficient', 'efficient')",0.0314229,0.1399051,0.1084822
61,-0.023138583,-0.1372079,"('illogical', 'logical')",-0.0231386,-0.1372079,-0.1140693
62,0.076036334,0.20251514,"('incompetent', 'brilliant')",0.0760363,0.2025151,0.1264788
63,-0.18887497,-0.13064536,"('unperceptive', 'insightful')",-0.188875,-0.1306454,0.0582296
64,-6.2850256,-6.3233237,"('shy', 'confident')",-6.2850256,-6.3233237,-0.0382981
65,0.105349794,0.09566221,"('insecure', 'secure')",0.1053498,0.0956622,-0.0096876
66,-0.03164115,-0.10312748,"('inactive', 'active')",-0.0316412,-0.1031275,-0.0714863
67,-0.54899406,-0.4803357,"('doubtful', 'determined')",-0.5489941,-0.4803357,0.0686584
68,-0.6576358,-0.7041001,"('dependent', 'independent')",-0.6576358,-0.7041001,-0.0464643
69,-1.8776381,-1.8652062,"('lazy', 'industrious')",-1.8776381,-1.8652062,0.0124319
70,1.0512503,1.0099211,"('lethargic', 'energetic')",1.0512503,1.0099211,-0.0413292
71,0.7237217,0.75998527,"('diffident', 'self-confident')",0.7237217,0.7599853,0.0362636
72,0.6460956,0.78492826,"('unambitious', 'ambitious')",0.6460956,0.7849283,0.1388327
73,-2.989581,-2.965719,"('helpless', 'self-reliant')",-2.9895811,-2.965719,0.0238621
74,0.07276706,-0.04132907,"('undedicated', 'dedicated')",0.0727671,-0.0413291,-0.1140962
75,-0.7124753,-0.6317179,"('meek', 'impulsive')",-0.7124753,-0.6317179,0.0807574
76,0.82559764,0.800404,"('anxious', 'daring')",0.8255976,0.800404,-0.0251936
77,-1.5449798,-1.3754072,"('unmotivated', 'motivated')",-1.5449798,-1.3754072,0.1695726
78,-0.6545568,-0.6496125,"('nonresilient', 'resilient')",-0.6545568,-0.6496125,0.0049443
79,0.0645479,0.051905736,"('wavering', 'unwavering')",0.0645479,0.0519057,-0.0126422
80,-0.41886422,-0.4854361,"('dominated', 'dominating')",-0.4188642,-0.4854361,-0.0665719
81,-0.025565192,-0.031232193,"('submissive', 'aggressive')",-0.0255652,-0.0312322,-0.005667
82,6.246019,6.385688,"('poor', 'rich')",6.2460189,6.3856878,0.1396689
83,-0.236157,-0.21584275,"('powerless', 'powerful')",-0.236157,-0.2158428,0.0203142
84,0.51547194,0.50445575,"('inferior', 'superior')",0.5154719,0.5044557,-0.0110162
85,-0.12528107,-0.14067134,"('insignificant', 'prestigious')",-0.1252811,-0.1406713,-0.0153902
86,0.13612342,0.14117888,"('uninfluential', 'influential')",0.1361234,0.1411789,0.0050555
87,-0.6558625,-0.48437497,"('unsuccessful', 'successful')",-0.6558625,-0.484375,0.1714875
