,allstate_male,allstate_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.869653,-2.1005263,"('unsociable', 'sociable')",-0.18484086,-0.29191396,-1.027247,-1.1962202,-0.1689732
1,-1.0636195,-1.0890079,"('unfriendly', 'friendly')",1.7425482,1.6022623,0.3394644,0.2566272,-0.0828372
2,0.14367622,0.06323292,"('unlikable', 'likable')",0.5504299,0.49031895,0.3470531,0.2767759,-0.0702772
3,0.07519451,0.17695104,"('repellent', 'pleasant')",0.89401317,1.0441545,0.4846038,0.6105528,0.125949
4,-0.37463516,-0.32209048,"('disliked', 'liked')",-7.035221,-6.9340196,-3.7049282,-3.6280551,0.0768731
5,0.60100234,0.76508254,"('distant', 'outgoing')",0.07973224,0.16308004,0.3403673,0.4640813,0.123714
6,0.3741092,0.5472534,"('distant', 'open')",0.0046046525,0.018011525,0.1893569,0.2826324,0.0932755
7,-0.43562126,-0.4176001,"('insensitive', 'sensitive')",0.6703922,0.744462,0.1173855,0.163431,0.0460455
8,-1.1176349,-1.142427,"('unaffectionate', 'affectionate')",1.0854899,0.9614,-0.0160725,-0.0905135,-0.074441
9,-1.0454096,-0.96867454,"('unaffectionate', 'caring')",1.6096091,1.6472733,0.2820998,0.3392994,0.0571996
10,-2.3811777,-2.4215872,"('unsympathetic', 'sympathetic')",-0.6004953,-0.67032754,-1.4908365,-1.5459573,-0.0551208
11,-1.0960882,-1.1475475,"('unhelpful', 'helpful')",1.6840115,1.8011886,0.2939616,0.3268206,0.032859
12,-0.63241273,-0.4731072,"('unsupportive', 'supportive')",-1.7878394,-1.6549958,-1.210126,-1.0640515,0.1460745
13,-1.5650169,-1.8435128,"('impolite', 'polite')",-0.8130367,-0.9282799,-1.1890268,-1.3858963,-0.1968695
14,-0.6238044,-0.627529,"('antisocial', 'social')",-0.13425487,-0.13117671,-0.3790296,-0.3793529,-0.0003233
15,-0.11683085,-0.2670546,"('boring', 'funny')",-0.06175636,-0.14054298,-0.0892936,-0.2037988,-0.1145052
16,-0.79154986,-0.7018982,"('unpopular', 'popular')",0.15730177,0.14686745,-0.317124,-0.2775154,0.0396086
17,-0.23428318,-0.19212902,"('nasty', 'nice')",-0.29767406,-0.32536682,-0.2659786,-0.2587479,0.0072307
18,-0.023669329,0.040560685,"('disagreeable', 'welcoming')",-0.24730334,-0.25849605,-0.1354863,-0.1089677,0.0265186
19,-0.025406212,-0.007895105,"('inhospitable', 'hospitable')",-0.023191785,-0.02606364,-0.024299,-0.0169794,0.0073196
20,-0.3950475,-0.41971132,"('rough', 'thoughtful')",0.8999677,0.9183426,0.2524601,0.2493156,-0.0031445
21,-0.96840966,-1.0989214,"('immoral', 'moral')",-0.5912009,-0.4911203,-0.7798053,-0.7950209,-0.0152156
22,-0.31390932,-0.3766206,"('untrustworthy', 'trustworthy')",-0.84404993,-0.79088384,-0.5789796,-0.5837522,-0.0047726
23,-0.84200126,-0.92994064,"('insincere', 'sincere')",6.4022536,6.3876195,2.7801261,2.7288394,-0.0512867
24,-0.6800532,-0.8066089,"('dishonest', 'honest')",0.85320127,0.903161,0.086574,0.048276,-0.038298
25,0.33825228,0.35197407,"('egoistic', 'altruistic')",1.7379305,1.6557695,1.0380914,1.0038718,-0.0342196
26,0.18544753,0.07173639,"('hardhearted', 'benevolent')",1.5340611,1.2894924,0.8597543,0.6806144,-0.1791399
27,0.040707767,0.14414346,"('hardhearted', 'softhearted')",1.6685969,1.5251728,0.8546523,0.8346581,-0.0199942
28,-1.5800993,-1.6421628,"('disloyal', 'loyal')",1.1049756,1.0961858,-0.2375619,-0.2729885,-0.0354266
29,-0.114851445,-0.12685129,"('unfair', 'fair')",-0.26025036,-0.38313642,-0.1875509,-0.2549939,-0.067443
30,-0.65893406,-0.84184283,"('intolerant', 'tolerant')",0.8775923,0.8713284,0.1093291,0.0147428,-0.0945863
31,-0.13135868,-0.106346,"('evil', 'good')",-0.61138934,-0.78763705,-0.371374,-0.4469915,-0.0756175
32,-0.16977331,-0.30775243,"('unkind', 'kind')",0.9003013,0.60682905,0.365264,0.1495383,-0.2157257
33,0.23910251,0.21715327,"('wrong', 'right')",-0.2766156,-0.29900184,-0.0187565,-0.0409243,-0.0221678
