,gain_male,gain_female,tuple,average_male,average_female,female-male
0,-0.22580752,-0.43209466,"('unsociable', 'sociable')",-0.2258075,-0.4320947,-0.2062872
1,1.4448483,1.460618,"('unfriendly', 'friendly')",1.4448483,1.460618,0.0157697
2,0.30075413,0.42317426,"('unlikable', 'likable')",0.3007541,0.4231743,0.1224202
3,0.48439234,0.53293955,"('repellent', 'pleasant')",0.4843923,0.5329396,0.0485473
4,-7.3619204,-7.4495196,"('disliked', 'liked')",-7.3619204,-7.4495196,-0.0875992
5,-0.32727066,-0.16059259,"('distant', 'outgoing')",-0.3272707,-0.1605926,0.1666781
6,0.0592234,0.22254428,"('distant', 'open')",0.0592234,0.2225443,0.1633209
7,0.3052307,0.3925341,"('insensitive', 'sensitive')",0.3052307,0.3925341,0.0873034
8,1.690212,1.7248836,"('unaffectionate', 'affectionate')",1.690212,1.7248836,0.0346716
9,2.11664,2.273246,"('unaffectionate', 'caring')",2.1166401,2.273246,0.1566059
10,1.1620984,1.2422416,"('unsympathetic', 'sympathetic')",1.1620984,1.2422416,0.0801432
11,1.85622,1.983089,"('unhelpful', 'helpful')",1.85622,1.983089,0.126869
12,-1.7057372,-1.6716224,"('unsupportive', 'supportive')",-1.7057372,-1.6716224,0.0341148
13,-0.11217173,-0.23309991,"('impolite', 'polite')",-0.1121717,-0.2330999,-0.1209282
14,-0.3173655,-0.43387493,"('antisocial', 'social')",-0.3173655,-0.4338749,-0.1165094
15,0.27186581,0.21864253,"('boring', 'funny')",0.2718658,0.2186425,-0.0532233
16,-0.5405596,-0.44105113,"('unpopular', 'popular')",-0.5405596,-0.4410511,0.0995085
17,-0.16660103,-0.15692733,"('nasty', 'nice')",-0.166601,-0.1569273,0.0096737
18,-0.6733209,-0.7739074,"('disagreeable', 'welcoming')",-0.6733209,-0.7739074,-0.1005865
19,-0.49013114,-0.26127884,"('inhospitable', 'hospitable')",-0.4901311,-0.2612788,0.2288523
