,general_male,general_female,tuple,dynamics_male,dynamics_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.6461574,-1.6990234,"('unsociable', 'sociable')",-0.8361559,-0.8527914,-0.6566371,-0.67279875,-1.0463168,-1.0748712,-0.0285544
1,0.11548626,-0.06109911,"('unfriendly', 'friendly')",2.1239243,2.0149527,1.9919887,1.8843385,1.4104664,1.2793973,-0.1310691
2,0.50951916,0.62493956,"('unlikable', 'likable')",0.7616383,0.78975904,0.6675327,0.6686257,0.6462301,0.6944415,0.0482114
3,-1.027883,-0.9674853,"('repellent', 'pleasant')",-1.0486331,-0.9585877,0.81939685,0.92943615,-0.4190398,-0.3322123,0.0868275
4,-0.31959605,-0.5261564,"('disliked', 'liked')",0.17463014,0.03501351,-7.188982,-7.4382453,-2.4446494,-2.6431293,-0.1984799
5,0.040283736,0.008325625,"('distant', 'outgoing')",1.5375702,1.4372922,-0.15770777,-0.1324201,0.473382,0.4377326,-0.0356494
6,-0.46121353,-0.46696505,"('distant', 'open')",0.91768295,0.82255155,0.067562945,0.107113436,0.1746775,0.1542333,-0.0204442
7,-0.58125955,-0.6065916,"('insensitive', 'sensitive')",-0.57459164,-0.52932113,0.29091015,0.44233155,-0.2883137,-0.2311937,0.05712
8,-0.33906412,-0.39363846,"('unaffectionate', 'affectionate')",1.1983324,1.14179,1.0227317,1.0333598,0.6273333,0.5938371,-0.0334962
9,0.25354943,0.26921552,"('unaffectionate', 'caring')",1.3909903,1.3820105,1.6303213,1.7790895,1.0916203,1.1434385,0.0518182
10,-1.7476057,-1.7902931,"('unsympathetic', 'sympathetic')",-1.3862498,-1.3861768,-0.69775444,-0.58346224,-1.2772032,-1.2533107,0.0238925
11,-0.6753375,-0.68749845,"('unhelpful', 'helpful')",-0.33494455,-0.28129876,1.4731479,1.684018,0.1542886,0.2384069,0.0841183
12,0.25206384,0.29884267,"('unsupportive', 'supportive')",0.7487199,0.8130773,-1.9735078,-1.9370673,-0.3242414,-0.2750491,0.0491923
13,-1.2609059,-1.2887828,"('impolite', 'polite')",-1.5683349,-1.5935729,-0.98767614,-0.8633221,-1.2723056,-1.2485592,0.0237464
14,-1.1099768,-1.0020742,"('antisocial', 'social')",-0.4723785,-0.45707262,-0.42069334,-0.432749,-0.6676829,-0.630632,0.0370509
15,-0.016830284,-0.18932088,"('boring', 'funny')",0.428401,0.30797365,0.15318707,0.14520395,0.1882526,0.0879522,-0.1003004
16,0.31693122,0.31718245,"('unpopular', 'popular')",0.009149075,0.007228829,0.6985467,0.63008285,0.3415423,0.3181647,-0.0233776
17,-0.44487005,-0.48755968,"('nasty', 'nice')",-0.339875,-0.33837074,-0.11712703,-0.09614891,-0.3006241,-0.3073598,-0.0067357
18,0.077038124,0.040287178,"('disagreeable', 'welcoming')",-0.25534374,-0.24725844,-0.51545876,-0.49369684,-0.2312548,-0.233556,-0.0023012
19,0.6345483,0.554021,"('inhospitable', 'hospitable')",0.7670883,0.64385295,-0.106429,-0.117837444,0.4317359,0.3600122,-0.0717237
20,0.21573138,0.32658702,"('rough', 'thoughtful')",0.42958266,0.5294475,0.6948535,0.7311508,0.4467225,0.5290618,0.0823393
21,0.35962924,0.23848334,"('immoral', 'moral')",-0.40239492,-0.46052992,-1.1018238,-0.9324693,-0.3815298,-0.3848386,-0.0033088
22,-0.6485749,-0.6488501,"('untrustworthy', 'trustworthy')",-0.73046756,-0.7666478,-1.3636636,-1.2384088,-0.9142353,-0.8846356,0.0295997
23,-0.54104096,-0.6102947,"('insincere', 'sincere')",0.24935436,0.26902848,6.3654222,6.5902915,2.0245786,2.0830084,0.0584298
24,0.06842017,0.12841801,"('dishonest', 'honest')",0.03832013,0.10386505,0.5685849,0.6611545,0.2251084,0.2978125,0.0727041
25,0.48409632,0.47885653,"('egoistic', 'altruistic')",1.4998125,1.5371537,1.5875199,1.5502874,1.1904763,1.1887658,-0.0017105
26,0.34233093,0.21465155,"('hardhearted', 'benevolent')",2.2938411,2.1314101,1.8985226,1.5576394,1.5115649,1.3012337,-0.2103312
27,-1.321912,-1.1075708,"('hardhearted', 'softhearted')",-0.7402153,-0.67149997,1.5335369,1.5269123,-0.1761968,-0.0840528,0.092144
28,-0.48122153,-0.6871223,"('disloyal', 'loyal')",0.35313743,0.2599962,1.1555926,1.1577328,0.3425028,0.2435356,-0.0989672
29,0.50300807,0.45188665,"('unfair', 'fair')",0.11332661,0.12637573,-0.26894712,-0.45501748,0.1157959,0.0410816,-0.0747143
30,-1.4296036,-1.3718284,"('intolerant', 'tolerant')",-0.48995793,-0.49217692,0.09855267,0.13458571,-0.6070029,-0.5764732,0.0305297
31,-0.13875082,-0.20458704,"('evil', 'good')",1.351293,1.2478184,-0.21455076,-0.4321614,0.3326638,0.20369,-0.1289738
32,-0.08072824,-0.08898726,"('unkind', 'kind')",0.33178067,0.27865607,1.1568961,0.9601025,0.4693162,0.3832571,-0.0860591
33,1.3532262,1.2567202,"('wrong', 'right')",1.505444,1.3574827,-0.05544992,-0.15951358,0.9344068,0.8182298,-0.116177
34,-0.8535884,-0.63630396,"('mean', 'honorable')",0.15248254,0.31593135,5.5896015,5.974877,1.6294985,1.8848348,0.2553363
