,brighthouse_male,brighthouse_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
41,-0.08203535,0.031952925,"('unforgiving', 'forgiving')",1.3356767,1.2997497,0.20500562,0.08121857,0.4862157,0.4709738,-0.0152419
42,1.0611209,1.16324,"('unreliable', 'reliable')",0.7745333,0.86002827,-2.9518588,-2.877022,-0.3720682,-0.2845846,0.0874836
43,0.31117073,0.3904249,"('irresponsible', 'responsible')",1.0361339,1.0921974,0.47168043,0.47385326,0.6063283,0.6521585,0.0458302
44,0.40149105,0.40908605,"('prejudiced', 'unprejudiced')",-0.3254817,-0.21726184,-1.5344716,-1.4683609,-0.4861541,-0.4255122,0.0606419
45,-0.36775726,-0.17741734,"('incompetent', 'competent')",-0.62461984,-0.6779519,-0.52903384,-0.6074174,-0.507137,-0.4875956,0.0195414
46,0.2246511,0.25713533,"('uncompetitive', 'competitive')",1.1071117,1.1645255,-0.4127683,-0.4561736,0.3063315,0.3218291,0.0154976
47,0.2682377,0.38217622,"('stupid', 'smart')",0.98525834,1.0220113,5.4974284,5.5416756,2.2503082,2.3152876,0.0649794
48,-0.5904861,-0.5703121,"('unintelligent', 'intelligent')",-0.3219564,-0.3055855,0.34239274,0.2883452,-0.1900166,-0.1958508,-0.0058342
49,-0.46597037,-0.34528646,"('unable', 'able')",-0.9844554,-0.88791,-0.25688228,-0.1633734,-0.5691027,-0.4655233,0.1035794
50,-0.049991664,0.0031312872,"('clumsy', 'skillful')",0.016201347,0.045861073,0.177525,0.11953514,0.0479116,0.0561758,0.0082642
51,-0.12142516,-0.19535774,"('uneducated', 'educated')",0.08653727,0.020944327,0.60609215,0.5371365,0.1904014,0.1209077,-0.0694937
52,-0.34369302,-0.46114346,"('irrational', 'rational')",0.0036179274,-0.18080127,0.26899266,0.15298468,-0.0236941,-0.1629867,-0.1392926
53,-1.5191236,-1.430808,"('uncreative', 'creative')",1.3814911,1.3444849,0.9721233,0.86231333,0.2781636,0.2586634,-0.0195002
54,-0.026668444,-0.021883642,"('incapable', 'capable')",0.9485626,0.97920495,1.0434611,1.1032667,0.6551184,0.6868626,0.0317442
55,0.096399084,0.18516612,"('incompetent', 'clever')",-0.31690744,-0.27322203,-0.3541304,-0.37732524,-0.1915462,-0.155127,0.0364192
56,0.87962323,0.91385126,"('impractical', 'practical')",0.6103803,0.64205843,-0.26283798,-0.2076015,0.4090552,0.449436,0.0403808
57,-0.5836004,-0.5158968,"('unimaginative', 'imaginative')",0.14523783,0.17863375,-2.634808,-2.6687393,-1.0243902,-1.0020008,0.0223894
58,-0.61336964,-0.5532042,"('undiscriminating', 'discriminating')",1.3756891,1.3518784,0.306561,0.22208068,0.3562935,0.3402516,-0.0160419
59,0.568514,0.55171746,"('foolish', 'wise')",0.42784765,0.3973212,0.50503165,0.47859067,0.5004644,0.4758764,-0.024588
60,0.8409898,0.8653605,"('inefficient', 'efficient')",0.67310697,0.6976078,-0.28181818,-0.19759865,0.4107595,0.4551232,0.0443637
61,-0.5370125,-0.65299433,"('illogical', 'logical')",1.1692821,1.0795166,0.38412103,0.25322953,0.3387969,0.226584,-0.1122129
62,1.0371494,1.1801783,"('incompetent', 'brilliant')",0.61371845,0.7527562,-0.076408006,0.086293586,0.52482,0.6730761,0.1482561
63,-0.1528944,0.0011397908,"('unperceptive', 'insightful')",1.332979,1.3891118,1.16314,1.218409,0.7810748,0.8695535,0.0884787
64,1.0221193,0.906507,"('shy', 'confident')",0.79675823,0.8031574,-6.5239778,-6.435409,-1.5683667,-1.5752482,-0.0068815
65,-0.123737976,-0.2631238,"('insecure', 'secure')",0.06740251,0.058877762,-0.47303018,-0.4910921,-0.1764552,-0.2317794,-0.0553242
66,0.121349536,0.13549042,"('inactive', 'active')",0.9011864,0.9434578,1.3947587,1.3902221,0.8057648,0.8230568,0.017292
67,1.0979723,1.0441629,"('doubtful', 'determined')",-0.15692979,-0.15178356,-0.68215936,-0.60705864,0.0862944,0.0951069,0.0088125
68,-0.05457197,-0.136499,"('dependent', 'independent')",-1.7229093,-1.7844337,-0.8131636,-0.9099565,-0.8635483,-0.9436297,-0.0800814
69,-0.22001086,-0.15707581,"('lazy', 'industrious')",0.4925726,0.49631783,-0.75276536,-0.71020037,-0.1600679,-0.1236528,0.0364151
70,0.613498,0.71111166,"('lethargic', 'energetic')",0.22400804,0.3540134,0.55323553,0.6199706,0.4635805,0.5616986,0.0981181
71,0.29150525,0.4076277,"('diffident', 'self-confident')",1.6084994,1.6337771,0.55141485,0.5641547,0.8171398,0.8685198,0.05138
72,-0.022778207,-0.082024366,"('unambitious', 'ambitious')",0.12950748,0.17395699,-1.2377543,-1.2040777,-0.3770084,-0.370715,0.0062934
73,1.4357661,1.3799534,"('helpless', 'self-reliant')",0.8596979,0.8048096,-3.2448978,-3.2074845,-0.3164779,-0.3409072,-0.0244293
74,0.10423197,0.21124642,"('undedicated', 'dedicated')",0.5406549,0.5526481,0.3231241,0.29396406,0.3226703,0.3526195,0.0299492
75,0.020418122,0.09677181,"('meek', 'impulsive')",-0.66534895,-0.5699166,-0.52637666,-0.41789278,-0.3904359,-0.2970125,0.0934234
76,0.2420423,0.28168452,"('anxious', 'daring')",0.4073635,0.5313901,0.15603976,0.21856233,0.2684819,0.343879,0.0753971
77,-0.66307,-0.6148216,"('unmotivated', 'motivated')",1.0855021,1.0655655,-1.3642693,-1.2090935,-0.3139457,-0.2527832,0.0611625
78,-1.1501865,-1.0035497,"('nonresilient', 'resilient')",1.3808026,1.4735509,0.4034527,0.47432458,0.2113563,0.3147753,0.103419
79,-0.3369674,-0.29036084,"('wavering', 'unwavering')",-0.77030283,-0.79299426,0.2347554,0.26658803,-0.2908383,-0.2722557,0.0185826
80,0.9874874,0.9497479,"('dominated', 'dominating')",-0.4042315,-0.32522666,-1.1731694,-1.0443019,-0.1966378,-0.1399269,0.0567109
81,0.41606203,0.34007898,"('submissive', 'aggressive')",0.8875972,0.9410582,-0.7355322,-0.65391374,0.1893757,0.2090745,0.0196988
82,-1.2172548,-1.1193569,"('poor', 'rich')",-0.37881425,-0.3588758,5.899773,5.861042,1.4345681,1.4609365,0.0263684
83,0.3799261,0.37025523,"('powerless', 'powerful')",0.68572664,0.7447326,-1.0409361,-1.024203,0.0082389,0.0302616,0.0220227
84,0.2098516,0.0495197,"('inferior', 'superior')",0.1619785,0.13999444,0.8507802,0.7447834,0.4075367,0.3114325,-0.0961042
85,-0.13213794,-0.0526656,"('insignificant', 'prestigious')",1.2605665,1.2694689,0.93208426,0.9107679,0.6868376,0.7091904,0.0223528
86,-0.7831931,-0.80478984,"('uninfluential', 'influential')",-0.039182156,-0.13092,-0.12561676,-0.2631907,-0.3159974,-0.3996335,-0.0836361
87,0.49213824,0.47515303,"('unsuccessful', 'successful')",1.1090993,1.1027052,0.8370038,0.9529027,0.8127472,0.8435869,0.0308397
88,-0.3483829,-0.39531088,"('low', 'eminent')",-0.8012963,-0.8436333,0.38252524,0.37268284,-0.255718,-0.2887538,-0.0330358
