,paychex_male,paychex_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.5744528,-0.7235384,"('unsociable', 'sociable')",-0.23041889,-0.37401983,-0.4024358,-0.5487791,-0.1463433
1,-0.8419448,-0.923741,"('unfriendly', 'friendly')",1.8811232,1.6614491,0.5195892,0.368854,-0.1507352
2,0.80646783,0.81977415,"('unlikable', 'likable')",0.7997894,0.86129075,0.8031286,0.8405324,0.0374038
3,-0.759222,-0.5820354,"('repellent', 'pleasant')",-0.32153705,-0.21535093,-0.5403795,-0.3986932,0.1416863
4,0.5035033,0.5800208,"('disliked', 'liked')",-5.6029983,-5.608438,-2.5497475,-2.5142086,0.0355389
5,-0.064414985,-0.08041743,"('distant', 'outgoing')",-0.041220002,-0.08747794,-0.0528175,-0.0839477,-0.0311302
6,-0.47248903,-0.46492645,"('distant', 'open')",0.44659957,0.36776114,-0.0129447,-0.0485827,-0.035638
7,-0.5624919,-0.531434,"('insensitive', 'sensitive')",0.41548637,0.4575016,-0.0735028,-0.0369662,0.0365366
8,-1.0115256,-1.0563116,"('unaffectionate', 'affectionate')",0.9643171,0.83407104,-0.0236043,-0.1111203,-0.087516
9,-0.84805065,-0.8711842,"('unaffectionate', 'caring')",1.2177018,1.1457239,0.1848256,0.1372699,-0.0475557
10,-1.250179,-1.2390956,"('unsympathetic', 'sympathetic')",-0.50447196,-0.54876363,-0.8773255,-0.8939296,-0.0166041
11,-0.56794274,-0.5248241,"('unhelpful', 'helpful')",1.6237743,1.6780723,0.5279158,0.5766242,0.0487084
12,-0.16077246,-0.054826945,"('unsupportive', 'supportive')",-1.5593841,-1.5021476,-0.8600783,-0.7784873,0.081591
13,-0.4216144,-0.5374311,"('impolite', 'polite')",-0.45153084,-0.47198588,-0.4365726,-0.5047085,-0.0681359
14,0.00017772242,-0.030928988,"('antisocial', 'social')",-0.5308102,-0.5684855,-0.2653162,-0.2997072,-0.034391
15,-0.01153816,-0.10198522,"('boring', 'funny')",0.73100036,0.67665267,0.3597311,0.2873337,-0.0723974
16,-0.67534286,-0.5178395,"('unpopular', 'popular')",0.5056039,0.5745781,-0.0848695,0.0283693,0.1132388
17,-0.030603312,0.109668985,"('nasty', 'nice')",-0.55382824,-0.5195525,-0.2922158,-0.2049418,0.087274
18,-0.53496,-0.5094557,"('disagreeable', 'welcoming')",-0.3911241,-0.43293023,-0.463042,-0.471193,-0.008151
19,-0.4190333,-0.37025338,"('inhospitable', 'hospitable')",-0.045932844,-0.019695736,-0.2324831,-0.1949746,0.0375085
20,-0.4884766,-0.3829636,"('rough', 'thoughtful')",0.8774359,0.8584628,0.1944797,0.2377496,0.0432699
21,-0.7636725,-0.74631184,"('immoral', 'moral')",-0.8738491,-0.80404294,-0.8187608,-0.7751774,0.0435834
22,-0.53065664,-0.5491494,"('untrustworthy', 'trustworthy')",-0.97842914,-1.0337876,-0.7545429,-0.7914685,-0.0369256
23,-0.667562,-0.6930948,"('insincere', 'sincere')",5.0989666,4.995404,2.2157023,2.1511545,-0.0645478
24,-0.7023335,-0.76152,"('dishonest', 'honest')",0.6326964,0.56575334,-0.0348186,-0.0978833,-0.0630647
25,-0.030257318,-0.063710585,"('egoistic', 'altruistic')",1.6036608,1.5162952,0.7867017,0.7262923,-0.0604094
26,0.17507878,0.07144444,"('hardhearted', 'benevolent')",1.996855,1.8808068,1.0859669,0.9761256,-0.1098413
27,-0.03895901,0.048942313,"('hardhearted', 'softhearted')",1.3288519,1.2632736,0.6449465,0.656108,0.0111615
28,-1.0183301,-1.1522952,"('disloyal', 'loyal')",0.6185282,0.47877777,-0.199901,-0.3367587,-0.1368577
29,-0.3136802,-0.32008418,"('unfair', 'fair')",-0.7665864,-0.90511245,-0.5401333,-0.6125983,-0.072465
30,0.4624799,0.4291856,"('intolerant', 'tolerant')",1.3343117,1.2450169,0.8983958,0.8371013,-0.0612945
31,-0.28998002,-0.2017614,"('evil', 'good')",-0.7418327,-0.90712035,-0.5159063,-0.5544409,-0.0385346
32,0.02959803,-0.024860464,"('unkind', 'kind')",0.9142432,0.80468774,0.4719206,0.3899136,-0.082007
33,0.6000552,0.5547536,"('wrong', 'right')",-0.3677739,-0.44394076,0.1161407,0.0554064,-0.0607343
34,0.088387884,0.21459699,"('mean', 'honorable')",5.456304,5.5596976,2.772346,2.8871474,0.1148014
35,0.03901829,0.0019289106,"('corrupt', 'incorrupt')",-0.024599452,-0.22067207,0.0072094,-0.1093716,-0.116581
36,0.32233542,0.26614684,"('hostile', 'amicable')",0.23302004,-0.022285432,0.2776777,0.1219307,-0.155747
37,-0.9743643,-0.94002604,"('fake', 'genuine')",0.23587705,0.25544003,-0.3692436,-0.342293,0.0269506
38,-0.24125326,-0.24178496,"('untruthful', 'truthful')",-0.07624315,-0.044004865,-0.1587482,-0.1428949,0.0158533
39,0.13756861,0.18360619,"('exploitative', 'cooperative')",-0.0299767,-0.062133096,0.053796,0.0607365,0.0069405
40,0.21495986,0.25717008,"('stingy', 'generous')",-1.3220259,-1.4043599,-0.553533,-0.5735949,-0.0200619
41,0.038139418,0.045355026,"('unforgiving', 'forgiving')",0.14630145,0.046505794,0.0922204,0.0459304,-0.04629
42,0.82675207,0.9366038,"('unreliable', 'reliable')",-2.475755,-2.29705,-0.8245015,-0.6802231,0.1442784
43,-0.36222792,-0.30657038,"('irresponsible', 'responsible')",0.53477424,0.5723697,0.0862732,0.1328997,0.0466265
44,0.52582073,0.6156876,"('prejudiced', 'unprejudiced')",-1.3076658,-1.2510927,-0.3909225,-0.3177025,0.07322
45,-1.210031,-1.1416088,"('incompetent', 'competent')",-0.11063838,-0.102421455,-0.6603347,-0.6220151,0.0383196
46,-0.51450753,-0.45316184,"('uncompetitive', 'competitive')",-0.782418,-0.7425608,-0.6484628,-0.5978613,0.0506015
47,0.36269435,0.37861282,"('stupid', 'smart')",5.2270803,5.2506847,2.7948873,2.8146489,0.0197616
48,-1.5000439,-1.5560752,"('unintelligent', 'intelligent')",0.78847283,0.76216173,-0.3557855,-0.3969567,-0.0411712
49,-0.79823655,-0.69314575,"('unable', 'able')",-0.28899398,-0.13702375,-0.5436153,-0.4150847,0.1285306
50,0.46423927,0.57040995,"('clumsy', 'skillful')",0.20428807,0.21063673,0.3342637,0.3905233,0.0562596
51,-0.92831385,-1.0419419,"('uneducated', 'educated')",0.5467265,0.50557005,-0.1907937,-0.2681859,-0.0773922
52,-0.3591399,-0.5206122,"('irrational', 'rational')",0.098553255,-0.08358787,-0.1302933,-0.3021,-0.1718067
53,-1.5314778,-1.5528945,"('uncreative', 'creative')",0.78001785,0.7280189,-0.37573,-0.4124378,-0.0367078
54,0.03729222,-0.04833913,"('incapable', 'capable')",1.1188693,1.0975951,0.5780808,0.524628,-0.0534528
55,-1.2040576,-1.1859415,"('incompetent', 'clever')",-0.050601408,-0.013012283,-0.6273295,-0.5994769,0.0278526
56,0.35523632,0.298466,"('impractical', 'practical')",-0.006382413,0.035909988,0.174427,0.167188,-0.007239
57,-1.0098177,-1.0507256,"('unimaginative', 'imaginative')",-2.3631282,-2.4371796,-1.6864729,-1.7439525,-0.0574796
58,-0.117075965,-0.10912336,"('undiscriminating', 'discriminating')",0.14210212,0.10030023,0.0125131,-0.0044116,-0.0169247
59,0.08673308,0.049327813,"('foolish', 'wise')",0.46923408,0.4089296,0.2779836,0.2291287,-0.0488549
60,0.08560763,0.112561546,"('inefficient', 'efficient')",0.06617422,0.24052167,0.0758909,0.1765416,0.1006507
61,-0.549413,-0.6916455,"('illogical', 'logical')",0.097789414,-0.06741158,-0.2258118,-0.3795286,-0.1537168
62,-0.43828452,-0.33364165,"('incompetent', 'brilliant')",0.35115418,0.53109956,-0.0435652,0.098729,0.1422942
63,-0.3263627,-0.22040597,"('unperceptive', 'insightful')",1.1202828,1.2560608,0.39696,0.5178275,0.1208675
64,-0.10809654,-0.21446507,"('shy', 'confident')",-6.219249,-6.186046,-3.1636727,-3.2002556,-0.0365829
65,-0.5610608,-0.7318119,"('insecure', 'secure')",-0.5151547,-0.50882643,-0.5381078,-0.6203191,-0.0822113
66,-0.2596321,-0.28834632,"('inactive', 'active')",0.88330555,0.81177354,0.3118367,0.2617136,-0.0501231
67,0.91009456,0.8209524,"('doubtful', 'determined')",-0.28048164,-0.24047029,0.3148065,0.2902411,-0.0245654
68,-1.1316402,-1.1933286,"('dependent', 'independent')",-0.57976055,-0.59148914,-0.8557004,-0.8924088,-0.0367084
69,0.83724856,0.8897008,"('lazy', 'industrious')",-0.13047978,-0.124701075,0.3533844,0.3824998,0.0291154
70,-0.5015527,-0.43074673,"('lethargic', 'energetic')",0.6537518,0.7511058,0.0760995,0.1601795,0.08408
71,0.72221804,0.7824189,"('diffident', 'self-confident')",0.6750304,0.66375005,0.6986243,0.7230844,0.0244601
72,-0.26273552,-0.2816084,"('unambitious', 'ambitious')",-0.84211904,-0.8018972,-0.5524273,-0.5417528,0.0106745
73,1.3732413,1.4106307,"('helpless', 'self-reliant')",-2.6403542,-2.5785742,-0.6335564,-0.5839717,0.0495847
74,-0.18249756,-0.15271994,"('undedicated', 'dedicated')",0.27467817,0.27004847,0.0460903,0.0586643,0.012574
75,0.014525742,0.084704906,"('meek', 'impulsive')",-0.25810102,-0.1954355,-0.1217876,-0.0553653,0.0664223
76,-0.15324114,-0.019507302,"('anxious', 'daring')",0.23571137,0.3883127,0.0412351,0.1844027,0.1431676
77,-0.09818956,-0.07369362,"('unmotivated', 'motivated')",-1.1170189,-1.0269431,-0.6076043,-0.5503184,0.0572859
78,-0.3830014,-0.20254278,"('nonresilient', 'resilient')",0.09010263,0.22617097,-0.1464494,0.0118141,0.1582635
79,-0.18698785,-0.1743468,"('wavering', 'unwavering')",0.059671655,0.026318178,-0.0636581,-0.0740143,-0.0103562
80,0.009676751,0.013744254,"('dominated', 'dominating')",-1.2702193,-1.1283386,-0.6302713,-0.5572972,0.0729741
81,-0.14253466,-0.31349674,"('submissive', 'aggressive')",-0.57319933,-0.5018933,-0.357867,-0.407695,-0.049828
82,-1.2145479,-1.2004274,"('poor', 'rich')",5.7465715,5.8295197,2.2660117,2.3145461,0.0485344
83,0.2045796,0.12779532,"('powerless', 'powerful')",-0.97992337,-1.0669751,-0.3876719,-0.4695899,-0.081918
84,0.25103423,0.13841449,"('inferior', 'superior')",0.85941654,0.78292036,0.5552254,0.4606674,-0.094558
85,0.089770965,0.2105633,"('insignificant', 'prestigious')",0.8339595,0.7423425,0.4618652,0.4764529,0.0145877
86,-1.7513676,-1.8609573,"('uninfluential', 'influential')",0.0903185,-0.024085622,-0.8305246,-0.9425215,-0.1119969
87,0.4607286,0.42619425,"('unsuccessful', 'successful')",0.91249514,0.9680254,0.6866119,0.6971098,0.0104979
88,-0.6721585,-0.7257623,"('low', 'eminent')",0.30916268,0.26388705,-0.1814979,-0.2309376,-0.0494397
