,fedex_male,fedex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
51,-0.08809769,-0.22516951,"('uneducated', 'educated')",1.0557222,0.9618471,0.4838123,0.3683388,-0.1154735
52,-0.7823092,-0.86727107,"('irrational', 'rational')",-0.3259917,-0.36794388,-0.5541505,-0.6176075,-0.063457
53,-1.5144075,-1.5427091,"('uncreative', 'creative')",0.48533663,0.42282584,-0.5145354,-0.5599416,-0.0454062
54,-0.5723863,-0.59438074,"('incapable', 'capable')",0.68884873,0.71591735,0.0582312,0.0607683,0.0025371
55,-0.27723908,-0.38940993,"('incompetent', 'clever')",0.44459262,0.37707853,0.0836768,-0.0061657,-0.0898425
56,0.76661897,0.63940006,"('impractical', 'practical')",0.098786846,0.051886663,0.4327029,0.3456434,-0.0870595
57,-1.7349862,-1.8198166,"('unimaginative', 'imaginative')",-3.3926275,-3.4847188,-2.5638068,-2.6522677,-0.0884609
58,-0.47168434,-0.5824264,"('undiscriminating', 'discriminating')",0.198426,0.11396913,-0.1366292,-0.2342286,-0.0975994
59,-0.17977178,-0.14207181,"('foolish', 'wise')",-0.053570077,0.021671187,-0.1166709,-0.0602003,0.0564706
60,0.13052273,0.06182613,"('inefficient', 'efficient')",0.41258186,0.47778016,0.2715523,0.2698031,-0.0017492
61,-0.36951983,-0.5164551,"('illogical', 'logical')",0.45265517,0.35641006,0.0415677,-0.0800225,-0.1215902
62,0.096037224,0.106172085,"('incompetent', 'brilliant')",1.0029117,1.0870682,0.5494745,0.5966201,0.0471456
63,-0.536119,-0.6216449,"('unperceptive', 'insightful')",1.1785431,1.1806407,0.3212121,0.2794979,-0.0417142
64,-0.117093794,-0.19636549,"('shy', 'confident')",-6.22536,-6.3438764,-3.1712267,-3.2701209,-0.0988942
65,-0.28179255,-0.39620435,"('insecure', 'secure')",0.023185588,0.044289038,-0.1293035,-0.1759576,-0.0466541
66,-0.42879736,-0.4567042,"('inactive', 'active')",0.21130002,0.17191237,-0.1087487,-0.1423959,-0.0336472
67,0.5896544,0.56499755,"('doubtful', 'determined')",-0.40165323,-0.48979524,0.0940006,0.0376012,-0.0563994
68,-0.5119613,-0.61735547,"('dependent', 'independent')",-0.08808608,-0.15596811,-0.3000237,-0.3866618,-0.0866381
69,0.17024902,0.26508605,"('lazy', 'industrious')",-0.8630585,-0.8467739,-0.3464047,-0.2908439,0.0555608
70,-0.858873,-0.90116084,"('lethargic', 'energetic')",0.23871773,0.24089089,-0.3100776,-0.330135,-0.0200574
71,0.56101876,0.60124505,"('diffident', 'self-confident')",0.48729637,0.4693516,0.5241576,0.5352983,0.0111407
72,-0.4303288,-0.42763156,"('unambitious', 'ambitious')",-0.40204343,-0.31693757,-0.4161861,-0.3722846,0.0439015
73,0.6470862,0.6570808,"('helpless', 'self-reliant')",-3.698798,-3.7017448,-1.5258559,-1.522332,0.0035239
74,-0.4529651,-0.5189014,"('undedicated', 'dedicated')",-0.29171133,-0.3929854,-0.3723382,-0.4559434,-0.0836052
75,-0.08175635,-0.00017734896,"('meek', 'impulsive')",-0.64726865,-0.595874,-0.3645125,-0.2980257,0.0664868
76,0.15320955,0.15652056,"('anxious', 'daring')",0.12204477,0.09396716,0.1376272,0.1252439,-0.0123833
77,-0.17807133,-0.22479044,"('unmotivated', 'motivated')",-0.8639592,-0.78774786,-0.5210153,-0.5062692,0.0147461
78,-0.24600914,-0.16417572,"('nonresilient', 'resilient')",0.1762433,0.28759223,-0.0348829,0.0617083,0.0965912
79,-0.1508063,-0.20216438,"('wavering', 'unwavering')",-0.22466516,-0.24512632,-0.1877357,-0.2236454,-0.0359097
80,0.066792324,0.101750955,"('dominated', 'dominating')",-0.68037957,-0.5885516,-0.3067936,-0.2434003,0.0633933
81,0.34227532,0.2573132,"('submissive', 'aggressive')",-0.050115727,-0.032632142,0.1460798,0.1123405,-0.0337393
82,-0.3204292,-0.31276527,"('poor', 'rich')",6.7653484,6.8447366,3.2224596,3.2659857,0.0435261
83,0.7336073,0.6068435,"('powerless', 'powerful')",-0.89098585,-0.94720674,-0.0786893,-0.1701816,-0.0914923
84,0.5834297,0.5149984,"('inferior', 'superior')",0.8335665,0.76493156,0.7084981,0.6399649,-0.0685332
85,-0.15076296,-0.16797432,"('insignificant', 'prestigious')",-0.27236697,-0.33307338,-0.211565,-0.2505239,-0.0389589
86,-1.3570036,-1.5352215,"('uninfluential', 'influential')",-0.04115981,-0.11706483,-0.6990817,-0.8261431,-0.1270614
87,0.14410955,0.13232327,"('unsuccessful', 'successful')",1.0719787,1.1468713,0.6080441,0.6395973,0.0315532
88,-0.5683529,-0.7198223,"('low', 'eminent')",-0.19103278,-0.27397823,-0.3796928,-0.4969003,-0.1172075
