,orion_male,orion_female,tuple,office_male,office_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
0,0.13506116,-0.0011670068,"('unsociable', 'sociable')",1.6869342,1.608732,0.7931137,0.6627177,0.2886576,0.1522512,0.7259417,0.6056335,-0.1203082
1,-1.227089,-1.2701831,"('unfriendly', 'friendly')",-1.8759995,-1.917432,-1.2969372,-1.2052064,1.4579295,1.4123452,-0.7355239,-0.745119,-0.0095951
2,0.81947637,0.88282686,"('unlikable', 'likable')",0.8193259,0.91179305,0.98983485,1.1267638,0.5283279,0.643855,0.7892413,0.8913097,0.1020684
3,1.1278231,1.2389716,"('repellent', 'pleasant')",1.0136361,1.0156534,0.7011787,0.7834989,0.7202904,0.7793939,0.8907321,0.9543794,0.0636473
4,-0.95779985,-0.98715204,"('disliked', 'liked')",-2.2199802,-2.1534097,-0.906775,-0.8461422,-6.751675,-6.822402,-2.7090576,-2.7022765,0.0067811
5,-2.0920606,-2.0709374,"('distant', 'outgoing')",-2.9949517,-2.8301668,-1.9785268,-1.8039806,-1.0240237,-0.93153894,-2.0223908,-1.909156,0.1132348
6,-1.8015493,-1.7424424,"('distant', 'open')",-2.8726358,-2.7384505,-2.363959,-2.1325185,-0.4105557,-0.29952312,-1.862175,-1.7282338,0.1339412
7,1.3744568,1.4180257,"('insensitive', 'sensitive')",1.6004333,1.5814523,1.1654773,1.282883,1.1903261,1.2923449,1.3326734,1.3936765,0.0610031
8,-0.15146993,-0.14788318,"('unaffectionate', 'affectionate')",-1.8443983,-1.8719562,-1.846234,-1.7572367,0.48747623,0.49020493,-0.8386564,-0.8217177,0.0169387
9,0.66485775,0.6505926,"('unaffectionate', 'caring')",-0.69393474,-0.6934613,-1.3254553,-1.1766231,1.0073749,1.087347,-0.0867893,-0.0330362,0.0537531
10,0.9310152,0.91477776,"('unsympathetic', 'sympathetic')",1.565365,1.519635,0.4599012,0.48954254,0.374251,0.38560936,0.832633,0.8273911,-0.0052419
11,0.38386792,0.4184591,"('unhelpful', 'helpful')",1.4386209,1.5254008,0.30405888,0.4299594,2.0409245,2.1569543,1.041868,1.1326933,0.0908253
12,0.36698964,0.47280735,"('unsupportive', 'supportive')",1.0156145,1.2247403,-0.7199206,-0.44582856,-1.9223659,-1.8152982,-0.3149206,-0.1408948,0.1740258
13,0.4713835,0.38434783,"('impolite', 'polite')",2.6088173,2.602417,1.2485076,1.1467444,0.14051692,0.09244284,1.1173064,1.056488,-0.0608184
14,1.1995317,1.1161261,"('antisocial', 'social')",3.0783582,3.0967104,1.640065,1.5627477,0.086198,0.07705956,1.5010381,1.463161,-0.0378771
15,-0.14656428,-0.25107896,"('boring', 'funny')",-0.18402393,-0.11059074,0.47795463,0.43520975,0.13928038,0.12611449,0.0716617,0.0499136,-0.0217481
16,-1.3851575,-1.4305043,"('unpopular', 'popular')",-1.6296889,-1.6306981,-0.08444816,-0.09177991,0.5742162,0.5604355,-0.6312696,-0.6481367,-0.0168671
