,ingevity_male,ingevity_female,tuple,corp_male,corp_female,average_male,average_female,female-male
15,0.6460371,0.56656295,"('boring', 'funny')",-0.014005692,-0.03178324,0.3160157,0.2673899,-0.0486258
16,-0.44352472,-0.39344,"('unpopular', 'popular')",0.781909,0.73369336,0.1691921,0.1701267,0.0009346
17,-0.20752212,-0.17859845,"('nasty', 'nice')",-0.2760438,-0.2512747,-0.241783,-0.2149366,0.0268464
18,-0.74067956,-0.7425336,"('disagreeable', 'welcoming')",-0.5329475,-0.648531,-0.6368135,-0.6955323,-0.0587188
19,-1.3864758,-1.3678014,"('inhospitable', 'hospitable')",-0.44927618,-0.3055465,-0.917876,-0.836674,0.081202
20,0.14723189,0.19688436,"('rough', 'thoughtful')",0.7534905,0.7467084,0.4503612,0.4717964,0.0214352
21,-0.34600443,-0.46440238,"('immoral', 'moral')",-0.6085208,-0.65029234,-0.4772626,-0.5573474,-0.0800848
22,-0.65073395,-0.70175844,"('untrustworthy', 'trustworthy')",-1.1618375,-1.2046492,-0.9062857,-0.9532038,-0.0469181
23,-0.97882664,-1.0581119,"('insincere', 'sincere')",6.0081215,5.9730015,2.5146475,2.4574447,-0.0572028
24,-1.0868006,-1.0919027,"('dishonest', 'honest')",0.5180039,0.5476021,-0.2843983,-0.2721503,0.012248
25,-0.35618326,-0.29756057,"('egoistic', 'altruistic')",1.3246626,1.2464324,0.4842396,0.4744359,-0.0098037
26,-0.5509521,-0.6087959,"('hardhearted', 'benevolent')",1.6130161,1.4419428,0.531032,0.4165735,-0.1144585
27,-0.9541637,-0.94276845,"('hardhearted', 'softhearted')",0.9555516,0.8697714,0.000694,-0.0364985,-0.0371925
28,-0.7316156,-0.7622415,"('disloyal', 'loyal')",1.1406199,1.0804327,0.2045021,0.1590956,-0.0454065
29,-0.55577934,-0.5752967,"('unfair', 'fair')",-0.6522827,-0.7647117,-0.604031,-0.6700042,-0.0659732
30,0.46693572,0.3848238,"('intolerant', 'tolerant')",0.90921545,0.8457598,0.6880756,0.6152918,-0.0727838
31,-1.3523352,-1.2632711,"('evil', 'good')",-0.8328278,-0.9050251,-1.0925815,-1.0841482,0.0084333
32,-0.31338504,-0.44880158,"('unkind', 'kind')",0.7373406,0.55992323,0.2119778,0.0555608,-0.156417
33,0.057989053,0.062343035,"('wrong', 'right')",-0.5800945,-0.56399614,-0.2610527,-0.2508265,0.0102262
34,-0.0072563235,0.04851433,"('mean', 'honorable')",5.7605615,5.980058,2.8766525,3.0142863,0.1376338
35,0.23151584,0.26521626,"('corrupt', 'incorrupt')",-0.40077388,-0.40188202,-0.084629,-0.0683329,0.0162961
36,-0.7337232,-0.725315,"('hostile', 'amicable')",-0.06982726,-0.20052697,-0.4017752,-0.462921,-0.0611458
37,-0.6420077,-0.6500225,"('fake', 'genuine')",-0.36590368,-0.33059427,-0.5039557,-0.4903084,0.0136473
38,-1.1372786,-1.1453996,"('untruthful', 'truthful')",0.14713463,0.2973578,-0.4950719,-0.4240209,0.071051
39,0.5452217,0.5004256,"('exploitative', 'cooperative')",0.12842007,0.14067861,0.3368209,0.3205521,-0.0162688
40,-0.47712195,-0.37916687,"('stingy', 'generous')",-2.0716677,-2.1997504,-1.2743948,-1.2894586,-0.0150638
41,-1.2366563,-1.2632453,"('unforgiving', 'forgiving')",-0.14207911,-0.2610816,-0.6893677,-0.7621635,-0.0727958
42,0.12378019,0.18527085,"('unreliable', 'reliable')",-3.5697412,-3.5394807,-1.7229805,-1.6771049,0.0458756
43,-1.1029644,-1.1232588,"('irresponsible', 'responsible')",0.24248391,0.23440957,-0.4302402,-0.4444246,-0.0141844
44,1.3715053,1.3337727,"('prejudiced', 'unprejudiced')",-1.5608243,-1.5958198,-0.0946595,-0.1310236,-0.0363641
45,-1.2357687,-1.2146498,"('incompetent', 'competent')",0.12859738,0.07276911,-0.5535856,-0.5709403,-0.0173547
46,-1.1998394,-1.2029213,"('uncompetitive', 'competitive')",-1.0481997,-1.068942,-1.1240195,-1.1359316,-0.0119121
47,-0.17411506,-0.15115684,"('stupid', 'smart')",5.943523,6.076914,2.8847039,2.9628785,0.0781746
48,-0.7604455,-0.7619111,"('unintelligent', 'intelligent')",0.92426133,0.89946395,0.0819079,0.0687764,-0.0131315
49,0.48479125,0.5421756,"('unable', 'able')",0.23386824,0.35092625,0.3593298,0.4465509,0.0872211
50,0.21760027,0.2735862,"('clumsy', 'skillful')",0.15671362,0.13503242,0.1871569,0.2043093,0.0171524
51,-0.54447186,-0.6511511,"('uneducated', 'educated')",-0.021296345,-0.08279216,-0.2828841,-0.3669716,-0.0840875
52,-0.6359058,-0.7724655,"('irrational', 'rational')",0.30821407,0.20819126,-0.1638459,-0.2821371,-0.1182912
53,-1.6755612,-1.6658905,"('uncreative', 'creative')",0.4666179,0.40123996,-0.6044716,-0.6323252,-0.0278536
54,-0.5877214,-0.59412843,"('incapable', 'capable')",0.8742937,0.996288,0.1432861,0.2010798,0.0577937
55,-0.7523377,-0.7692743,"('incompetent', 'clever')",0.19151568,0.124886,-0.280411,-0.3221942,-0.0417832
56,0.60475385,0.4805891,"('impractical', 'practical')",-0.29559615,-0.28986543,0.1545788,0.0953618,-0.059217
57,-1.1722646,-1.209958,"('unimaginative', 'imaginative')",-3.2366812,-3.3153732,-2.204473,-2.2626655,-0.0581925
58,-0.8671509,-0.8581509,"('undiscriminating', 'discriminating')",-0.099902414,-0.088053,-0.4835266,-0.4731019,0.0104247
59,0.06308134,0.044480734,"('foolish', 'wise')",0.3866671,0.48760208,0.2248742,0.2660414,0.0411672
60,0.3179244,0.29457927,"('inefficient', 'efficient')",-0.13401425,-0.026138294,0.0919551,0.1342205,0.0422654
61,-0.5002689,-0.6001528,"('illogical', 'logical')",0.36691684,0.19648325,-0.066676,-0.2018348,-0.1351588
62,0.17016885,0.23283786,"('incompetent', 'brilliant')",0.7584467,0.9355989,0.4643078,0.5842184,0.1199106
63,-0.9716953,-0.9275378,"('unperceptive', 'insightful')",0.5482992,0.6351315,-0.2116981,-0.1462032,0.0654949
64,0.35668746,0.32100487,"('shy', 'confident')",-7.0095067,-7.0277734,-3.3264096,-3.3533843,-0.0269747
65,-0.17991222,-0.31160083,"('insecure', 'secure')",-0.60426635,-0.6014257,-0.3920893,-0.4565133,-0.064424
66,-0.55702513,-0.47268665,"('inactive', 'active')",0.1335353,0.16649736,-0.2117449,-0.1530946,0.0586503
67,0.9004314,0.8499721,"('doubtful', 'determined')",-0.48872167,-0.49621078,0.2058549,0.1768807,-0.0289742
68,-0.30645925,-0.3584459,"('dependent', 'independent')",-0.7736237,-0.7201846,-0.5400414,-0.5393153,0.0007261
69,1.4096427,1.4905118,"('lazy', 'industrious')",-0.44258487,-0.40256366,0.4835289,0.543974,0.0604451
70,-0.3974924,-0.3630722,"('lethargic', 'energetic')",-0.2560237,-0.2335378,-0.3267581,-0.298305,0.0284531
71,-0.1462498,-0.088863686,"('diffident', 'self-confident')",0.8310615,0.83206004,0.3424059,0.3715982,0.0291923
72,-0.84011304,-0.80170435,"('unambitious', 'ambitious')",-0.41551802,-0.29977643,-0.6278155,-0.5507404,0.0770751
73,0.87209487,0.87823987,"('helpless', 'self-reliant')",-3.258364,-3.1877396,-1.1931345,-1.1547499,0.0383846
74,-0.7862336,-0.7803697,"('undedicated', 'dedicated')",-0.64646244,-0.72842956,-0.7163481,-0.7543997,-0.0380516
75,0.2750835,0.35721126,"('meek', 'impulsive')",-0.6214565,-0.45095995,-0.1731865,-0.0468743,0.1263122
76,0.48792922,0.540191,"('anxious', 'daring')",-0.5571285,-0.50910056,-0.0345996,0.0155452,0.0501448
77,-0.27526435,-0.25330877,"('unmotivated', 'motivated')",-1.139806,-1.0413418,-0.7075352,-0.6473253,0.0602099
78,-1.2182506,-1.1203067,"('nonresilient', 'resilient')",0.079798825,0.08046135,-0.5692259,-0.5199227,0.0493032
79,-0.79033273,-0.77322096,"('wavering', 'unwavering')",-0.40466478,-0.30522636,-0.5974988,-0.5392237,0.0582751
80,0.52347404,0.49556243,"('dominated', 'dominating')",-1.1945093,-1.1264191,-0.3355176,-0.3154283,0.0200893
81,0.8277301,0.7544471,"('submissive', 'aggressive')",-0.78146434,-0.7047993,0.0231329,0.0248239,0.001691
82,-0.5717923,-0.571746,"('poor', 'rich')",6.7663274,6.8299174,3.0972676,3.1290858,0.0318182
83,0.29789382,0.27557924,"('powerless', 'powerful')",-0.94036233,-0.95226645,-0.3212343,-0.3383436,-0.0171093
84,0.6161825,0.5760977,"('inferior', 'superior')",0.7265639,0.78877914,0.6713732,0.6824384,0.0110652
85,-0.63332635,-0.6245222,"('insignificant', 'prestigious')",0.44353583,0.36535355,-0.0948953,-0.1295843,-0.034689
86,-2.0026882,-2.065872,"('uninfluential', 'influential')",-0.3855003,-0.48560235,-1.1940942,-1.2757372,-0.081643
87,0.098801434,0.060441438,"('unsuccessful', 'successful')",0.76294774,0.8398016,0.4308746,0.4501215,0.0192469
88,0.18630368,0.095321395,"('low', 'eminent')",-0.14377432,-0.19839509,0.0212647,-0.0515368,-0.0728015
