,borgwarner_male,borgwarner_female,tuple,inc_male,inc_female,average_male,average_female,female-male
15,0.73134947,0.6531693,"('boring', 'funny')",0.5065563,0.50754535,0.6189529,0.5803573,-0.0385956
16,-0.33369678,-0.31994122,"('unpopular', 'popular')",0.5417954,0.54047036,0.1040493,0.1102646,0.0062153
17,-0.11772284,-0.07896343,"('nasty', 'nice')",-0.58314097,-0.53863233,-0.3504319,-0.3087979,0.041634
18,-0.97617763,-0.9354703,"('disagreeable', 'welcoming')",-0.25232202,-0.30871728,-0.6142498,-0.6220938,-0.007844
19,-0.08288985,-0.04662984,"('inhospitable', 'hospitable')",0.055340238,0.1931582,-0.0137748,0.0732642,0.087039
20,0.65188086,0.7183562,"('rough', 'thoughtful')",1.5878294,1.5362844,1.1198552,1.1273203,0.0074651
21,-0.65762806,-0.6972987,"('immoral', 'moral')",-0.9119956,-0.86567235,-0.7848119,-0.7814856,0.0033263
22,-1.0540644,-1.1376363,"('untrustworthy', 'trustworthy')",-1.015341,-1.0503538,-1.0347028,-1.0939951,-0.0592923
23,-0.62250143,-0.60981274,"('insincere', 'sincere')",5.36753,5.403308,2.3725142,2.3967476,0.0242334
24,-0.9831984,-1.0312579,"('dishonest', 'honest')",0.56662595,0.5425311,-0.2082862,-0.2443634,-0.0360772
25,-0.25161988,-0.23434283,"('egoistic', 'altruistic')",1.7414126,1.6482667,0.7448964,0.7069619,-0.0379345
26,-0.34484434,-0.3621382,"('hardhearted', 'benevolent')",1.746155,1.6589396,0.7006553,0.6484007,-0.0522546
27,-0.36792198,-0.3949344,"('hardhearted', 'softhearted')",1.6813025,1.5364815,0.6566903,0.5707735,-0.0859168
28,-0.9020465,-0.9006173,"('disloyal', 'loyal')",0.878611,0.7937952,-0.0117177,-0.053411,-0.0416933
29,-0.0867134,-0.13460182,"('unfair', 'fair')",-0.14268152,-0.28853297,-0.1146975,-0.2115674,-0.0968699
30,0.9249937,0.87998646,"('intolerant', 'tolerant')",1.004441,0.99918044,0.9647174,0.9395834,-0.025134
31,-0.8712172,-0.89599085,"('evil', 'good')",-0.5221386,-0.6971103,-0.6966779,-0.7965506,-0.0998727
32,-0.8908226,-0.84450996,"('unkind', 'kind')",0.6015379,0.4835835,-0.1446424,-0.1804632,-0.0358208
33,0.51870733,0.46249008,"('wrong', 'right')",-0.26203072,-0.29173148,0.1283383,0.0853793,-0.042959
34,-0.73718923,-0.6986629,"('mean', 'honorable')",5.8848906,6.0833774,2.5738506,2.6923573,0.1185067
35,0.5942211,0.52845305,"('corrupt', 'incorrupt')",0.21710531,0.08524017,0.4056632,0.3068466,-0.0988166
36,-0.69422835,-0.6983422,"('hostile', 'amicable')",0.63389057,0.41759112,-0.0301689,-0.1403755,-0.1102066
37,0.54931563,0.5936786,"('fake', 'genuine')",0.5604895,0.5513487,0.5549026,0.5725136,0.017611
38,-1.049817,-1.0515286,"('untruthful', 'truthful')",-0.22347948,-0.16032809,-0.6366482,-0.6059283,0.0307199
39,0.4084526,0.44958732,"('exploitative', 'cooperative')",0.22884841,0.27465758,0.3186505,0.3621224,0.0434719
40,-0.7417393,-0.8075019,"('stingy', 'generous')",-1.2842557,-1.4551988,-1.0129975,-1.1313503,-0.1183528
41,-1.0805564,-1.1153127,"('unforgiving', 'forgiving')",0.059307475,-0.067742,-0.5106245,-0.5915273,-0.0809028
42,-0.15241951,-0.0067208223,"('unreliable', 'reliable')",-3.1731431,-3.0586667,-1.6627814,-1.5326937,0.1300877
43,-0.3381092,-0.30220756,"('irresponsible', 'responsible')",0.36822492,0.45407653,0.0150579,0.0759345,0.0608766
44,-0.33065996,-0.33021683,"('prejudiced', 'unprejudiced')",-1.5990057,-1.570292,-0.9648328,-0.9502544,0.0145784
45,-0.61718196,-0.6841911,"('incompetent', 'competent')",-0.25587603,-0.33920774,-0.436529,-0.5116994,-0.0751704
46,-1.0185366,-1.0113289,"('uncompetitive', 'competitive')",-0.90358025,-0.8812001,-0.9610584,-0.9462645,0.0147939
47,0.20381951,0.24497785,"('stupid', 'smart')",5.4652886,5.5859895,2.8345542,2.9154837,0.0809295
48,0.005022673,0.044343952,"('unintelligent', 'intelligent')",0.74411243,0.79754764,0.3745675,0.4209458,0.0463783
49,0.042551406,0.2683574,"('unable', 'able')",-0.09762806,0.06296114,-0.0275383,0.1656593,0.1931976
50,0.2565538,0.4256952,"('clumsy', 'skillful')",0.36386296,0.36489022,0.3102084,0.3952927,0.0850843
51,-0.36896354,-0.46967515,"('uneducated', 'educated')",0.020627655,0.016091235,-0.1741679,-0.226792,-0.0526241
52,-0.20062885,-0.36502558,"('irrational', 'rational')",0.67446965,0.49684072,0.2369204,0.0659076,-0.1710128
53,-1.097749,-1.0340692,"('uncreative', 'creative')",1.0147704,0.9934349,-0.0414893,-0.0203171,0.0211722
54,-0.5973234,-0.5156379,"('incapable', 'capable')",1.0065893,1.1412055,0.2046329,0.3127838,0.1081509
55,0.3258157,0.36649573,"('incompetent', 'clever')",-0.063622,-0.057321638,0.1310969,0.154587,0.0234901
56,0.82949245,0.8403081,"('impractical', 'practical')",-0.40195462,-0.3047465,0.2137689,0.2677808,0.0540119
57,-0.6423496,-0.6421984,"('unimaginative', 'imaginative')",-2.6087754,-2.6506815,-1.6255624,-1.6464399,-0.0208775
58,-0.58533347,-0.67626446,"('undiscriminating', 'discriminating')",0.15351316,0.12328854,-0.2159102,-0.2764879,-0.0605777
59,0.59558535,0.6502529,"('foolish', 'wise')",0.69204104,0.7096057,0.6438132,0.6799293,0.0361161
60,0.5587681,0.6567186,"('inefficient', 'efficient')",-0.330668,-0.112073086,0.11405,0.2723228,0.1582728
61,-1.1287242,-1.2593522,"('illogical', 'logical')",0.20525007,0.061951444,-0.4617371,-0.5987004,-0.1369633
62,-0.06589064,0.026766388,"('incompetent', 'brilliant')",-0.08231393,0.14003855,-0.0741023,0.0834025,0.1575048
63,-1.378025,-1.3213533,"('unperceptive', 'insightful')",0.70462596,0.8513172,-0.3366995,-0.235018,0.1016815
64,0.114297375,0.055386275,"('shy', 'confident')",-6.852515,-6.8809476,-3.3691089,-3.4127808,-0.0436719
65,-0.097773574,-0.11018108,"('insecure', 'secure')",-0.6110533,-0.5288504,-0.3544134,-0.3195157,0.0348977
66,-1.178834,-1.1994375,"('inactive', 'active')",0.83381665,0.8506126,-0.1725087,-0.1744125,-0.0019038
67,0.9624861,0.94573295,"('doubtful', 'determined')",-0.56876767,-0.4910265,0.1968592,0.2273532,0.030494
68,-0.43990874,-0.43017232,"('dependent', 'independent')",-0.40541697,-0.4070623,-0.4226629,-0.4186173,0.0040456
69,0.18346544,0.23695195,"('lazy', 'industrious')",-0.37588602,-0.38792032,-0.0962103,-0.0754842,0.0207261
70,-0.7300221,-0.7369417,"('lethargic', 'energetic')",0.16612315,0.23818511,-0.2819495,-0.2493783,0.0325712
71,-0.10054475,-0.100553095,"('diffident', 'self-confident')",0.70636284,0.72142434,0.302909,0.3104356,0.0075266
72,-0.6542396,-0.5943217,"('unambitious', 'ambitious')",-0.5895335,-0.49067125,-0.6218866,-0.5424965,0.0793901
73,1.2037295,1.1860663,"('helpless', 'self-reliant')",-2.8180895,-2.7578073,-0.80718,-0.7858705,0.0213095
74,-0.26336172,-0.25253785,"('undedicated', 'dedicated')",-0.2065417,-0.26734626,-0.2349517,-0.2599421,-0.0249904
75,-0.055716977,-0.111657485,"('meek', 'impulsive')",-0.2242111,-0.14204794,-0.139964,-0.1268527,0.0131113
76,-0.048710626,0.053019222,"('anxious', 'daring')",0.05042983,0.22793798,0.0008596,0.1404786,0.139619
77,-0.41172695,-0.34072655,"('unmotivated', 'motivated')",-1.3013107,-1.179012,-0.8565188,-0.7598692,0.0966496
78,-0.68401116,-0.56036794,"('nonresilient', 'resilient')",0.34127343,0.4208588,-0.1713689,-0.0697546,0.1016143
79,-0.7975784,-0.7747738,"('wavering', 'unwavering')",0.17448747,0.2033056,-0.3115455,-0.2857341,0.0258114
80,0.030981377,0.07556288,"('dominated', 'dominating')",-1.699055,-1.5566697,-0.8340368,-0.7405534,0.0934834
81,-0.16322063,-0.20975532,"('submissive', 'aggressive')",-1.2322239,-1.1047739,-0.6977223,-0.6572646,0.0404577
82,-0.75165176,-0.7287771,"('poor', 'rich')",6.042707,6.1693454,2.6455276,2.7202842,0.0747566
83,-0.17759393,-0.23253489,"('powerless', 'powerful')",-0.864928,-0.903947,-0.521261,-0.5682409,-0.0469799
84,0.8737232,0.8413272,"('inferior', 'superior')",1.2562708,1.2696873,1.064997,1.0555072,-0.0094898
85,-0.9374534,-0.9490939,"('insignificant', 'prestigious')",0.9933244,0.94985616,0.0279355,0.0003811,-0.0275544
86,-1.2479191,-1.3835027,"('uninfluential', 'influential')",-0.26253733,-0.415062,-0.7552282,-0.8992823,-0.1440541
87,0.03271938,-0.034564767,"('unsuccessful', 'successful')",0.61494166,0.746097,0.3238305,0.3557661,0.0319356
88,-0.50520426,-0.47657555,"('low', 'eminent')",0.194749,0.22077127,-0.1552276,-0.1279022,0.0273254
