,comcast_male,comcast_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.5304265,-1.6886103,"('unsociable', 'sociable')",-0.17339654,-0.384837,-0.8519115,-1.0367236,-0.1848121
1,0.089094296,-0.048500583,"('unfriendly', 'friendly')",1.0459797,0.94642913,0.567537,0.4489643,-0.1185727
2,0.7882464,0.8688876,"('unlikable', 'likable')",1.0362355,1.0582153,0.9122409,0.9635514,0.0513105
3,-1.1420774,-1.0473071,"('repellent', 'pleasant')",1.0226833,0.96210897,-0.0596971,-0.0425991,0.017098
4,-0.06938271,-0.16130623,"('disliked', 'liked')",-6.5385346,-6.765656,-3.3039587,-3.4634812,-0.1595225
5,0.60105675,0.52100873,"('distant', 'outgoing')",-0.73903686,-0.5766471,-0.0689901,-0.0278192,0.0411709
6,0.46950746,0.3406004,"('distant', 'open')",-0.7755796,-0.64602804,-0.1530361,-0.1527138,0.0003223
7,-1.0249078,-0.9121979,"('insensitive', 'sensitive')",-0.018221036,-0.06349767,-0.5215644,-0.4878478,0.0337166
8,-0.10957855,-0.25842583,"('unaffectionate', 'affectionate')",0.1978469,0.2569004,0.0441342,-0.0007627,-0.0448969
9,0.1253536,-0.021754209,"('unaffectionate', 'caring')",0.7494544,0.86292106,0.437404,0.4205834,-0.0168206
10,-2.0931838,-2.1569815,"('unsympathetic', 'sympathetic')",-0.25244293,-0.36050692,-1.1728133,-1.2587442,-0.0859309
11,-0.84740275,-0.7225229,"('unhelpful', 'helpful')",1.6556584,1.7910755,0.4041278,0.5342762,0.1301484
12,-0.33984354,-0.30565894,"('unsupportive', 'supportive')",-2.0436645,-2.0709503,-1.191754,-1.1883047,0.0034493
13,-0.9058896,-0.9793992,"('impolite', 'polite')",-0.8228776,-0.8337571,-0.8643836,-0.9065782,-0.0421946
14,-0.61781293,-0.4972521,"('antisocial', 'social')",0.114678346,-0.042750917,-0.2515673,-0.2700015,-0.0184342
15,0.45080468,0.31147143,"('boring', 'funny')",-0.4434704,-0.45406777,0.0036671,-0.0712982,-0.0749653
16,0.1355817,0.16788286,"('unpopular', 'popular')",0.27942222,0.26178706,0.207502,0.214835,0.007333
17,-0.29893097,-0.16676122,"('nasty', 'nice')",-0.57520586,-0.48785713,-0.4370684,-0.3273092,0.1097592
18,0.1925603,0.22015762,"('disagreeable', 'welcoming')",-0.5822592,-0.5927501,-0.1948494,-0.1862962,0.0085532
19,-0.49494505,-0.6495854,"('inhospitable', 'hospitable')",-0.7354066,-0.5989985,-0.6151758,-0.624292,-0.0091162
20,-0.6669033,-0.5815644,"('rough', 'thoughtful')",1.2006128,1.1988004,0.2668547,0.308618,0.0417633
21,-1.0691407,-1.1047058,"('immoral', 'moral')",-0.30187002,-0.3743167,-0.6855053,-0.7395113,-0.054006
22,-0.83635634,-0.86008215,"('untrustworthy', 'trustworthy')",-0.8317667,-0.9626807,-0.8340615,-0.9113814,-0.0773199
23,-0.7872929,-0.74410564,"('insincere', 'sincere')",5.5712566,5.6456146,2.3919818,2.4507544,0.0587726
24,0.33586258,0.2843986,"('dishonest', 'honest')",0.8832139,0.90049416,0.6095382,0.5924464,-0.0170918
25,1.0158099,0.9520485,"('egoistic', 'altruistic')",1.1403933,1.0426512,1.0781016,0.9973499,-0.0807517
26,0.5275095,0.3316576,"('hardhearted', 'benevolent')",1.4990876,1.2615765,1.0132985,0.796617,-0.2166815
27,-0.57861984,-0.4687608,"('hardhearted', 'softhearted')",0.81746554,0.8393329,0.1194229,0.185286,0.0658631
28,-0.5550187,-0.60722864,"('disloyal', 'loyal')",0.9612149,0.8860977,0.2030981,0.1394345,-0.0636636
29,-0.40473652,-0.36047494,"('unfair', 'fair')",-0.09860314,-0.26796764,-0.2516698,-0.3142213,-0.0625515
30,-0.14540777,-0.043012157,"('intolerant', 'tolerant')",0.8894345,0.8633065,0.3720134,0.4101472,0.0381338
31,0.6980826,0.7889347,"('evil', 'good')",-1.0792804,-1.095744,-0.1905989,-0.1534047,0.0371942
32,-0.039123684,-0.19074284,"('unkind', 'kind')",0.8029033,0.55973995,0.3818898,0.1844985,-0.1973913
33,0.79288,0.6674205,"('wrong', 'right')",-0.7244848,-0.6965464,0.0341976,-0.0145629,-0.0487605
34,-0.39461714,-0.15859063,"('mean', 'honorable')",5.1506267,5.512861,2.3780048,2.677135,0.2991302
35,0.6564603,0.5148345,"('corrupt', 'incorrupt')",-0.67943126,-0.63806933,-0.0114855,-0.0616174,-0.0501319
36,0.8048688,0.63814545,"('hostile', 'amicable')",-0.43837404,-0.48116913,0.1832474,0.0784882,-0.1047592
37,-0.8559616,-0.90905684,"('fake', 'genuine')",0.0113301575,0.0797805,-0.4223157,-0.4146382,0.0076775
38,-0.27380788,-0.26656953,"('untruthful', 'truthful')",-0.14946896,0.057998937,-0.2116384,-0.1042853,0.1073531
39,0.9734013,1.0262034,"('exploitative', 'cooperative')",0.16604343,0.18144871,0.5697224,0.603826,0.0341036
40,0.44062415,0.40259677,"('stingy', 'generous')",-1.8120875,-2.0367658,-0.6857317,-0.8170846,-0.1313529
41,-0.6769531,-0.5743735,"('unforgiving', 'forgiving')",0.026946405,-0.01848416,-0.3250033,-0.2964288,0.0285745
42,-0.6224301,-0.61066103,"('unreliable', 'reliable')",-2.9702592,-3.0153894,-1.7963446,-1.8130252,-0.0166806
43,-1.4258282,-1.327241,"('irresponsible', 'responsible')",0.35747778,0.3425897,-0.5341752,-0.4923256,0.0418496
44,0.035149843,0.005056666,"('prejudiced', 'unprejudiced')",-1.4116521,-1.4213037,-0.6882511,-0.7081236,-0.0198725
45,-1.9593011,-1.748305,"('incompetent', 'competent')",0.11570391,0.07188978,-0.9217986,-0.8382076,0.083591
46,-1.8040266,-1.696943,"('uncompetitive', 'competitive')",-0.7087718,-0.7804622,-1.2563992,-1.2387027,0.0176965
47,-0.5740926,-0.42935127,"('stupid', 'smart')",5.272604,5.5503554,2.3492556,2.5605021,0.2112465
48,-0.23427147,-0.15961179,"('unintelligent', 'intelligent')",0.70365906,0.7164813,0.2346938,0.2784348,0.043741
49,-0.69280386,-0.47803077,"('unable', 'able')",-0.43751246,-0.2854161,-0.5651581,-0.3817234,0.1834347
50,0.1586827,0.16076116,"('clumsy', 'skillful')",-0.23672163,-0.24350968,-0.0390195,-0.0413743,-0.0023548
51,-0.9549308,-1.0643475,"('uneducated', 'educated')",0.65357065,0.46753466,-0.1506801,-0.2984064,-0.1477263
52,1.1894791,0.8853716,"('irrational', 'rational')",0.09943452,-0.005641898,0.6444568,0.4398649,-0.2045919
53,-0.06256626,-0.17561363,"('uncreative', 'creative')",0.46866783,0.31920037,0.2030508,0.0717934,-0.1312574
54,-0.18489827,-0.34186,"('incapable', 'capable')",0.41256893,0.55567825,0.1138353,0.1069091,-0.0069262
55,-1.5604671,-1.354244,"('incompetent', 'clever')",0.57736635,0.48878694,-0.4915504,-0.4327285,0.0588219
56,-0.89145917,-0.84834474,"('impractical', 'practical')",-0.16582282,-0.1547893,-0.528641,-0.501567,0.027074
57,-1.3490614,-1.425878,"('unimaginative', 'imaginative')",-2.9271772,-3.0991135,-2.1381192,-2.2624958,-0.1243766
58,-0.26755348,-0.17363478,"('undiscriminating', 'discriminating')",0.15266177,0.16017312,-0.0574459,-0.0067308,0.0507151
59,1.1242754,1.0874363,"('foolish', 'wise')",0.040845208,0.12060049,0.5825603,0.6040184,0.0214581
60,-0.9469237,-0.7006671,"('inefficient', 'efficient')",0.22583248,0.41308197,-0.3605456,-0.1437926,0.216753
61,0.16169132,0.08565057,"('illogical', 'logical')",0.8034344,0.5693347,0.4825628,0.3274926,-0.1550702
62,-0.48843464,-0.20738883,"('incompetent', 'brilliant')",0.6562218,0.8936001,0.0838936,0.3431056,0.259212
63,-0.9393061,-0.9348947,"('unperceptive', 'insightful')",0.53532255,0.5887039,-0.2019918,-0.1730954,0.0288964
64,-0.19393599,-0.22557811,"('shy', 'confident')",-5.713309,-5.885726,-2.9536223,-3.0556521,-0.1020298
65,-0.8136759,-0.85584104,"('insecure', 'secure')",-0.12391472,-0.21211179,-0.4687953,-0.5339764,-0.0651811
66,-0.13186415,-0.3371072,"('inactive', 'active')",0.25665274,0.2958688,0.0623943,-0.0206192,-0.0830135
67,-0.23142916,-0.2750529,"('doubtful', 'determined')",-0.26561728,-0.32695305,-0.2485232,-0.301003,-0.0524798
68,-0.77441484,-0.77859724,"('dependent', 'independent')",-0.622073,-0.538197,-0.6982439,-0.6583971,0.0398468
69,0.90737355,0.9025917,"('lazy', 'industrious')",-1.0602447,-0.8818105,-0.0764356,0.0103906,0.0868262
70,-1.4754862,-1.4310176,"('lethargic', 'energetic')",0.20446658,0.18362652,-0.6355098,-0.6236956,0.0118142
71,0.7984545,0.78605354,"('diffident', 'self-confident')",0.095282555,0.056036796,0.4468685,0.4210452,-0.0258233
72,-0.4858317,-0.4841922,"('unambitious', 'ambitious')",-0.3609786,-0.29314023,-0.4234052,-0.3886662,0.034739
73,1.0720434,0.9677506,"('helpless', 'self-reliant')",-3.2360892,-3.2083886,-1.0820229,-1.120319,-0.0382961
74,-0.17389771,-0.25541562,"('undedicated', 'dedicated')",-0.022493463,-0.2841427,-0.0981956,-0.2697791,-0.1715835
75,0.48128435,0.5434735,"('meek', 'impulsive')",-0.70031863,-0.5908603,-0.1095171,-0.0236934,0.0858237
76,-0.75983334,-0.67860615,"('anxious', 'daring')",-0.12504157,-0.15717828,-0.4424375,-0.4178922,0.0245453
77,-1.1057087,-1.0421214,"('unmotivated', 'motivated')",-0.93206626,-0.7991025,-1.0188875,-0.920612,0.0982755
78,-1.2067944,-1.0277011,"('nonresilient', 'resilient')",-0.21434256,-0.16742691,-0.7105685,-0.597564,0.1130045
79,0.65589434,0.4705683,"('wavering', 'unwavering')",-0.7015339,-0.62323654,-0.0228198,-0.0763341,-0.0535143
80,-0.69954455,-0.7832803,"('dominated', 'dominating')",-0.53483975,-0.5972546,-0.6171921,-0.6902674,-0.0730753
81,-0.9710046,-0.83560616,"('submissive', 'aggressive')",-0.60163426,-0.5030218,-0.7863194,-0.669314,0.1170054
82,-0.28795984,-0.17492744,"('poor', 'rich')",6.1746063,6.308954,2.9433231,3.0670133,0.1236902
83,-0.0032938793,-0.047027677,"('powerless', 'powerful')",-0.5493929,-0.59024495,-0.2763434,-0.3186363,-0.0422929
84,0.3616491,0.3901399,"('inferior', 'superior')",0.8335925,0.82427716,0.5976208,0.6072085,0.0095877
85,1.6584151,1.5328856,"('insignificant', 'prestigious')",-0.31700513,-0.42180014,0.670705,0.5555427,-0.1151623
86,-0.63742083,-0.8662239,"('uninfluential', 'influential')",-0.11293663,-0.3489024,-0.3751787,-0.6075631,-0.2323844
87,-0.17309241,-0.33800507,"('unsuccessful', 'successful')",0.77796,0.703042,0.3024338,0.1825185,-0.1199153
