,rollins_male,rollins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.8864702,0.80541885,"('unsociable', 'sociable')",-0.3301065,-0.5461999,0.2781819,0.1296095,-0.1485724
1,1.0100157,0.9964185,"('unfriendly', 'friendly')",1.7238269,1.6754601,1.3669213,1.3359393,-0.030982
2,0.5797343,0.6089171,"('unlikable', 'likable')",-0.06058839,0.0098472,0.259573,0.3093822,0.0498092
3,0.2953461,0.4867951,"('repellent', 'pleasant')",-0.115467794,-0.057754777,0.0899392,0.2145202,0.124581
4,-1.2900175,-1.3548498,"('disliked', 'liked')",-6.099266,-6.1741943,-3.6946418,-3.7645221,-0.0698803
5,-0.6279767,-0.6073815,"('distant', 'outgoing')",-0.23872915,-0.14020173,-0.4333529,-0.3737916,0.0595613
6,-0.7807683,-0.75403917,"('distant', 'open')",0.07703501,0.15452272,-0.3518666,-0.2997582,0.0521084
7,1.5892949,1.6699191,"('insensitive', 'sensitive')",0.6269554,0.7187002,1.1081252,1.1943097,0.0861845
8,-0.17741819,-0.20619032,"('unaffectionate', 'affectionate')",0.87391555,0.8721952,0.3482487,0.3330024,-0.0152463
9,1.0249208,1.091363,"('unaffectionate', 'caring')",1.0153561,1.0779178,1.0201385,1.0846404,0.0645019
10,1.3904376,1.5000544,"('unsympathetic', 'sympathetic')",-0.30743632,-0.36960113,0.5415006,0.5652266,0.023726
11,0.39889193,0.47701514,"('unhelpful', 'helpful')",2.0190916,2.0878167,1.2089918,1.2824159,0.0734241
12,0.74873275,0.8467811,"('unsupportive', 'supportive')",-1.6252408,-1.5664324,-0.438254,-0.3598256,0.0784284
13,0.6837282,0.5933528,"('impolite', 'polite')",-0.6616841,-0.7732376,0.0110221,-0.0899424,-0.1009645
14,1.4325721,1.4201217,"('antisocial', 'social')",-0.8119778,-0.8688881,0.3102972,0.2756168,-0.0346804
15,0.0812572,0.001723744,"('boring', 'funny')",0.3584131,0.36750317,0.2198351,0.1846135,-0.0352216
16,-1.787533,-1.7409093,"('unpopular', 'popular')",0.32366526,0.40181407,-0.7319339,-0.6695476,0.0623863
17,-1.3667593,-1.342848,"('nasty', 'nice')",-0.30466142,-0.19750488,-0.8357103,-0.7701764,0.0655339
18,-0.769578,-0.82645905,"('disagreeable', 'welcoming')",-0.4714549,-0.49116254,-0.6205164,-0.6588108,-0.0382944
19,-0.97334284,-0.97491163,"('inhospitable', 'hospitable')",-0.030347016,0.051587127,-0.5018449,-0.4616623,0.0401826
20,0.6907961,0.81105137,"('rough', 'thoughtful')",1.2784172,1.2602767,0.9846066,1.0356641,0.0510575
21,2.403236,2.4518814,"('immoral', 'moral')",-0.42478195,-0.4188133,0.989227,1.0165341,0.0273071
22,0.50582635,0.49932218,"('untrustworthy', 'trustworthy')",-0.8047802,-0.8277736,-0.1494769,-0.1642257,-0.0147488
23,1.5859505,1.6321946,"('insincere', 'sincere')",5.5733194,5.6550717,3.5796349,3.6436331,0.0639982
24,1.7865595,1.7159626,"('dishonest', 'honest')",0.5589227,0.5276373,1.1727411,1.1217999,-0.0509412
25,0.46434915,0.48779488,"('egoistic', 'altruistic')",1.354232,1.3488948,0.9092906,0.9183449,0.0090543
26,0.6222649,0.4585469,"('hardhearted', 'benevolent')",1.6749275,1.5638438,1.1485962,1.0111954,-0.1374008
27,0.9679127,1.0127425,"('hardhearted', 'softhearted')",1.507746,1.4834784,1.2378293,1.2481105,0.0102812
28,0.7768277,0.7692591,"('disloyal', 'loyal')",1.0383567,0.96238077,0.9075922,0.8658199,-0.0417723
29,0.19384797,0.23334399,"('unfair', 'fair')",-0.25786144,-0.38433373,-0.0320067,-0.0754949,-0.0434882
30,1.6983204,1.730002,"('intolerant', 'tolerant')",1.2578824,1.226153,1.4781014,1.4780775,-2.39e-05
31,-1.5153553,-1.5555496,"('evil', 'good')",-0.7832281,-0.76697326,-1.1492918,-1.1612614,-0.0119696
32,1.2707863,1.1940643,"('unkind', 'kind')",0.8301395,0.65817463,1.050463,0.9261194,-0.1243436
33,-0.29309943,-0.40425926,"('wrong', 'right')",-0.45947295,-0.5133735,-0.3762862,-0.4588164,-0.0825302
34,1.059001,1.2379616,"('mean', 'honorable')",6.141248,6.3066196,3.6001246,3.7722907,0.1721661
35,-1.6545404,-1.7260182,"('corrupt', 'incorrupt')",-0.36953014,-0.45874566,-1.0120353,-1.092382,-0.0803467
36,-1.0966754,-1.1410775,"('hostile', 'amicable')",0.08539563,-0.10988265,-0.5056399,-0.6254801,-0.1198402
37,0.5484417,0.4974484,"('fake', 'genuine')",0.5485893,0.5993251,0.5485155,0.5483868,-0.0001287
38,0.18306078,0.17064479,"('untruthful', 'truthful')",0.15423553,0.17478688,0.1686482,0.1727158,0.0040676
39,1.9811989,1.9190135,"('exploitative', 'cooperative')",0.3202728,0.29122618,1.1507359,1.1051198,-0.0456161
40,-0.079757005,-0.079031885,"('stingy', 'generous')",-1.267832,-1.2940406,-0.6737945,-0.6865362,-0.0127417
41,0.857453,0.7303692,"('unforgiving', 'forgiving')",-0.17505148,-0.2937275,0.3412008,0.2183209,-0.1228799
42,0.2397454,0.3045722,"('unreliable', 'reliable')",-3.2728806,-3.1388462,-1.5165676,-1.417137,0.0994306
43,1.1181983,1.1514511,"('irresponsible', 'responsible')",0.45791793,0.48458257,0.7880581,0.8180168,0.0299587
44,-0.40419328,-0.4640248,"('prejudiced', 'unprejudiced')",-1.367211,-1.3804821,-0.8857021,-0.9222534,-0.0365513
45,-0.036724694,-0.085205585,"('incompetent', 'competent')",-0.28944072,-0.25282198,-0.1630827,-0.1690138,-0.0059311
46,0.6332264,0.6270789,"('uncompetitive', 'competitive')",-0.4666032,-0.6202933,0.0833116,0.0033928,-0.0799188
47,0.12454425,0.1861396,"('stupid', 'smart')",5.015569,5.2257166,2.5700567,2.7059281,0.1358714
48,1.1532768,1.1691945,"('unintelligent', 'intelligent')",0.79710203,0.73152953,0.9751894,0.950362,-0.0248274
49,-0.11924803,-0.019459307,"('unable', 'able')",0.19371794,0.32945144,0.037235,0.1549961,0.1177611
50,-0.6819618,-0.6413252,"('clumsy', 'skillful')",0.29371324,0.26235226,-0.1941243,-0.1894865,0.0046378
51,0.8811202,0.8431922,"('uneducated', 'educated')",0.5487556,0.42660657,0.7149379,0.6348994,-0.0800385
52,-1.2635185,-1.34609,"('irrational', 'rational')",0.17759618,0.054676816,-0.5429611,-0.6457066,-0.1027455
53,0.2588848,0.36426926,"('uncreative', 'creative')",0.5405801,0.54526156,0.3997324,0.4547654,0.055033
54,0.14443563,0.18787931,"('incapable', 'capable')",1.0904512,1.2167647,0.6174434,0.702322,0.0848786
55,1.3219343,1.3481426,"('incompetent', 'clever')",0.18276854,0.15205756,0.7523515,0.7501001,-0.0022514
56,1.3595808,1.4148297,"('impractical', 'practical')",-0.27671865,-0.20452291,0.5414311,0.6051534,0.0637223
57,-0.838799,-0.7903225,"('unimaginative', 'imaginative')",-2.2386925,-2.3500888,-1.5387458,-1.5702057,-0.0314599
58,-0.3146327,-0.2750386,"('undiscriminating', 'discriminating')",0.15867744,0.1335792,-0.0779776,-0.0707297,0.0072479
59,-1.0365849,-1.0859991,"('foolish', 'wise')",0.35588092,0.42148817,-0.340352,-0.3322555,0.0080965
60,2.166897,2.2471476,"('inefficient', 'efficient')",0.20525223,0.19165233,1.1860746,1.2193999,0.0333253
61,1.4679437,1.3765029,"('illogical', 'logical')",0.3982447,0.21003258,0.9330942,0.7932677,-0.1398265
62,1.2672945,1.3914257,"('incompetent', 'brilliant')",0.18017834,0.41640297,0.7237364,0.9039143,0.1801779
63,1.0266557,1.0708156,"('unperceptive', 'insightful')",1.0086596,1.0605105,1.0176576,1.0656631,0.0480055
64,-0.6313678,-0.71427536,"('shy', 'confident')",-6.724108,-6.882737,-3.677738,-3.7985063,-0.1207683
65,1.1476296,1.2079326,"('insecure', 'secure')",-0.4963147,-0.5648002,0.3256575,0.3215662,-0.0040913
66,-0.8709236,-0.84492755,"('inactive', 'active')",0.39888117,0.4413617,-0.2360212,-0.2017829,0.0342383
67,-0.5253137,-0.6806584,"('doubtful', 'determined')",-0.91955477,-0.95500076,-0.7224342,-0.8178296,-0.0953954
68,0.30610907,0.2856918,"('dependent', 'independent')",-0.0023703063,-0.07402571,0.1518694,0.105833,-0.0460364
69,-0.9622764,-0.9714194,"('lazy', 'industrious')",-0.42913634,-0.4350914,-0.6957064,-0.7032554,-0.007549
70,0.82618684,0.8965466,"('lethargic', 'energetic')",0.32868883,0.41373798,0.5774378,0.6551423,0.0777045
71,1.0061611,0.9813715,"('diffident', 'self-confident')",0.6402889,0.6670691,0.823225,0.8242203,0.0009953
72,0.45837975,0.4977623,"('unambitious', 'ambitious')",-1.1094904,-1.097957,-0.3255553,-0.3000973,0.025458
73,-0.15184112,-0.050089546,"('helpless', 'self-reliant')",-2.6790786,-2.5744185,-1.4154599,-1.3122541,0.1032058
74,0.8872354,0.91266924,"('undedicated', 'dedicated')",-0.09401987,-0.12926814,0.3966078,0.3917006,-0.0049072
75,-2.591529,-2.5743966,"('meek', 'impulsive')",-0.8662764,-0.7680262,-1.7289026,-1.6712114,0.0576912
76,1.2558583,1.3557248,"('anxious', 'daring')",0.06279236,0.16951896,0.6593254,0.7626219,0.1032965
77,0.104501605,0.23098871,"('unmotivated', 'motivated')",-1.0222026,-0.9933462,-0.4588505,-0.3811787,0.0776718
78,1.286389,1.3805947,"('nonresilient', 'resilient')",0.6788841,0.71853644,0.9826366,1.0495656,0.066929
79,-1.4446694,-1.4344658,"('wavering', 'unwavering')",0.1589371,0.23795234,-0.6428661,-0.5982567,0.0446094
80,1.4007597,1.5058373,"('dominated', 'dominating')",-1.183966,-1.076753,0.1083968,0.2145422,0.1061454
81,0.98869765,0.9951248,"('submissive', 'aggressive')",-0.90283895,-0.8630637,0.0429294,0.0660306,0.0231012
82,0.39576945,0.45407957,"('poor', 'rich')",5.4266343,5.588352,2.911202,3.0212159,0.1100139
83,0.10169559,0.060686357,"('powerless', 'powerful')",-0.5786696,-0.6556342,-0.238487,-0.2974739,-0.0589869
84,0.4136513,0.35643998,"('inferior', 'superior')",1.0163742,0.9633037,0.7150128,0.6598718,-0.055141
85,-0.5178366,-0.4499352,"('insignificant', 'prestigious')",0.53051907,0.6181802,0.0063412,0.0841225,0.0777813
86,0.8783784,0.78596693,"('uninfluential', 'influential')",0.30775866,0.09364006,0.5930685,0.4398035,-0.153265
87,0.606031,0.6499161,"('unsuccessful', 'successful')",1.0722817,1.1544386,0.8391564,0.9021773,0.0630209
88,0.21989791,0.23012094,"('low', 'eminent')",0.26064804,0.2868804,0.240273,0.2585007,0.0182277
