,general_male,general_female,tuple,dynamics_male,dynamics_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.6483337,-1.680955,"('unsociable', 'sociable')",-0.86656904,-0.8929724,-0.67897743,-0.7616614,-1.0646267,-1.111863,-0.0472363
1,0.26225144,0.2179804,"('unfriendly', 'friendly')",2.1216846,2.069464,2.038096,1.9638927,1.4740106,1.4171124,-0.0568982
2,0.6201481,0.7677995,"('unlikable', 'likable')",0.8273648,0.8632261,0.6263262,0.6288104,0.6912797,0.7532787,0.061999
3,-1.1492618,-1.1336476,"('repellent', 'pleasant')",-1.2365369,-1.1827074,0.5690159,0.57587934,-0.6055942,-0.5801586,0.0254356
4,-0.30666268,-0.4334713,"('disliked', 'liked')",0.20234558,0.07296415,-7.0426087,-7.3170533,-2.3823086,-2.5591868,-0.1768782
5,0.2747929,0.30995548,"('distant', 'outgoing')",1.6608529,1.6232061,-0.13906923,-0.16722482,0.5988589,0.5886456,-0.0102133
6,-0.24481684,-0.23515467,"('distant', 'open')",1.0692418,1.0013295,0.14374256,0.121161215,0.3227225,0.2957787,-0.0269438
7,-0.6442987,-0.68315464,"('insensitive', 'sensitive')",-0.68738383,-0.6928891,-0.07624152,0.005163919,-0.469308,-0.45696,0.012348
8,-0.098212585,-0.05528406,"('unaffectionate', 'affectionate')",1.1089172,1.0871279,0.959904,0.9413774,0.6568696,0.6577404,0.0008708
9,0.3971513,0.41385484,"('unaffectionate', 'caring')",1.3766068,1.3743238,1.4400094,1.4876841,1.0712558,1.0919542,0.0206984
10,-1.8920252,-1.9435899,"('unsympathetic', 'sympathetic')",-1.4605278,-1.4749899,-0.9752042,-0.91161996,-1.4425856,-1.4433999,-0.0008143
11,-0.6816265,-0.6931301,"('unhelpful', 'helpful')",-0.35274628,-0.3099128,1.1428883,1.2127064,0.0361718,0.0698878,0.033716
12,0.1074979,0.18441,"('unsupportive', 'supportive')",0.5446329,0.60530186,-2.236857,-2.2231421,-0.528242,-0.4778101,0.0504319
13,-1.363904,-1.3461291,"('impolite', 'polite')",-1.5034311,-1.4623525,-1.2323223,-1.1459758,-1.3665525,-1.3181525,0.0484
14,-1.1952524,-1.1117133,"('antisocial', 'social')",-0.76958555,-0.7868822,-0.66228294,-0.7219287,-0.875707,-0.8735081,0.0021989
15,0.10707574,0.015284835,"('boring', 'funny')",0.570912,0.47100848,0.15887338,0.13631736,0.2789537,0.2075369,-0.0714168
16,0.36003852,0.36611426,"('unpopular', 'popular')",0.120749384,0.08760061,0.85863364,0.7724938,0.4464738,0.4087362,-0.0377376
17,-0.5056635,-0.47308752,"('nasty', 'nice')",-0.44090584,-0.43371505,-0.2178397,-0.17163593,-0.3881363,-0.3594795,0.0286568
18,0.20622264,0.249751,"('disagreeable', 'welcoming')",-0.24717788,-0.24881798,-0.4262898,-0.47426572,-0.1557483,-0.1577776,-0.0020293
19,0.5679423,0.61274505,"('inhospitable', 'hospitable')",0.69392914,0.6798448,-0.15708628,-0.08199375,0.3682617,0.4035321,0.0352704
20,0.36460066,0.43020773,"('rough', 'thoughtful')",0.493666,0.5321985,0.88167214,0.8705016,0.5799796,0.6109693,0.0309897
21,0.3177669,0.22645052,"('immoral', 'moral')",-0.44833702,-0.5085756,-1.2004331,-1.1140428,-0.4436677,-0.4653893,-0.0217216
22,-0.7460869,-0.8056749,"('untrustworthy', 'trustworthy')",-0.84473234,-0.9087893,-1.5851556,-1.6218449,-1.0586583,-1.112103,-0.0534447
23,-0.7083039,-0.77666605,"('insincere', 'sincere')",-0.00016380474,-0.025147716,6.0038924,6.0843534,1.7651415,1.7608466,-0.0042949
24,0.21486439,0.23806351,"('dishonest', 'honest')",0.053959027,0.05032912,0.3336562,0.32346573,0.2008265,0.2039528,0.0031263
25,0.58387893,0.63643587,"('egoistic', 'altruistic')",1.4191513,1.4449122,1.8069724,1.8213699,1.2700009,1.3009059,0.030905
26,0.34884688,0.37080008,"('hardhearted', 'benevolent')",2.125754,2.074601,1.9077909,1.7620541,1.4607973,1.4024851,-0.0583122
27,-1.213551,-1.002263,"('hardhearted', 'softhearted')",-0.7875571,-0.6949071,1.3904023,1.3955542,-0.2035686,-0.1005386,0.10303
28,-0.3174701,-0.51694256,"('disloyal', 'loyal')",0.38029248,0.23157501,1.1231768,1.0961629,0.3953331,0.2702651,-0.125068
29,0.49652815,0.42970017,"('unfair', 'fair')",0.18129656,0.14395398,-0.25433975,-0.36960164,0.1411617,0.0680175,-0.0731442
30,-1.4518591,-1.4049346,"('intolerant', 'tolerant')",-0.48388195,-0.516572,-0.016558174,-0.028843138,-0.6507664,-0.6501166,0.0006498
31,-0.015623147,0.08943722,"('evil', 'good')",1.3625959,1.3571041,0.042490862,-0.009991128,0.4631546,0.47885,0.0156954
32,-0.22164251,-0.1886405,"('unkind', 'kind')",0.19485933,0.2183233,0.7523957,0.6713581,0.2418708,0.2336803,-0.0081905
33,1.465365,1.386361,"('wrong', 'right')",1.5816094,1.4703891,-0.18583569,-0.21665975,0.9537129,0.8800301,-0.0736828
34,-0.81378,-0.63062674,"('mean', 'honorable')",0.094919324,0.20925127,5.461473,5.667413,1.5808708,1.7486793,0.1678085
35,1.4023658,1.2673439,"('corrupt', 'incorrupt')",0.86205703,0.75795084,0.18637642,0.1193157,0.8169331,0.7148701,-0.102063
36,0.23081669,0.09773408,"('hostile', 'amicable')",0.5683991,0.40506274,0.6735399,0.56834424,0.4909186,0.357047,-0.1338716
37,0.452864,0.4647367,"('fake', 'genuine')",-0.23455948,-0.24937828,-0.06972787,-0.024017407,0.0495255,0.0637803,0.0142548
38,-0.6206149,-0.636346,"('untruthful', 'truthful')",0.35569674,0.36850223,-0.2936674,-0.23413944,-0.1861952,-0.1673277,0.0188675
39,1.4629683,1.5241754,"('exploitative', 'cooperative')",0.50375986,0.5599817,-0.0029709302,0.05075015,0.6545858,0.7116357,0.0570499
40,0.41285077,0.3913986,"('stingy', 'generous')",-0.07023984,-0.06899337,-1.5285215,-1.7106049,-0.3953035,-0.4627332,-0.0674297
41,-0.3557496,-0.3486309,"('unforgiving', 'forgiving')",-0.29328835,-0.33733696,0.08443898,-0.026737913,-0.1881997,-0.2375686,-0.0493689
42,-1.2285322,-1.1104764,"('unreliable', 'reliable')",-1.530356,-1.5127565,-3.984483,-4.027968,-2.2477903,-2.2170669,0.0307234
43,-1.0829763,-0.9043726,"('irresponsible', 'responsible')",-0.45312694,-0.37290138,-0.48960823,-0.4219917,-0.6752372,-0.5664219,0.1088153
44,-0.07021081,0.018989386,"('prejudiced', 'unprejudiced')",-1.1229439,-1.0140496,-1.4810627,-1.475395,-0.8914057,-0.8234851,0.0679206
45,-1.9310378,-1.9354324,"('incompetent', 'competent')",-1.3284014,-1.388371,-0.67957366,-0.7292329,-1.3130043,-1.3510121,-0.0380078
46,-0.40146,-0.484838,"('uncompetitive', 'competitive')",-0.4607281,-0.48628023,-1.7344954,-1.7933948,-0.8655612,-0.9215043,-0.0559431
47,-1.048801,-0.8025949,"('stupid', 'smart')",-0.40056232,-0.29935712,5.4175177,5.6137943,1.3227181,1.5039474,0.1812293
48,-0.35407785,-0.36846942,"('unintelligent', 'intelligent')",0.5154423,0.5423499,0.52753466,0.5484767,0.2296331,0.2407857,0.0111526
49,-0.6773068,-0.6783849,"('unable', 'able')",0.297135,0.34770745,-0.066507965,0.0069376845,-0.1488932,-0.1079133,0.0409799
