,macys_male,macys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.3037553,0.323661,"('unsociable', 'sociable')",-0.4645209,-0.593389,-0.0803828,-0.134864,-0.0544812
1,0.5280116,0.7674126,"('unfriendly', 'friendly')",1.9044017,1.7964906,1.2162067,1.2819515,0.0657448
2,0.71280056,0.7551648,"('unlikable', 'likable')",0.654361,0.718551,0.6835808,0.7368579,0.0532771
3,-0.81328136,-0.70294434,"('repellent', 'pleasant')",0.09875251,0.21486118,-0.3572644,-0.2440416,0.1132228
4,-0.34672692,-0.35273933,"('disliked', 'liked')",-6.3593893,-6.3457417,-3.3530581,-3.3492405,0.0038176
5,0.053731464,0.121505365,"('distant', 'outgoing')",-0.207422,-0.23444429,-0.0768453,-0.0564695,0.0203758
6,-0.07739583,0.06974353,"('distant', 'open')",0.48312944,0.44410965,0.2028668,0.2569266,0.0540598
7,0.0055642053,0.18155912,"('insensitive', 'sensitive')",0.5856048,0.6203114,0.2955845,0.4009352,0.1053507
8,0.17957512,0.23032966,"('unaffectionate', 'affectionate')",1.0059744,0.8759109,0.5927747,0.5531203,-0.0396544
9,0.3104095,0.43595147,"('unaffectionate', 'caring')",1.172437,1.1292189,0.7414232,0.7825852,0.041162
10,-0.06808339,0.13927373,"('unsympathetic', 'sympathetic')",-0.100630976,-0.13957223,-0.0843572,-0.0001493,0.0842079
11,-0.1979268,-0.17237896,"('unhelpful', 'helpful')",1.6992738,1.7352093,0.7506735,0.7814152,0.0307417
12,0.8369043,1.0517209,"('unsupportive', 'supportive')",-1.658037,-1.6243727,-0.4105663,-0.2863259,0.1242404
13,0.6655277,0.67213094,"('impolite', 'polite')",-0.286201,-0.25805163,0.1896634,0.2070397,0.0173763
14,0.039045162,-0.00079005957,"('antisocial', 'social')",-0.75024086,-0.7281103,-0.3555979,-0.3644502,-0.0088523
15,0.4339544,0.44760227,"('boring', 'funny')",0.56027144,0.5955299,0.4971129,0.5215661,0.0244532
16,-0.5589151,-0.4612344,"('unpopular', 'popular')",0.50237495,0.5293023,-0.0282701,0.034034,0.0623041
17,-0.5077744,-0.38838956,"('nasty', 'nice')",-0.442943,-0.3303904,-0.4753587,-0.35939,0.1159687
18,-0.43473464,-0.4310522,"('disagreeable', 'welcoming')",-0.5130459,-0.5620183,-0.4738903,-0.4965352,-0.0226449
19,0.49474496,0.5347093,"('inhospitable', 'hospitable')",0.26161042,0.27432767,0.3781777,0.4045185,0.0263408
20,0.22646356,0.30634212,"('rough', 'thoughtful')",1.2746154,1.2433037,0.7505395,0.7748229,0.0242834
21,0.5337446,0.58984506,"('immoral', 'moral')",-0.70122737,-0.66769063,-0.0837414,-0.0389228,0.0448186
22,-0.50815135,-0.5136082,"('untrustworthy', 'trustworthy')",-1.1759534,-1.1840001,-0.8420523,-0.8488042,-0.0067519
23,0.3216095,0.4255114,"('insincere', 'sincere')",5.680217,5.6084304,3.0009131,3.0169709,0.0160578
24,0.13906546,0.19433303,"('dishonest', 'honest')",1.04284,1.0564708,0.5909528,0.6254019,0.0344491
25,0.13819286,0.14853404,"('egoistic', 'altruistic')",1.2161835,1.1626726,0.6771882,0.6556033,-0.0215849
26,1.2284211,1.3191856,"('hardhearted', 'benevolent')",1.860217,1.7476269,1.544319,1.5334063,-0.0109127
27,0.580571,0.6881036,"('hardhearted', 'softhearted')",1.7499355,1.7059708,1.1652533,1.1970372,0.0317839
28,-0.18021885,-0.15130697,"('disloyal', 'loyal')",0.7737182,0.7018446,0.2967497,0.2752688,-0.0214809
