,thermo_male,thermo_female,tuple,fisher_male,fisher_female,scientific_male,scientific_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.61450416,-0.6443188,"('unsociable', 'sociable')",0.65303123,0.5596563,1.0360658,0.91196954,-0.4630424,-0.6001261,0.1528876,0.0567952,-0.0960924
1,-1.6652386,-1.9211917,"('unfriendly', 'friendly')",0.4923196,0.46900436,0.350522,0.107174784,2.0554252,1.8420079,0.308257,0.1242488,-0.1840082
2,0.75563234,0.7865732,"('unlikable', 'likable')",1.1586239,1.1758033,0.51058966,0.52873474,0.4021977,0.5634608,0.7067609,0.763643,0.0568821
3,-1.1330287,-1.0423248,"('repellent', 'pleasant')",-1.3249638,-1.1362869,-0.43811938,-0.46008518,0.16538979,0.25356865,-0.6826805,-0.5962821,0.0863984
4,-0.44935444,-0.556388,"('disliked', 'liked')",-0.5875484,-0.7061335,-0.32472664,-0.3921118,-5.552623,-5.731953,-1.7285631,-1.8466465,-0.1180834
5,-1.4608066,-1.4817749,"('distant', 'outgoing')",-0.8839904,-0.8811872,-0.8480153,-0.8178167,-0.055551216,-0.014608909,-0.8120909,-0.798847,0.0132439
6,-1.4743577,-1.4996403,"('distant', 'open')",-1.2673047,-1.186147,-1.0625068,-1.0219933,0.40834257,0.46179172,-0.8489566,-0.8114972,0.0374594
7,-0.85514176,-0.8050918,"('insensitive', 'sensitive')",0.5759733,0.6649804,0.20131922,0.23131539,0.55952156,0.57479906,0.1204181,0.1665008,0.0460827
8,-1.5084763,-1.6424321,"('unaffectionate', 'affectionate')",0.28283575,0.34857544,-0.08022578,-0.16506077,0.660384,0.5916239,-0.1613706,-0.2168234,-0.0554528
9,-1.5603372,-1.6821634,"('unaffectionate', 'caring')",0.72904533,0.7927851,0.39379385,0.29668793,1.0484761,1.0142775,0.1527445,0.1053968,-0.0473477
10,-1.3387582,-1.2940426,"('unsympathetic', 'sympathetic')",-0.04252988,0.039400414,-0.3430143,-0.34980905,-0.2577175,-0.32110542,-0.4955049,-0.4813892,0.0141157
11,-0.2637555,-0.20289178,"('unhelpful', 'helpful')",-0.4373786,-0.34945983,0.47588557,0.5341069,1.5071914,1.5767062,0.3204857,0.3896154,0.0691297
12,-0.9818912,-0.9257767,"('unsupportive', 'supportive')",0.8520408,1.0093935,0.27518162,0.3208082,-1.7148175,-1.70665,-0.3923716,-0.3255563,0.0668153
13,0.36004093,0.47931874,"('impolite', 'polite')",0.58820724,0.57640344,0.6924123,0.71445143,-0.32507384,-0.3265867,0.3288967,0.3608967,0.032
14,0.3424936,0.42122513,"('antisocial', 'social')",0.4690955,0.5323506,1.233136,1.2736259,-0.6284932,-0.64882207,0.354058,0.3945948,0.0405368
15,0.27569866,0.15754347,"('boring', 'funny')",-0.010019615,-0.21203241,0.34455746,0.32460922,0.4966531,0.44698626,0.2767224,0.1792766,-0.0974458
16,-0.39795294,-0.50142074,"('unpopular', 'popular')",-0.43096778,-0.5402312,0.14721125,0.10165555,0.66772926,0.61094713,-0.0034951,-0.0822623,-0.0787672
