,hasbro_male,hasbro_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.1483802,-1.0146084,"('unsociable', 'sociable')",-0.35906819,-0.4290273,-0.7537242,-0.7218179,0.0319063
1,-0.065047026,-0.17871319,"('unfriendly', 'friendly')",2.3507023,2.1796775,1.1428276,1.0004822,-0.1423454
2,0.39594996,0.47383708,"('unlikable', 'likable')",0.3237951,0.43648726,0.3598725,0.4551622,0.0952897
3,-0.57676816,-0.38669074,"('repellent', 'pleasant')",0.086563915,0.12941289,-0.2451021,-0.1286389,0.1164632
4,0.2409532,0.10766514,"('disliked', 'liked')",-6.2759132,-6.4427705,-3.0174799,-3.1675527,-0.1500728
5,0.19333121,0.051595375,"('distant', 'outgoing')",0.084494404,-0.02477459,0.1389128,0.0134104,-0.1255024
6,-0.07154558,-0.21144328,"('distant', 'open')",0.6586593,0.49221063,0.2935568,0.1403837,-0.1531731
7,-0.6270536,-0.4578629,"('insensitive', 'sensitive')",0.619069,0.633421,-0.0039923,0.087779,0.0917713
8,0.3162835,0.15056278,"('unaffectionate', 'affectionate')",1.1189011,1.0027881,0.7175923,0.5766754,-0.1409169
9,0.3917198,0.30183497,"('unaffectionate', 'caring')",1.1929156,1.1352795,0.7923177,0.7185572,-0.0737605
10,-1.5807394,-1.3376144,"('unsympathetic', 'sympathetic')",-0.7881187,-0.75124526,-1.184429,-1.0444298,0.1399992
11,-0.36144674,-0.23238665,"('unhelpful', 'helpful')",1.0740569,1.192519,0.3563051,0.4800662,0.1237611
12,-0.3763681,-0.22946952,"('unsupportive', 'supportive')",-1.8031807,-1.8086517,-1.0897744,-1.0190606,0.0707138
13,-1.0144743,-0.7966724,"('impolite', 'polite')",-1.0276518,-0.9536639,-1.0210631,-0.8751681,0.145895
14,-0.51938176,-0.38793305,"('antisocial', 'social')",-0.6741739,-0.6457391,-0.5967778,-0.516836,0.0799418
15,0.59489846,0.42996183,"('boring', 'funny')",0.7694595,0.7083042,0.682179,0.569133,-0.113046
16,0.06885047,0.028686032,"('unpopular', 'popular')",0.6894007,0.6979828,0.3791256,0.3633344,-0.0157912
17,0.052658025,0.09103875,"('nasty', 'nice')",-0.33269173,-0.2647655,-0.1400169,-0.0868634,0.0531535
18,-1.0076356,-0.99197745,"('disagreeable', 'welcoming')",-0.43841478,-0.55922055,-0.7230252,-0.775599,-0.0525738
19,-0.31142825,-0.4076166,"('inhospitable', 'hospitable')",0.2717952,0.3036707,-0.0198165,-0.0519729,-0.0321564
20,-0.8710984,-0.84549844,"('rough', 'thoughtful')",1.2864113,1.2370405,0.2076564,0.195771,-0.0118854
21,-0.52362734,-0.3528269,"('immoral', 'moral')",-0.9552799,-0.8806084,-0.7394536,-0.6167176,0.122736
22,-1.458197,-1.3766929,"('untrustworthy', 'trustworthy')",-1.2931011,-1.3502979,-1.375649,-1.3634953,0.0121537
23,-0.54037863,-0.44975007,"('insincere', 'sincere')",5.489667,5.4658113,2.4746442,2.5080307,0.0333865
24,0.1587784,0.20053756,"('dishonest', 'honest')",0.7523037,0.6908893,0.4555411,0.4457134,-0.0098277
25,0.42069215,0.34358323,"('egoistic', 'altruistic')",1.7707553,1.7146665,1.0957237,1.0291249,-0.0665988
26,0.42764333,0.35098094,"('hardhearted', 'benevolent')",1.881084,1.8343824,1.1543636,1.0926816,-0.061682
27,0.31728584,0.32655275,"('hardhearted', 'softhearted')",1.5773983,1.4328729,0.947342,0.8797128,-0.0676292
28,-0.4057057,-0.47613785,"('disloyal', 'loyal')",0.99472123,0.8995528,0.2945078,0.2117075,-0.0828003
29,-0.23676263,-0.32377708,"('unfair', 'fair')",-0.20918965,-0.37062347,-0.2229761,-0.3472003,-0.1242242
30,-0.07810137,0.0463856,"('intolerant', 'tolerant')",0.7740115,0.78077805,0.347955,0.4135818,0.0656268
31,-0.40188512,-0.50442237,"('evil', 'good')",-0.3550166,-0.48507214,-0.3784509,-0.4947473,-0.1162964
32,-0.34913158,-0.2949176,"('unkind', 'kind')",0.45823482,0.38201138,0.0545516,0.0435469,-0.0110047
33,0.3331641,0.20751843,"('wrong', 'right')",-0.24377231,-0.28482178,0.0446959,-0.0386517,-0.0833476
34,0.057867184,0.23022112,"('mean', 'honorable')",5.7620287,5.913253,2.9099479,3.0717371,0.1617892
35,0.65560234,0.32195365,"('corrupt', 'incorrupt')",0.5410623,0.34636685,0.5983323,0.3341603,-0.264172
36,0.3762961,0.11034457,"('hostile', 'amicable')",0.845208,0.5804985,0.610752,0.3454216,-0.2653304
37,0.0022749454,0.0281789,"('fake', 'genuine')",0.52323693,0.52329516,0.2627559,0.275737,0.0129811
38,-0.8681269,-0.84883595,"('untruthful', 'truthful')",-0.23273042,-0.21021801,-0.5504287,-0.5295269,0.0209018
39,0.6898698,0.8045457,"('exploitative', 'cooperative')",0.078536056,0.14831662,0.3842029,0.4764312,0.0922283
40,-0.027070554,-0.019764625,"('stingy', 'generous')",-1.0616347,-1.2187074,-0.5443526,-0.6192361,-0.0748835
41,-0.59780127,-0.5126097,"('unforgiving', 'forgiving')",0.008561747,-0.15109,-0.2946198,-0.3318499,-0.0372301
42,-0.73353535,-0.627162,"('unreliable', 'reliable')",-3.5949974,-3.5476205,-2.1642663,-2.0873914,0.0768749
43,-0.5010829,-0.29462722,"('irresponsible', 'responsible')",0.39213276,0.4291792,-0.0544751,0.067276,0.1217511
44,0.26310062,0.26989603,"('prejudiced', 'unprejudiced')",-1.6294842,-1.5900291,-0.6831918,-0.6600665,0.0231253
45,-0.9965008,-0.84304273,"('incompetent', 'competent')",-0.30574724,-0.35770825,-0.651124,-0.6003755,0.0507485
46,-0.56652045,-0.36724502,"('uncompetitive', 'competitive')",-0.8660397,-0.8412508,-0.7162801,-0.6042479,0.1120322
47,-0.2238271,-0.050249748,"('stupid', 'smart')",5.0565114,5.174263,2.4163423,2.5620067,0.1456644
48,-0.049620993,0.03714061,"('unintelligent', 'intelligent')",0.63896877,0.6871099,0.2946739,0.3621252,0.0674513
49,-0.14530727,-0.073786624,"('unable', 'able')",-0.45048195,-0.38714412,-0.2978946,-0.2304654,0.0674292
50,0.08670959,0.0004198756,"('clumsy', 'skillful')",0.120280996,0.06322798,0.1034953,0.0318239,-0.0716714
51,-1.2205395,-1.1760482,"('uneducated', 'educated')",0.32938784,0.3426212,-0.4455758,-0.4167135,0.0288623
52,0.68755037,0.38533598,"('irrational', 'rational')",0.7319417,0.54366076,0.709746,0.4644984,-0.2452476
53,-0.91081285,-0.9147608,"('uncreative', 'creative')",0.8554494,0.79168683,-0.0276817,-0.061537,-0.0338553
54,0.14848018,0.07690165,"('incapable', 'capable')",1.0632195,1.1340008,0.6058499,0.6054512,-0.0003987
55,-0.8167506,-0.61254495,"('incompetent', 'clever')",-0.13903138,-0.099645816,-0.477891,-0.3560954,0.1217956
56,-0.42672044,-0.27521193,"('impractical', 'practical')",-0.32414246,-0.30993056,-0.3754314,-0.2925712,0.0828602
57,-1.5138057,-1.423106,"('unimaginative', 'imaginative')",-2.5463812,-2.5914037,-2.0300934,-2.0072548,0.0228386
58,-0.61586416,-0.61981815,"('undiscriminating', 'discriminating')",0.30892557,0.21118054,-0.1534693,-0.2043188,-0.0508495
59,0.7721338,0.6175732,"('foolish', 'wise')",0.60353845,0.5697944,0.6878362,0.5936838,-0.0941524
