,ameriprise_male,ameriprise_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1580884,-1.2220469,"('unsociable', 'sociable')",0.66363883,0.53904974,-0.6520075,-0.71858114,-0.3821524,-0.4671927,-0.0850403
1,-2.5795965,-2.5451195,"('unfriendly', 'friendly')",1.1059211,0.95635504,2.4413476,2.3318686,0.3225574,0.2477014,-0.074856
2,0.8078331,0.84850013,"('unlikable', 'likable')",2.2492447,2.3342798,0.6439583,0.76905596,1.2336787,1.3172785,0.0835998
3,-0.50164586,-0.43823472,"('repellent', 'pleasant')",0.121903956,0.16058269,0.041647613,0.12033038,-0.1126981,-0.0524405,0.0602576
4,-0.3438465,-0.3251451,"('disliked', 'liked')",-0.24881087,-0.24940379,-5.8276515,-5.827918,-2.140103,-2.1341556,0.0059474
5,-0.72886366,-0.6753868,"('distant', 'outgoing')",0.442499,0.4303952,0.255062,0.2402308,-0.0104342,-0.0015869,0.0088473
6,-0.78533274,-0.7034988,"('distant', 'open')",-0.5876047,-0.60887086,0.5938558,0.5606944,-0.2596939,-0.2505584,0.0091355
7,-0.3255543,-0.32354176,"('insensitive', 'sensitive')",0.7570894,0.80777013,0.8901618,0.9228845,0.4405656,0.4690376,0.028472
8,-2.3194737,-2.2503045,"('unaffectionate', 'affectionate')",-0.2195889,-0.22569159,0.89256364,0.84124446,-0.5488331,-0.5449172,0.0039159
9,-2.0762808,-2.0422535,"('unaffectionate', 'caring')",1.1400878,1.1140853,1.2515473,1.2531146,0.1051181,0.1083155,0.0031974
10,-1.034265,-1.0336164,"('unsympathetic', 'sympathetic')",-0.66081285,-0.59381723,-0.5913452,-0.5470669,-0.7621411,-0.7248335,0.0373076
11,-0.7882754,-0.7641125,"('unhelpful', 'helpful')",0.57539713,0.5967777,1.6132802,1.732398,0.4668006,0.5216877,0.0548871
12,-1.6098148,-1.5263357,"('unsupportive', 'supportive')",1.1700572,1.2868713,-1.6879873,-1.60278,-0.7092483,-0.6140815,0.0951668
13,-0.024196034,-0.092719376,"('impolite', 'polite')",0.67483836,0.6961259,-0.22115548,-0.21116792,0.1431623,0.1307462,-0.0124161
14,0.25253573,0.260691,"('antisocial', 'social')",2.01381,2.03266,-0.7214197,-0.71406627,0.5149753,0.5264282,0.0114529
15,0.461385,0.40433586,"('boring', 'funny')",0.25363612,0.24632663,0.7756177,0.7284535,0.4968796,0.4597054,-0.0371742
16,-1.0807191,-0.9802784,"('unpopular', 'popular')",-0.6580438,-0.634942,0.2898746,0.36532804,-0.4829628,-0.4166307,0.0663321
17,0.2075121,0.26931423,"('nasty', 'nice')",-0.175059,-0.091692634,-0.31252754,-0.22399206,-0.0933581,-0.0154568,0.0779013
18,-0.42843696,-0.3277026,"('disagreeable', 'welcoming')",-0.49146518,-0.44644552,-0.15271667,-0.14981279,-0.3575396,-0.307987,0.0495526
19,-1.1443051,-1.078366,"('inhospitable', 'hospitable')",-0.58148813,-0.6144492,0.35269684,0.3936624,-0.4576988,-0.433051,0.0246478
20,0.1489137,0.13267966,"('rough', 'thoughtful')",0.0024173632,0.004946757,0.5926624,0.5608313,0.2479978,0.2328192,-0.0151786
21,0.15016648,0.059774775,"('immoral', 'moral')",0.8886077,0.95390296,-0.8552474,-0.7127341,0.0611756,0.1003145,0.0391389
22,0.028133871,0.029612403,"('untrustworthy', 'trustworthy')",-0.15031847,-0.17604351,-0.9473214,-0.9517681,-0.356502,-0.3660664,-0.0095644
23,-0.5263835,-0.55326617,"('insincere', 'sincere')",1.1127417,1.0862676,5.736197,5.71039,2.1075184,2.0811305,-0.0263879
24,-0.5477358,-0.57480174,"('dishonest', 'honest')",0.08883822,0.111754425,0.9056443,0.85730636,0.1489156,0.1314197,-0.0174959
25,-0.95346606,-0.9483019,"('egoistic', 'altruistic')",-0.054007478,-0.05312238,1.850265,1.7474077,0.2809305,0.2486611,-0.0322694
26,-0.21963352,-0.23319077,"('hardhearted', 'benevolent')",1.1924664,1.193366,1.6970329,1.6076667,0.8899553,0.8559473,-0.034008
27,-0.53206456,-0.480156,"('hardhearted', 'softhearted')",-0.42873746,-0.4656763,1.6635413,1.5420247,0.2342464,0.1987308,-0.0355156
28,-1.0629765,-1.1525489,"('disloyal', 'loyal')",0.24921651,0.120460734,0.79571635,0.7007715,-0.0060145,-0.1104389,-0.1044244
29,-0.15177861,-0.21427922,"('unfair', 'fair')",-0.5884495,-0.63530463,-0.52359676,-0.7084249,-0.4212749,-0.5193363,-0.0980614
30,0.9136175,0.9094464,"('intolerant', 'tolerant')",0.7922276,0.8120159,1.1769485,1.1679648,0.9609312,0.9631424,0.0022112
31,-1.4879993,-1.3755274,"('evil', 'good')",-0.9827168,-0.99246514,-0.4406362,-0.48978162,-0.9704507,-0.9525913,0.0178594
32,-0.21600373,-0.26972342,"('unkind', 'kind')",0.25476474,0.237874,1.08481,1.0324533,0.3745237,0.3335346,-0.0409891
33,-0.2204109,-0.25036594,"('wrong', 'right')",0.8467293,0.8165056,-0.34301215,-0.461821,0.0944354,0.0347729,-0.0596625
34,0.006523328,0.11021467,"('mean', 'honorable')",0.66091394,0.72543216,5.866234,5.986476,2.1778903,2.2740409,0.0961506
35,0.084505424,0.046289373,"('corrupt', 'incorrupt')",-1.3091831,-1.373234,0.1426366,-0.09586102,-0.3606803,-0.4742686,-0.1135883
36,-1.0099013,-0.964757,"('hostile', 'amicable')",-0.30574372,-0.4280684,0.3693122,0.1288504,-0.3154443,-0.421325,-0.1058807
37,0.63718,0.647256,"('fake', 'genuine')",-0.8656076,-0.8446826,0.45458773,0.45345074,0.0753867,0.0853414,0.0099547
38,-0.8687456,-0.8397554,"('untruthful', 'truthful')",0.53921527,0.54988325,0.16600436,0.24910067,-0.0545087,-0.0135905,0.0409182
39,0.020152882,-0.010703696,"('exploitative', 'cooperative')",0.9591147,1.0361621,0.2304116,0.18994191,0.4032264,0.4051334,0.001907
40,-0.1658186,-0.16416152,"('stingy', 'generous')",0.99771094,1.0337441,-1.2426823,-1.3606201,-0.13693,-0.1636792,-0.0267492
41,-0.34436613,-0.3058592,"('unforgiving', 'forgiving')",1.0854753,1.0452747,0.048207186,1.6372651e-06,0.2631055,0.2464724,-0.0166331
42,1.3110517,1.3675537,"('unreliable', 'reliable')",0.21263574,0.29774714,-2.9922338,-2.8635058,-0.4895154,-0.3994017,0.0901137
43,-0.6789833,-0.65001214,"('irresponsible', 'responsible')",0.91996574,0.9826325,0.38975185,0.4311214,0.2102448,0.2545806,0.0443358
44,1.5800004,1.5720367,"('prejudiced', 'unprejudiced')",-0.40380627,-0.338117,-1.6046082,-1.5976473,-0.1428047,-0.1212425,0.0215622
45,-0.6300321,-0.57625836,"('incompetent', 'competent')",-0.28242922,-0.29644355,-0.5481424,-0.47503275,-0.4868679,-0.4492449,0.037623
46,-0.99741244,-1.0210319,"('uncompetitive', 'competitive')",0.79552466,0.8406196,-0.914479,-0.8803005,-0.3721223,-0.3535709,0.0185514
47,0.15345865,0.23460922,"('stupid', 'smart')",1.10215,1.1409847,5.232995,5.3249416,2.1628679,2.2335119,0.070644
48,-1.1865544,-1.2297947,"('unintelligent', 'intelligent')",-0.767838,-0.75096035,0.06364804,0.08126342,-0.6302481,-0.6331639,-0.0029158
49,-0.06724314,-0.016850457,"('unable', 'able')",-0.8861053,-0.8120445,-0.19806568,-0.054881483,-0.3838047,-0.2945921,0.0892126
50,0.47377232,0.5594401,"('clumsy', 'skillful')",0.10226738,0.13844718,-0.01774726,0.026538745,0.1860975,0.2414753,0.0553778
51,0.040845696,-0.044265606,"('uneducated', 'educated')",-0.00018592924,-0.08110404,0.568428,0.52608705,0.2030293,0.1335725,-0.0694568
52,-0.89223224,-0.95602494,"('irrational', 'rational')",-0.09386388,-0.26199138,0.32746792,0.1913285,-0.2195427,-0.3422293,-0.1226866
53,-1.960686,-1.9179546,"('uncreative', 'creative')",1.027609,0.9593226,0.7701809,0.67439085,-0.0542987,-0.094747,-0.0404483
54,-0.8512239,-0.85404736,"('incapable', 'capable')",0.6592112,0.64968723,1.2291135,1.2639847,0.3457003,0.3532082,0.0075079
55,-0.80722934,-0.7947464,"('incompetent', 'clever')",-0.3033703,-0.25895563,-0.41015923,-0.32412502,-0.5069196,-0.4592757,0.0476439
56,0.7018053,0.6856969,"('impractical', 'practical')",0.8020337,0.8334166,-0.4434809,-0.34142447,0.3534527,0.392563,0.0391103
57,-1.3215319,-1.3020127,"('unimaginative', 'imaginative')",-0.2567339,-0.23909913,-2.5802262,-2.5570507,-1.386164,-1.3660542,0.0201098
58,-0.8330806,-0.80822825,"('undiscriminating', 'discriminating')",1.1706402,1.120061,0.17576621,0.13701238,0.1711086,0.149615,-0.0214936
59,-0.34253377,-0.3445263,"('foolish', 'wise')",0.4206962,0.36531684,0.69432366,0.6443883,0.2574954,0.2217263,-0.0357691
60,0.46365383,0.44980797,"('inefficient', 'efficient')",0.5695139,0.6308847,-0.5334822,-0.3674172,0.1665618,0.2377585,0.0711967
61,-0.60666627,-0.67669266,"('illogical', 'logical')",1.3746257,1.2959493,0.29789272,0.18403283,0.3552841,0.2677632,-0.0875209
62,-0.10672455,-0.058947686,"('incompetent', 'brilliant')",0.8628484,1.0059087,-0.08801876,0.16017811,0.2227017,0.3690464,0.1463447
63,-0.93517154,-0.8796967,"('unperceptive', 'insightful')",1.296963,1.3269607,0.89063406,1.044729,0.4174751,0.497331,0.0798559
64,0.5886253,0.49775645,"('shy', 'confident')",0.51445526,0.5060273,-6.675113,-6.643162,-1.8573443,-1.8797927,-0.0224484
65,0.21775591,0.101303495,"('insecure', 'secure')",0.024016581,0.0042979904,-0.66708076,-0.67350286,-0.1417694,-0.1893005,-0.0475311
66,0.22803198,0.2264301,"('inactive', 'active')",0.61996883,0.5931549,1.1376749,1.0399231,0.6618919,0.619836,-0.0420559
67,0.60651153,0.5358259,"('doubtful', 'determined')",0.09818791,0.110093504,-0.61402696,-0.5776067,0.0302242,0.0227709,-0.0074533
68,-0.045040525,-0.08833837,"('dependent', 'independent')",-1.8755136,-1.9225317,-0.555785,-0.59261525,-0.8254464,-0.8678284,-0.042382
69,0.83000195,0.8845852,"('lazy', 'industrious')",0.52307236,0.5130145,-0.42896914,-0.4454739,0.3080351,0.3173753,0.0093402
70,0.09777835,0.13540432,"('lethargic', 'energetic')",0.096326895,0.19432016,0.2776045,0.3927589,0.1572366,0.2408278,0.0835912
71,-1.1939124,-1.1614739,"('diffident', 'self-confident')",1.6807181,1.6940508,0.5144414,0.49555114,0.333749,0.3427093,0.0089603
72,-0.84388196,-0.8711119,"('unambitious', 'ambitious')",-0.013083033,0.0064908117,-0.93466485,-0.89710486,-0.5972099,-0.587242,0.0099679
73,1.2676336,1.2821223,"('helpless', 'self-reliant')",0.55367315,0.50293565,-2.6791356,-2.6395907,-0.285943,-0.2848443,0.0010987
74,-0.31072617,-0.26326156,"('undedicated', 'dedicated')",0.7043702,0.70381284,0.2576515,0.2807995,0.2170985,0.2404503,0.0233518
