,hillshire_male,hillshire_female,tuple,brands_male,brands_female,co_male,co_female,average_male,average_female,female-male
0,-0.06953353,-0.21168548,"('unsociable', 'sociable')",1.2195735,0.9319311,-0.31220844,-0.42390937,0.2792772,0.0987787,-0.1804985
1,-0.9522731,-1.1311958,"('unfriendly', 'friendly')",0.96214724,0.9599428,1.3239815,1.2611191,0.4446185,0.3632887,-0.0813298
2,0.6321638,0.67361784,"('unlikable', 'likable')",0.694173,0.8365533,0.34019715,0.55907893,0.5555113,0.68975,0.1342387
3,-0.020436045,0.188299,"('repellent', 'pleasant')",-0.9824691,-0.81514037,0.49073198,0.5297851,-0.1707244,-0.0323521,0.1383723
4,0.3662108,0.307895,"('disliked', 'liked')",-0.3404927,-0.12574483,-7.1748586,-7.215351,-2.3830468,-2.3444002,0.0386466
5,-1.2784092,-1.2027622,"('distant', 'outgoing')",-0.37161368,-0.05642738,-0.3626168,-0.20017764,-0.6708799,-0.4864558,0.1844241
6,-1.8336072,-1.7665076,"('distant', 'open')",-0.79485863,-0.48374873,-0.009817034,0.118392244,-0.8794277,-0.7106214,0.1688063
7,0.68459976,0.67859095,"('insensitive', 'sensitive')",0.9370261,0.8644303,0.2244365,0.25352746,0.6153541,0.5988495,-0.0165046
8,-0.82679665,-0.9589221,"('unaffectionate', 'affectionate')",0.08908814,0.045105778,0.69754446,0.6393825,-0.013388,-0.091478,-0.07809
9,-0.30284402,-0.4217542,"('unaffectionate', 'caring')",0.8274169,0.7517205,1.043113,1.055336,0.5225619,0.4617674,-0.0607945
10,0.5621951,0.48240945,"('unsympathetic', 'sympathetic')",0.5898011,0.34814668,-0.25067142,-0.3230577,0.3004416,0.1691661,-0.1312755
11,0.021712832,0.07461278,"('unhelpful', 'helpful')",0.2947988,0.30946004,1.7527359,1.811941,0.6897492,0.7320046,0.0422554
12,0.52537644,0.5920111,"('unsupportive', 'supportive')",0.9566517,1.058413,-2.2416875,-2.1193845,-0.2532198,-0.1563201,0.0968997
13,0.14201182,0.12043199,"('impolite', 'polite')",0.90538967,0.7705596,-0.40498164,-0.34119463,0.2141399,0.1832656,-0.0308743
14,0.89155513,0.96983063,"('antisocial', 'social')",0.9019364,0.79188454,-0.012111173,-0.08073114,0.5937935,0.560328,-0.0334655
15,-0.036100022,-0.09819259,"('boring', 'funny')",0.8756592,0.7730053,0.42461082,0.45878923,0.42139,0.3778673,-0.0435227
16,-0.8956714,-0.8722773,"('unpopular', 'popular')",-1.3586625,-1.0814496,-0.34105635,-0.2599508,-0.8651301,-0.7378926,0.1272375
17,-0.20150636,-0.077084996,"('nasty', 'nice')",-0.79015934,-0.6781489,-0.13221276,-0.0394742,-0.3746262,-0.2649027,0.1097235
18,-0.6975965,-0.4824202,"('disagreeable', 'welcoming')",-0.71746296,-0.4552529,-0.89659864,-0.7750106,-0.7705527,-0.5708946,0.1996581
19,-0.6847876,-0.63999003,"('inhospitable', 'hospitable')",-0.6451337,-0.4569289,-0.54153514,-0.3453533,-0.6238188,-0.4807574,0.1430614
20,-0.14002214,-0.04815145,"('rough', 'thoughtful')",0.2647833,0.40940362,0.27904123,0.24189985,0.1346008,0.2010507,0.0664499
21,0.31247044,0.4128077,"('immoral', 'moral')",0.4042414,0.3671979,-1.093716,-0.97318095,-0.125668,-0.0643918,0.0612762
22,1.3811233,1.3598597,"('untrustworthy', 'trustworthy')",0.7499987,0.65482396,-0.2324061,-0.25336725,0.6329053,0.5871055,-0.0457998
23,0.2520307,0.28621885,"('insincere', 'sincere')",0.8541412,0.79482865,5.7824597,5.8471107,2.2962106,2.3093861,0.0131755
24,0.56207496,0.48795447,"('dishonest', 'honest')",0.37910628,0.26057163,0.9951841,0.92227566,0.6454551,0.5569339,-0.0885212
25,-0.8841008,-0.9311848,"('egoistic', 'altruistic')",-0.15328008,-0.056043908,1.2170755,1.1751525,0.0598982,0.0626413,0.0027431
26,-0.03777698,-0.26443177,"('hardhearted', 'benevolent')",1.294373,1.2493,1.5368807,1.3734485,0.9311589,0.7861056,-0.1450533
27,-0.73456985,-0.7501177,"('hardhearted', 'softhearted')",0.28628302,0.24432267,0.83546954,0.71148735,0.1290609,0.0685641,-0.0604968
28,0.08708309,-0.11892532,"('disloyal', 'loyal')",0.008862626,-0.16647124,1.1850151,0.97998655,0.4269869,0.23153,-0.1954569
29,-0.19190288,-0.19359481,"('unfair', 'fair')",-1.1264037,-1.0685786,-0.5513735,-0.6841555,-0.6232267,-0.6487763,-0.0255496
30,0.6645844,0.7849559,"('intolerant', 'tolerant')",1.2235268,1.2975241,0.23487636,0.42125335,0.7076625,0.8345778,0.1269153
31,-1.2513863,-1.1225505,"('evil', 'good')",-1.644247,-1.3559035,-0.5780396,-0.5336276,-1.157891,-1.0040272,0.1538638
32,-0.0772517,-0.20898882,"('unkind', 'kind')",1.0486194,0.84259695,0.91236854,0.78789735,0.6279121,0.4738352,-0.1540769
33,0.13384509,0.16747448,"('wrong', 'right')",0.81688374,0.93052006,-0.42485717,-0.44133556,0.1752905,0.2188863,0.0435958
34,-0.25049552,-0.08984814,"('mean', 'honorable')",-0.62204695,-0.31846985,5.0780787,5.333157,1.4018455,1.641613,0.2397675
35,-0.6794442,-0.7319611,"('corrupt', 'incorrupt')",-2.0915926,-2.0055652,-0.40301564,-0.51275116,-1.0580174,-1.0834258,-0.0254084
36,-1.2862382,-1.3339933,"('hostile', 'amicable')",-1.7635627,-1.5241678,-0.122405924,-0.13571902,-1.0574023,-0.99796,0.0594423
37,1.0387586,1.0592239,"('fake', 'genuine')",0.10511368,0.07034485,0.16584626,0.099313945,0.4365728,0.4096276,-0.0269452
38,0.19182944,0.20255443,"('untruthful', 'truthful')",-0.07517657,-0.015553344,-0.2479447,-0.15775913,-0.0437639,0.0097473,0.0535112
39,1.2086494,1.2650657,"('exploitative', 'cooperative')",1.549975,1.4942858,0.61291534,0.7329861,1.1238466,1.1641126,0.040266
40,0.29337937,0.24459681,"('stingy', 'generous')",-0.20384301,-0.20224257,-2.398332,-2.503015,-0.7695986,-0.8202202,-0.0506216
41,0.35944068,0.3522976,"('unforgiving', 'forgiving')",-0.18268552,-0.09705002,0.34279588,0.31756893,0.1731837,0.1909388,0.0177551
42,0.9811672,1.0803567,"('unreliable', 'reliable')",-0.0030240798,0.20008722,-2.996689,-2.9044595,-0.6728487,-0.5413385,0.1315102
43,0.46284923,0.49462068,"('irresponsible', 'responsible')",1.3549111,1.3586751,0.324178,0.4428164,0.7139795,0.7653708,0.0513913
44,-0.16436623,-0.07881512,"('prejudiced', 'unprejudiced')",-0.19495544,-0.072157994,-1.0366867,-0.9844994,-0.4653361,-0.3784908,0.0868453
45,1.197885,1.1018496,"('incompetent', 'competent')",0.85157,0.8203039,-0.10934959,-0.22431001,0.6467019,0.5659478,-0.0807541
46,1.256776,1.1530744,"('uncompetitive', 'competitive')",1.5070281,1.3872594,-1.1105013,-1.1646535,0.5511009,0.4585601,-0.0925408
47,-0.058889497,0.11368081,"('stupid', 'smart')",1.1780816,1.2329277,5.019759,5.260052,2.0463171,2.2022203,0.1559032
48,-0.9984516,-1.0528228,"('unintelligent', 'intelligent')",-0.7031462,-0.86711556,-0.80987716,-0.7985371,-0.8371584,-0.9061584,-0.069
49,-0.6935667,-0.5563271,"('unable', 'able')",-0.25871933,-0.041722577,-0.8827761,-0.62633294,-0.6116873,-0.4081275,0.2035598
50,0.16369304,0.189587,"('clumsy', 'skillful')",-0.5363034,-0.43327516,-0.5529644,-0.55400944,-0.3085249,-0.2658992,0.0426257
51,-0.27901888,-0.42121622,"('uneducated', 'educated')",-0.52090365,-0.7055096,-0.20855562,-0.282036,-0.3361594,-0.4695872,-0.1334278
52,-1.023321,-1.1101652,"('irrational', 'rational')",-1.0408305,-0.99100775,-0.3078879,-0.31249195,-0.7906798,-0.8045549,-0.0138751
53,-0.7534707,-0.8031248,"('uncreative', 'creative')",0.61863405,0.78750074,0.24493842,0.27730173,0.0367006,0.0872259,0.0505253
54,-0.4192085,-0.55813485,"('incapable', 'capable')",0.67689854,0.6145328,0.7935763,0.8854832,0.3504221,0.3139604,-0.0364617
55,0.46153408,0.4680665,"('incompetent', 'clever')",0.97000873,0.87152886,-0.085652895,-0.070791736,0.44863,0.4229345,-0.0256955
56,0.91165066,0.9803943,"('impractical', 'practical')",1.623789,1.6114483,-0.58712107,-0.5245408,0.6494395,0.6891006,0.0396611
57,0.71433896,0.5533929,"('unimaginative', 'imaginative')",0.06566121,0.023999173,-2.9440417,-3.0270338,-0.7213472,-0.8165472,-0.0952
