,peoples_male,peoples_female,tuple,united_male,united_female,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,0.25584033,0.054387912,"('unsociable', 'sociable')",0.45245752,0.30733505,0.4472586,0.29356351,-0.6215917,-0.67543024,0.1334912,-0.005036,-0.1385272
1,0.10952978,0.19163302,"('unfriendly', 'friendly')",-0.76509035,-0.73860466,1.1432561,1.0632485,1.8356949,1.5943588,0.5808476,0.5276589,-0.0531887
2,-0.08414536,-0.04111723,"('unlikable', 'likable')",0.7898349,0.8621506,2.4809868,2.5991218,0.88632876,1.0699569,1.0182513,1.122528,0.1042767
3,-0.4527636,-0.34162077,"('repellent', 'pleasant')",-0.22181678,-0.027900329,0.11291395,0.1451107,0.23087831,0.35292676,-0.082697,0.0321291,0.1148261
4,0.21976277,0.3204558,"('disliked', 'liked')",0.5780806,0.5964087,-0.042067815,-0.03435071,-5.8793154,-5.801936,-1.280885,-1.2298555,0.0510295
5,-1.236662,-0.9740325,"('distant', 'outgoing')",-0.21045423,-0.053693533,0.25277677,0.3268868,-0.46561983,-0.45282122,-0.4149898,-0.2884151,0.1265747
6,-1.4550033,-1.1196253,"('distant', 'open')",-0.8535851,-0.5824949,-1.0884981,-0.9740239,-0.17735684,-0.204534,-0.8936108,-0.7201695,0.1734413
7,0.7905242,0.76233804,"('insensitive', 'sensitive')",0.57863134,0.6596829,0.8492332,0.9247291,0.7239263,0.7528225,0.7355788,0.7748932,0.0393144
8,0.44259238,0.5355378,"('unaffectionate', 'affectionate')",-0.7393264,-0.6061364,-0.5618585,-0.52373433,0.37322146,0.2730376,-0.1213428,-0.0803238,0.041019
9,0.96625036,1.0392388,"('unaffectionate', 'caring')",0.101379395,0.1900096,1.0435892,1.0411184,1.0089382,0.9521395,0.7800393,0.8056265,0.0255872
10,0.33303615,0.26574925,"('unsympathetic', 'sympathetic')",0.16172373,0.3164442,-0.8628583,-0.84212416,-0.34128672,-0.29338944,-0.1773463,-0.13833,0.0390163
11,0.9990893,0.9078525,"('unhelpful', 'helpful')",2.0987256,2.1303785,0.69431245,0.6369308,2.776198,2.9210105,1.6420813,1.6490431,0.0069618
12,1.6653959,1.9124664,"('unsupportive', 'supportive')",1.2347895,1.6136388,0.85294276,0.99812627,-1.816401,-1.6054962,0.4841818,0.7296838,0.245502
13,0.27142763,0.03176906,"('impolite', 'polite')",0.26623487,0.1274965,0.8340021,0.8364913,-0.13410285,-0.10734138,0.3093904,0.2221039,-0.0872865
14,0.7833907,0.656971,"('antisocial', 'social')",1.0740772,0.97705024,2.169959,2.1763437,-0.36344877,-0.398479,0.9159945,0.8529715,-0.063023
15,1.0221968,0.9643767,"('boring', 'funny')",1.1239806,0.9461307,0.26087856,0.29433316,0.7792481,0.7342352,0.796576,0.734769,-0.061807
16,-1.4692488,-1.4314412,"('unpopular', 'popular')",-1.4507496,-1.4833162,-0.5897429,-0.5796069,0.33356732,0.29789135,-0.7940435,-0.7991182,-0.0050747
17,-0.24867374,-0.095768794,"('nasty', 'nice')",-0.019233935,0.095713645,0.11188206,0.2433631,-0.25333512,-0.13839823,-0.1023402,0.0262274,0.1285676
18,-0.62011665,-0.40524784,"('disagreeable', 'welcoming')",-0.48144767,-0.20609552,-0.53048027,-0.40839124,-0.3622917,-0.322271,-0.4985841,-0.3355014,0.1630827
19,0.08955706,0.20454991,"('inhospitable', 'hospitable')",0.08861857,0.20426156,-0.29671416,-0.29771072,0.01595692,0.09375959,-0.0256454,0.0512151,0.0768605
20,-0.35314536,-0.35488954,"('rough', 'thoughtful')",-1.0248957,-1.0218843,-0.1099073,-0.043762684,0.21228525,0.2165401,-0.3189158,-0.3009991,0.0179167
21,0.82667685,0.64902556,"('immoral', 'moral')",0.8864603,0.8145895,1.0984356,1.1302669,-0.44843623,-0.31610295,0.5907841,0.5694448,-0.0213393
22,0.037431598,0.09221242,"('untrustworthy', 'trustworthy')",0.79405534,0.9457827,-0.26993948,-0.27989814,-0.9999965,-0.81947124,-0.1096123,-0.0153436,0.0942687
23,1.7559571,1.6947311,"('insincere', 'sincere')",1.5079801,1.5525583,1.1663742,1.1324145,6.413739,6.2968054,2.7110126,2.6691275,-0.0418851
24,0.5558364,0.5350761,"('dishonest', 'honest')",0.7159915,0.73866314,0.08966684,0.12187407,0.6411518,0.62736315,0.5006616,0.5057441,0.0050825
25,-0.34746045,-0.29606366,"('egoistic', 'altruistic')",-1.37997,-1.41963,-0.21861145,-0.16753796,1.3575175,1.2222458,-0.1471311,-0.1652465,-0.0181154
26,1.558688,1.5315204,"('hardhearted', 'benevolent')",1.0625602,1.0485004,1.7128353,1.7572893,1.7884159,1.6433892,1.5306249,1.4951749,-0.03545
27,-0.3533024,-0.2756353,"('hardhearted', 'softhearted')",-1.086284,-0.92491275,-0.5792632,-0.5385768,0.92562133,0.8283439,-0.2733071,-0.2276952,0.0456119
28,0.81881857,0.6566451,"('disloyal', 'loyal')",0.17848945,-0.06882999,0.08934653,-0.0724879,1.0860255,0.84121716,0.54317,0.3391361,-0.2040339
29,-0.6600081,-0.5687822,"('unfair', 'fair')",-0.5880874,-0.6563669,-0.35049495,-0.3946153,-0.67142993,-0.87071526,-0.5675051,-0.6226199,-0.0551148
