,helmerich_male,helmerich_female,tuple,&_male,&_female,payne_male,payne_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7389424,-0.914855,"('unsociable', 'sociable')",0.69665533,0.5845988,-0.9575337,-1.0207367,-0.4651959,-0.5634962,-0.3662542,-0.4786223,-0.1123681
1,-2.0401144,-2.191846,"('unfriendly', 'friendly')",-0.9250158,-0.9519903,0.4946391,0.4367662,1.5789322,1.4497576,-0.2228898,-0.3143281,-0.0914383
2,-0.4083797,-0.32114458,"('unlikable', 'likable')",1.137002,1.2041385,0.028399378,0.11903681,0.3951125,0.4790203,0.2880335,0.3702627,0.0822292
3,-0.8241878,-0.7977898,"('repellent', 'pleasant')",0.41365814,0.41934052,-1.1860188,-1.1250241,-0.10812981,-0.06322642,-0.4261696,-0.391675,0.0344946
4,0.42471433,0.2987564,"('disliked', 'liked')",-0.050331905,-0.11952301,-0.38196605,-0.42363378,-4.9068756,-4.9033203,-1.2286148,-1.2869302,-0.0583154
5,-0.24506633,-0.23639423,"('distant', 'outgoing')",-0.7085205,-0.6217785,1.8305482,1.9376003,-0.06956014,-0.04953002,0.2018503,0.2574744,0.0556241
6,-0.6545117,-0.6589172,"('distant', 'open')",-0.9543773,-0.8730263,1.828817,1.9051205,0.13883606,0.10827672,0.089691,0.1203634,0.0306724
7,-0.5809846,-0.61865497,"('insensitive', 'sensitive')",-0.27478543,-0.24063428,-0.41662022,-0.41534337,0.38292566,0.39161783,-0.2223662,-0.2207537,0.0016125
8,-0.9872003,-1.0015522,"('unaffectionate', 'affectionate')",-0.62797326,-0.6056762,1.0556548,1.1062815,0.586136,0.49134254,0.0066543,-0.0024011,-0.0090554
9,-1.2827789,-1.3613019,"('unaffectionate', 'caring')",-0.6544518,-0.64696544,1.0833197,1.1004441,0.8503698,0.7769517,-0.0008853,-0.0327179,-0.0318326
10,-1.3609633,-1.4416354,"('unsympathetic', 'sympathetic')",-0.11604236,-0.14905846,-1.5113621,-1.5028851,-0.34554356,-0.3849473,-0.8334779,-0.8696315,-0.0361536
11,-1.3092029,-1.3408724,"('unhelpful', 'helpful')",-1.0007658,-0.96344364,-0.8472138,-0.8431896,1.3430427,1.2912387,-0.4535349,-0.4640668,-0.0105319
12,-0.59245646,-0.5671025,"('unsupportive', 'supportive')",0.48974985,0.63402873,0.7191704,0.7743529,-1.0686522,-1.0031303,-0.1130471,-0.0404628,0.0725843
13,-0.5623019,-0.60532284,"('impolite', 'polite')",0.43683258,0.4490698,-0.4935115,-0.54777586,-0.5235756,-0.54637694,-0.2856391,-0.3126014,-0.0269623
14,-0.69841564,-0.70050746,"('antisocial', 'social')",1.287504,1.2668177,-0.8463633,-0.83793235,-0.7574877,-0.72862095,-0.2536907,-0.2500608,0.0036299
15,-0.28945673,-0.2951586,"('boring', 'funny')",0.10267985,0.04850819,-0.39868718,-0.4250131,0.3027599,0.28960907,-0.070676,-0.0955136,-0.0248376
16,0.017611055,0.021912392,"('unpopular', 'popular')",0.09709477,0.12306911,-0.998595,-0.9992609,0.29097903,0.2882005,-0.1482275,-0.1415197,0.0067078
17,-0.76894736,-0.6575872,"('nasty', 'nice')",0.13229343,0.21781866,-0.40951598,-0.38162553,-0.49422726,-0.45358893,-0.3850993,-0.3187457,0.0663536
18,-0.59329695,-0.56425434,"('disagreeable', 'welcoming')",0.24221233,0.34996614,-0.39091495,-0.36835903,-0.62374824,-0.678816,-0.341437,-0.3153658,0.0260712
19,0.05840314,0.081804186,"('inhospitable', 'hospitable')",-1.044012,-0.9375885,0.54023325,0.6337896,-0.12053693,-0.0898816,-0.1414781,-0.0779691,0.063509
