,big_male,big_female,tuple,lots_male,lots_female,inc_male,inc_female,average_male,average_female,female-male
0,0.38796407,0.3562476,"('unsociable', 'sociable')",2.0653276,2.3960993,-0.06613165,-0.18658455,0.79572,0.8552542,0.0595342
1,-0.16215725,-0.30789334,"('unfriendly', 'friendly')",-0.96049696,-1.0669891,2.2637832,2.1668012,0.3803763,0.2639729,-0.1164034
2,0.51711303,0.55439603,"('unlikable', 'likable')",0.28243637,0.3219879,0.19077872,0.2577979,0.3301094,0.3780606,0.0479512
3,-0.14164287,-0.052547492,"('repellent', 'pleasant')",1.4423659,1.7431132,0.09566982,0.15430845,0.4654643,0.614958,0.1494937
4,0.2652113,0.14691725,"('disliked', 'liked')",-1.4365087,-1.6984826,-6.6843066,-6.8036666,-2.6185347,-2.7850774,-0.1665427
5,-0.40738317,-0.45579684,"('distant', 'outgoing')",-1.554292,-1.8124311,0.13113478,0.04804022,-0.6101801,-0.7400626,-0.1298825
6,-0.68702334,-0.7561362,"('distant', 'open')",-1.646947,-1.9168255,0.47207454,0.37219974,-0.6206319,-0.7669206,-0.1462887
7,-0.103997335,-0.031175204,"('insensitive', 'sensitive')",1.1614938,1.424627,0.8004973,0.8548857,0.6193312,0.7494458,0.1301146
8,0.11595003,0.0032845344,"('unaffectionate', 'affectionate')",-1.4095488,-1.5416925,1.2469724,1.1465634,-0.0155421,-0.1306148,-0.1150727
9,0.9527563,0.90737337,"('unaffectionate', 'caring')",-0.3317462,-0.3947105,1.3826109,1.3797199,0.6678737,0.6307942,-0.0370795
10,-0.3237315,-0.23148733,"('unsympathetic', 'sympathetic')",1.3028431,1.7777056,-0.46219376,-0.45100814,0.1723059,0.36507,0.1927641
11,1.0499157,1.1882311,"('unhelpful', 'helpful')",0.9339362,1.1682714,1.824576,2.003705,1.2694759,1.4534025,0.1839266
12,0.8698471,0.9300484,"('unsupportive', 'supportive')",0.85386837,0.9761545,-1.6110284,-1.5764248,0.0375624,0.109926,0.0723636
13,0.63307416,0.68396634,"('impolite', 'polite')",2.0640755,2.3289118,-0.48688325,-0.46945852,0.7367555,0.8478065,0.111051
14,0.46561238,0.5714017,"('antisocial', 'social')",2.5544243,2.7912388,-0.4343938,-0.43826517,0.8618809,0.9747918,0.1129109
15,-0.25219,-0.41130316,"('boring', 'funny')",-0.29763702,-0.38318047,0.45612147,0.39122456,-0.0312352,-0.1344197,-0.1031845
16,-1.2732564,-1.2992911,"('unpopular', 'popular')",-1.0626956,-1.0040799,0.37205756,0.39435077,-0.6546315,-0.6363401,0.0182914
17,-0.76789725,-0.656908,"('nasty', 'nice')",-0.07312468,-0.005763717,-0.4619903,-0.3944751,-0.4343374,-0.3523823,0.0819551
18,-0.02454615,-0.0003008712,"('disagreeable', 'welcoming')",0.193726,0.25344458,-0.3916513,-0.41547143,-0.0741571,-0.0541092,0.0200479
19,-1.3215214,-1.2866813,"('inhospitable', 'hospitable')",-1.8012849,-1.9131081,-0.28398103,-0.26555327,-1.1355958,-1.1551143,-0.0195185
20,-1.2044483,-1.0579699,"('rough', 'thoughtful')",-0.32582727,-0.24702081,1.1250724,1.1649222,-0.1350677,-0.0466895,0.0883782
21,0.51928717,0.578336,"('immoral', 'moral')",2.0020406,2.2833252,-0.61705047,-0.5350424,0.6347591,0.7755396,0.1407805
