,teco_male,teco_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.7935917,-1.9398006,"('unsociable', 'sociable')",0.023359068,-0.10206751,-0.65948594,-0.8196039,-0.8099062,-0.953824,-0.1439178
1,-1.225647,-1.3766228,"('unfriendly', 'friendly')",0.38553602,0.18786162,1.5893478,1.3765706,0.2497456,0.0626031,-0.1871425
2,0.8703083,0.88330203,"('unlikable', 'likable')",1.3035234,1.2575384,0.74634635,0.8137758,0.9733926,0.9848721,0.0114795
3,-0.30706236,-0.21515389,"('repellent', 'pleasant')",-0.0720255,0.06667499,0.1225501,0.16717467,-0.0855126,0.0062319,0.0917445
4,0.6015925,0.52286154,"('disliked', 'liked')",0.54504406,0.382266,-5.572737,-5.517501,-1.4753669,-1.5374578,-0.0620909
5,-0.7593943,-0.8349126,"('distant', 'outgoing')",-0.017823674,-0.10048941,-0.11088756,-0.17247799,-0.2960352,-0.3692933,-0.0732581
6,-1.3249016,-1.3943989,"('distant', 'open')",-0.5982312,-0.73568404,0.2472418,0.15495364,-0.5586303,-0.6583765,-0.0997462
7,-0.67078656,-0.6404365,"('insensitive', 'sensitive')",0.6949962,0.77154994,0.5707969,0.5936482,0.1983355,0.2415872,0.0432517
8,-1.3510609,-1.4326183,"('unaffectionate', 'affectionate')",-0.8303493,-0.96843773,0.4386788,0.3110161,-0.5809105,-0.69668,-0.1157695
9,-1.0878649,-1.1505511,"('unaffectionate', 'caring')",0.26762387,0.1856532,0.8289512,0.73204285,0.0029034,-0.0776183,-0.0805217
10,-1.4881358,-1.5221107,"('unsympathetic', 'sympathetic')",-0.4567311,-0.46392184,-0.42002842,-0.47633398,-0.7882984,-0.8207889,-0.0324905
11,-0.5156281,-0.43817347,"('unhelpful', 'helpful')",0.48458713,0.5693413,1.6327093,1.6348153,0.5338895,0.588661,0.0547715
12,-0.23133697,-0.23539643,"('unsupportive', 'supportive')",0.6914792,0.69891405,-1.7704817,-1.7405919,-0.4367798,-0.4256914,0.0110884
13,-0.664993,-0.6648982,"('impolite', 'polite')",0.10668936,0.18151033,-0.37300298,-0.38443157,-0.3104355,-0.2892731,0.0211624
14,-0.8653658,-0.81858754,"('antisocial', 'social')",0.89410084,0.9351861,-0.4572548,-0.48818445,-0.1428399,-0.123862,0.0189779
15,0.25892192,0.17814893,"('boring', 'funny')",0.043803953,-0.06591335,0.6984282,0.6583894,0.333718,0.256875,-0.076843
16,0.030422725,0.0028899796,"('unpopular', 'popular')",-0.30577606,-0.3542117,0.5288678,0.53284836,0.0845048,0.0605089,-0.0239959
17,-0.51817924,-0.49708912,"('nasty', 'nice')",-0.9462082,-0.86711127,-0.361899,-0.30919588,-0.6087621,-0.5577987,0.0509634
18,-0.7760876,-0.7633861,"('disagreeable', 'welcoming')",-1.0927153,-1.1631508,-0.46070012,-0.5007698,-0.7765009,-0.8091022,-0.0326013
19,-1.1672733,-1.2144433,"('inhospitable', 'hospitable')",-1.0531964,-1.1578398,-0.091767594,-0.08062894,-0.7707458,-0.8176373,-0.0468915
20,-1.1464947,-1.0530357,"('rough', 'thoughtful')",-0.24296749,-0.14903814,0.73467284,0.73087716,-0.2182631,-0.1570656,0.0611975
21,-0.3475461,-0.36084917,"('immoral', 'moral')",1.3170487,1.3193779,-0.70236504,-0.67127305,0.0890458,0.0957519,0.0067061
22,-0.48447537,-0.47369716,"('untrustworthy', 'trustworthy')",-0.85487187,-0.9093191,-1.1091098,-1.1135881,-0.8161523,-0.8322015,-0.0160492
23,-1.4109845,-1.446009,"('insincere', 'sincere')",0.11305542,0.12803768,5.2516646,5.0702653,1.3179119,1.2507647,-0.0671472
24,-0.13234326,-0.12257172,"('dishonest', 'honest')",0.5599532,0.5521725,0.69441617,0.6621036,0.3740087,0.3639015,-0.0101072
