,varian_male,varian_female,tuple,medical_male,medical_female,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9844906,-1.0033025,"('unsociable', 'sociable')",0.5857265,0.4382928,0.29701468,0.18666974,-0.6513048,-0.7811794,-0.1882635,-0.2898798,-0.1016163
1,-2.0284505,-2.1852102,"('unfriendly', 'friendly')",0.76386887,0.6365218,-0.0005290592,-0.20880982,2.0964656,2.0100193,0.2078387,0.0631303,-0.1447084
2,0.4623198,0.5230136,"('unlikable', 'likable')",0.7548801,0.79827887,1.1110876,1.1455237,0.9181745,1.0322846,0.8116155,0.8747752,0.0631597
3,-0.76727307,-0.6350657,"('repellent', 'pleasant')",-1.2549525,-1.1396915,0.363016,0.51645803,0.032530904,0.07322052,-0.4066697,-0.2962697,0.1104
4,-0.38680032,-0.35434797,"('disliked', 'liked')",0.3588019,0.3666608,-0.5229311,-0.57146764,-6.2346973,-6.233502,-1.6964067,-1.6981642,-0.0017575
5,-0.8762851,-0.84324646,"('distant', 'outgoing')",0.0645178,0.17147306,-0.9933488,-0.96009696,0.2607806,0.3405757,-0.3860839,-0.3228237,0.0632602
6,-0.68075687,-0.6547736,"('distant', 'open')",0.022890814,0.13643244,-1.5782168,-1.6031882,0.7755953,0.8563376,-0.3651219,-0.3162979,0.048824
7,-0.5478935,-0.4966734,"('insensitive', 'sensitive')",-0.54833186,-0.5149656,-0.06912641,-0.009065717,0.16859938,0.22376461,-0.2491881,-0.199235,0.0499531
8,-0.82230055,-0.9570184,"('unaffectionate', 'affectionate')",0.097683445,0.024036597,-1.1914151,-1.2973634,0.83962774,0.8084843,-0.2691011,-0.3554652,-0.0863641
9,-0.90868694,-1.0098512,"('unaffectionate', 'caring')",1.015639,0.9923837,-0.29942527,-0.3752014,1.2219759,1.2756087,0.2573757,0.2207349,-0.0366408
10,-0.9584202,-0.96574575,"('unsympathetic', 'sympathetic')",-0.813642,-0.83379364,-0.6901551,-0.66226,-0.7323477,-0.72702813,-0.7986413,-0.7972069,0.0014344
11,-0.28231665,-0.29039168,"('unhelpful', 'helpful')",0.33475295,0.3069801,1.0705291,1.0638374,1.4291438,1.5192777,0.6380273,0.6499259,0.0118986
12,-0.07641102,-0.058646552,"('unsupportive', 'supportive')",1.8939551,1.9980409,0.41631392,0.53095245,-2.056948,-1.9804723,0.0442275,0.1224687,0.0782412
13,-0.14072686,-0.18416455,"('impolite', 'polite')",0.27774608,0.17727572,0.20094533,0.14125052,-0.3016421,-0.32411832,0.0090806,-0.0474392,-0.0565198
14,-0.38014743,-0.25030023,"('antisocial', 'social')",0.2252785,0.22412851,0.46252552,0.54099655,-0.95835465,-0.9880838,-0.1626745,-0.1183147,0.0443598
15,-0.21376398,-0.32119864,"('boring', 'funny')",0.64535266,0.56730217,-0.5227139,-0.67867416,0.6804834,0.61048484,0.1473396,0.0444786,-0.102861
16,-0.6805337,-0.63221806,"('unpopular', 'popular')",-0.24806389,-0.21243206,-0.09195903,-0.031189915,0.78270787,0.7935724,-0.0594622,-0.0205669,0.0388953
17,0.078687795,0.14316773,"('nasty', 'nice')",-0.76369876,-0.6364198,-0.25461498,-0.15095204,-0.29492462,-0.22444853,-0.3086376,-0.2171631,0.0914745
18,-0.18834837,-0.19418043,"('disagreeable', 'welcoming')",0.5506895,0.59988487,0.10348274,0.16679445,-0.1887858,-0.15045238,0.0692595,0.1055116,0.0362521
19,-0.6184994,-0.59663844,"('inhospitable', 'hospitable')",-0.096681654,-0.044168793,-0.92796236,-0.9632483,0.31594723,0.4587248,-0.331799,-0.2863327,0.0454663
20,0.3803187,0.4078216,"('rough', 'thoughtful')",-0.29090008,-0.24074711,0.6405114,0.7298202,0.9827696,0.9241195,0.4281749,0.4552535,0.0270786
21,-0.052456282,-0.065081045,"('immoral', 'moral')",0.6405456,0.6246995,0.84344244,0.83013576,-0.8158983,-0.7672068,0.1539084,0.1556368,0.0017284
22,-0.56043565,-0.55629724,"('untrustworthy', 'trustworthy')",0.10118231,-0.0049663205,0.5498759,0.4509047,-0.91883254,-0.99480987,-0.2070525,-0.2762922,-0.0692397
23,-0.6398094,-0.69177663,"('insincere', 'sincere')",0.09186076,0.005199928,1.0201956,0.9907977,5.4151063,5.419696,1.4718384,1.4309793,-0.0408591
24,-0.5510288,-0.5628947,"('dishonest', 'honest')",-0.055555902,-0.11334726,-1.4792798,-1.5441109,0.79779285,0.7674812,-0.3220179,-0.3632179,-0.0412
25,-0.86201566,-0.8493606,"('egoistic', 'altruistic')",0.18266857,0.17010054,0.8075584,0.78615123,1.5495622,1.43445,0.4194434,0.3853353,-0.0341081
26,0.077735074,-0.099993855,"('hardhearted', 'benevolent')",1.0977178,0.98903346,0.3871387,0.27037734,1.5111806,1.335561,0.768443,0.6237445,-0.1446985
27,-0.8486923,-0.77646387,"('hardhearted', 'softhearted')",0.20921995,0.30366582,0.118514135,0.13807274,1.7580135,1.712382,0.3092638,0.3444142,0.0351504
28,-0.2552296,-0.300873,"('disloyal', 'loyal')",-0.10197568,-0.23418394,0.103173256,0.0051836744,0.9511901,0.872644,0.1742895,0.0856927,-0.0885968
29,-0.30231804,-0.23927844,"('unfair', 'fair')",-0.13923036,-0.061328318,-0.50563276,-0.4833436,-0.23174122,-0.4119997,-0.2947306,-0.2989875,-0.0042569
30,0.14605176,0.11124861,"('intolerant', 'tolerant')",-0.06879543,-0.15544263,1.0363309,0.96804875,0.8164487,0.81977093,0.482509,0.4359064,-0.0466026
31,-0.70964795,-0.65220976,"('evil', 'good')",-0.66784805,-0.5849408,-1.003484,-1.0593724,-0.44266385,-0.5429051,-0.705911,-0.709857,-0.003946
32,-0.4119239,-0.4834015,"('unkind', 'kind')",1.5193677,1.4893606,0.52249706,0.4603768,0.8670832,0.7328922,0.624256,0.549807,-0.074449
33,0.44729775,0.36534405,"('wrong', 'right')",0.93048966,0.84538424,0.03878522,-0.01803005,-0.0671785,-0.18762535,0.3373485,0.2512682,-0.0860803
34,-0.6146301,-0.46795508,"('mean', 'honorable')",-0.37797228,-0.21420795,0.29276422,0.4255371,5.9812093,6.1870136,1.3203428,1.4825969,0.1622541
35,0.42567876,0.3845827,"('corrupt', 'incorrupt')",-0.66130877,-0.62141675,-0.647038,-0.74519324,0.40831846,0.2470679,-0.1185874,-0.1837398,-0.0651524
36,-0.8179514,-0.85300994,"('hostile', 'amicable')",-1.0718302,-1.0599585,-1.8376056,-1.9892002,0.82637596,0.62028307,-0.7252527,-0.8204714,-0.0952187
37,0.6057103,0.70049185,"('fake', 'genuine')",-0.097846426,-0.15122968,-0.2647781,-0.23675981,0.33188322,0.36115634,0.1437422,0.1684147,0.0246725
38,-0.6067347,-0.57506293,"('untruthful', 'truthful')",0.11606014,0.116598815,-0.39000544,-0.40062144,0.011518148,0.14136638,-0.2172905,-0.1794298,0.0378607
39,0.7747108,0.71342987,"('exploitative', 'cooperative')",0.33720988,0.3517834,1.3374053,1.3478272,0.16973998,0.16620433,0.6547665,0.6448112,-0.0099553
40,0.18921366,0.17882536,"('stingy', 'generous')",1.0745325,1.0608034,0.5817877,0.65182114,-1.4503826,-1.5890176,0.0987878,0.0756081,-0.0231797
41,-0.15793514,-0.10975848,"('unforgiving', 'forgiving')",0.73306334,0.81043524,-0.121140584,-0.13282546,0.3384473,0.26134345,0.1981087,0.2072987,0.00919
42,-0.13840528,0.040400222,"('unreliable', 'reliable')",0.8679887,0.8776056,-0.518157,-0.33841762,-3.0864446,-2.9446623,-0.7187545,-0.5912685,0.127486
43,-1.0690728,-0.9951526,"('irresponsible', 'responsible')",0.76083446,0.77271664,-0.73372495,-0.726374,0.0029297732,0.052199908,-0.2597584,-0.2241525,0.0356059
44,0.7919684,0.73858327,"('prejudiced', 'unprejudiced')",-0.6524846,-0.599946,-0.5862319,-0.57586634,-1.3339334,-1.3888445,-0.4451703,-0.4565184,-0.0113481
45,-0.8989794,-0.7763563,"('incompetent', 'competent')",-0.003356371,0.062266327,0.009315591,-0.009687763,-0.25582346,-0.2943555,-0.2872109,-0.2545333,0.0326776
46,-0.42394936,-0.37045595,"('uncompetitive', 'competitive')",-0.17748298,-0.16508338,1.2013726,1.3283681,-1.1010709,-1.0645345,-0.1252826,-0.0679265,0.0573561
47,-0.16998857,-0.06447943,"('stupid', 'smart')",0.84849304,0.7877195,1.0571152,1.0748646,5.8200083,5.93172,1.888907,1.9324561,0.0435491
