,kimberly_male,kimberly_female,tuple,clark_male,clark_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.8362664,-0.6353931,"('unsociable', 'sociable')",-1.0954813,-0.92111266,-0.7226888,-0.7339817,-0.8848122,-0.7634958,0.1213164
1,1.3554603,1.4935769,"('unfriendly', 'friendly')",0.54231256,0.68417466,1.310149,1.128863,1.0693072,1.1022048,0.0328976
2,0.69856817,0.7814852,"('unlikable', 'likable')",1.296548,1.4590054,0.787624,0.9131352,0.92758,1.0512085,0.1236285
3,-1.7794577,-1.3819255,"('repellent', 'pleasant')",-1.1512651,-0.89837384,0.5078775,0.552685,-0.807615,-0.5758714,0.2317436
4,-0.3722827,-0.3617466,"('disliked', 'liked')",0.43806803,0.59724647,-6.3042946,-6.2756553,-2.0795031,-2.0133851,0.066118
5,1.8729765,1.6622881,"('distant', 'outgoing')",1.3332077,1.1700075,-0.4142462,-0.4720182,0.9306461,0.7867591,-0.143887
6,1.2349207,1.0737101,"('distant', 'open')",0.6209953,0.5908538,-0.40724638,-0.50016975,0.4828899,0.3881314,-0.0947585
7,-0.35255998,-0.04449369,"('insensitive', 'sensitive')",-1.3612641,-1.1177627,0.0061062016,0.045339096,-0.5692393,-0.3723058,0.1969335
8,0.3765476,0.2809809,"('unaffectionate', 'affectionate')",0.132665,0.11903368,0.6243116,0.4780787,0.3778414,0.2926977,-0.0851437
9,1.1966854,1.199049,"('unaffectionate', 'caring')",0.28161418,0.30929667,1.1088402,1.0171146,0.8623799,0.8418201,-0.0205598
10,-1.4992236,-0.94477,"('unsympathetic', 'sympathetic')",-2.5117004,-2.1816173,-0.5810011,-0.56144214,-1.5306417,-1.2292764,0.3013653
11,-0.27145404,-0.18661866,"('unhelpful', 'helpful')",-0.7905854,-0.78706634,1.9082943,1.9690105,0.282085,0.3317751,0.0496901
12,0.93731356,1.2146685,"('unsupportive', 'supportive')",0.4191305,0.65298414,-1.5041178,-1.446768,-0.0492246,0.1402949,0.1895195
13,-1.0067916,-0.9344908,"('impolite', 'polite')",-0.80160826,-0.7267128,-0.94577026,-0.90756184,-0.9180567,-0.8562551,0.0618016
14,-0.9310617,-0.620797,"('antisocial', 'social')",-0.6948116,-0.50994766,-0.4906839,-0.41608855,-0.705519,-0.5156111,0.1899079
15,0.9783438,0.712987,"('boring', 'funny')",0.80335975,0.565453,-0.28755647,-0.2831011,0.498049,0.3317796,-0.1662694
