,continuity_male,continuity_female,tuple,average_male,average_female,female-male
0,-0.30124405,-0.4018826,"('unsociable', 'sociable')",-0.3012441,-0.4018826,-0.1006385
1,1.7981204,1.7432926,"('unfriendly', 'friendly')",1.7981204,1.7432926,-0.0548278
2,0.5052912,0.620832,"('unlikable', 'likable')",0.5052912,0.620832,0.1155408
3,0.27797005,0.29527864,"('repellent', 'pleasant')",0.27797,0.2952786,0.0173086
4,-7.3026314,-7.366376,"('disliked', 'liked')",-7.3026314,-7.3663759,-0.0637445
5,0.014885075,0.052969243,"('distant', 'outgoing')",0.0148851,0.0529692,0.0380841
6,0.45565653,0.4786717,"('distant', 'open')",0.4556565,0.4786717,0.0230152
7,0.4502805,0.49366483,"('insensitive', 'sensitive')",0.4502805,0.4936648,0.0433843
8,1.5561098,1.4714441,"('unaffectionate', 'affectionate')",1.5561098,1.4714441,-0.0846657
9,2.1308973,2.1378162,"('unaffectionate', 'caring')",2.1308973,2.1378162,0.0069189
10,0.3845561,0.3724937,"('unsympathetic', 'sympathetic')",0.3845561,0.3724937,-0.0120624
11,1.5748913,1.633111,"('unhelpful', 'helpful')",1.5748913,1.633111,0.0582197
12,-1.6672623,-1.6706487,"('unsupportive', 'supportive')",-1.6672623,-1.6706487,-0.0033864
13,-0.33367318,-0.37346423,"('impolite', 'polite')",-0.3336732,-0.3734642,-0.039791
14,-0.49440184,-0.5856075,"('antisocial', 'social')",-0.4944018,-0.5856075,-0.0912057
15,0.36560678,0.3484063,"('boring', 'funny')",0.3656068,0.3484063,-0.0172005
16,0.16618395,0.22137478,"('unpopular', 'popular')",0.1661839,0.2213748,0.0551909
17,0.0659831,0.1399898,"('nasty', 'nice')",0.0659831,0.1399898,0.0740067
18,-0.5734116,-0.62002933,"('disagreeable', 'welcoming')",-0.5734116,-0.6200293,-0.0466177
19,-0.3637956,-0.22771166,"('inhospitable', 'hospitable')",-0.3637956,-0.2277117,0.1360839
20,0.79449356,0.70863587,"('rough', 'thoughtful')",0.7944936,0.7086359,-0.0858577
21,-0.58726746,-0.4871413,"('immoral', 'moral')",-0.5872675,-0.4871413,0.1001262
22,-0.40786335,-0.4624172,"('untrustworthy', 'trustworthy')",-0.4078633,-0.4624172,-0.0545539
23,6.3374314,6.373179,"('insincere', 'sincere')",6.3374314,6.373179,0.0357476
24,1.5288168,1.4396896,"('dishonest', 'honest')",1.5288168,1.4396896,-0.0891272
25,1.1774185,1.1401877,"('egoistic', 'altruistic')",1.1774185,1.1401877,-0.0372308
26,0.9841704,0.9670965,"('hardhearted', 'benevolent')",0.9841704,0.9670965,-0.0170739
27,1.4758409,1.3280864,"('hardhearted', 'softhearted')",1.4758409,1.3280864,-0.1477545
28,1.5105247,1.4564886,"('disloyal', 'loyal')",1.5105247,1.4564886,-0.0540361
29,-0.24426492,-0.36471504,"('unfair', 'fair')",-0.2442649,-0.364715,-0.1204501
30,0.54803956,0.59465885,"('intolerant', 'tolerant')",0.5480396,0.5946589,0.0466193
31,-0.7233949,-0.735018,"('evil', 'good')",-0.7233949,-0.735018,-0.0116231
32,1.2561625,1.2195278,"('unkind', 'kind')",1.2561625,1.2195278,-0.0366347
33,0.22197187,0.24536517,"('wrong', 'right')",0.2219719,0.2453652,0.0233933
34,4.757774,4.933218,"('mean', 'honorable')",4.7577739,4.933218,0.1754441
35,-0.3529117,-0.46608412,"('corrupt', 'incorrupt')",-0.3529117,-0.4660841,-0.1131724
36,0.21826163,0.18221994,"('hostile', 'amicable')",0.2182616,0.1822199,-0.0360417
37,0.8417346,0.822739,"('fake', 'genuine')",0.8417346,0.822739,-0.0189956
38,0.15954189,0.24087647,"('untruthful', 'truthful')",0.1595419,0.2408765,0.0813346
39,0.1635524,0.24654171,"('exploitative', 'cooperative')",0.1635524,0.2465417,0.0829893
40,-1.9140615,-2.1062999,"('stingy', 'generous')",-1.9140615,-2.1062999,-0.1922384
41,0.2197144,0.16750686,"('unforgiving', 'forgiving')",0.2197144,0.1675069,-0.0522075
42,-2.5216851,-2.5318825,"('unreliable', 'reliable')",-2.5216851,-2.5318825,-0.0101974
43,0.89387244,0.9411676,"('irresponsible', 'responsible')",0.8938724,0.9411676,0.0472952
44,-1.0529202,-0.9957904,"('prejudiced', 'unprejudiced')",-1.0529202,-0.9957904,0.0571298
45,0.022965576,-0.030734617,"('incompetent', 'competent')",0.0229656,-0.0307346,-0.0537002
46,-1.2767463,-1.3420105,"('uncompetitive', 'competitive')",-1.2767463,-1.3420105,-0.0652642
47,5.336458,5.4826536,"('stupid', 'smart')",5.3364582,5.4826536,0.1461954
48,0.19393995,0.11029808,"('unintelligent', 'intelligent')",0.19394,0.1102981,-0.0836419
49,-0.3469129,-0.21665034,"('unable', 'able')",-0.3469129,-0.2166503,0.1302626
50,-0.19445491,-0.18167669,"('clumsy', 'skillful')",-0.1944549,-0.1816767,0.0127782
51,-0.57732767,-0.6339357,"('uneducated', 'educated')",-0.5773277,-0.6339357,-0.056608
52,0.24187669,0.17715135,"('irrational', 'rational')",0.2418767,0.1771514,-0.0647253
53,0.515195,0.5246088,"('uncreative', 'creative')",0.515195,0.5246088,0.0094138
54,1.1915365,1.2932142,"('incapable', 'capable')",1.1915365,1.2932142,0.1016777
55,0.009483503,-0.023188878,"('incompetent', 'clever')",0.0094835,-0.0231889,-0.0326724
56,0.4085196,0.4465423,"('impractical', 'practical')",0.4085196,0.4465423,0.0380227
57,-3.079881,-3.0909536,"('unimaginative', 'imaginative')",-3.079881,-3.0909536,-0.0110726
58,0.08285196,0.019802481,"('undiscriminating', 'discriminating')",0.082852,0.0198025,-0.0630495
59,0.3900351,0.4940196,"('foolish', 'wise')",0.3900351,0.4940196,0.1039845
60,0.24003592,0.2824789,"('inefficient', 'efficient')",0.2400359,0.2824789,0.042443
61,0.6139958,0.45047766,"('illogical', 'logical')",0.6139958,0.4504777,-0.1635181
62,0.32264218,0.38478997,"('incompetent', 'brilliant')",0.3226422,0.38479,0.0621478
63,0.03149683,0.03399901,"('unperceptive', 'insightful')",0.0314968,0.033999,0.0025022
64,-6.627911,-6.647492,"('shy', 'confident')",-6.6279111,-6.6474919,-0.0195808
65,-0.16894206,-0.17555119,"('insecure', 'secure')",-0.1689421,-0.1755512,-0.0066091
66,0.050778,-0.003967993,"('inactive', 'active')",0.050778,-0.003968,-0.054746
67,-0.2418,-0.13727446,"('doubtful', 'determined')",-0.2418,-0.1372745,0.1045255
68,-0.80274236,-0.8213189,"('dependent', 'independent')",-0.8027424,-0.8213189,-0.0185765
69,-1.2215245,-1.1445869,"('lazy', 'industrious')",-1.2215245,-1.1445869,0.0769376
70,0.57063,0.56273484,"('lethargic', 'energetic')",0.57063,0.5627348,-0.0078952
71,0.8566498,0.92565525,"('diffident', 'self-confident')",0.8566498,0.9256552,0.0690054
72,0.5936391,0.63858485,"('unambitious', 'ambitious')",0.5936391,0.6385849,0.0449458
73,-3.0748832,-3.040162,"('helpless', 'self-reliant')",-3.0748832,-3.0401621,0.0347211
74,-0.14408292,-0.18329681,"('undedicated', 'dedicated')",-0.1440829,-0.1832968,-0.0392139
75,-0.74109024,-0.6267221,"('meek', 'impulsive')",-0.7410902,-0.6267221,0.1143681
76,-0.089330584,-0.13274202,"('anxious', 'daring')",-0.0893306,-0.132742,-0.0434114
77,-1.3895915,-1.2946881,"('unmotivated', 'motivated')",-1.3895915,-1.2946881,0.0949034
78,-0.55200315,-0.57702506,"('nonresilient', 'resilient')",-0.5520031,-0.5770251,-0.025022
79,0.022441931,0.11246814,"('wavering', 'unwavering')",0.0224419,0.1124681,0.0900262
80,-0.9794427,-1.0098594,"('dominated', 'dominating')",-0.9794427,-1.0098594,-0.0304167
81,-0.999707,-0.9784638,"('submissive', 'aggressive')",-0.999707,-0.9784638,0.0212432
82,6.462499,6.5527964,"('poor', 'rich')",6.4624991,6.5527964,0.0902973
83,-0.32463938,-0.30242196,"('powerless', 'powerful')",-0.3246394,-0.302422,0.0222174
84,0.35489294,0.31330627,"('inferior', 'superior')",0.3548929,0.3133063,-0.0415866
85,-0.061696418,-0.12664741,"('insignificant', 'prestigious')",-0.0616964,-0.1266474,-0.064951
86,0.047272556,-0.007817395,"('uninfluential', 'influential')",0.0472726,-0.0078174,-0.05509
87,-0.48542127,-0.3866592,"('unsuccessful', 'successful')",-0.4854213,-0.3866592,0.0987621
88,0.18501882,0.20859279,"('low', 'eminent')",0.1850188,0.2085928,0.023574
