,pupil_male,pupil_female,tuple,average_male,average_female,female-male
0,0.9537106,0.7632576,"('unsociable', 'sociable')",0.9537106,0.7632576,-0.190453
1,1.1011274,0.95543003,"('unfriendly', 'friendly')",1.1011274,0.95543,-0.1456974
2,-0.011160411,0.1600487,"('unlikable', 'likable')",-0.0111604,0.1600487,0.1712091
3,0.7430356,0.7733681,"('repellent', 'pleasant')",0.7430356,0.7733681,0.0303325
4,-6.7310677,-6.7449203,"('disliked', 'liked')",-6.7310677,-6.7449203,-0.0138526
5,-1.0036918,-0.8405666,"('distant', 'outgoing')",-1.0036918,-0.8405666,0.1631252
6,-0.72826505,-0.6609103,"('distant', 'open')",-0.728265,-0.6609103,0.0673547
7,1.2781537,1.1839954,"('insensitive', 'sensitive')",1.2781537,1.1839954,-0.0941583
8,0.65495205,0.63031906,"('unaffectionate', 'affectionate')",0.654952,0.6303191,-0.0246329
9,1.7044431,1.7349502,"('unaffectionate', 'caring')",1.7044431,1.7349502,0.0305071
10,1.3838726,1.4590292,"('unsympathetic', 'sympathetic')",1.3838726,1.4590292,0.0751566
11,2.6401865,2.7364419,"('unhelpful', 'helpful')",2.6401865,2.7364419,0.0962554
12,-0.9982021,-0.9884327,"('unsupportive', 'supportive')",-0.9982021,-0.9884327,0.0097694
13,0.72920424,0.73996836,"('impolite', 'polite')",0.7292042,0.7399684,0.0107642
14,0.567862,0.4801239,"('antisocial', 'social')",0.567862,0.4801239,-0.0877381
15,0.41314667,0.3823644,"('boring', 'funny')",0.4131467,0.3823644,-0.0307823
16,-0.0037839264,-0.09760657,"('unpopular', 'popular')",-0.0037839,-0.0976066,-0.0938227
17,-0.1048057,-0.13961816,"('nasty', 'nice')",-0.1048057,-0.1396182,-0.0348125
18,-1.007159,-1.1129949,"('disagreeable', 'welcoming')",-1.007159,-1.1129949,-0.1058359
19,-0.89621055,-0.8225549,"('inhospitable', 'hospitable')",-0.8962106,-0.8225549,0.0736557
20,0.80140483,0.6835956,"('rough', 'thoughtful')",0.8014048,0.6835956,-0.1178092
21,0.35679206,0.45860335,"('immoral', 'moral')",0.3567921,0.4586034,0.1018113
22,-0.19397525,-0.20673797,"('untrustworthy', 'trustworthy')",-0.1939753,-0.206738,-0.0127627
23,6.919499,6.837716,"('insincere', 'sincere')",6.9194989,6.8377161,-0.0817828
24,1.6809688,1.6866844,"('dishonest', 'honest')",1.6809688,1.6866844,0.0057156
25,0.030534979,-0.099287435,"('egoistic', 'altruistic')",0.030535,-0.0992874,-0.1298224
26,1.4835271,1.2129172,"('hardhearted', 'benevolent')",1.4835271,1.2129172,-0.2706099
27,0.9237625,0.7310876,"('hardhearted', 'softhearted')",0.9237625,0.7310876,-0.1926749
28,1.296518,1.2963594,"('disloyal', 'loyal')",1.296518,1.2963594,-0.0001586
29,-1.1311136,-1.2343286,"('unfair', 'fair')",-1.1311136,-1.2343286,-0.103215
30,1.1414902,1.1921101,"('intolerant', 'tolerant')",1.1414902,1.1921101,0.0506199
31,-2.0818832,-2.160051,"('evil', 'good')",-2.0818832,-2.1600511,-0.0781679
32,1.6879154,1.5461934,"('unkind', 'kind')",1.6879154,1.5461934,-0.141722
33,-0.40449184,-0.42943797,"('wrong', 'right')",-0.4044918,-0.429438,-0.0249462
34,4.1310563,4.2808847,"('mean', 'honorable')",4.1310563,4.2808847,0.1498284
35,-1.9207871,-2.005609,"('corrupt', 'incorrupt')",-1.9207871,-2.005609,-0.0848219
36,-1.5066495,-1.5760908,"('hostile', 'amicable')",-1.5066495,-1.5760908,-0.0694413
37,0.3805131,0.3543373,"('fake', 'genuine')",0.3805131,0.3543373,-0.0261758
38,0.35265964,0.35529485,"('untruthful', 'truthful')",0.3526596,0.3552949,0.0026353
39,0.442176,0.3475967,"('exploitative', 'cooperative')",0.442176,0.3475967,-0.0945793
40,-2.0945294,-2.2296696,"('stingy', 'generous')",-2.0945294,-2.2296696,-0.1351402
41,0.20232251,0.23248178,"('unforgiving', 'forgiving')",0.2023225,0.2324818,0.0301593
42,-2.5350282,-2.4772213,"('unreliable', 'reliable')",-2.5350282,-2.4772213,0.0578069
43,1.622357,1.7276958,"('irresponsible', 'responsible')",1.622357,1.7276958,0.1053388
44,-1.450074,-1.3950001,"('prejudiced', 'unprejudiced')",-1.450074,-1.3950001,0.0550739
45,0.94620526,0.9578422,"('incompetent', 'competent')",0.9462053,0.9578422,0.0116369
46,-0.08738063,-0.039478034,"('uncompetitive', 'competitive')",-0.0873806,-0.039478,0.0479026
47,5.3042107,5.470943,"('stupid', 'smart')",5.3042107,5.470943,0.1667323
48,1.1898353,1.1442304,"('unintelligent', 'intelligent')",1.1898353,1.1442304,-0.0456049
49,0.0063285455,0.19694525,"('unable', 'able')",0.0063285,0.1969453,0.1906168
50,-0.18083209,-0.19436103,"('clumsy', 'skillful')",-0.1808321,-0.194361,-0.0135289
51,0.545807,0.5118217,"('uneducated', 'educated')",0.545807,0.5118217,-0.0339853
52,-1.2789758,-1.4390734,"('irrational', 'rational')",-1.2789758,-1.4390734,-0.1600976
53,0.49393976,0.40809363,"('uncreative', 'creative')",0.4939398,0.4080936,-0.0858462
54,0.87832856,0.9242337,"('incapable', 'capable')",0.8783286,0.9242337,0.0459051
55,1.5507314,1.5717261,"('incompetent', 'clever')",1.5507314,1.5717261,0.0209947
56,1.5672187,1.6300824,"('impractical', 'practical')",1.5672187,1.6300824,0.0628637
57,-1.9174796,-1.8158213,"('unimaginative', 'imaginative')",-1.9174796,-1.8158213,0.1016583
58,0.030531257,0.050578833,"('undiscriminating', 'discriminating')",0.0305313,0.0505788,0.0200475
59,-0.49260584,-0.4730308,"('foolish', 'wise')",-0.4926058,-0.4730308,0.019575
60,1.3501457,1.4706308,"('inefficient', 'efficient')",1.3501457,1.4706308,0.1204851
61,0.2426396,0.05625735,"('illogical', 'logical')",0.2426396,0.0562573,-0.1863823
62,1.585934,1.7559642,"('incompetent', 'brilliant')",1.585934,1.7559642,0.1700302
63,0.5242517,0.55593497,"('unperceptive', 'insightful')",0.5242517,0.555935,0.0316833
64,-6.014322,-5.9719386,"('shy', 'confident')",-6.0143218,-5.9719386,0.0423832
65,0.661141,0.72646403,"('insecure', 'secure')",0.661141,0.726464,0.065323
66,-0.31890747,-0.41061276,"('inactive', 'active')",-0.3189075,-0.4106128,-0.0917053
67,-0.15066496,-0.13473508,"('doubtful', 'determined')",-0.150665,-0.1347351,0.0159299
