,international_male,international_female,tuple,game_male,game_female,technology_male,technology_female,average_male,average_female,female-male
0,0.63586587,0.52048254,"('unsociable', 'sociable')",-0.29130676,-0.29107645,1.0373967,1.0728669,0.4606519,0.434091,-0.0265609
1,-0.5447548,-0.5169664,"('unfriendly', 'friendly')",1.0803617,1.0892638,0.41647515,0.26379895,0.3173607,0.2786988,-0.0386619
2,1.2719966,1.3321278,"('unlikable', 'likable')",0.5375779,0.57032543,0.64397675,0.65760094,0.8178504,0.8533514,0.035501
3,0.06334885,0.035141673,"('repellent', 'pleasant')",-0.8033033,-0.79029787,0.7470203,0.8159354,0.0023553,0.0202597,0.0179044
4,-0.74205196,-0.6508812,"('disliked', 'liked')",-0.73035794,-0.8582322,-4.7337766,-4.852038,-2.0687288,-2.1203837,-0.0516549
5,-1.3306227,-1.0880694,"('distant', 'outgoing')",0.3929533,0.4395906,-1.8099217,-1.8024783,-0.9158637,-0.8169858,0.0988779
6,-1.0919734,-0.84722054,"('distant', 'open')",0.14932103,0.17016977,-2.1578357,-2.1427019,-1.0334961,-0.9399176,0.0935785
7,0.5864741,0.48149252,"('insensitive', 'sensitive')",-0.52721673,-0.5348411,0.79737484,0.8948618,0.2855441,0.2805044,-0.0050397
8,-0.87087005,-0.79177225,"('unaffectionate', 'affectionate')",1.1472162,1.1460302,-0.47006363,-0.577555,-0.0645725,-0.0744324,-0.0098599
9,-0.06700051,-0.03863445,"('unaffectionate', 'caring')",0.99059266,0.98188597,0.34074548,0.22081335,0.4214459,0.3880216,-0.0334243
10,0.085616425,-0.019459888,"('unsympathetic', 'sympathetic')",-1.5864253,-1.637466,0.33672637,0.45448703,-0.3880275,-0.4008129,-0.0127854
11,1.4057415,1.273707,"('unhelpful', 'helpful')",-0.008798968,0.030577686,3.542419,3.5337615,1.6464539,1.612682,-0.0337719
12,0.27612415,0.4262604,"('unsupportive', 'supportive')",-0.21822114,-0.17659599,-0.94871736,-0.7914439,-0.2969381,-0.1805932,0.1163449
13,1.5777516,1.4009986,"('impolite', 'polite')",-1.0645586,-1.0103408,0.58894545,0.6277378,0.3673795,0.3394652,-0.0279143
14,1.876406,1.7547947,"('antisocial', 'social')",0.050528467,0.106870905,1.5975162,1.6401691,1.1748169,1.1672783,-0.0075386
15,0.43755254,0.4179732,"('boring', 'funny')",1.6443099,1.6260294,0.039982192,-0.09350604,0.7072815,0.6501655,-0.057116
16,-0.17799735,-0.16604197,"('unpopular', 'popular')",-0.45504585,-0.5231369,0.122114465,0.05880266,-0.1703096,-0.2101254,-0.0398158
17,-0.7560808,-0.7061268,"('nasty', 'nice')",-0.76147205,-0.6375267,0.16966546,0.2337726,-0.4492958,-0.3699603,0.0793355
18,1.0026532,1.0985845,"('disagreeable', 'welcoming')",-0.5883416,-0.56357986,-0.82050663,-0.80786306,-0.1353983,-0.0909528,0.0444455
19,-1.4981235,-1.3587408,"('inhospitable', 'hospitable')",-0.9658553,-0.9632747,-0.9934188,-0.9731477,-1.1524658,-1.0983877,0.0540781
20,0.7520116,0.72991145,"('rough', 'thoughtful')",-0.4014509,-0.35118297,1.1308266,1.0988661,0.4937958,0.4925315,-0.0012643
21,1.1382674,1.0344603,"('immoral', 'moral')",-0.04377012,-0.038351603,1.2174045,1.3181027,0.7706339,0.7714038,0.0007699
22,0.35788926,0.27873027,"('untrustworthy', 'trustworthy')",-1.0628139,-1.1270373,0.15780257,0.19072445,-0.182374,-0.2191942,-0.0368202
