,roper_male,roper_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.38540134,-0.7179139,"('unsociable', 'sociable')",-0.41342717,-0.59336627,-0.8071083,-1.0464498,-0.5353123,-0.78591,-0.2505977
1,-0.91340375,-0.94411486,"('unfriendly', 'friendly')",0.4282222,0.3819626,2.1428947,2.1875083,0.5525711,0.5417854,-0.0107857
2,0.9241018,0.9859192,"('unlikable', 'likable')",0.31399918,0.37683713,0.6338099,0.72833115,0.6239703,0.6970291,0.0730588
3,-0.41616693,-0.29615068,"('repellent', 'pleasant')",0.44140875,0.49208868,-0.043052763,-0.031019375,-0.005937,0.0549729,0.0609099
4,-0.58175015,-0.5020231,"('disliked', 'liked')",-0.6221715,-0.5931062,-5.7549896,-5.90497,-2.3196371,-2.3333664,-0.0137293
5,-0.53217924,-0.327107,"('distant', 'outgoing')",-0.60422117,-0.4611729,0.011772193,0.19460556,-0.3748761,-0.1978914,0.1769847
6,-0.91894436,-0.6204773,"('distant', 'open')",-1.0653801,-0.91767097,0.45908302,0.66528374,-0.5084138,-0.2909548,0.217459
7,0.759924,0.660734,"('insensitive', 'sensitive')",0.5456728,0.60595316,0.677725,0.73382705,0.6611073,0.6668381,0.0057308
8,0.10099264,0.1825091,"('unaffectionate', 'affectionate')",0.22452164,0.28678143,1.221046,1.3050126,0.5155201,0.5914344,0.0759143
9,0.04680954,0.07211058,"('unaffectionate', 'caring')",0.32718867,0.38009,1.4838209,1.5869286,0.619273,0.6797098,0.0604368
10,0.30549103,0.1330419,"('unsympathetic', 'sympathetic')",-0.29735523,-0.33527356,-0.85761034,-0.9648299,-0.2831582,-0.3890205,-0.1058623
11,0.11081062,-0.023667179,"('unhelpful', 'helpful')",1.0633152,1.0375097,1.5488127,1.5843407,0.9076462,0.8660611,-0.0415851
12,0.8968782,1.0192149,"('unsupportive', 'supportive')",0.8438374,0.9785026,-1.4301205,-1.4322412,0.1035317,0.1884921,0.0849604
13,0.72033626,0.4723326,"('impolite', 'polite')",-0.24934256,-0.4022955,-0.76078475,-0.91966695,-0.096597,-0.28321,-0.186613
14,0.27615878,0.17553483,"('antisocial', 'social')",0.8789269,0.87996316,-0.9324418,-1.0185978,0.0742146,0.0123001,-0.0619145
15,0.005596649,-0.10663048,"('boring', 'funny')",-0.33203086,-0.36525244,0.6559702,0.642735,0.1098453,0.0569507,-0.0528946
16,-0.45043927,-0.38874298,"('unpopular', 'popular')",-0.23199047,-0.20375185,0.48191628,0.5505103,-0.0668378,-0.0139949,0.0528429
17,-0.19545336,-0.104447775,"('nasty', 'nice')",-0.70109046,-0.6420231,-0.46471623,-0.34434265,-0.4537534,-0.3636045,0.0901489
18,-0.3529243,-0.2386518,"('disagreeable', 'welcoming')",0.21648905,0.30713817,-0.21813117,-0.18327266,-0.1181888,-0.0382621,0.0799267
19,-0.5696688,-0.40693185,"('inhospitable', 'hospitable')",-0.6705355,-0.66379035,0.17447819,0.33741692,-0.3552421,-0.2444351,0.110807
20,-0.392999,-0.400958,"('rough', 'thoughtful')",1.0120217,1.090728,0.9227458,0.90948665,0.5139229,0.5330856,0.0191627
21,0.46570206,0.26309437,"('immoral', 'moral')",0.53697914,0.4493684,-0.9242323,-0.96668154,0.0261497,-0.0847396,-0.1108893
22,-0.09898289,-0.10792652,"('untrustworthy', 'trustworthy')",-0.025087971,-0.04972307,-0.8722292,-0.92462236,-0.3321,-0.3607573,-0.0286573
23,0.31547415,0.15554346,"('insincere', 'sincere')",0.0819718,0.046603307,5.174953,5.218757,1.8574664,1.8069681,-0.0504983
24,-0.15237516,-0.29243994,"('dishonest', 'honest')",-1.366577,-1.350455,0.5033371,0.45010117,-0.3385383,-0.3975979,-0.0590596
25,0.6817439,0.70713127,"('egoistic', 'altruistic')",0.7204689,0.7943574,1.946473,1.9675503,1.1162286,1.1563463,0.0401177
26,-0.6003716,-0.70895296,"('hardhearted', 'benevolent')",0.74628866,0.7382906,1.8668119,1.7787728,0.6709096,0.6027035,-0.0682061
27,-0.16849266,-0.13038535,"('hardhearted', 'softhearted')",0.5167334,0.54631114,1.7870446,1.7732219,0.7117618,0.7297159,0.0179541
28,-0.665332,-0.86612785,"('disloyal', 'loyal')",0.10021956,0.006663706,0.9620812,0.87671715,0.1323229,0.005751,-0.1265719
