,invesco_male,invesco_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
0,-1.2204576,-1.4024506,"('unsociable', 'sociable')",-0.10276687,-0.21645719,-0.6616122,-0.8094538,-0.1478416
1,-1.8811433,-1.9508166,"('unfriendly', 'friendly')",1.7341796,1.5926408,-0.0734819,-0.1790879,-0.105606
2,1.0222428,1.083993,"('unlikable', 'likable')",0.6581764,0.7659964,0.8402096,0.9249947,0.0847851
3,0.27664107,0.34146932,"('repellent', 'pleasant')",0.349781,0.5170981,0.313211,0.4292837,0.1160727
4,0.09427415,0.065297306,"('disliked', 'liked')",-5.1501155,-5.052225,-2.5279207,-2.493464,0.0344567
5,-1.1394829,-1.0743847,"('distant', 'outgoing')",-0.50255007,-0.5880752,-0.8210164,-0.8312299,-0.0102135
6,-1.3814826,-1.338005,"('distant', 'open')",0.06249981,-0.118629284,-0.6594914,-0.7283171,-0.0688257
7,-0.9467259,-0.98347586,"('insensitive', 'sensitive')",0.5539158,0.66422045,-0.1964051,-0.1596277,0.0367774
8,-1.9324358,-1.9090228,"('unaffectionate', 'affectionate')",0.51051545,0.39294356,-0.7109601,-0.7580396,-0.0470795
9,-1.806876,-1.8090206,"('unaffectionate', 'caring')",1.0713581,0.9695214,-0.3677589,-0.4197496,-0.0519907
10,-1.0998349,-1.1272919,"('unsympathetic', 'sympathetic')",0.4574078,0.5252574,-0.3212135,-0.3010173,0.0201962
11,-0.4043604,-0.4453309,"('unhelpful', 'helpful')",1.916177,1.9305927,0.7559083,0.7426309,-0.0132774
12,-1.1715096,-1.0841905,"('unsupportive', 'supportive')",-1.4982835,-1.4357985,-1.3348966,-1.2599945,0.0749021
13,-0.29970515,-0.3947292,"('impolite', 'polite')",-0.3298964,-0.25726855,-0.3148008,-0.3259989,-0.0111981
14,0.57799155,0.5544836,"('antisocial', 'social')",0.13576286,0.33280674,0.3568772,0.4436452,0.086768
15,0.39177814,0.2589042,"('boring', 'funny')",0.66039073,0.64594615,0.5260844,0.4524252,-0.0736592
16,-0.5732586,-0.5193763,"('unpopular', 'popular')",0.4237749,0.44884393,-0.0747418,-0.0352662,0.0394756
17,-0.4169197,-0.41525418,"('nasty', 'nice')",-0.14896466,-0.15353833,-0.2829422,-0.2843963,-0.0014541
18,-0.82969564,-0.8176553,"('disagreeable', 'welcoming')",-0.9065584,-0.9197267,-0.868127,-0.868691,-0.000564
19,-1.8413169,-1.8309573,"('inhospitable', 'hospitable')",-0.6730255,-0.7778313,-1.2571712,-1.3043942,-0.047223
20,0.21437111,0.20576465,"('rough', 'thoughtful')",1.0791183,1.1279956,0.6467447,0.6668801,0.0201354
21,-0.51806206,-0.5738435,"('immoral', 'moral')",-0.8081039,-0.6852343,-0.663083,-0.6295389,0.0335441
22,-0.6165787,-0.6065164,"('untrustworthy', 'trustworthy')",-0.33659583,-0.30554512,-0.4765873,-0.4560308,0.0205565
23,-1.5389415,-1.5934108,"('insincere', 'sincere')",5.517213,5.3862457,1.9891357,1.8964174,-0.0927183
24,-0.6690884,-0.7206103,"('dishonest', 'honest')",0.91883117,0.916513,0.1248714,0.0979514,-0.02692
25,-0.39618525,-0.42401606,"('egoistic', 'altruistic')",0.60987985,0.5220552,0.1068473,0.0490196,-0.0578277
26,0.25022274,0.14493364,"('hardhearted', 'benevolent')",2.2365575,2.1705863,1.2433901,1.15776,-0.0856301
27,-0.98717475,-0.9590011,"('hardhearted', 'softhearted')",0.5361751,0.40489495,-0.2254998,-0.2770531,-0.0515533
28,-1.6071879,-1.6660111,"('disloyal', 'loyal')",0.92798537,0.7862762,-0.3396012,-0.4398674,-0.1002662
29,-0.6479381,-0.59317976,"('unfair', 'fair')",-0.8158765,-0.92431724,-0.7319072,-0.7587485,-0.0268413
30,0.40294212,0.30203474,"('intolerant', 'tolerant')",1.4940444,1.6014433,0.9484932,0.951739,0.0032458
31,-0.8580915,-0.8225789,"('evil', 'good')",-0.8093833,-0.9456213,-0.8337374,-0.8841001,-0.0503627
32,-0.5521118,-0.65253145,"('unkind', 'kind')",1.0090739,0.87758154,0.228481,0.112525,-0.115956
33,0.057018332,0.04637082,"('wrong', 'right')",-0.3678497,-0.4423833,-0.1554157,-0.1980062,-0.0425905
34,-0.2510358,-0.214175,"('mean', 'honorable')",5.203977,5.2810574,2.4764707,2.5334411,0.0569704
35,-0.29886776,-0.36638346,"('corrupt', 'incorrupt')",-0.49723116,-0.7990595,-0.3980495,-0.5827215,-0.184672
36,-0.28885674,-0.34651566,"('hostile', 'amicable')",0.3145266,0.06671285,0.0128349,-0.1399014,-0.1527363
37,-0.59902936,-0.6183678,"('fake', 'genuine')",0.03628426,0.021450676,-0.2813725,-0.2984585,-0.017086
38,-1.1107777,-1.1228328,"('untruthful', 'truthful')",0.60612303,0.65230966,-0.2523274,-0.2352616,0.0170658
39,0.10473406,0.10849402,"('exploitative', 'cooperative')",0.028553693,0.11227511,0.0666439,0.1103846,0.0437407
40,0.43169302,0.48569444,"('stingy', 'generous')",-1.5400543,-1.4200917,-0.5541806,-0.4671987,0.0869819
41,-0.5428131,-0.56635964,"('unforgiving', 'forgiving')",0.42493486,0.4038388,-0.0589391,-0.0812604,-0.0223213
42,0.63210815,0.7065373,"('unreliable', 'reliable')",-2.5641632,-2.4178655,-0.9660275,-0.8556641,0.1103634
43,-1.1351738,-1.132789,"('irresponsible', 'responsible')",1.1950351,1.2571816,0.0299307,0.0621963,0.0322656
44,0.7259494,0.74307287,"('prejudiced', 'unprejudiced')",-1.9941728,-1.9446113,-0.6341117,-0.6007692,0.0333425
45,-0.85248625,-0.9032395,"('incompetent', 'competent')",0.7258455,0.7554882,-0.0633204,-0.0738756,-0.0105552
46,-0.21611717,-0.1873258,"('uncompetitive', 'competitive')",0.025688276,0.13667867,-0.0952144,-0.0253236,0.0698908
47,-0.11870308,-0.03501056,"('stupid', 'smart')",5.398075,5.464332,2.6396861,2.7146609,0.0749748
48,-0.5798101,-0.6197839,"('unintelligent', 'intelligent')",0.74661756,0.77299845,0.0834037,0.0766073,-0.0067964
49,-0.56752324,-0.42763767,"('unable', 'able')",-0.41563815,-0.387235,-0.4915807,-0.4074363,0.0841444
50,-0.089981556,-0.014094111,"('clumsy', 'skillful')",-0.5400902,-0.5701603,-0.3150359,-0.2921272,0.0229087
51,-0.6338201,-0.74741936,"('uneducated', 'educated')",0.5293722,0.52257144,-0.052224,-0.112424,-0.0602
52,-0.83752996,-0.9450582,"('irrational', 'rational')",-0.46799386,-0.6388973,-0.6527619,-0.7919778,-0.1392159
53,-1.3948488,-1.4447036,"('uncreative', 'creative')",0.7114349,0.5857966,-0.341707,-0.4294535,-0.0877465
54,-0.9473642,-0.9686906,"('incapable', 'capable')",0.99148756,0.94195783,0.0220617,-0.0133664,-0.0354281
55,-0.3457578,-0.37367743,"('incompetent', 'clever')",0.7586852,0.9095604,0.2064637,0.2679415,0.0614778
56,0.3152191,0.17585821,"('impractical', 'practical')",0.88561213,0.95244414,0.6004156,0.5641512,-0.0362644
57,-0.43843058,-0.5310696,"('unimaginative', 'imaginative')",-0.8789766,-0.8649975,-0.6587036,-0.6980336,-0.03933
58,-0.7355736,-0.7629387,"('undiscriminating', 'discriminating')",0.7219254,0.74015325,-0.0068241,-0.0113927,-0.0045686
59,-0.67616975,-0.61424124,"('foolish', 'wise')",0.1773464,0.1689592,-0.2494117,-0.222641,0.0267707
60,-0.0076456927,-0.019782245,"('inefficient', 'efficient')",0.14235392,0.41210103,0.0673541,0.1961594,0.1288053
61,-0.63993084,-0.7299321,"('illogical', 'logical')",0.37470502,0.21129014,-0.1326129,-0.259321,-0.1267081
62,0.18848431,0.25846767,"('incompetent', 'brilliant')",0.8949304,1.1091295,0.5417074,0.6837986,0.1420912
63,-1.3551685,-1.2984424,"('unperceptive', 'insightful')",0.8816446,1.0075397,-0.2367619,-0.1454513,0.0913106
64,0.6669229,0.61962116,"('shy', 'confident')",-5.7436566,-5.6317825,-2.5383668,-2.5060806,0.0322862
65,0.17188141,0.12913689,"('insecure', 'secure')",0.22502324,0.3628525,0.1984523,0.2459947,0.0475424
66,-0.291162,-0.33123115,"('inactive', 'active')",1.1028198,0.95475245,0.4058289,0.3117607,-0.0940682
67,0.5703724,0.5130206,"('doubtful', 'determined')",-0.6870342,-0.6556624,-0.0583309,-0.0713209,-0.01299
68,-0.8340349,-0.798389,"('dependent', 'independent')",-0.85585237,-0.80612886,-0.8449436,-0.802259,0.0426846
69,1.0417731,1.0351918,"('lazy', 'industrious')",-0.41721052,-0.47756034,0.3122813,0.2788157,-0.0334656
70,-0.15165706,-0.14626259,"('lethargic', 'energetic')",1.1470902,1.2785522,0.4977166,0.5661448,0.0684282
71,-0.7578778,-0.75829947,"('diffident', 'self-confident')",0.13615888,0.073152095,-0.3108595,-0.3425737,-0.0317142
72,-0.35062402,-0.35142753,"('unambitious', 'ambitious')",0.09454971,0.13772868,-0.1280372,-0.1068494,0.0211878
73,1.0851485,1.0727146,"('helpless', 'self-reliant')",-3.1189508,-2.9850314,-1.0169013,-0.9561584,0.0607429
74,-0.4191564,-0.36393896,"('undedicated', 'dedicated')",0.5475677,0.57599545,0.0642057,0.1060282,0.0418225
75,0.9614317,1.0433787,"('meek', 'impulsive')",-0.426617,-0.43354806,0.2674074,0.3049153,0.0375079
76,0.050508402,0.101295,"('anxious', 'daring')",0.31360102,0.4829262,0.1820547,0.2921106,0.1100559
77,-0.06938015,-0.069938876,"('unmotivated', 'motivated')",-0.68533725,-0.6390975,-0.3773587,-0.3545182,0.0228405
78,-0.93284273,-0.8142772,"('nonresilient', 'resilient')",-0.17952645,-0.10349491,-0.5561846,-0.458886,0.0972986
79,-0.7954094,-0.804547,"('wavering', 'unwavering')",0.009581745,-0.10773502,-0.3929138,-0.456141,-0.0632272
80,0.41459325,0.41952136,"('dominated', 'dominating')",-0.48243904,-0.3754011,-0.0339229,0.0220601,0.055983
81,0.97961426,0.945942,"('submissive', 'aggressive')",-0.30910128,-0.058609158,0.3352565,0.4436664,0.1084099
82,-0.6866245,-0.69550616,"('poor', 'rich')",5.746797,5.7303386,2.5300863,2.5174162,-0.0126701
83,0.099921785,0.047188677,"('powerless', 'powerful')",-1.2339869,-1.2509413,-0.5670325,-0.6018763,-0.0348438
84,0.35000336,0.38881737,"('inferior', 'superior')",0.46810696,0.49484342,0.4090552,0.4418304,0.0327752
85,-0.792894,-0.76443315,"('insignificant', 'prestigious')",-0.086337574,-0.17145911,-0.4396158,-0.4679461,-0.0283303
86,-1.9291979,-1.9950999,"('uninfluential', 'influential')",0.31458297,0.3505435,-0.8073075,-0.8222782,-0.0149707
87,0.29895514,0.27881223,"('unsuccessful', 'successful')",1.1967629,1.177455,0.747859,0.7281336,-0.0197254
88,-0.29384544,-0.42832157,"('low', 'eminent')",0.516196,0.4094121,0.1111753,-0.0094547,-0.12063
