,lexmark_male,lexmark_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
61,-0.0038097836,-0.13427472,"('illogical', 'logical')",-0.21904552,-0.3613956,0.19971284,0.044649635,-0.0077142,-0.1503402,-0.142626
62,0.64032227,0.7150195,"('incompetent', 'brilliant')",0.9981069,1.0703338,0.0069870306,0.21973364,0.548472,0.6683624,0.1198904
63,-0.18327555,-0.12544696,"('unperceptive', 'insightful')",0.981979,1.0005368,0.6241023,0.7501935,0.4742686,0.5417611,0.0674925
64,0.69025093,0.5801488,"('shy', 'confident')",0.38523528,0.3980973,-6.5973463,-6.590288,-1.84062,-1.8706807,-0.0300607
65,0.115929514,-0.15432131,"('insecure', 'secure')",0.5193476,0.32415342,-0.371721,-0.46048936,0.0878521,-0.0968858,-0.1847379
66,-0.38693148,-0.30119514,"('inactive', 'active')",0.8293731,0.8516298,1.0242083,1.0510463,0.4888833,0.533827,0.0449437
67,1.0569538,0.96676475,"('doubtful', 'determined')",0.5302601,0.5236639,-0.29979202,-0.32425603,0.4291406,0.3887242,-0.0404164
68,-0.3002227,-0.364555,"('dependent', 'independent')",0.013963271,-0.086044066,-0.69808024,-0.6600021,-0.3281132,-0.3702004,-0.0420872
69,0.7392823,0.90177304,"('lazy', 'industrious')",1.2165158,1.3726549,-0.3193171,-0.239927,0.5454937,0.6781669,0.1326732
70,-0.27006647,-0.29608622,"('lethargic', 'energetic')",0.32726428,0.33309168,0.2637898,0.3445242,0.1069959,0.1271766,0.0201807
71,0.3268556,0.43578202,"('diffident', 'self-confident')",0.5362967,0.675136,0.45945427,0.4134119,0.4408689,0.50811,0.0672411
72,-0.42812634,-0.5045081,"('unambitious', 'ambitious')",-0.3317736,-0.2454521,-1.1131544,-1.0468501,-0.6243515,-0.5989368,0.0254147
73,1.5733676,1.5104207,"('helpless', 'self-reliant')",0.19412495,0.21242289,-3.1415677,-3.072217,-0.4580251,-0.4497912,0.0082339
74,0.13435826,0.08750394,"('undedicated', 'dedicated')",0.6473472,0.61875963,0.11951854,0.029232027,0.300408,0.2451652,-0.0552428
75,0.04034663,0.11089125,"('meek', 'impulsive')",-0.29447097,-0.18900342,-0.21811987,-0.12644695,-0.1574147,-0.0681864,0.0892283
76,0.20608617,0.21588881,"('anxious', 'daring')",1.0353782,1.0066758,0.29992476,0.358318,0.5137964,0.5269609,0.0131645
77,0.12970969,0.10279491,"('unmotivated', 'motivated')",0.029705197,0.01861454,-1.2555112,-1.2172067,-0.3653654,-0.3652658,9.96e-05
78,-0.48481497,-0.300064,"('nonresilient', 'resilient')",0.22058496,0.33266002,-0.05757729,0.052623905,-0.1072691,0.0284066,0.1356757
79,-0.66964597,-0.6373693,"('wavering', 'unwavering')",-0.88763034,-0.85817355,0.2228576,0.28400925,-0.4448062,-0.4038445,0.0409617
80,-0.11481195,-0.2716759,"('dominated', 'dominating')",0.1661879,0.062692165,-1.5276972,-1.5327399,-0.4921071,-0.5805746,-0.0884675
81,-0.21334961,-0.40359554,"('submissive', 'aggressive')",0.6099134,0.5384499,-1.004756,-1.0021731,-0.2027307,-0.2891062,-0.0863755
82,-0.7147939,-0.7287242,"('poor', 'rich')",-0.2802297,-0.30647978,6.476093,6.5111475,1.827023,1.8253145,-0.0017085
83,0.8758607,0.8516451,"('powerless', 'powerful')",-0.031384766,0.076732345,-1.0184866,-1.0358517,-0.0580036,-0.0358248,0.0221788
84,0.94440824,0.8381601,"('inferior', 'superior')",0.58510613,0.48251665,0.86617684,0.8474311,0.7985637,0.7227027,-0.075861
85,0.3780939,0.4497497,"('insignificant', 'prestigious')",-0.6782673,-0.57594913,0.65625507,0.6510568,0.1186939,0.1749525,0.0562586
86,-1.2753397,-1.4472167,"('uninfluential', 'influential')",-0.11975791,-0.24867898,-0.52696615,-0.6422436,-0.6406879,-0.7793798,-0.1386919
87,0.73161167,0.6407201,"('unsuccessful', 'successful')",1.2973812,1.2239767,0.9048476,0.87028474,0.9779468,0.9116605,-0.0662863
88,-0.26905042,-0.4103099,"('low', 'eminent')",-0.07482998,-0.1296477,0.17322275,0.19097948,-0.0568859,-0.1163261,-0.0594402
