,ak_male,ak_female,tuple,steel_male,steel_female,holding_male,holding_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.8096076,-0.95486844,"('unsociable', 'sociable')",0.018716324,-0.037310917,-0.12328523,-0.21397457,-0.11192806,-0.1660032,-0.2565261,-0.3430393,-0.0865132
1,-0.38854364,-0.18465167,"('unfriendly', 'friendly')",-0.14318684,-0.26925257,-0.010401767,0.028953295,0.8238994,0.70181966,0.0704418,0.0692172,-0.0012246
2,1.4307823,1.5388631,"('unlikable', 'likable')",1.070782,1.1557716,1.6823276,1.9472952,1.0213234,1.140802,1.3013039,1.4456829,0.144379
3,-0.16997091,-0.086586185,"('repellent', 'pleasant')",-0.5155796,-0.3853282,0.34189278,0.3787873,1.1444604,1.1245457,0.2002007,0.2578546,0.0576539
4,-0.6759799,-0.5804347,"('disliked', 'liked')",-0.5780556,-0.6811634,-0.15025592,-0.20450124,-6.214659,-6.2849674,-1.9047377,-1.9377667,-0.033029
5,-1.3367916,-1.1117657,"('distant', 'outgoing')",-1.2583396,-1.3169546,-1.7754263,-1.5927262,-1.387873,-1.358363,-1.4396077,-1.3449525,0.0946552
6,-1.1358901,-0.8221538,"('distant', 'open')",-1.3800504,-1.3959254,-1.8211998,-1.5987316,-1.1924834,-1.2300192,-1.382406,-1.2617074,0.1206986
7,0.590163,0.48298454,"('insensitive', 'sensitive')",0.26051247,0.33065972,0.23764883,0.24115013,0.30175135,0.35110122,0.3475189,0.3514739,0.003955
8,0.9275716,0.9939178,"('unaffectionate', 'affectionate')",0.5088056,0.5611391,0.5527858,0.6594375,0.27804375,0.2321279,0.5668017,0.6116556,0.0448539
9,0.36840162,0.31173465,"('unaffectionate', 'caring')",0.25373948,0.2101107,0.44788322,0.43968213,0.80437607,0.79447037,0.4686001,0.4389995,-0.0296006
10,-0.57762635,-0.629512,"('unsympathetic', 'sympathetic')",-0.7480628,-0.7215324,-0.73452413,-0.7862335,-0.7270562,-0.7310782,-0.6968173,-0.717089,-0.0202717
11,-0.36356404,-0.55671644,"('unhelpful', 'helpful')",-0.604871,-0.64437956,0.075332016,-0.022373714,1.9731017,2.0385149,0.2699997,0.2037613,-0.0662384
12,0.25286657,0.35348693,"('unsupportive', 'supportive')",0.65035516,0.72666323,-0.1150407,0.07121336,-2.1073933,-2.044806,-0.329803,-0.2233606,0.1064424
13,-1.1341401,-1.3380865,"('impolite', 'polite')",-0.57635707,-0.5879542,-0.33259723,-0.36668804,-0.751132,-0.6584355,-0.6985566,-0.7377911,-0.0392345
14,0.18300311,0.027499622,"('antisocial', 'social')",1.0346758,1.0880469,2.1289573,2.1022186,0.53604084,0.53705823,0.9706693,0.9387059,-0.0319634
15,1.2607484,1.0686765,"('boring', 'funny')",0.4333754,0.3236341,0.18288204,0.04551158,-0.12027476,-0.11860339,0.4391828,0.3298047,-0.1093781
16,-1.2348082,-1.2226077,"('unpopular', 'popular')",-0.5764637,-0.6875289,-0.44460976,-0.4571083,0.86538535,0.7759021,-0.3476241,-0.3978357,-0.0502116
17,-0.67821324,-0.67515886,"('nasty', 'nice')",-0.96442044,-0.9378676,-0.64775395,-0.64221925,-0.42126194,-0.40202084,-0.6779124,-0.6643167,0.0135957
18,0.09612602,0.19016463,"('disagreeable', 'welcoming')",-0.8866377,-0.77505356,-0.23556036,0.031741172,-0.45215786,-0.4347595,-0.3695575,-0.2469768,0.1225807
19,-1.1565522,-0.92831975,"('inhospitable', 'hospitable')",-1.1170924,-1.0950137,-1.8078254,-1.6216654,-1.0097365,-0.94610345,-1.2728016,-1.1477757,0.1250259
20,-0.03984401,-0.15031455,"('rough', 'thoughtful')",-0.54628646,-0.41189808,0.26255924,0.4313273,0.5584924,0.62811494,0.0587303,0.1243074,0.0655771
21,-0.22721921,-0.29944658,"('immoral', 'moral')",1.0663238,0.99422765,0.42220548,0.306024,-0.47376382,-0.40696746,0.1968865,0.1484594,-0.0484271
22,-0.39026472,-0.35100195,"('untrustworthy', 'trustworthy')",-0.69276565,-0.64672667,-0.44150233,-0.40489748,-1.0088624,-0.9640803,-0.6333488,-0.5916766,0.0416722
23,0.09266231,0.03491811,"('insincere', 'sincere')",0.20030306,0.22529995,0.24981105,0.19825062,5.815533,5.738734,1.5895774,1.5493007,-0.0402767
24,0.87185305,0.8154607,"('dishonest', 'honest')",0.9235585,0.93067664,-0.16444254,-0.061578773,0.18803822,0.27692607,0.4547518,0.4903712,0.0356194
25,0.28579167,0.31761384,"('egoistic', 'altruistic')",0.9097321,0.81194097,0.14168727,0.15271774,0.8861773,0.8219659,0.555847,0.5260596,-0.0297874
26,1.2503778,1.3215926,"('hardhearted', 'benevolent')",0.42084116,0.40653145,2.0816991,2.2183688,1.7589936,1.7451103,1.3779778,1.4229007,0.0449229
27,-0.23781556,-0.18436512,"('hardhearted', 'softhearted')",-1.9894152,-1.8105013,-1.0169619,-0.9357679,0.49066955,0.42662737,-0.6883808,-0.6260018,0.062379
28,-0.10362547,-0.27626544,"('disloyal', 'loyal')",0.22833452,0.0212159,0.007370159,-0.11129984,1.3412546,1.2116401,0.3683335,0.2113227,-0.1570108
29,-1.0858899,-1.0772762,"('unfair', 'fair')",-0.3419014,-0.30661544,-0.91811717,-0.90975404,-0.4323681,-0.49690342,-0.6945692,-0.6976373,-0.0030681
30,0.2014414,0.17116307,"('intolerant', 'tolerant')",0.06920594,0.11873894,0.60731083,0.6468796,0.94415236,0.99061525,0.4555276,0.4818492,0.0263216
31,-1.2142354,-0.8289349,"('evil', 'good')",-1.009735,-0.92424685,-1.5143081,-1.3560462,-1.5187134,-1.6026847,-1.314248,-1.1779782,0.1362698
