,gilead_male,gilead_female,tuple,sciences_male,sciences_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8431848,-0.95058423,"('unsociable', 'sociable')",-0.016442701,-0.11548376,-0.35967475,-0.48240608,-0.4064341,-0.516158,-0.1097239
1,-1.6494824,-1.9033254,"('unfriendly', 'friendly')",-0.6747306,-0.9495748,1.3702413,1.132412,-0.3179906,-0.5734961,-0.2555055
2,0.27841875,0.2581291,"('unlikable', 'likable')",0.43249127,0.41926825,0.5723617,0.58537126,0.4277573,0.4209229,-0.0068344
3,-1.0323472,-0.97850907,"('repellent', 'pleasant')",-0.20502198,-0.13324207,0.009328157,0.06901061,-0.409347,-0.3475802,0.0617668
4,0.24922559,0.12029807,"('disliked', 'liked')",-0.44078875,-0.5674611,-5.471131,-5.5016274,-1.8875647,-1.9829302,-0.0953655
5,-1.0097591,-1.1069789,"('distant', 'outgoing')",-0.86903375,-0.95503163,0.021323204,-0.060152486,-0.6191565,-0.7073877,-0.0882312
6,-0.8240243,-0.90029335,"('distant', 'open')",-1.0417867,-1.1649569,0.52913785,0.40006894,-0.4455577,-0.5550605,-0.1095028
7,-0.78532857,-0.7074026,"('insensitive', 'sensitive')",-0.5444841,-0.45537284,0.5306655,0.500226,-0.2663824,-0.2208498,0.0455326
8,-0.47194827,-0.6000506,"('unaffectionate', 'affectionate')",0.06386547,-0.058174614,0.50106907,0.27294138,0.0309954,-0.128428,-0.1594234
9,-0.92031926,-1.0377195,"('unaffectionate', 'caring')",0.22461276,0.14333734,0.89040697,0.7930244,0.0649002,-0.0337859,-0.0986861
10,-1.6802074,-1.6353313,"('unsympathetic', 'sympathetic')",-1.0348125,-1.0002544,-0.3104569,-0.31514016,-1.0084922,-0.9835753,0.0249169
11,-1.1566066,-1.1538569,"('unhelpful', 'helpful')",0.15152146,0.24181122,1.4897311,1.5566108,0.1615487,0.2148551,0.0533064
12,-0.26674646,-0.32545683,"('unsupportive', 'supportive')",-0.09831478,-0.042455457,-1.7795455,-1.7846254,-0.7148689,-0.7175126,-0.0026437
13,-1.1629446,-1.1477926,"('impolite', 'polite')",-0.85135174,-0.86440426,-0.16301064,-0.17945656,-0.725769,-0.7305511,-0.0047821
14,-0.27679554,-0.23051006,"('antisocial', 'social')",0.5909804,0.6639239,-0.42626444,-0.42095938,-0.0373599,0.0041515,0.0415114
15,0.4213709,0.35023314,"('boring', 'funny')",-0.09879161,-0.17872705,0.7234529,0.704303,0.3486774,0.2919364,-0.056741
16,0.09989782,0.028405359,"('unpopular', 'popular')",0.16557385,0.115255766,0.8822689,0.87338424,0.3825802,0.3390151,-0.0435651
17,-0.39952692,-0.4503015,"('nasty', 'nice')",-0.45703062,-0.44105795,-0.13677545,-0.07805818,-0.331111,-0.3231392,0.0079718
18,0.51992446,0.44415492,"('disagreeable', 'welcoming')",0.025752693,-0.0037482977,-0.3785721,-0.49364766,0.0557017,-0.017747,-0.0734487
19,-1.4049023,-1.4676275,"('inhospitable', 'hospitable')",-1.0984033,-1.1688958,-0.24784166,-0.28624105,-0.9170491,-0.9742548,-0.0572057
20,0.27435076,0.32010657,"('rough', 'thoughtful')",1.4326322,1.4839774,0.99616253,0.99925816,0.9010485,0.9344474,0.0333989
