,shop_male,shop_female,tuple,average_male,average_female,female-male
0,0.57279295,0.33575505,"('unsociable', 'sociable')",0.5727929,0.3357551,-0.2370378
1,1.5988563,1.7145154,"('unfriendly', 'friendly')",1.5988563,1.7145154,0.1156591
2,0.58521384,0.7522709,"('unlikable', 'likable')",0.5852138,0.7522709,0.1670571
3,0.6097345,0.7834687,"('repellent', 'pleasant')",0.6097345,0.7834687,0.1737342
4,-6.9612265,-6.8263745,"('disliked', 'liked')",-6.9612265,-6.8263745,0.134852
5,-0.41713983,-0.336063,"('distant', 'outgoing')",-0.4171398,-0.336063,0.0810768
6,-0.10192481,-0.009148676,"('distant', 'open')",-0.1019248,-0.0091487,0.0927761
7,1.4608281,1.6429006,"('insensitive', 'sensitive')",1.4608281,1.6429006,0.1820725
8,0.8747383,0.9507177,"('unaffectionate', 'affectionate')",0.8747383,0.9507177,0.0759794
9,1.7996207,1.9398373,"('unaffectionate', 'caring')",1.7996207,1.9398373,0.1402166
10,1.0555352,1.1012428,"('unsympathetic', 'sympathetic')",1.0555352,1.1012428,0.0457076
11,2.5674825,2.5823994,"('unhelpful', 'helpful')",2.5674825,2.5823994,0.0149169
12,-1.2443961,-1.1590395,"('unsupportive', 'supportive')",-1.2443961,-1.1590395,0.0853566
13,0.52137023,0.3953929,"('impolite', 'polite')",0.5213702,0.3953929,-0.1259773
14,0.25806695,0.18911095,"('antisocial', 'social')",0.258067,0.1891109,-0.0689561
15,0.5754121,0.56318873,"('boring', 'funny')",0.5754121,0.5631887,-0.0122234
16,0.11468735,0.29614463,"('unpopular', 'popular')",0.1146874,0.2961446,0.1814572
17,-0.1289081,-0.12617314,"('nasty', 'nice')",-0.1289081,-0.1261731,0.002735
18,-0.64055663,-0.5738578,"('disagreeable', 'welcoming')",-0.6405566,-0.5738578,0.0666988
19,-0.19973,-0.12116756,"('inhospitable', 'hospitable')",-0.19973,-0.1211676,0.0785624
20,0.74212325,0.70951873,"('rough', 'thoughtful')",0.7421232,0.7095187,-0.0326045
21,0.28123045,0.34805262,"('immoral', 'moral')",0.2812304,0.3480526,0.0668222
22,-0.26948756,-0.25579438,"('untrustworthy', 'trustworthy')",-0.2694876,-0.2557944,0.0136932
23,7.418138,7.450602,"('insincere', 'sincere')",7.418138,7.4506021,0.0324641
24,2.004462,2.097211,"('dishonest', 'honest')",2.004462,2.0972109,0.0927489
25,0.435045,0.490781,"('egoistic', 'altruistic')",0.435045,0.490781,0.055736
26,0.21463344,0.23718816,"('hardhearted', 'benevolent')",0.2146334,0.2371882,0.0225548
27,1.2771174,1.3544468,"('hardhearted', 'softhearted')",1.2771174,1.3544468,0.0773294
28,1.1433891,1.152851,"('disloyal', 'loyal')",1.1433891,1.152851,0.0094619
29,-0.34651956,-0.41282722,"('unfair', 'fair')",-0.3465196,-0.4128272,-0.0663076
30,1.4511601,1.3840345,"('intolerant', 'tolerant')",1.4511601,1.3840345,-0.0671256
31,-1.4378638,-1.385002,"('evil', 'good')",-1.4378638,-1.385002,0.0528618
32,1.4879494,1.4655172,"('unkind', 'kind')",1.4879494,1.4655172,-0.0224322
33,-0.41218618,-0.32083556,"('wrong', 'right')",-0.4121862,-0.3208356,0.0913506
34,5.1764846,5.2742944,"('mean', 'honorable')",5.1764846,5.2742944,0.0978098
35,-1.3795159,-1.4111689,"('corrupt', 'incorrupt')",-1.3795159,-1.4111689,-0.031653
36,-0.73755735,-0.6806101,"('hostile', 'amicable')",-0.7375574,-0.6806101,0.0569473
37,0.67240524,0.7297213,"('fake', 'genuine')",0.6724052,0.7297213,0.0573161
38,0.5327624,0.44944656,"('untruthful', 'truthful')",0.5327624,0.4494466,-0.0833158
39,-0.13877532,-0.10944825,"('exploitative', 'cooperative')",-0.1387753,-0.1094482,0.0293271
40,-1.8179605,-1.7190843,"('stingy', 'generous')",-1.8179605,-1.7190843,0.0988762
41,0.26970366,0.204635,"('unforgiving', 'forgiving')",0.2697037,0.204635,-0.0650687
42,-2.1798372,-1.9868414,"('unreliable', 'reliable')",-2.1798372,-1.9868414,0.1929958
43,1.7764851,1.690144,"('irresponsible', 'responsible')",1.7764851,1.6901439,-0.0863412
44,-1.3983356,-1.4781743,"('prejudiced', 'unprejudiced')",-1.3983356,-1.4781743,-0.0798387
45,0.592796,0.6299703,"('incompetent', 'competent')",0.592796,0.6299703,0.0371743
46,-0.16529211,-0.13099146,"('uncompetitive', 'competitive')",-0.1652921,-0.1309915,0.0343006
47,5.9663134,6.1066685,"('stupid', 'smart')",5.9663134,6.1066685,0.1403551
48,1.0302715,1.0351259,"('unintelligent', 'intelligent')",1.0302715,1.0351259,0.0048544
49,0.2990299,0.4918733,"('unable', 'able')",0.2990299,0.4918733,0.1928434
50,-0.111374006,0.12100758,"('clumsy', 'skillful')",-0.111374,0.1210076,0.2323816
51,0.8491676,0.88033295,"('uneducated', 'educated')",0.8491676,0.8803329,0.0311653
52,-0.29651654,-0.21398121,"('irrational', 'rational')",-0.2965165,-0.2139812,0.0825353
